collected_at,source,rank,title,url,body_text,body_length
2026-08-02 23:15:25,Sherwood Snacks,1,🫘 Still bean counting,https://sherwood.news/snacks/newsletters/still-bean-counting/,"While anyone who only scanned the litany of headlines on the subject could be forgiven for thinking that it’s just “humanoid robots” from China that are being banned, the actual list — as confirmed to The Verge by an FCC rep earlier this week — extends far beyond the automatons you see falling over and malfunctioning in viral clips. Indeed, per the definition that the FCC set out in its National Security Determination on the subject, China-made Roomba-style vacuum cleaners, robot lawnmowers, and the weirdly anthropomorphized delivery bots that stalk US sidewalks would also be subject to the ban. What a day yesterday was. The S&P 500 rose about 1.7% while the Nasdaq 100 surged almost 3.4% thanks to a massive snapback in semi stocks that saw chipmakers have their best day since last April . And Microsoft rocketed higher, gaining 15.6%, adding $450 billion to its value, the biggest single-day market cap bump in history. All the while, a previously red-hot AI-focused hedge fund was melting down (more on that below). When Brian Niccol first outlined his “Back to Starbucks” turnaround plan for the coffee giant in September 2024, much of the detail — from the decision to buy 200,000 Sharpies to get your name wrong with, to referring to the ~$120 billion behemoth as “ the community coffeehouse ” — was dissected and derided. Now, less than two years later, the initiative looks like it might turn out to be a masterstroke. Earlier this week, Starbucks raised its outlook for the full fiscal year and announced fiscal Q3 results that beat expectations, in what Niccol described as “the quarter our momentum became truly measurable.” Investors knocked back the double shot of good news with pleasure. Alongside profit margins expanding for the second quarter in a row, the chain also managed to serve up something that it hasn’t since before the ex- Chipotle chief arrived at the company: a fourth consecutive quarter where same-store sales have risen, as turnaround efforts truly begin to take hold. Comparable store sales were up on Starbucks’ home soil as well as further afield, rising 8.1% in North America, 5.7% internationally, and some 7.9% globally. For context, that’s the highest growth rate that the company has posted since the last quarter of 2023, a short while before the company went on a six-quarter streak of slumping sales. Although some of the smaller-seeming “community coffeehouse” steps that Starbucks has taken have grabbed headlines along the way, some of the bigger moves the company has made, like shutting struggling locations , cutting jobs, and selling off a large chunk of its notoriously ailing China business, have really started to make a difference of late. Earlier this week, Niccol said his initial plan “was built on the simple belief that an exceptional cup of coffee… human connection… and a great customer experience win the day, every day.” With each quarter that passes, it gets a little harder to pour scorn on the coffee boss’s premise. That’s the share of US adults who now support the idea of banning mobile phones not just in the classroom, but for the full school day, per a survey from Pew Research Center. That’s up from 36% who said the same just two years ago, and also marks the first point at which more Americans have supported the idea than opposed it. Netflix will pay AMC Networks $500 million for streaming rights to “The Walking Dead” (and the six spin-offs that make up the extended universe) for another five years, having been the exclusive US streaming home for the series since 2011. Yum! Brands posted solid results for the quarter just gone, though execs conceded that Taco Bell sales have now slipped 2% in the wake of the cyclospora outbreak. Situational Awareness, a hedge fund set up by an ex-OpenAI researcher that quickly attracted attention for strong AI-driven returns, is looking to raise fresh capital after taking heavy losses, the Financial Times first reported . The fund exited all of its public stock positions, worth about $16 billion, CNBC reported , and Citadel, the $65+ billion AUM hedge fund and market maker, bought a large portion of those holdings, The Wall Street Journal reported . Ferrari just announced that its first fully-electric vehicle has already reached the company’s 2026 sales target just two months on from its launch. Can you remember the name of the model, which costs $640K and wasn’t exactly an immediate hit with investors, former execs, and internet pundits when it was unveiled in May? Sizeable morning for the worlds of Big Oil and Big Pharma today, with Chevron and Exxon Mobil and Moderna and AbbVie all slated to release earnings before the bell. Q2 Employment Cost Index figures set to be released at 10 a.m. ET.",4742
2026-08-02 23:15:25,Sherwood Snacks,2,📦 The Colonel’s bow-tie and Amazon’s forgotten business,https://sherwood.news/snacks/newsletters/the-colonels-bow-tie-and-amazons-forgotten-business/,"If you’ve ever found yourself contemplating your life choices – and the precise make up of the famously secret blend of 11 herbs and spices – after polishing off an 8-piece KFC bucket, an auction earlier this week in Shelbyville, Ky., may have held some partial answers. Harland Sanders’ personal planner from 1964 was sold at auction for $30,000, the Associated Press reports . Among its entries is a handwritten list of herbs and spices (KFC maintains the list does not match their near-dozen blend). Also hitting the auction block: a black clip-on ribbon bow tie worn by the non-military Colonel himself. That sartorial bit of culinary history ending up selling for $8,000. The S&P 500 dropped about 1.5% and the Nasdaq 100 fell just over 2%, enough for the latter to officially enter a correction , as the Federal Reserve held rates steady with three officials dissenting in favor of a rate hike. Following last night’s earnings from Meta and Microsoft and last week’s earnings from Google and Tesla , tonight we get the last round of earnings from the Magnificent Seven as Apple and Amazon tell us how the quarter went. The companies have taken very different approaches to the AI moment. Amazon, through its subsidiary AWS, has poured tens of billions and intends to pour hundreds of billions more into an AI buildout. Apple has ceded that data center race, but still has its bets on consumer products that stand to benefit from AI advancements. The numbers are staggering; Amazon’s looking at $200 billion in capital expenditures for 2026, while Apple’s looking at $13 billion to $14 billion , an order of magnitude less. Amazon, which is singlehandedly responsible for something like 30 percent of the combined AI infrastructure spend across Amazon, Microsoft, Meta, and Alphabet , is betting that that investment allows its cloud business to win the compute race. Apple waved the white flag on multiple segments of the AI business, a somewhat humiliating retreat for a company whose Siri was relatively early to market. That demoralizing and embarrassing retreat has [checks note] sent them up nearly 24% year to date? While Amazon is flat, Meta’s down 11%, and Microsoft is down 19%? Interesting. Apple has also managed to ride the AI wave thanks to its Apple Silicon chips, which have been in high demand for Mac Minis and hardware that can host consumer-grade and self-hosted models, with many of those out of stock for weeks or months amid the RAM crunch. Oh, wait, Amazon also runs a big store too, right? The AI conversation has been such a huge driver of stock movement over the past few quarters that at times we must remind ourselves that Amazon, the popular cloud services company, actually operates the second-largest retailer in America and the largest delivery provider by volume , seemingly as a side-hustle. Guess we’ll find out how that project’s going. Do you think Amazon, once a humble book store, would just have sold away all of those incredibly valuable AI training materials had they known their real value to the insatiable maw of AI training ? Bet Jeff is really kicking himself over that. 📊 Fed: Following yesterday’s hold, the market is pricing in a higher chance that the Fed hikes rates by 25 basis points in September, which it rates at a 57% chance *. 🎬 Oscars: “The Odyssey” is an early favorite to win Best Picture, with markets pricing in a 50% chance the movie wins . *Event contracts are offered through Robinhood Derivatives, LLC — probabilities referenced or sourced from KalshiEx LLC or ForecastEx LLC. That’s the percentage of the lyrics of BTS’s album Arirang that are English, meaning the band would not be eligible for the newly added awards category for best Asian pop music, which requires “substantial use” of an Asian language. That exclusion led the Korean band to announce they will not submit their work for consideration at the 2027 Grammys, where they would have been in the running for numerous awards, including album of the year. “The OPEC of oil demand” : the war with Iran has revealed that China is “more in control of its oil consumption than anyone realized,” The Wall Street Journal reports. That will unsettle oil bosses.” Fires, heat waves, and massive storms : Europe has already shattered meteorological records this summer, and things are likely to get worse, the NYT reports. A deep Bloomberg dive into how concrete is fueling climate change, and helping save people from it . Minivan sales – a once largely dormant segment of the US car market – grew 21% in 2025, according to Edmunds . Earnings from Apple, Amazon, Mastercard , Shell , Anheuser-Busch , Bristol-Myers Squibb , Altria .",4662
2026-08-02 23:15:26,Sherwood Snacks,3,🥵 The hot seat,https://sherwood.news/snacks/newsletters/the-hot-seat/,"Has taking a look at your bank account ever made you consider a questionable side hustle? You’re not alone. Facing a funding shortfall, researchers in California decided to open an OnlyFans account … for the marmots they study. There, fans can leave tips on videos and images of the chunky rodents while helping support their research. The S&P 500 rose slightly while the Nasdaq 100 dipped nearly one percent as oil’s decline continued to provide broad support to stocks, while the continued chip dip pushed tech shares lower. Meta and Microsoft — two of the largest and spendiest companies in the world — are slated to report earnings results after the close today at a time when investors are feeling increasingly queasy about the amounts Big Tech is spending on artificial intelligence. Last week, Google ’s parent reported capital expenditures above its previous forecast, making for its first cash-flow negative quarter since it went public in 2004. The company said its spending is aimed at meeting a growing backlog of cloud contracts. Still, that news dragged down other hyperscalers, including Meta and Microsoft, as well as the broader market. Microsoft is expected to keep its free cash flow in the green. Meanwhile, analysts are expecting Meta to report its first free cash-flow negative quarter since 2012. Here is what the two have guided for capex as of their last report: Microsoft — which will be reporting its fiscal Q4 results — said in its last report that it expects to spend $190 billion in capital expenditures this calendar year. Meta (whose fiscal calendar overlaps with the normal calendar year) set its guidance for 2026 capex at between $125 and 145 billion . I’m old enough to remember when investors were excited about big spending on capex, seeing it as both proof that a company is staying on the cutting edge and as a promise of future demand. Now they seem more eager to see money coming in, not out. “In our view, investors are becoming less willing to reward higher AI spending on its own and are increasingly looking for progress in earning a return on that investment,” said Brian Therien, a senior analyst at Edward Jones. Investors have more to look forward to on Thursday: Amazon and Apple , with the latter less exposed to AI anxieties than the former. 🚀 SpaceX: Last year, SpaceX launched 165 orbital flights . This year, the market doesn’t really expect them to scale that much higher, with prediction markets assigning a 79% probability that they have over 150 launches in 2026, a 45% chance of more than 160 launches, and a mere 21% chance of more than 170 launches .* 📊 Fed Rates: Heading into today, markets are pricing in an 82% chance of zero rate cuts in 2026. If anything, rate hikes appear to be on the table; markets price in a 74% chance of a rate hike before 2027. *Event contracts are offered through Robinhood Derivatives, LLC — probabilities referenced or sourced from KalshiEx LLC or ForecastEx LLC. That’s how much foot traffic declined at Taco Bell last week compared to the day-of-week average for the rest of the year, according to PlacerAI, following the recent outbreak of Cyclospora. Buzzfeed is laying off about a third of its workforce across its brands, the company announced in a Monday regulatory filing . The move comes months after investor and comedian Byron Allen bought a controlling stake in the media company. Lyft , in partnership with Chinese tech giant Baidu , announced Tuesday that it’s begun testing autonomous vehicles in London. The AV scene is now shaping up across the pond: both Waymo and Uber have announced plans to launch robotaxis in London this year. Apple 's incoming CEO, John Ternus, told Reuters that he plans to keep building on the success of Apple TV hits like “Severance” and “Ted Lasso.” Troves of chat logs created with Anthropic’s Claude were inadvertently left exposed on Google . Yellow-bellied marmots spend more of their lives asleep than awake. FOMC interest-rate decision and Fed press conference. Earnings from Microsoft , Meta , Procter & Gamble , Arm Holdings , Qualcomm , UBS , Starbucks , Robinhood .** **Robinhood Markets, Inc. is the parent company of Sherwood Media, an independently operated media company.",4227
