source_provider,query,title,link,published_at,summary,raw_source,provider_status
google_news_rss,001060,"[바이오스냅] 동국제약, '마데캄 블록 MD 크림' 출시 - 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5JTzdVT29PR1B1aTRpaW03ajVjbVYyRjkxM0s0Smx2SmMwbF9XeHp6NWhlbzVuYUF6eXNEX1hiMW9ITHZCREpnTXRwRWNZQWF6VVIyVV8tSVF5U3RIVEZpbNIBYEFVX3lxTE5JTzdVT29PR1B1aTRpaW03ajVjbVYyRjkxM0s0Smx2SmMwbF9XeHp6NWhlbzVuYUF6eXNEX1hiMW9ITHZCREpnTXRwRWNZQWF6VVIyVV8tSVF5U3RIVEZpbA?oc=5,2026-08-31T00:35:15+00:00,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE5JTzdVT29PR1B1aTRpaW03ajVjbVYyRjkxM0s0Smx2SmMwbF9XeHp6NWhlbzVuYUF6eXNEX1hiMW9ITHZCREpnTXRwRWNZQWF6VVIyVV8tSVF5U3RIVEZpbNIBYEFVX3lxTE5JTzdVT29PR1B1aTRpaW03ajVjbVYyRjkxM0s0Smx2SmMwbF9XeHp6NWhlbzVuYUF6eXNEX1hiMW9ITHZCREpnTXRwRWNZQWF6VVIyVV8tSVF5U3RIVEZpbA?oc=5"" target=""_blank"">[바이오스냅] 동국제약, '마데캄 블록 MD 크림' 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",Google News RSS,success
google_news_rss,001060,"JW중외제약, 비만약 '보팡글루타이드' 당뇨 임상 3상도 신청 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5KWS0td2xDczNIejBtcG4xU1dVM2kxQmdWWWZ5MThGUUtKVjJPWkVROTFUbkctUGtBemJIdWNCZ0h6VHVLRDY2LWkxQ1VCanM5QnRtejdvZGpDZ0nSAWBBVV95cUxNMUJFZm00dDN2VFZBMGZXM2pkaEJJRkNQU0UwZzdVOVhFVnpoUkJ6aXJZZDZ2SVB6VjlOTkFJR3g4dFZTSWIxcmdzWFR5WUdnMG56S2I0bVppaHo1SlVwVUo?oc=5,2026-08-28T08:48:27+00:00,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE5KWS0td2xDczNIejBtcG4xU1dVM2kxQmdWWWZ5MThGUUtKVjJPWkVROTFUbkctUGtBemJIdWNCZ0h6VHVLRDY2LWkxQ1VCanM5QnRtejdvZGpDZ0nSAWBBVV95cUxNMUJFZm00dDN2VFZBMGZXM2pkaEJJRkNQU0UwZzdVOVhFVnpoUkJ6aXJZZDZ2SVB6VjlOTkFJR3g4dFZTSWIxcmdzWFR5WUdnMG56S2I0bVppaHo1SlVwVUo?oc=5"" target=""_blank"">JW중외제약, 비만약 '보팡글루타이드' 당뇨 임상 3상도 신청</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",Google News RSS,success
google_news_rss,001060,"JW중외제약, '프렌즈' 토탈 아이케어 브랜드로 키운다 - v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEMGZXVGlNYUZGUHM0eHo1eV9KVGJ0ZlNIZ3hxLUNNbEZhb3JzT2paNHlGd2diU29UaTgxX2VGbnVZdVF6QXpzZ2RpbXUxVnhxWTZTQQ?oc=5,2026-08-24T00:31:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEMGZXVGlNYUZGUHM0eHo1eV9KVGJ0ZlNIZ3hxLUNNbEZhb3JzT2paNHlGd2diU29UaTgxX2VGbnVZdVF6QXpzZ2RpbXUxVnhxWTZTQQ?oc=5"" target=""_blank"">JW중외제약, '프렌즈' 토탈 아이케어 브랜드로 키운다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",Google News RSS,success
google_news_rss,001060,"[ET특징주] JW중외제약, 통풍 신약 임상 3상서 유효성 확인… 주가 15%↑ - 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9yT0R6UHdQXzRBNmVOZlhvRkRpUXdLMklFc1pXVE1rZFQ2SU1LZzlwUnk3YW9yaWV6bUtyd1lzRjRYeHNHQUlHenBXbUJBZw?oc=5,2026-08-12T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiTkFVX3lxTE9yT0R6UHdQXzRBNmVOZlhvRkRpUXdLMklFc1pXVE1rZFQ2SU1LZzlwUnk3YW9yaWV6bUtyd1lzRjRYeHNHQUlHenBXbUJBZw?oc=5"" target=""_blank"">[ET특징주] JW중외제약, 통풍 신약 임상 3상서 유효성 확인… 주가 15%↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전자신문</font>",Google News RSS,success
google_news_rss,001060,"JW중외제약, 실적·통풍 신약 ‘쌍끌이’…삼성바이오 노사는 사후조정 합의 [바이오 주간 결산] - 팜이데일리",https://news.google.com/rss/articles/CBMibkFVX3lxTFBIaGdkenVJUVhSNVdSV3gxTzRQcVd0TFNZR2Izd0I2cldFNE1iTFlqM0FpR0VmMFVZY0lIdU5Ic25IOEJUbjlmR0RSZWNYcV85UEVvdi1wNHg1NHZIWnhic3RlaHRmckNFMk50bHB3?oc=5,2026-08-15T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTFBIaGdkenVJUVhSNVdSV3gxTzRQcVd0TFNZR2Izd0I2cldFNE1iTFlqM0FpR0VmMFVZY0lIdU5Ic25IOEJUbjlmR0RSZWNYcV85UEVvdi1wNHg1NHZIWnhic3RlaHRmckNFMk50bHB3?oc=5"" target=""_blank"">JW중외제약, 실적·통풍 신약 ‘쌍끌이’…삼성바이오 노사는 사후조정 합의 [바이오 주간 결산]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">팜이데일리</font>",Google News RSS,success
google_news_rss,090370,"특징주, 메타랩스-탈모 치료 테마 상승세에 5.71% ↑ - 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBHaWxfZzdBSk5uN2dPNXd0aFZNSnVIbDdOM0xUMmJjR3cwNjdCRkVkUG1QdUtIamNkenV0LW5xRnBmLU9nby1sRkpMZHZLcVBfeFE?oc=5,2026-09-01T01:43:23+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTFBHaWxfZzdBSk5uN2dPNXd0aFZNSnVIbDdOM0xUMmJjR3cwNjdCRkVkUG1QdUtIamNkenV0LW5xRnBmLU9nby1sRkpMZHZLcVBfeFE?oc=5"" target=""_blank"">특징주, 메타랩스-탈모 치료 테마 상승세에 5.71% ↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제 마켓</font>",Google News RSS,success
google_news_rss,090370,"메타랩스, 상반기 매출 580억 전년比 187%↑…영업익 흑자전환 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1qU2JtbkFaWFhzZm4xcndyTWJlbkI0czNrRElUUGVKQm9WM05GWXpXNzFwMHlybXJrdmx5SG1IM0ZzZ29CZ0E?oc=5,2026-08-14T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE1qU2JtbkFaWFhzZm4xcndyTWJlbkI0czNrRElUUGVKQm9WM05GWXpXNzFwMHlybXJrdmx5SG1IM0ZzZ29CZ0E?oc=5"" target=""_blank"">메타랩스, 상반기 매출 580억 전년比 187%↑…영업익 흑자전환</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",Google News RSS,success
google_news_rss,090370,"메타랩스 ""자회사 메타케어 주식 60억원에 추가취득"" - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBJNHprVC10a0V4ZDV0b0lUYzlKc1k2c09fM3pfdkZIY21aOWU3aUIyeDJSNkFJTzUycllGQjAzdzk0SEFEMWlSV0pldWZmZGNIQ1FhcE5LZnNsdUnSAWBBVV95cUxNQzhnM01XOXpOREk5ZkFpdEcybVpOSENxVmMzdmhPV1FOVW85b1FESWRDY2pxMEZwa2pJY0FicC14cEphbURESVlZUGQxanFPdE10MW5BS2ZSWHVXd3J2TUs?oc=5,2026-06-09T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBJNHprVC10a0V4ZDV0b0lUYzlKc1k2c09fM3pfdkZIY21aOWU3aUIyeDJSNkFJTzUycllGQjAzdzk0SEFEMWlSV0pldWZmZGNIQ1FhcE5LZnNsdUnSAWBBVV95cUxNQzhnM01XOXpOREk5ZkFpdEcybVpOSENxVmMzdmhPV1FOVW85b1FESWRDY2pxMEZwa2pJY0FicC14cEphbURESVlZUGQxanFPdE10MW5BS2ZSWHVXd3J2TUs?oc=5"" target=""_blank"">메타랩스 ""자회사 메타케어 주식 60억원에 추가취득""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",Google News RSS,success
google_news_rss,090370,"메타랩스, 최대주주등 보통주 보유 240만주 증가 - digitaltoday.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE1QY3RhOENkVU9TdGw0NEFJVGRGVnc1REVBT21xVTYtMXRTeGdIeEpOME9XQlpFNG5NT0tpSWhyTWthVVV0NGtIb0pqdXphVkVmODZKX1B6V0xiSGRhZXdMa2YyenBWVXduVW12V2s4WlN3YWc?oc=5,2026-06-17T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE1QY3RhOENkVU9TdGw0NEFJVGRGVnc1REVBT21xVTYtMXRTeGdIeEpOME9XQlpFNG5NT0tpSWhyTWthVVV0NGtIb0pqdXphVkVmODZKX1B6V0xiSGRhZXdMa2YyenBWVXduVW12V2s4WlN3YWc?oc=5"" target=""_blank"">메타랩스, 최대주주등 보통주 보유 240만주 증가</a>&nbsp;&nbsp;<font color=""#6f6f6f"">digitaltoday.co.kr</font>",Google News RSS,success
google_news_rss,090370,"[개장 시황] 코스피 8,526.12.. 개인의 순매수에 상승 출발 (▲402.50, +4.95%) - 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1hazUzcjA0dmJNYUJ3WGlMUkxQNjMteVhaMWQwbl9BNEgxZkRRbUZYVzRDcGVTY3dQS0p0eWdYVDkwYzU1aktQMzl5WjRubjY2RFHSAVNBVV95cUxOanV6c3VTRWVUTldROXQyaF9XQ1phSjA4SlFFQndOZkwtOUYxcnI1blBTNjNpYVliNDhzemRXbFZfZEd1cG1wMDVXc2l1UUxhd05qaw?oc=5,2026-06-15T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE1hazUzcjA0dmJNYUJ3WGlMUkxQNjMteVhaMWQwbl9BNEgxZkRRbUZYVzRDcGVTY3dQS0p0eWdYVDkwYzU1aktQMzl5WjRubjY2RFHSAVNBVV95cUxOanV6c3VTRWVUTldROXQyaF9XQ1phSjA4SlFFQndOZkwtOUYxcnI1blBTNjNpYVliNDhzemRXbFZfZEd1cG1wMDVXc2l1UUxhd05qaw?oc=5"" target=""_blank"">[개장 시황] 코스피 8,526.12.. 개인의 순매수에 상승 출발 (▲402.50, +4.95%)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제</font>",Google News RSS,success
