source_provider,query,title,link,published_at,summary,raw_source
google_news_rss,114450,"강원특별자치도교육청교육연수원 6급 미래인재 양성과정 6기, 퍼실리테이터 과정 이수 및 자격 취득 - 시사줌뉴스",https://news.google.com/rss/articles/CBMiR0FVX3lxTE5kXzFfZVNWRGFhS2RFZzd5aE92cmUxQlhBVGJqbWVUUFpydFhhdUhqb05paVRTQXktOThlVUxadjVsNzdYZFJV?oc=5,2026-07-24T06:09:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiR0FVX3lxTE5kXzFfZVNWRGFhS2RFZzd5aE92cmUxQlhBVGJqbWVUUFpydFhhdUhqb05paVRTQXktOThlVUxadjVsNzdYZFJV?oc=5"" target=""_blank"">강원특별자치도교육청교육연수원 6급 미래인재 양성과정 6기, 퍼실리테이터 과정 이수 및 자격 취득</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사줌뉴스</font>",Google News RSS
google_news_rss,114450,"[실적속보]그린생명과학, 3년 중 최고 매출 달성, 영업이익은 흑자전환 (개별) - ThinkPool",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBaak54OWUwQjRnblU3M00xMUJ2RW1BZlh1ZUg1NXdaZVV0NXdMZVE4ZzNBN0l6cS1mZHRBaV9qbXBhcUJ0RXJWMmdVMmlRM0FEWEtRYy05VXRCRXo0Smd4Q184YWNMM01L?oc=5,2026-05-15T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBaak54OWUwQjRnblU3M00xMUJ2RW1BZlh1ZUg1NXdaZVV0NXdMZVE4ZzNBN0l6cS1mZHRBaV9qbXBhcUJ0RXJWMmdVMmlRM0FEWEtRYy05VXRCRXo0Smd4Q184YWNMM01L?oc=5"" target=""_blank"">[실적속보]그린생명과학, 3년 중 최고 매출 달성, 영업이익은 흑자전환 (개별)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThinkPool</font>",Google News RSS
google_news_rss,114450,한국표면처리공업협동조합 ‘안전보건 통합 구독형 시스템’ 구축 사업비 확보 - 중소기업뉴스,https://news.google.com/rss/articles/CBMibkFVX3lxTFBZV2FJbDhvQllKU0VxS19vU1d5SmtKQXNHMkVpcW5TQmNiZ1k2SDJndUtFYVBGUU5vc3hqWmJiaWpEU3NBa3ZLMG8yeHdGODBkbjJhWHA5TzFjV1dMVTMzLW5kNU5aU0tSU1djV0R30gFwQVVfeXFMTnFIN2VhOHpzRTR2ZnpEaFZOeHFhT195bnhabV9wY3hEMEo5bzd6dVAxTnNHdHVNZkRWRUs3ZDQzeFZvVlFIM3pxNDYydUpOYkRGLVZDbmdwY3ZUX2E2TmhOSWkwem0tRFUtSTlhUzJCZg?oc=5,2026-07-06T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTFBZV2FJbDhvQllKU0VxS19vU1d5SmtKQXNHMkVpcW5TQmNiZ1k2SDJndUtFYVBGUU5vc3hqWmJiaWpEU3NBa3ZLMG8yeHdGODBkbjJhWHA5TzFjV1dMVTMzLW5kNU5aU0tSU1djV0R30gFwQVVfeXFMTnFIN2VhOHpzRTR2ZnpEaFZOeHFhT195bnhabV9wY3hEMEo5bzd6dVAxTnNHdHVNZkRWRUs3ZDQzeFZvVlFIM3pxNDYydUpOYkRGLVZDbmdwY3ZUX2E2TmhOSWkwem0tRFUtSTlhUzJCZg?oc=5"" target=""_blank"">한국표면처리공업협동조합 ‘안전보건 통합 구독형 시스템’ 구축 사업비 확보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중소기업뉴스</font>",Google News RSS
google_news_rss,114450,"그린생명과학, 장 초반 급등 후 조정 - 바이오타임즈",https://news.google.com/rss/articles/CBMibEFVX3lxTE5Kb1drUmxua2ZwRGw1M3NScXB6SjRtODNnUURqYkR3SnpwMFRsUGkyLVdpeTJveTh2c0N5eGRXWnY5dHh6bFFPMlNLWlYxbERaOVNqazFPTXdEXzdtRS1aRmtGX3dDenR6b0JxdA?oc=5,2026-01-05T08:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE5Kb1drUmxua2ZwRGw1M3NScXB6SjRtODNnUURqYkR3SnpwMFRsUGkyLVdpeTJveTh2c0N5eGRXWnY5dHh6bFFPMlNLWlYxbERaOVNqazFPTXdEXzdtRS1aRmtGX3dDenR6b0JxdA?oc=5"" target=""_blank"">그린생명과학, 장 초반 급등 후 조정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">바이오타임즈</font>",Google News RSS
google_news_rss,114450,"그린생명과학, 의약품서 AI반도체로…매출 절반은 계열사 의존 - ibtomato.com",https://news.google.com/rss/articles/CBMiakFVX3lxTE4xNkRRMHRmWW5uSHVPZkx6cnU1eEZlY1NXM2ZmeWJQQUdNcm9UQWhfeE9oZkJTakxWMTBGNHFiX1FjeHQyeU1vQkhaM2RsSWpiQzVqeEJLREJpQ3JDYUhheHhuNzdwTUxXNXc?oc=5,2026-04-01T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE4xNkRRMHRmWW5uSHVPZkx6cnU1eEZlY1NXM2ZmeWJQQUdNcm9UQWhfeE9oZkJTakxWMTBGNHFiX1FjeHQyeU1vQkhaM2RsSWpiQzVqeEJLREJpQ3JDYUhheHhuNzdwTUxXNXc?oc=5"" target=""_blank"">그린생명과학, 의약품서 AI반도체로…매출 절반은 계열사 의존</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ibtomato.com</font>",Google News RSS
google_news_rss,008930,한미사이언스 2분기 영업이익 591억원…70.9%↑ - 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE12YVBvRVh1Q1BUOGhRMFRjN1U5b0Q1Z2NWTDlXWG15bkcxNmtiUy1oWGFSdmVOdTRFTEV6ZWhpLXQxak9ocnZpeXowQXNNVEdSN0diczd1Z2x2Y21fR2p4bNIBYEFVX3lxTE12YVBvRVh1Q1BUOGhRMFRjN1U5b0Q1Z2NWTDlXWG15bkcxNmtiUy1oWGFSdmVOdTRFTEV6ZWhpLXQxak9ocnZpeXowQXNNVEdSN0diczd1Z2x2Y21fR2p4bA?oc=5,2026-07-28T07:46:13+00:00,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE12YVBvRVh1Q1BUOGhRMFRjN1U5b0Q1Z2NWTDlXWG15bkcxNmtiUy1oWGFSdmVOdTRFTEV6ZWhpLXQxak9ocnZpeXowQXNNVEdSN0diczd1Z2x2Y21fR2p4bNIBYEFVX3lxTE12YVBvRVh1Q1BUOGhRMFRjN1U5b0Q1Z2NWTDlXWG15bkcxNmtiUy1oWGFSdmVOdTRFTEV6ZWhpLXQxak9ocnZpeXowQXNNVEdSN0diczd1Z2x2Y21fR2p4bA?oc=5"" target=""_blank"">한미사이언스 2분기 영업이익 591억원…70.9%↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",Google News RSS
google_news_rss,008930,"InvestingPro의 적정가치 분석, 한국 주식 50% 수익률 달성 By Investing.com - Investing.com 한국어",https://news.google.com/rss/articles/CBMidkFVX3lxTE82VmppYk15RG8xbEFqaXhTWXNxSHlzc2RBNzc3SGQ0SGNwMVluVnVRTEZONmhJZGNGRnhweGREakkyV1AwV1BYV2JUWDJSMS1LX2dGaGx6REpZZlNIbk54aUFjRnBYaEFOeW9YM0QwU0FJZGxtbkE?oc=5,2026-07-25T11:50:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTE82VmppYk15RG8xbEFqaXhTWXNxSHlzc2RBNzc3SGQ0SGNwMVluVnVRTEZONmhJZGNGRnhweGREakkyV1AwV1BYV2JUWDJSMS1LX2dGaGx6REpZZlNIbk54aUFjRnBYaEFOeW9YM0QwU0FJZGxtbkE?oc=5"" target=""_blank"">InvestingPro의 적정가치 분석, 한국 주식 50% 수익률 달성 By Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com 한국어</font>",Google News RSS
google_news_rss,008930,"'사업형 지주사' 한미사이언스, 2분기 영업익 71%↑(종합) - KB Think",https://news.google.com/rss/articles/CBMickFVX3lxTE9DcTdNNThtajIyLXhvb2JTZ1pHU3BuOUsxOEl4T3JEQVBzT1l1dmZGUXBtamlJdkp2RzNSc0hjSmk5SkEyTVNBTF9ybGFRa1J1UjBTbzI3VUlnSFNROURkV1FpSjg1Y3hlejFJMEVIZkxVQQ?oc=5,2026-07-28T08:18:08+00:00,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE9DcTdNNThtajIyLXhvb2JTZ1pHU3BuOUsxOEl4T3JEQVBzT1l1dmZGUXBtamlJdkp2RzNSc0hjSmk5SkEyTVNBTF9ybGFRa1J1UjBTbzI3VUlnSFNROURkV1FpSjg1Y3hlejFJMEVIZkxVQQ?oc=5"" target=""_blank"">'사업형 지주사' 한미사이언스, 2분기 영업익 71%↑(종합)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KB Think</font>",Google News RSS
google_news_rss,008930,"EPS 성장률이 중요하다고 생각하신다면, 한미사이언스(KRX:008930)가 좋은 투자 기회를 제공합니다. - simplywall.st",https://news.google.com/rss/articles/CBMiowFBVV95cUxOTENDTGFmVUhKdENjSkVJRGF6WnFmVVhVblFFcmh6Y0h1SlpnUWZENVV0bFl6M2daamVhR1ppaXEyMHpwd0lveFFnaEZOOFQxbFJzLU9SaERqSHB2REt4azM3WEk5b3dka3UybmpqUUl2YmJkazBPblRVcE90MTZhQjlqLUpmOFpvVWZHUVhmMXZRZHJvTUpWaU9NU0V6Yk5ZSV9n0gGoAUFVX3lxTFBiMTJqYk5CVTNJLVdzZk5IOHFwRmJJRGRtUUtsaTdwUzFJbmlMSjlkekMyTkpaNUM5V1NCYXYxVWhta0c4QWIyYWwtd3dUVWdpT002blZOMHFTNUFiVHlkVjlPVHBranVmRmJVN00tckdhaWYzX1E5ZWY4WldIRU0waGJWajRfOWk5WGlURXN1MHNNYXlWNVphSEhiWGk0MnNXS2N2Nm85Ug?oc=5,2026-07-09T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxOTENDTGFmVUhKdENjSkVJRGF6WnFmVVhVblFFcmh6Y0h1SlpnUWZENVV0bFl6M2daamVhR1ppaXEyMHpwd0lveFFnaEZOOFQxbFJzLU9SaERqSHB2REt4azM3WEk5b3dka3UybmpqUUl2YmJkazBPblRVcE90MTZhQjlqLUpmOFpvVWZHUVhmMXZRZHJvTUpWaU9NU0V6Yk5ZSV9n0gGoAUFVX3lxTFBiMTJqYk5CVTNJLVdzZk5IOHFwRmJJRGRtUUtsaTdwUzFJbmlMSjlkekMyTkpaNUM5V1NCYXYxVWhta0c4QWIyYWwtd3dUVWdpT002blZOMHFTNUFiVHlkVjlPVHBranVmRmJVN00tckdhaWYzX1E5ZWY4WldIRU0waGJWajRfOWk5WGlURXN1MHNNYXlWNVphSEhiWGk0MnNXS2N2Nm85Ug?oc=5"" target=""_blank"">EPS 성장률이 중요하다고 생각하신다면, 한미사이언스(KRX:008930)가 좋은 투자 기회를 제공합니다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">simplywall.st</font>",Google News RSS
google_news_rss,008930,한미사이언스 2분기 영업이익 591억원…71%↑(종합) - 매일경제 마켓,https://news.google.com/rss/articles/CBMiUkFVX3lxTE8xM2x5bmhNQjI4UUtpdDJMMS1XdjFpZ2IzY09yTWdpTVA0Y1IxbVFaSk1yd2dJZVAxXzVXN2tSd0tkZDFXRkhISFVFWFhBUHU4VEE?oc=5,2026-07-28T08:23:07+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE8xM2x5bmhNQjI4UUtpdDJMMS1XdjFpZ2IzY09yTWdpTVA0Y1IxbVFaSk1yd2dJZVAxXzVXN2tSd0tkZDFXRkhISFVFWFhBUHU4VEE?oc=5"" target=""_blank"">한미사이언스 2분기 영업이익 591억원…71%↑(종합)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제 마켓</font>",Google News RSS
