source_provider,query,title,link,published_at,summary,raw_source,provider_status
google_news_rss,000760,이화산업(000760) - 매일경제 마켓,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9kNzJDNmN1a0xoZGpQME9OXzJzN3R1TVJhellxdDJ0WTdiOGYyZkJuMld5eVp5X1lpT01fZUdOV1pSNHJsT3h0c1JKRzAzWFgtY0REWFIwak1TZw?oc=5,2023-02-15T12:53:03+00:00,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9kNzJDNmN1a0xoZGpQME9OXzJzN3R1TVJhellxdDJ0WTdiOGYyZkJuMld5eVp5X1lpT01fZUdOV1pSNHJsT3h0c1JKRzAzWFgtY0REWFIwak1TZw?oc=5"" target=""_blank"">이화산업(000760)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제 마켓</font>",Google News RSS,success
google_news_rss,000760,"대성산업, 상한가 진입.. +29.97% ↑ - 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTFAzcUViekw1MmhpU1FxcV9MNHg1U0RrWlRoNlJlbUFFYndqOVJaLWtuQzAwNkdlbEVDaUdnMUN1dDg2NDM1NWpoekFIUW5nSU4tcnc?oc=5,2025-12-11T08:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTFAzcUViekw1MmhpU1FxcV9MNHg1U0RrWlRoNlJlbUFFYndqOVJaLWtuQzAwNkdlbEVDaUdnMUN1dDg2NDM1NWpoekFIUW5nSU4tcnc?oc=5"" target=""_blank"">대성산업, 상한가 진입.. +29.97% ↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제</font>",Google News RSS,success
google_news_rss,000760,"온타이드, 상한가 진입.. +30.00% ↑ - 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9tUjlLNGlXMDFSVjV0RTMzYkktRUFuaFNvV045MUM2RXRoWTN0VDFnbFVUN2NEQlR1NG1hUGE1Y3NlbXBLSWctMkQ2SlFqZngyU2c?oc=5,2025-07-02T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE9tUjlLNGlXMDFSVjV0RTMzYkktRUFuaFNvV045MUM2RXRoWTN0VDFnbFVUN2NEQlR1NG1hUGE1Y3NlbXBLSWctMkQ2SlFqZngyU2c?oc=5"" target=""_blank"">온타이드, 상한가 진입.. +30.00% ↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제</font>",Google News RSS,success
google_news_rss,000950,전방 (000950) - 씽크풀 AI,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1OSGw1T3FHYWxxMVRlbHZrSDhoMVk0QWRnWVotOVJIclJNaDRBcmp0MXBrMk1IU0hNbVl1UG5rLUpKdTdqSEZvMVZhVQ?oc=5,2022-08-10T02:07:42+00:00,"<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1OSGw1T3FHYWxxMVRlbHZrSDhoMVk0QWRnWVotOVJIclJNaDRBcmp0MXBrMk1IU0hNbVl1UG5rLUpKdTdqSEZvMVZhVQ?oc=5"" target=""_blank"">전방 (000950)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">씽크풀 AI</font>",Google News RSS,success
google_news_rss,000950,"인피니티, 364마력 하이브리드 Q50S 에센스 출시 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBzWGdQX0d6M1dDOWYxSGpwbGlFSnVaY1pNUnZ5VEJBTmNGTTlPX2lzUWNKWXdiUFdQTHQ0RlpDdmtXQ01Zak5yZjhJVXNKTjFoZ1lUOGVVUC0yczjSAWBBVV95cUxQdE02MWdkdW1JVERMMEJXazUtQUY1Rklpai1iMDN3M2VvN0Z2cGdmdEsxR0wtVGRfM0JzNUVBNVpvdC1LMnREbkV1RkdGSmowQmRVOW44N2licllfYjFlakM?oc=5,2015-06-23T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBzWGdQX0d6M1dDOWYxSGpwbGlFSnVaY1pNUnZ5VEJBTmNGTTlPX2lzUWNKWXdiUFdQTHQ0RlpDdmtXQ01Zak5yZjhJVXNKTjFoZ1lUOGVVUC0yczjSAWBBVV95cUxQdE02MWdkdW1JVERMMEJXazUtQUY1Rklpai1iMDN3M2VvN0Z2cGdmdEsxR0wtVGRfM0JzNUVBNVpvdC1LMnREbkV1RkdGSmowQmRVOW44N2licllfYjFlakM?oc=5"" target=""_blank"">인피니티, 364마력 하이브리드 Q50S 에센스 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",Google News RSS,success
google_news_rss,000950,"전방, 상승출발 후 꾸준히 올라 10.1%↑... 차트 하락세 중 상승 전환 - 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE95WG9XRS1KeGZRSEtjbGdySXp2cGo4QlA4UHVUWFBpTno1THlmb2pxd3E2XzROeEZ0WjliMTZENml4dGtSd2RmXzlFTGFfa2NaMkVTUS05MDh3NDFT?oc=5,2020-03-25T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE95WG9XRS1KeGZRSEtjbGdySXp2cGo4QlA4UHVUWFBpTno1THlmb2pxd3E2XzROeEZ0WjliMTZENml4dGtSd2RmXzlFTGFfa2NaMkVTUS05MDh3NDFT?oc=5"" target=""_blank"">전방, 상승출발 후 꾸준히 올라 10.1%↑... 차트 하락세 중 상승 전환</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스핌</font>",Google News RSS,success
google_news_rss,000950,"일정실업, 상한가 진입.. +30.00% ↑ - 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBTTGt5MFhsbndpdXM4N25KbXZ3ZDNDTzVDN3VhRFE1QzU5blZaMG1TZF9QTFFuanNZVWt1cnhPaTlLalg3Wk9HRGloaVF0OVk1aXc?oc=5,2025-04-29T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTFBTTGt5MFhsbndpdXM4N25KbXZ3ZDNDTzVDN3VhRFE1QzU5blZaMG1TZF9QTFFuanNZVWt1cnhPaTlLalg3Wk9HRGloaVF0OVk1aXc?oc=5"" target=""_blank"">일정실업, 상한가 진입.. +30.00% ↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제</font>",Google News RSS,success
google_news_rss,000950,"전방, 지난해 당기순이익 298억858만원…전년 대비 234.4% 증가 - 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5SZThEMWpKN2RTbFkyNmd5TTlTRWJXenktQjRnalR5OWFfcGZ2OEtIVXh6Q0JtUnBTcS1yUnZ1WVVBMUlGOU5sRWJvakJDcVZveWdmVjRQLUxkR3lLcTFVaEZGT19CZHhxdWxUZVdaaTNJM3c?oc=5,2026-02-12T08:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE5SZThEMWpKN2RTbFkyNmd5TTlTRWJXenktQjRnalR5OWFfcGZ2OEtIVXh6Q0JtUnBTcS1yUnZ1WVVBMUlGOU5sRWJvakJDcVZveWdmVjRQLUxkR3lLcTFVaEZGT19CZHhxdWxUZVdaaTNJM3c?oc=5"" target=""_blank"">전방, 지난해 당기순이익 298억858만원…전년 대비 234.4% 증가</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디지털투데이</font>",Google News RSS,success
google_news_rss,036630,"[실적속보]세종텔레콤, 올해 2Q 영업이익 13.8억원... 전년동기比 큰 폭 증가 (연결) - 씽크풀 AI",https://news.google.com/rss/articles/CBMiaEFVX3lxTE82Y2lyRnozY2MyWEZPcDZyM2JkUENVT3lOcXA3dWxCaUZHUUgyMlh0dFBGbGsyNnd1Z01LVGRNT2ZOd2FFUm1IWnpQbXZPanJKMFBtb0twRUsyUmZwRzNoX1pKWDFKZWM0?oc=5,2026-08-20T00:11:20+00:00,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE82Y2lyRnozY2MyWEZPcDZyM2JkUENVT3lOcXA3dWxCaUZHUUgyMlh0dFBGbGsyNnd1Z01LVGRNT2ZOd2FFUm1IWnpQbXZPanJKMFBtb0twRUsyUmZwRzNoX1pKWDFKZWM0?oc=5"" target=""_blank"">[실적속보]세종텔레콤, 올해 2Q 영업이익 13.8억원... 전년동기比 큰 폭 증가 (연결)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">씽크풀 AI</font>",Google News RSS,success
google_news_rss,036630,"특징주, 세종텔레콤-마이데이터 테마 상승세에 23.05% ↑ - 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9sTXp1anRvZ1NJei1FTGY0R3lyNWs2emVpSUpaQ0Z2T2wtV05RWkdVenVrOWRKUVZDSUpGZlZ0U1c1aFc2ZDBFZDZTd2V3em5rRWc?oc=5,2026-07-07T07:00:00+00:00,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE9sTXp1anRvZ1NJei1FTGY0R3lyNWs2emVpSUpaQ0Z2T2wtV05RWkdVenVrOWRKUVZDSUpGZlZ0U1c1aFc2ZDBFZDZTd2V3em5rRWc?oc=5"" target=""_blank"">특징주, 세종텔레콤-마이데이터 테마 상승세에 23.05% ↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제 마켓</font>",Google News RSS,success
