collected_at,source,rank,title,url,body_text,body_length
2026-08-11 05:33:44,Sherwood Snacks,1,💊 Novo pops a pill,https://sherwood.news/snacks/newsletters/novo-pops-a-pill/,"The hottest name in fashion is… Fecal Matter, or Matières Fécales . The designers behind the French brand have gone from selling clothes on Depop a decade ago to dressing major celebrities, including Zendaya at the “Odyssey” premiere in New York . Stocks finished strong on Friday capping off a week for the books, with the S&P 500 finishing up 0.6% on the day and up 3.6% over the week. Is Novo Nordisk’s ’s losing streak coming to an end? Novo is getting a boost from its Wegovy pill , which has been flying off the pharmacy shelves since it came to market in January. In the first quarter of this year, sales for the drug were nearly twice what Wall Street was penciling in. It’s been the biggest GLP-1 debut by volume ever. According to Novo, the pill has now reached over 5 million total prescriptions and it's only accelerating: it took 12 weeks to reach its first 1 million patients, but its latest 1 million were added in just a month. A big chunk of that has been through its direct-to-consumer platform. “We are more and more ourselves getting surprised [by] how many people are after a pill rather than an injection, frankly,” CEO Mike Doustdar told analysts on August 5. It’s a bright spot in an otherwise gloomy picture for the Danish pharmaceutical company. Novo has increasingly lost ground to its rival , Eli Lilly, in the lucrative injectable weight loss and diabetes drug market, which still accounts for the vast majority of GLP-1 prescriptions. Eli Lilly — despite having the best-selling drug in the world, Mounjaro and Zepbound — has had an underwhelming debut for its weight loss pill, Foundayo. The drug, which came to market in April, brought in $98 million in revenue in the second quarter, less than the $103 million the Street was expecting. While its pill may not be a blockbuster (yet, at least), the company’s next-generation injectable drug, retatrutide, has had impressive results in clinical trials. So impressive many people aren’t even waiting for FDA approval to start taking it. It’s worth noting that all signs suggest the introduction of oral GLP-1 options has expanded the population of patients on these drugs, meaning they likely aren’t taking away sales from injectables already on the market. While Novo was early to the GLP-1 market with Ozempic, it has spent the past year or so living under Lilly’s shadow. The Wegovy pill has certainly changed the vibe for Novo. Brian Mulberry, chief market strategist at Zacks Investment Management, which holds both Lilly and Novo, said the biggest question is if Novo will be able to get the pill to as many patients who want it. The company has had issues with manufacturing capacity in the past. “That all comes down to execution though, and Novo has seen headwinds in ramping up scale to compete with their larger peers,” Mulberry said. That’s how much revenue Korean biotech L&C Bio Co. — which uses human fat to fix “Ozempic face” — plans to make by 2030, per Bloomberg. Wendy’s withdrew its annual guidance and cut its dividend as its CEO admits “we are clearly not performing at our potential.” Bumble reported early success with its swipe-free app , Plans, which is designed to connect in person in group settings. A marketing campaign by Paze, a digital wallet backed by big banks like JPMorgan and Capital One , is being called a “free money hack,” Bloomberg reports . Sorry, PwC interns: your end-of-summer trip to Disney World is canceled Depop launched in 2011 as an offshoot of the Italian fashion and culture publication PIG magazine. Earnings from Rocketlab, AST SpaceMobile. Existing home sales report. Earnings from Lumentum, CoreWeave, Super Micro Computer, Tencent Music Entertainment, CAVA Group . July CPI. Earnings from Cisco, Cerebras, Nebius Group, Fervo Energy . Producer Price Index. Q2 productivity. Earnings from Applied Materials, Madison Square Garden Sports . July Retail Sales, preliminary August consumer sentiment.",3935
2026-08-11 05:33:44,Sherwood Snacks,2,"🛻 If you haven’t looked at Ford lately, look again",https://sherwood.news/snacks/newsletters/if-you-havent-looked-at-ford-lately-look-again/,"It can be hard to get negative feedback. We’ve all been there. But what’s important isn’t letting that get you down in the dumps, but rather accepting the note, owning it, and finding a way to move forward effectively. Take, for instance, the New Bedford Whaling Museum in Massachusetts, an esteemed institution that curates the history of the whaling industry in New England. In 2020, it got some negative feedback, specifically a one-star review reading ""worst aquarium ever."" The gift shop put it on a T-shirt and hoodie and it’s been an immediate viral hit and overnight bestseller. Stocks fell softly on Thursday, with the S&P 500 dropping 0.2% and the Nasdaq 100 losing 0.4% as the international benchmark for oil prices rose just under 4% . The pickup truck has fundamentally shifted in American car culture. Once an effective workhorse primarily marketed to businesses and trades for its utility, the trucks have mutated, from hyper-functional, stripped down vehicles to aspirational purchases priced at levels attainable only for the upper middle class, stuffed with sophisticated technology and creature comforts. That’s what people are buying, so that’s what automakers are selling. That said, a growing set of evidence indicates that this auto niche is leaving behind a lot of possible customers. This thesis has been borne out in a number of emerging competitors to the flagship Ford pickup truck, the F-150, including but not limited to: Chinese automobiles, mostly electric, that have been driving circles around American autos overseas. Stateside competition from the likes of Slate Auto , the Jeff Bezos-backed startup that has promised a $25,000 customizable electric pickup, which is premised on the observation that cars are mostly built today for the top 30% of the market , and is instead choosing to target the other 70%. Tesla , which has its own direct competitor in the oversized and expensive status symbol pickup truck segment in the Cybertruck. Ford’s first attempt to address some of these competitors, the F-150 Lightning, missed the mark and led to a $19.5 billion charge in December . Beset on all sides, Ford’s not going to have a lot more chances to win. That’s one reason the company has been preparing the Universal Electric Vehicle platform , which will allow the company to build EVs more efficiently on the same production lines, in a strategic shift that the company describes as essentially turning the assembly line into an “assembly tree.” Ford has announced the first vehicle built on that platform will be its new electric pickup truck, dubbed the Fathom , that will hit the market starting at $28,350. That list price is nearly half the cost of the average US sales price of a new vehicle in June, and is only slightly more expensive than the average used car. This comes at a financial inflection point for the automobile business in general and the EV business in particular. Used EV prices have been increasing in 2026, defying the gravity that usually hangs on used car prices amid high gasoline prices from the Iran war. The sticker shock from high auto prices has had some significant reverberations around the economy as well; the average MSRP of a new vehicle in June 2026 was $51,394 . With interest rates still well above their post-pandemic lows, car loan terms that were once unthinkable — well past the standard four years, stretching even as high as eight years — have become downright common . That’s why the sub-$30,000 price point is so compelling: Ford’s either got to find a way to sell cars to the middle class again, or the likes of China and Slate Auto are going to do it for them. The non-profit Värmlands Vikingacenter in Sweden rented one of their replica Viking ships, the Glad av Gillberga, to a movie project from Universal called Charlie’s Tale. According to the center, the ship was returned damaged, requiring $6,000 in repairs * that the studio has not paid. This is an issue, because Charlie’s Tale was in fact the code name for The Odyssey, which has grossed $988 million worldwide. Alex, Uh: OpenAI ’s new device will be hockey puck-sized and cost over $300 . Young Money author Jack Raines on the case for living life backward . Situational Awareness wasn’t the only one that had a bad July. Hedge funds took a big hit last month . Rockstar Games will debut a look at Grand Theft Auto 6 through… Netflix ? Hack of supposedly safe Bitcoin tool tries faith of the devoted . People like AI-generated music. What should we do about it? A miner says it found a motherlode of $152 billion worth of tungsten at a site in Nevada. The problem? It’s under a pristine stretch of special land controlled by NASA that’s used to calibrate satellites observing Earth, a one-of-a-kind location in the U.S. Vistra , Take-Two , Canopy Growth , OKLO scheduled to publish quarterly results premarket. July non-farm payrolls report released at 8:30 a.m. ET. *A previous version of this newsletter misstated that the repairs cost $41,000. $41,000 was the rental cost of the boat, not the cost of the repairs. This has been corrected. We regret the error.",5115
2026-08-11 05:33:45,Sherwood Snacks,3,🔓 SpaceX unlocked,https://sherwood.news/snacks/newsletters/spacex-unlocked/,"Single chord changes, especially in experimental music, aren’t often much to get too excited about, but yesterday’s addition of an eighth note in a performance of John Cage’s “ORGAN²/ASLSP (As SLow aS Possible)” is a pretty big deal in the pretty narrow world of avant-garde art projects that span six centuries . A single small organ in Germany has now played the same Cage composition for 25 years and is, as of yesterday’s new chord, 4% of the way through the piece, meaning that it should wrap up in just 614 years from now. Apparently the full thing still won’t drag as much as the local school orchestra recital you went to that time. A relatively quiet Wednesday, as the S&P 500 finished slightly lower after a four-day winning streak. Oil prices were flat ahead of a potential deal to reopen the Strait of Hormuz. For anyone who’s followed the high drama of the journey that SpaceX has been on since its record-breaking IPO less than two months ago — and it’s been difficult to avoid, if we’re all honest — you may expect to see a little more turbulence yet. Today, up to 911.5 million shares held by SpaceX employees and early investors will be made available for sale, as “ the most talked-about lockup in the history of IPO lockups ,” as one brokerage firm CEO put it, begins to loosen. To provide a little context, the company’s June IPO put roughly 639 million shares out to the public, meaning that this first tranche of unlocked stock would (if literally everyone sold up ) more than double the current market supply. Obviously there’s been a lot of speculation about what the potential flood of new shares could do to SpaceX’s price, which was down more than 20% going into its first ever earnings report on Tuesday, and further subdued coming out the other side. Making things a little more tricky to navigate for insiders and investors alike is the structure of the SpaceX lockup release plan , which Bernstein analyst Douglas Harned noted is an “unusually complex scheme” compared to a traditional 180-day expiry date. This first batch of shares won’t even be the biggest unlock this year; a further 1.3 billion (28% of shares subject to the 180-day lockup period) will be released after the company’s next quarterly earnings release. Almost exactly one year on from the company’s IPO, a whopping 6.4 billion shares of Class A common stock (representing Elon Musk’s total shares in the company) will become available. SpaceX has already had a bumpy ride on the public market so far, and its staggered lockup scheme might only add to that. Indeed, as Harned pointed out in a note released on Sunday before the company’s earnings this week: “We have found many investors unwilling to buy SpaceX shares… based on fundamentals, given the lockup overhang that will exist at least into December.” That’s how many students will have to retake the entrance exam for UNAM, the largest university in Mexico, after the institution’s first fully-remote, AI-monitored admissions test resulted in 16% of the 160,000 prospective students scoring over 100 on the 120-question exam. From 2021 to 2025, just 3.5% of applicants managed the same . Uber confirmed that it will plug more than $10 billion into its robotaxi efforts in the coming years, though the stock fell yesterday after its profit outlook for Q3 disappointed investors. US private companies added just 44,000 new jobs in July, down from 95,000 in June and the lowest level since January , while employees who switched jobs saw their pay rise by 7% on average — the highest level since August 2025, per ADP figures. It’s all part of the game… Saudi Arabia’s Public Investment Fund, Silver Lake Partners, and a PE company headed by Jared Kushner completed the $55 billion acquisition of EA , the videogame company behind Madden, The Sims, and Battlefield. Google shook up its AI leadership ranks. The market did not care for that. Refuse workers in Italy salvaged a man’s €1 million ($1.15M) winning lottery ticket after a misunderstanding saw him throw it away in a store in Bitonto. The waste operatives spent two days sifting through the contents of a garbage truck and miraculously found the winning slip on Tuesday. Oscar Health , Datadog , Constellation Energy , Warner Bros. Discovery , Peloton premarket, Cloudflare , DraftKings , Atlassian , Airbnb , Rigetti Computing after the close.",4359
