stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
001470,2026-09-02,5820.0,0.0,15.7723,15.7723,2536.2,894.3,0.0,3.5268,4,strong_price_momentum,kis,data/raw/price_001470_20260505_20260902.csv
368970,2026-09-02,2520.0,-0.0079,0.0566,0.0839,2447.0,2357.75,0.3044,0.0179,4,strong_price_momentum,kis,data/raw/price_368970_20260505_20260902.csv
023760,2026-09-02,1415.0,-0.0035,0.056,0.056,1409.2,1357.3,0.0439,0.0096,4,strong_price_momentum,kis,data/raw/price_023760_20260505_20260902.csv
055550,2026-09-02,110900.0,-0.0018,0.0326,0.0841,109880.0,106650.0,0.2039,0.0209,4,strong_price_momentum,kis,data/raw/price_055550_20260505_20260902.csv
241840,2026-09-02,2450.0,-0.0101,0.0294,0.0722,2430.0,2383.5,0.6226,0.0109,4,strong_price_momentum,kis,data/raw/price_241840_20260505_20260902.csv
448730,2026-09-02,5630.0,0.0181,0.0199,0.0181,5534.0,5472.0,0.275,0.0115,4,strong_price_momentum,kis,data/raw/price_448730_20260505_20260902.csv
016610,2026-09-02,9920.0,-0.01,0.0195,0.1096,9876.0,9501.5,0.0958,0.0207,4,strong_price_momentum,kis,data/raw/price_016610_20260505_20260902.csv
003490,2026-09-02,28450.0,-0.0104,0.0107,0.09,28440.0,26887.5,0.2044,0.0238,4,strong_price_momentum,kis,data/raw/price_003490_20260505_20260902.csv
017810,2026-09-02,9800.0,-0.0111,0.0103,0.0938,9784.0,9462.0,0.0195,0.0276,4,strong_price_momentum,kis,data/raw/price_017810_20260505_20260902.csv
020560,2026-09-02,7620.0,-0.0117,0.0093,0.0886,7630.0,7261.0,0.1865,0.0224,4,strong_price_momentum,kis,data/raw/price_020560_20260505_20260902.csv
363280,2026-09-02,1964.0,-0.002,0.0036,0.0887,1964.6,1920.7,0.0252,0.0086,4,strong_price_momentum,kis,data/raw/price_363280_20260505_20260902.csv
004990,2026-09-02,24150.0,-0.0041,0.0021,0.0662,24050.0,23572.5,0.0831,0.019,4,strong_price_momentum,kis,data/raw/price_004990_20260505_20260902.csv
004780,2026-09-02,4140.0,-0.0048,0.0012,0.011,4130.0,4073.5,0.0466,0.0115,4,strong_price_momentum,kis,data/raw/price_004780_20260505_20260902.csv
