stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
000760,2026-07-10,13840.0,0.1063,0.164,0.1002,12516.0,11937.5,1.0859,0.0467,4,strong_price_momentum,pykrx,data/raw/price_000760_20260314_20260712.csv
263800,2026-07-10,7300.0,-0.0544,0.5499,0.6497,6059.0,4920.5,14.5944,0.0991,3,price_momentum,pykrx,data/raw/price_263800_20260314_20260712.csv
036630,2026-07-10,9160.0,-0.0129,0.4656,-0.2062,8352.0,7406.5,4.0258,0.0969,3,price_momentum,pykrx,data/raw/price_036630_20260314_20260712.csv
189330,2026-07-10,12230.0,-0.0685,0.2304,0.4171,11546.0,9492.0,2.7116,0.1019,3,price_momentum,pykrx,data/raw/price_189330_20260314_20260712.csv
008930,2026-07-10,33400.0,0.0293,0.0503,0.1096,32530.0,30297.5,2.4851,0.0437,3,price_momentum,pykrx,data/raw/price_008930_20260314_20260712.csv
058730,2026-07-10,5030.0,0.0141,0.4517,0.9053,4544.0,3705.0,1.0213,0.1504,2,price_momentum,pykrx,data/raw/price_058730_20260314_20260712.csv
012160,2026-07-10,1969.0,-0.0035,0.3459,0.0473,1889.6,1774.7,0.5789,0.0787,2,price_momentum,pykrx,data/raw/price_012160_20260314_20260712.csv
010960,2026-07-10,4285.0,0.0793,0.1306,0.3225,4247.0,3653.0,1.2494,0.097,2,price_momentum,pykrx,data/raw/price_010960_20260314_20260712.csv
109070,2026-07-10,1680.0,0.2174,0.1074,0.12,1458.8,1562.3,6.1283,0.0735,2,price_momentum,pykrx,data/raw/price_109070_20260314_20260712.csv
088790,2026-07-10,2600.0,0.0526,0.0879,-0.0076,2480.0,2406.25,0.8507,0.0377,2,price_momentum,pykrx,data/raw/price_088790_20260314_20260712.csv
290720,2026-07-10,3170.0,0.0112,0.062,-0.0676,3104.0,2781.5,1.0867,0.0671,2,price_momentum,pykrx,data/raw/price_290720_20260314_20260712.csv
006730,2026-07-10,10790.0,0.0476,0.0558,-0.0323,10602.0,10309.5,0.768,0.054,2,price_momentum,pykrx,data/raw/price_006730_20260314_20260712.csv
038530,2026-07-10,857.0,0.0325,0.0464,-0.0675,862.8,858.2,0.4609,0.0522,2,price_momentum,pykrx,data/raw/price_038530_20260314_20260712.csv
288980,2026-07-10,967.0,0.0168,0.0104,0.0877,969.2,898.65,0.5943,0.0695,2,price_momentum,pykrx,data/raw/price_288980_20260314_20260712.csv
368970,2026-07-10,2265.0,0.0203,0.0067,0.137,2391.0,2056.1,1.0147,0.0916,2,price_momentum,pykrx,data/raw/price_368970_20260314_20260712.csv
142760,2026-07-10,387.0,-0.0252,0.0348,-0.43,399.8,494.35,1.168,0.0513,1,neutral,pykrx,data/raw/price_142760_20260314_20260712.csv
253450,2026-07-10,22400.0,0.0252,0.0275,-0.1111,22290.0,22353.0,0.9532,0.0386,1,neutral,pykrx,data/raw/price_253450_20260314_20260712.csv
223220,2026-07-10,413.0,-0.0549,0.0248,0.244,395.6,403.1,0.0698,0.1039,1,neutral,pykrx,data/raw/price_223220_20260314_20260712.csv
018260,2026-07-10,199600.0,0.06,0.0215,-0.1578,196100.0,203885.0,0.6656,0.0383,1,neutral,pykrx,data/raw/price_018260_20260314_20260712.csv
241840,2026-07-10,2515.0,0.0457,0.0203,-0.1887,2461.0,2555.25,1.0487,0.0553,1,neutral,pykrx,data/raw/price_241840_20260314_20260712.csv
007980,2026-07-10,1736.0,0.0458,0.0122,-0.0334,1712.0,1728.8,0.8708,0.0236,1,neutral,pykrx,data/raw/price_007980_20260314_20260712.csv
043260,2026-07-10,22150.0,0.1097,0.0023,-0.5252,20290.0,29720.0,0.743,0.0842,1,neutral,pykrx,data/raw/price_043260_20260314_20260712.csv
468530,2026-07-10,26550.0,0.1346,0.0,-0.2237,24770.0,29307.5,2.8168,0.0801,1,neutral,pykrx,data/raw/price_468530_20260314_20260712.csv
013520,2026-07-10,2595.0,-0.0095,-0.0114,0.0527,2599.0,2528.0,1.0627,0.0292,1,neutral,pykrx,data/raw/price_013520_20260314_20260712.csv
024720,2026-07-10,8390.0,0.0072,-0.0267,0.0219,8550.0,8102.0,0.6343,0.0341,1,neutral,pykrx,data/raw/price_024720_20260314_20260712.csv
065770,2026-07-10,1815.0,0.202,-0.031,0.0639,1699.2,1577.55,1.2776,0.1003,1,neutral,pykrx,data/raw/price_065770_20260314_20260712.csv
025950,2026-07-10,13670.0,0.0388,-0.0353,0.1159,14660.0,12746.0,0.4327,0.1046,1,neutral,pykrx,data/raw/price_025950_20260314_20260712.csv
276730,2026-07-10,19320.0,-0.0321,-0.0364,0.2932,19614.0,18938.5,0.2746,0.0776,1,neutral,pykrx,data/raw/price_276730_20260314_20260712.csv
419540,2026-07-10,3160.0,0.0194,-0.0439,0.1639,3226.0,3183.25,0.0838,0.0547,1,neutral,pykrx,data/raw/price_419540_20260314_20260712.csv
091590,2026-07-10,8910.0,0.0045,-0.0621,1.5099,9592.0,7045.75,0.5901,0.1638,1,neutral,pykrx,data/raw/price_091590_20260314_20260712.csv
002780,2026-07-10,865.0,0.0409,-0.0759,-0.0346,920.2,875.65,0.5808,0.103,1,neutral,pykrx,data/raw/price_002780_20260314_20260712.csv
101970,2026-07-10,10150.0,-0.0165,-0.097,0.1789,10492.0,10343.0,0.5827,0.0624,1,neutral,pykrx,data/raw/price_101970_20260314_20260712.csv
216080,2026-07-10,4540.0,-0.0077,-0.1849,-0.0649,4924.0,4877.25,0.3795,0.0515,1,neutral,pykrx,data/raw/price_216080_20260314_20260712.csv
297570,2026-07-10,1138.0,0.0537,0.0,-0.0364,1109.2,1128.2,0.5534,0.0446,0,neutral,pykrx,data/raw/price_297570_20260314_20260712.csv
040910,2026-07-10,4065.0,0.0641,0.0,-0.1124,3894.0,4198.25,0.5394,0.0394,0,neutral,pykrx,data/raw/price_040910_20260314_20260712.csv
001470,2026-07-10,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,0,neutral,pykrx,data/raw/price_001470_20260314_20260712.csv
023440,2026-07-10,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,0,neutral,pykrx,data/raw/price_023440_20260314_20260712.csv
068240,2026-07-10,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,0,neutral,pykrx,data/raw/price_068240_20260314_20260712.csv
069460,2026-07-10,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,0,neutral,pykrx,data/raw/price_069460_20260314_20260712.csv
183490,2026-07-10,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,0,neutral,pykrx,data/raw/price_183490_20260314_20260712.csv
210120,2026-07-10,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,0,neutral,pykrx,data/raw/price_210120_20260314_20260712.csv
380540,2026-07-10,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,0,neutral,pykrx,data/raw/price_380540_20260314_20260712.csv
025980,2026-07-10,3970.0,0.0629,-0.0013,-0.1407,3901.0,4323.75,0.6983,0.0448,0,neutral,pykrx,data/raw/price_025980_20260314_20260712.csv
187870,2026-07-10,13790.0,0.0519,-0.0029,-0.4157,13328.0,16342.0,0.3117,0.0605,0,neutral,pykrx,data/raw/price_187870_20260314_20260712.csv
003470,2026-07-10,4645.0,0.0678,-0.0032,-0.0682,4550.0,4660.0,0.7408,0.0403,0,neutral,pykrx,data/raw/price_003470_20260314_20260712.csv
950160,2026-07-10,90000.0,0.0309,-0.0033,-0.1228,89400.0,96670.0,0.9576,0.0461,0,neutral,pykrx,data/raw/price_950160_20260314_20260712.csv
302430,2026-07-10,6310.0,0.0344,-0.0125,-0.1784,6188.0,6533.5,0.5168,0.0393,0,neutral,pykrx,data/raw/price_302430_20260314_20260712.csv
296160,2026-07-10,2770.0,-0.0212,-0.0142,-0.273,2812.0,3191.25,1.1205,0.0284,0,neutral,pykrx,data/raw/price_296160_20260314_20260712.csv
465770,2026-07-10,1954.0,0.0273,-0.0171,-0.325,2058.2,2137.55,0.4562,0.06,0,neutral,pykrx,data/raw/price_465770_20260314_20260712.csv
049950,2026-07-10,10450.0,0.0609,-0.0179,-0.1427,10240.0,10723.5,0.9586,0.0527,0,neutral,pykrx,data/raw/price_049950_20260314_20260712.csv
004990,2026-07-10,23400.0,0.0196,-0.0189,-0.1186,23850.0,24530.0,0.6788,0.0291,0,neutral,pykrx,data/raw/price_004990_20260314_20260712.csv
004380,2026-07-10,8210.0,0.0539,-0.0238,-0.0857,8084.0,8461.5,0.5796,0.0504,0,neutral,pykrx,data/raw/price_004380_20260314_20260712.csv
003070,2026-07-10,9530.0,0.0415,-0.0276,0.0269,9494.0,9529.5,0.5432,0.0368,0,neutral,pykrx,data/raw/price_003070_20260314_20260712.csv
011930,2026-07-10,17350.0,0.103,-0.0372,-0.1679,16816.0,19032.5,0.6052,0.071,0,neutral,pykrx,data/raw/price_011930_20260314_20260712.csv
236810,2026-07-10,1047.0,0.064,-0.0386,-0.208,1012.2,1110.3,0.4076,0.0634,0,neutral,pykrx,data/raw/price_236810_20260314_20260712.csv
064400,2026-07-10,71100.0,0.0289,-0.0418,-0.2338,71880.0,80300.0,0.724,0.0388,0,neutral,pykrx,data/raw/price_064400_20260314_20260712.csv
115480,2026-07-10,1821.0,0.0111,-0.0436,-0.0486,1834.4,1887.2,0.2311,0.0309,0,neutral,pykrx,data/raw/price_115480_20260314_20260712.csv
010140,2026-07-10,22350.0,0.0668,-0.0489,-0.1691,22120.0,24570.0,0.9149,0.0429,0,neutral,pykrx,data/raw/price_010140_20260314_20260712.csv
047040,2026-07-10,17450.0,0.0879,-0.0506,-0.2014,16844.0,19854.0,0.744,0.0768,0,neutral,pykrx,data/raw/price_047040_20260314_20260712.csv
009540,2026-07-10,340500.0,0.0397,-0.0529,-0.1445,346700.0,375175.0,0.9117,0.0393,0,price_weakness,pykrx,data/raw/price_009540_20260314_20260712.csv
321370,2026-07-10,1703.0,0.1167,-0.0607,-0.2901,1649.8,1860.9,0.3496,0.0615,0,neutral,pykrx,data/raw/price_321370_20260314_20260712.csv
000720,2026-07-10,107200.0,0.0839,-0.0703,-0.3194,106260.0,118925.0,0.629,0.0555,0,neutral,pykrx,data/raw/price_000720_20260314_20260712.csv
003490,2026-07-10,26750.0,0.0019,-0.0728,0.0056,27900.0,28147.5,1.0016,0.0431,0,price_weakness,pykrx,data/raw/price_003490_20260314_20260712.csv
020560,2026-07-10,7160.0,0.0042,-0.0737,0.0127,7448.0,7485.0,0.256,0.0434,0,price_weakness,pykrx,data/raw/price_020560_20260314_20260712.csv
066430,2026-07-10,2195.0,0.0477,-0.0738,-0.4768,2188.0,2779.0,0.226,0.0517,0,neutral,pykrx,data/raw/price_066430_20260314_20260712.csv
0126Z0,2026-07-10,384500.0,0.0434,-0.0768,-0.1389,387800.0,420700.0,0.6065,0.0521,0,neutral,pykrx,data/raw/price_0126Z0_20260314_20260712.csv
378800,2026-07-10,557.0,0.0732,-0.0778,-0.5004,528.4,813.35,0.6589,0.1268,0,neutral,pykrx,data/raw/price_378800_20260314_20260712.csv
