collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-08-25 22:50:32,Sherwood Snacks,1,🏜️ Dry nation,https://sherwood.news/snacks/newsletters/dry-nation/,ev_battery,10,5,0,18,4774
2026-08-25 22:50:32,Sherwood Snacks,2,🛒 America’s K-shaped shopping spree,https://sherwood.news/snacks/newsletters/americas-k-shaped-shopping-spree/,consumer_retail,14,2,4,24,5262
2026-08-25 22:50:32,Sherwood Snacks,3,🌐 Social Reckoning,https://sherwood.news/snacks/newsletters/social-reckoning/,ai_semiconductor,17,1,5,19,4570
