collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-07-01 01:01:12,Sherwood Snacks,1,🌀 NBCUniversal spinoff,https://sherwood.news/snacks/newsletters/nbcuniversal-spinoff/,ai_semiconductor,13,5,1,21,6000
2026-07-01 01:01:12,Sherwood Snacks,2,Black(Berry) market,https://sherwood.news/snacks/newsletters/black-berry-market/,ai_semiconductor,12,6,1,22,6000
2026-07-01 01:01:13,Sherwood Snacks,3,🤖 Micron-economics,https://sherwood.news/snacks/newsletters/micron-economics/,ai_semiconductor,30,7,2,36,6000
