stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
091590,2026-08-12,7380.0,0.2993,0.64,0.0619,5305.0,5082.75,5.8819,0.1301,5,strong_price_momentum,pykrx,data/raw/price_091590_20260414_20260812.csv
002990,2026-08-12,14930.0,0.2994,0.5281,0.1002,10938.0,10189.5,3.0619,0.14,5,strong_price_momentum,pykrx,data/raw/price_002990_20260414_20260812.csv
378800,2026-08-12,614.0,0.2981,0.2505,0.2016,499.6,489.6,3.456,0.083,5,strong_price_momentum,pykrx,data/raw/price_378800_20260414_20260812.csv
109070,2026-08-12,1651.0,0.0416,0.1643,0.1371,1524.6,1410.4,3.3651,0.0375,5,strong_price_momentum,pykrx,data/raw/price_109070_20260414_20260812.csv
030610,2026-08-12,10280.0,0.0188,0.0501,0.0878,10110.0,9630.0,1.6869,0.0368,5,strong_price_momentum,unknown,data/raw/price_030610_20260713_20260812.csv
347700,2026-08-12,26600.0,0.0493,0.3818,0.33,24030.0,18843.5,0.9413,0.0958,4,strong_price_momentum,pykrx,data/raw/price_347700_20260414_20260812.csv
341170,2026-08-12,496.0,0.0355,0.3478,0.4588,463.6,401.8,0.168,0.0829,4,strong_price_momentum,pykrx,data/raw/price_341170_20260414_20260812.csv
115450,2026-08-12,2400.0,0.0191,0.2201,0.5789,2219.0,1852.55,0.4393,0.0834,4,strong_price_momentum,pykrx,data/raw/price_115450_20260414_20260812.csv
127120,2026-08-12,41600.0,0.0146,0.1768,0.1258,40560.0,34587.5,0.8219,0.076,4,strong_price_momentum,pykrx,data/raw/price_127120_20260414_20260812.csv
215480,2026-08-12,2170.0,0.0284,0.153,0.101,2087.6,1963.5,0.5417,0.0309,4,strong_price_momentum,pykrx,data/raw/price_215480_20260414_20260812.csv
340810,2026-08-12,3650.0,0.0181,0.1214,0.6331,3438.0,2898.75,0.4657,0.0382,4,strong_price_momentum,pykrx,data/raw/price_340810_20260414_20260812.csv
457600,2026-08-12,4090.0,0.0394,0.1084,0.7706,3694.0,3419.25,0.7947,0.081,4,strong_price_momentum,pykrx,data/raw/price_457600_20260414_20260812.csv
047040,2026-08-12,17830.0,0.0294,0.0986,0.1263,17092.0,15122.0,0.8993,0.0711,4,strong_price_momentum,pykrx,data/raw/price_047040_20260414_20260812.csv
007980,2026-08-12,1879.0,0.0032,0.0905,0.1066,1831.2,1709.5,0.5138,0.0218,4,strong_price_momentum,pykrx,data/raw/price_007980_20260414_20260812.csv
005960,2026-08-12,7350.0,0.018,0.0857,0.0825,7114.0,6606.0,0.6028,0.0394,4,strong_price_momentum,pykrx,data/raw/price_005960_20260414_20260812.csv
137400,2026-08-12,33150.0,0.0061,0.0676,0.1392,32770.0,29837.5,0.8511,0.0528,4,strong_price_momentum,pykrx,data/raw/price_137400_20260414_20260812.csv
