collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-08-27 03:24:11,Sherwood Snacks,1,🥃 Canada’s liquid leverage,https://sherwood.news/snacks/newsletters/canadas-liquid-leverage/,ai_semiconductor,10,0,2,17,4646
2026-08-27 03:24:12,Sherwood Snacks,2,🏜️ Dry nation,https://sherwood.news/snacks/newsletters/dry-nation/,ev_battery,10,5,0,18,4774
2026-08-27 03:24:12,Sherwood Snacks,3,🛒 America’s K-shaped shopping spree,https://sherwood.news/snacks/newsletters/americas-k-shaped-shopping-spree/,consumer_retail,14,2,4,24,5262
