stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
001060,2026-09-01,2026-09-01,2026-09-01,2026-09-01,BUY_CANDIDATE,positive,75.91,75.91,75.91,92.68,92.68,0,70.54,4.53,3,5.16,0.0,0.0,0.0,0.0,0,3,75.91,v2_conservative_ranker,49.57,5.0,6,10.55,0.0,0.0,0.0,71.12,71.12,v3_stability_ranker,price_momentum,29250.0,0.0372,0.0754,0.2608,27850.0,26950.0,1.9063,0.043,kis,,,,low_attention,no_risk_noise,,,,data/raw/price_001060_20260504_20260901.csv,1,True,Top 20 by conservative v2 price signal score,5,True,Experimental Top 20 by stability-first v3 score
090370,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,73.54,73.54,73.54,97.15,101.15,-4,71.65,4.6,3,2.62,0.0,0.0,0.0,6.1,0,3,73.54,v2_conservative_ranker,57.0,5.0,6,9.73,0.0,0.0,9.2,68.53,68.53,v3_stability_ranker,strong_price_momentum,1152.0,0.0435,0.0397,0.0766,1111.6,1103.7,1.9209,0.0218,kis,,,,medium_attention,risk_noise_detected,,,,data/raw/price_090370_20260504_20260901.csv,2,True,Top 20 by conservative v2 price signal score,16,True,Experimental Top 20 by stability-first v3 score
023760,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,72.9,72.9,72.9,88.95,88.95,0,67.34,0.75,3,1.2,0.0,0.0,0.0,0.0,0,3,72.9,v2_conservative_ranker,57.0,8.0,6,15.5,0.0,0.0,0.0,86.5,86.5,v3_stability_ranker,strong_price_momentum,1403.0,-0.0106,0.047,0.047,1390.8,1352.7,1.1506,0.01,kis,,,,,,,,,data/raw/price_023760_20260504_20260901.csv,3,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
378340,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,71.58,71.58,71.58,110.21,107.21,3,71.0,3.0,3,4.55,0.48,1.39,0.0,0.0,0,1,71.58,v2_conservative_ranker,43.8,-2.05,4,4.31,10.64,10.54,0.0,28.89,28.89,v3_stability_ranker,price_momentum,12040.0,0.074,0.1544,0.3115,11118.0,10653.5,3.1326,0.0379,unknown,필에너지,필에너지,supply_contract,,,,,,data/raw/price_378340_20260802_20260901.csv,4,True,Top 20 by conservative v2 price signal score,358,False,Broad evaluation pool candidate
088390,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,69.53,69.53,69.53,92.03,92.03,0,71.13,0.0,2,3.6,0.0,0.0,0.0,0.0,0,0,69.53,v2_conservative_ranker,57.0,2.0,6,12.5,0.0,0.0,0.0,77.5,77.5,v3_stability_ranker,strong_price_momentum,8070.0,0.0373,0.0413,0.1868,7800.0,7588.5,0.9274,0.03,kis,,,,medium_attention,no_risk_noise,,,,data/raw/price_088390_20260504_20260901.csv,5,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
003490,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,68.87,68.87,68.87,87.18,87.18,0,71.66,-2.0,2,2.8,0.0,0.0,0.0,0.0,0,0,68.87,v2_conservative_ranker,57.0,-3.0,1,13.5,0.0,0.0,0.0,68.5,68.5,v3_stability_ranker,strong_price_momentum,28350.0,0.0089,0.0779,0.0821,28300.0,26750.0,0.2698,0.0233,kis,,,,,,,,,data/raw/price_003490_20260504_20260901.csv,6,True,Top 20 by conservative v2 price signal score,17,True,Experimental Top 20 by stability-first v3 score
016610,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,66.55,66.55,66.55,84.53,84.53,0,68.98,-2.0,2,2.44,0.0,0.0,0.0,0.0,0,0,66.55,v2_conservative_ranker,57.0,-3.0,1,13.96,0.0,0.0,0.0,68.95,68.95,v3_stability_ranker,strong_price_momentum,9890.0,0.0071,0.0356,0.1264,9812.0,9446.0,0.1141,0.0203,unknown,DB증권,DB증권,major_shareholder_change,,,,,,data/raw/price_016610_20260802_20260901.csv,7,True,Top 20 by conservative v2 price signal score,14,True,Experimental Top 20 by stability-first v3 score
363280,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,65.9,65.9,65.9,83.28,83.28,0,67.03,-2.0,2,1.13,0.0,0.0,0.0,0.0,0,0,65.9,v2_conservative_ranker,57.0,-3.0,1,15.59,0.0,0.0,0.0,70.59,70.59,v3_stability_ranker,strong_price_momentum,1966.0,0.0005,0.0202,0.1145,1962.8,1912.6,0.0796,0.0094,kis,,,,,,,,,data/raw/price_363280_20260504_20260901.csv,8,True,Top 20 by conservative v2 price signal score,7,True,Experimental Top 20 by stability-first v3 score
234300,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,65.79,65.79,65.79,75.33,75.33,0,63.6,0.94,3,4.75,0.0,0.0,0.0,0.0,0,3,65.79,v2_conservative_ranker,57.0,8.0,6,7.06,2.86,0.0,0.0,75.2,75.2,v3_stability_ranker,price_momentum,2920.0,0.0618,0.0696,0.104,2786.0,2782.0,1.1888,0.0396,kis,,,,,,,,,data/raw/price_234300_20260504_20260901.csv,9,True,Top 20 by conservative v2 price signal score,3,True,Experimental Top 20 by stability-first v3 score
089860,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,64.9,64.9,64.9,84.86,84.86,0,67.95,-2.0,2,3.05,0.0,0.0,0.0,0.0,0,0,64.9,v2_conservative_ranker,42.66,-3.0,1,13.19,0.0,0.0,0.0,53.85,53.85,v3_stability_ranker,strong_price_momentum,47900.0,0.0116,0.0095,0.2298,47540.0,44695.0,0.0745,0.0254,kis,,,,,,,,,data/raw/price_089860_20260504_20260901.csv,10,True,Top 20 by conservative v2 price signal score,160,False,Broad evaluation pool candidate
004990,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,64.23,64.23,64.23,81.99,81.99,0,66.5,-2.0,2,2.27,0.0,0.0,0.0,0.0,0,0,64.23,v2_conservative_ranker,57.0,-3.0,1,14.16,0.0,0.0,0.0,69.16,69.16,v3_stability_ranker,strong_price_momentum,24000.0,0.0042,0.03,0.0714,23990.0,23485.0,0.2187,0.0189,kis,,,,,,,,,data/raw/price_004990_20260504_20260901.csv,11,True,Top 20 by conservative v2 price signal score,11,True,Experimental Top 20 by stability-first v3 score
403550,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,64.01,64.01,64.01,82.13,82.13,0,66.54,-2.0,2,2.53,0.0,0.0,0.0,0.0,0,0,64.01,v2_conservative_ranker,49.0,-3.0,1,13.84,0.0,0.0,0.0,60.84,60.84,v3_stability_ranker,strong_price_momentum,11300.0,-0.0088,0.0107,0.1277,11244.0,10848.0,0.1307,0.0211,kis,,,,,,,,,data/raw/price_403550_20260504_20260901.csv,12,True,Top 20 by conservative v2 price signal score,65,False,Broad evaluation pool candidate
017810,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,63.35,63.35,63.35,82.22,82.22,0,66.66,-2.0,2,3.31,0.0,0.0,0.0,0.0,0,0,63.35,v2_conservative_ranker,49.0,-3.0,1,12.86,0.0,0.0,0.0,59.86,59.86,v3_stability_ranker,strong_price_momentum,9840.0,-0.002,0.0144,0.1207,9750.0,9416.5,0.2507,0.0276,kis,,,,,,,,,data/raw/price_017810_20260504_20260901.csv,13,True,Top 20 by conservative v2 price signal score,74,False,Broad evaluation pool candidate
438700,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,63.31,63.31,63.31,78.12,75.12,3,66.72,-2.0,2,4.42,0.0,0.0,0.0,0.0,0,1,63.31,v2_conservative_ranker,57.0,-3.0,1,11.48,0.0,0.0,0.0,66.48,66.48,v3_stability_ranker,price_momentum,1879.0,-0.0214,0.0918,0.1635,1848.0,1793.5,0.2413,0.0368,unknown,버넥트,버넥트,supply_contract,,,,,,data/raw/price_438700_20260802_20260901.csv,14,True,Top 20 by conservative v2 price signal score,38,False,Broad evaluation pool candidate
004960,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,62.84,62.84,62.84,77.93,74.93,3,65.73,-2.0,2,3.89,0.0,0.0,0.0,0.0,0,1,62.84,v2_conservative_ranker,57.0,-3.0,1,12.14,0.0,0.0,0.0,67.14,67.14,v3_stability_ranker,price_momentum,11730.0,-0.0274,0.0673,0.2018,12054.0,11166.0,0.2404,0.0324,unknown,한신공영,한신공영,supply_contract,medium_attention,no_risk_noise,,,,data/raw/price_004960_20260802_20260901.csv,15,True,Top 20 by conservative v2 price signal score,30,False,Broad evaluation pool candidate
340810,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,62.7,62.7,62.7,73.76,73.76,0,65.94,-2.0,2,3.24,0.0,0.0,0.0,0.0,0,0,62.7,v2_conservative_ranker,57.0,-3.0,1,12.95,0.0,0.0,0.0,67.95,67.95,v3_stability_ranker,price_momentum,3740.0,0.0,0.0716,0.1651,3642.0,3533.25,0.1738,0.027,kis,,,,,,,,,data/raw/price_340810_20260504_20260901.csv,16,True,Top 20 by conservative v2 price signal score,23,False,Broad evaluation pool candidate
161000,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,62.51,62.51,62.51,80.61,83.61,-3,67.0,0.0,2,4.49,0.0,0.0,0.0,0.0,2,0,62.51,v2_conservative_ranker,42.85,2.0,6,8.39,4.57,0.0,2.0,52.67,52.67,v3_stability_ranker,price_momentum,10950.0,-0.0064,0.1173,0.3386,10522.0,9611.5,0.9366,0.0374,unknown,애경케미칼,애경케미칼,paid_in_capital_increase,,,,,,data/raw/price_161000_20260802_20260901.csv,17,True,Top 20 by conservative v2 price signal score,179,False,Broad evaluation pool candidate
294870,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,62.14,62.14,62.14,86.62,86.62,0,70.69,-2.0,2,2.56,0.0,0.0,6.0,0.0,0,0,62.14,v2_conservative_ranker,57.0,-3.0,1,13.8,0.0,0.0,9.0,59.81,59.81,v3_stability_ranker,strong_price_momentum,23300.0,-0.0043,0.0402,0.1621,23170.0,22365.0,0.1036,0.0213,unknown,IPARK현대산업개발,IPARK현대산업개발,investment_decision,,,6,2,2,data/raw/price_294870_20260802_20260901.csv,18,True,Top 20 by conservative v2 price signal score,75,False,Broad evaluation pool candidate
020560,2026-09-01,2026-09-01,2026-09-01,2026-09-01,WATCHLIST,neutral_positive,62.11,62.11,62.11,86.58,86.58,0,70.77,-2.0,2,2.66,0.0,0.0,6.0,0.0,0,0,62.11,v2_conservative_ranker,57.0,-3.0,1,13.67,0.0,0.0,10.6,58.07,58.07,v3_stability_ranker,strong_price_momentum,7600.0,-0.0013,0.0704,0.078,7594.0,7224.5,0.3092,0.0222,kis,,,,,,7,3,2,data/raw/price_020560_20260504_20260901.csv,19,True,Top 20 by conservative v2 price signal score,97,False,Broad evaluation pool candidate
