generated_at,experimental_score_version,historical_component_coverage_rate,has_enough_historical_data,coverage_note,missing_component_columns,overall_evaluated_cases,overall_success_rate,current_selected_group_success_rate,v3_top_10_success_rate,v3_top_20_success_rate,v3_top_50_success_rate,v3_top_10_evaluated_cases,v3_top_20_evaluated_cases,v3_top_50_evaluated_cases,v3_top_20_benchmark_adjusted_success_rate,v3_top_20_benchmark_adjusted_evaluated_cases,v3_top_20_average_close_t1_return,v3_top_20_average_excess_t1_return
2026-08-17 22:46:15,v3_stability_ranker,86.72,True,sufficient historical component coverage,,22922,41.51,53.55,47.93,45.58,45.88,121,226,473,42.06,214,0.0057,-0.0064
