stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
009320,아진전자부품,최대주주변경              ,major_shareholder_change,20260716,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,5,0,5,5,"영흥, 철강 넘어 미래차 소재 기업 도약… 고부가가치 선재 공급망 풀가... | 자동차부품 브랜드 1위 현대모비스…한온시스템·한국타이어앤테크놀로... | 시총 4조6천억원 증발, 전북 증시 '20조 방어선' 붕괴",,,,No next trading day price data available yet.,pending
080010,이상네트웍스,불성실공시법인미지정              (지정유예),disclosure_violation,20260716,negative,-80,C,Disclosure violations may damage investor trust.,5,1,2,-1,5,"이상네트웍스, 불성실공시법인 지정유예→6개월간 재발 시 지정전환 | 탄산, 산소 등 공급부족 따른 대책 논의 | 티플랙스, 희귀금속·STS 절삭가공 독주…반도체·조선 훈풍에 실적 '가...",,,,No next trading day price data available yet.,pending
340810,시선AI,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260716,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,2,1,1,5,"‘300만닉스’ 첫 칸 맞췄다…SK하이닉스, TSMC 훈풍에도 엇갈린 전망 | [허아은의 편한숏] 영화관에서 보는 영화의 쓸모, '호프' | [AI 10년 전 오늘] 영동고속도로 봉평터널서 6중 추돌…20명 사상 참사",,,,No next trading day price data available yet.,pending
011000,진원생명과학,투자판단관련주요경영사항              ,investment_decision,20260716,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,2,2,0,5,"[HIT알공] 진원생명과학, 자회사 생산 중단에 8월 7일까지 거래정지 | [속보] 진원생명과학 ""VGXI CDMO 상반기 생산 유보…CDMO 매출 0원"" | 진원생명과학 핵심 자회사 VGXI 생산 멈췄나…거래소, 상반기 매출까지...",,,,No next trading day price data available yet.,pending
011000,진원생명과학,투자판단관련주요경영사항              ,investment_decision,20260716,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,2,2,0,5,"[HIT알공] 진원생명과학, 자회사 생산 중단에 8월 7일까지 거래정지 | [속보] 진원생명과학 ""VGXI CDMO 상반기 생산 유보…CDMO 매출 0원"" | 진원생명과학 핵심 자회사 VGXI 생산 멈췄나…거래소, 상반기 매출까지...",,,,No next trading day price data available yet.,pending
097230,HJ중공업,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260716,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,5,0,5,5,"HJ중공업, 폭염 현장 안전 강화...협력사 근무환경도 개선 | 수박 300통 들고 현장으로…혹서기 직원 격려 나선 HJ중공업 | HJ중공업 현장 경영…협력사와 ‘수박 소통’",,,,No next trading day price data available yet.,pending
042940,상지건설,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260716,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,1,0,1,5,혈연 아닌 후배에게 경영 ‘바통’…상지건축 신뢰의 승계 | 국군사관학교가 바꿀 자운대 미래지도 | 여경협 강원지회 창립27주년 기념행사…여성경제인 능력 제고·경쟁력 ...,,,,No next trading day price data available yet.,pending
066790,씨씨에스,소송등의판결ㆍ결정              (이사 해임 등 청구의 소),lawsuit,20260716,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,3,7,-4,5,[오늘의 증시일정] 엔피·위지웍스튜디오·한국제지·동원금속 등 | 충청권 상장사 불성실공시 잇따라…신뢰성 높일 유인책 필요 | 7월 8일 주식시장 주요공시,,,,No next trading day price data available yet.,pending
011300,우성머티리얼스,주요사항보고서(유상증자결정),paid_in_capital_increase,20260716,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,8,3,5,5,"원가 절감과 고부가가치 제품 다변화…섬유·의류 업종 재평가 국면 | 코스피, 외국인·기관 순매수에 6.85% 급등…7천선 재탈환 성공 | [EBN 데이터센터] 14일 상승 종목 30選…애국매수에 모나미·한성기업 강...",,,,No next trading day price data available yet.,pending
011300,우성머티리얼스,주요사항보고서(유상증자결정),paid_in_capital_increase,20260716,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,8,3,5,5,"원가 절감과 고부가가치 제품 다변화…섬유·의류 업종 재평가 국면 | 코스피, 외국인·기관 순매수에 6.85% 급등…7천선 재탈환 성공 | [EBN 데이터센터] 14일 상승 종목 30選…애국매수에 모나미·한성기업 강...",,,,No next trading day price data available yet.,pending
