stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason
236810,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,55.91,55.91,55.91,68.07,68.07,0,60.04,0.0,3,7.13,0.0,0.0,0.0,0.0,0,0,55.91,v2_conservative_ranker,price_momentum,1071.0,-0.0369,0.05,0.0583,1044.2,1038.75,1.0161,0.0594,pykrx,,,,,,,,,data/raw/price_236810_20260328_20260726.csv,11,True,Top 20 by conservative v2 price signal score
038680,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,55.8,55.8,55.8,69.44,69.44,0,60.93,-2.0,2,4.13,0.0,0.0,2.0,0.0,0,1,55.8,v2_conservative_ranker,price_momentum,3490.0,-0.0057,0.0235,0.1595,3435.0,3234.0,0.4254,0.0344,pykrx,,,,,,2,2,0,data/raw/price_038680_20260328_20260726.csv,12,True,Top 20 by conservative v2 price signal score
018260,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,55.06,55.06,55.06,69.46,69.46,0,61.59,-2.0,2,5.53,0.0,0.0,2.0,0.0,0,1,55.06,v2_conservative_ranker,price_momentum,209500.0,-0.039,0.0512,0.0992,200160.0,196840.0,0.6648,0.0461,pykrx,,,,,,2,2,0,data/raw/price_018260_20260328_20260726.csv,13,True,Top 20 by conservative v2 price signal score
159910,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,54.92,54.92,54.92,67.4,67.4,0,58.91,0.0,2,5.99,0.0,0.0,0.0,0.0,0,0,54.92,v2_conservative_ranker,price_momentum,3220.0,-0.0473,0.0271,0.0915,3196.0,3087.75,0.8513,0.0499,pykrx,,,,,,,,,data/raw/price_159910_20260328_20260726.csv,14,True,Top 20 by conservative v2 price signal score
176750,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,54.53,54.53,54.53,100.82,100.82,0,74.55,2.65,3,8.74,13.65,1.28,2.0,0.0,0,0,54.53,v2_conservative_ranker,strong_price_momentum,7310.0,0.2984,0.2143,0.1585,5990.0,6099.5,1.5291,0.0728,pykrx,,,,,,2,2,0,data/raw/price_176750_20260328_20260726.csv,15,True,Top 20 by conservative v2 price signal score
001420,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,53.83,53.83,53.83,66.74,66.74,0,60.4,-2.0,2,6.58,0.0,0.0,0.0,0.0,0,0,53.83,v2_conservative_ranker,price_momentum,2910.0,0.0017,0.0246,0.1412,2853.0,2838.5,0.4508,0.0548,pykrx,,,,,,,,,data/raw/price_001420_20260328_20260726.csv,16,True,Top 20 by conservative v2 price signal score
340810,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,53.42,53.42,53.42,69.16,69.16,0,61.06,0.0,2,6.64,0.0,0.0,3.0,0.0,0,0,53.42,v2_conservative_ranker,price_momentum,2460.0,-0.0575,0.0513,0.0837,2438.0,2382.5,0.8964,0.0553,pykrx,,,,,,3,3,0,data/raw/price_340810_20260328_20260726.csv,17,True,Top 20 by conservative v2 price signal score
230360,2026-06-29,2026-06-29,2026-06-29,2026-07-26,HOLD,neutral,52.98,52.98,52.98,59.98,59.98,0,53.0,0.0,0,0.02,0.0,0.0,0.0,0.0,0,0,52.98,v2_conservative_ranker,price_momentum,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,pykrx,,,,,,,,,data/raw/price_230360_20260328_20260726.csv,18,True,Top 20 by conservative v2 price signal score
024720,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,52.86,52.86,52.86,67.76,67.76,0,59.63,-2.0,2,3.77,0.0,0.0,3.0,0.0,0,0,52.86,v2_conservative_ranker,price_momentum,8660.0,-0.0092,0.0105,0.1593,8522.0,8364.5,0.3141,0.0314,pykrx,,,,,,3,3,0,data/raw/price_024720_20260328_20260726.csv,19,True,Top 20 by conservative v2 price signal score
009830,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,52.27,52.27,52.27,63.58,70.58,-7,57.72,5.66,3,7.48,0.0,0.23,0.0,7.4,2,3,52.27,v2_conservative_ranker,price_momentum,30000.0,0.0,0.087,-0.0937,28100.0,30987.5,2.1317,0.0623,pykrx,한화솔루션,한화솔루션,paid_in_capital_increase,low_attention,risk_noise_detected,,,,data/raw/price_009830_20260328_20260726.csv,20,True,Top 20 by conservative v2 price signal score
008470,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,51.94,51.94,51.94,62.89,62.89,0,58.25,-2.0,2,5.32,0.0,0.0,1.0,0.0,0,0,51.94,v2_conservative_ranker,price_momentum,1726.0,-0.0023,0.0335,0.0544,1708.2,1666.25,0.2076,0.0443,pykrx,,,,,,1,1,0,data/raw/price_008470_20260328_20260726.csv,21,False,Broad evaluation pool candidate
009540,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,51.85,51.85,51.85,65.88,65.88,0,58.65,-2.0,2,4.8,0.0,0.0,2.0,0.0,0,0,51.85,v2_conservative_ranker,price_momentum,372000.0,-0.0236,0.0508,0.0164,356900.0,350750.0,0.6631,0.04,pykrx,,,,,,2,2,0,data/raw/price_009540_20260328_20260726.csv,22,False,Broad evaluation pool candidate
013520,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,50.62,50.62,50.62,57.83,57.83,0,53.78,-2.0,2,3.17,0.0,0.0,0.0,0.0,0,0,50.62,v2_conservative_ranker,neutral,2530.0,-0.0175,0.012,0.1024,2504.0,2534.25,0.3586,0.0264,pykrx,,,,,,,,,data/raw/price_013520_20260328_20260726.csv,23,False,Broad evaluation pool candidate
004380,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,50.08,50.08,50.08,60.81,60.81,0,54.75,-2.0,2,4.67,0.0,0.0,0.0,0.0,0,0,50.08,v2_conservative_ranker,price_momentum,7920.0,-0.0504,0.0206,-0.0088,8032.0,7990.5,0.5132,0.0389,pykrx,,,,,,,,,data/raw/price_004380_20260328_20260726.csv,24,False,Broad evaluation pool candidate
000760,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,49.97,49.97,49.97,60.48,60.48,0,56.97,-2.0,2,6.0,0.0,0.0,2.0,0.0,0,1,49.97,v2_conservative_ranker,neutral,12480.0,0.0204,0.0297,0.1429,11960.0,12068.0,0.5615,0.05,pykrx,,,,,,2,2,0,data/raw/price_000760_20260328_20260726.csv,25,False,Broad evaluation pool candidate
000720,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,49.06,49.06,49.06,55.87,55.87,0,54.28,0.0,2,7.21,0.0,0.01,0.0,0.0,0,0,49.06,v2_conservative_ranker,neutral,106200.0,-0.0248,0.0727,-0.0568,99700.0,105640.0,0.9076,0.0601,pykrx,,,,,,,,,data/raw/price_000720_20260328_20260726.csv,26,False,Broad evaluation pool candidate
020560,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,48.5,48.5,48.5,54.54,54.54,0,41.85,6.35,3,2.7,0.0,0.0,0.0,0.0,0,0,48.5,v2_conservative_ranker,neutral,6850.0,-0.013,-0.0325,-0.1115,6870.0,7239.5,2.27,0.0225,pykrx,,,,,,,,,data/raw/price_020560_20260328_20260726.csv,27,False,Broad evaluation pool candidate
100840,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,48.42,48.42,48.42,57.69,57.69,0,55.33,-2.0,2,6.91,0.0,0.0,0.0,0.0,0,0,48.42,v2_conservative_ranker,neutral,27000.0,-0.0288,0.0909,-0.0476,25450.0,26195.0,0.7893,0.0576,pykrx,,,,,,,,,data/raw/price_100840_20260328_20260726.csv,28,False,Broad evaluation pool candidate
004990,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,48.07,48.07,48.07,55.79,55.79,0,51.41,-2.0,2,3.34,0.0,0.0,0.0,0.0,0,0,48.07,v2_conservative_ranker,neutral,23450.0,0.0043,0.0285,-0.0126,22710.0,23302.5,0.7257,0.0278,pykrx,,,,,,,,,data/raw/price_004990_20260328_20260726.csv,29,False,Broad evaluation pool candidate
011930,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,47.97,47.97,47.97,58.81,58.81,0,50.12,3.77,3,8.14,0.0,0.78,0.0,0.0,0,0,47.97,v2_conservative_ranker,price_momentum,16100.0,-0.0086,0.019,-0.1367,15364.0,16893.0,1.7548,0.0678,pykrx,,,,,,,,,data/raw/price_011930_20260328_20260726.csv,30,False,Broad evaluation pool candidate
089140,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,46.51,46.51,46.51,53.9,53.9,0,52.59,-2.0,2,6.07,0.0,0.0,0.0,0.0,0,0,46.51,v2_conservative_ranker,neutral,2270.0,-0.0152,0.0389,-0.0087,2211.0,2248.25,0.5842,0.0506,pykrx,,,,,,,,,data/raw/price_089140_20260328_20260726.csv,31,False,Broad evaluation pool candidate
189330,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,46.45,46.45,46.45,60.39,60.39,0,61.87,-2.0,2,10.0,0.0,5.42,0.0,0.0,0,0,46.45,v2_conservative_ranker,neutral,9530.0,-0.0828,0.0768,0.1482,9368.0,9784.0,0.2166,0.1142,pykrx,,,,,,,,,data/raw/price_189330_20260328_20260726.csv,32,False,Broad evaluation pool candidate
006730,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.95,45.95,45.95,54.0,54.0,0,52.4,-2.0,2,6.44,0.0,0.0,0.0,0.0,0,0,45.95,v2_conservative_ranker,neutral,10040.0,-0.0186,0.0141,0.0568,9744.0,10163.5,0.5196,0.0537,pykrx,,,,,,,,,data/raw/price_006730_20260328_20260726.csv,33,False,Broad evaluation pool candidate
234300,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.89,45.89,45.89,53.85,53.85,0,50.04,-2.0,2,3.16,0.0,0.0,2.0,0.0,0,1,45.89,v2_conservative_ranker,neutral,2895.0,-0.0086,-0.0034,0.0395,2887.0,2845.5,0.4747,0.0263,pykrx,,,,,,2,2,0,data/raw/price_234300_20260328_20260726.csv,34,False,Broad evaluation pool candidate
253450,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.27,45.27,45.27,52.15,52.15,0,50.0,-2.0,2,4.73,0.0,0.0,0.0,0.0,0,0,45.27,v2_conservative_ranker,neutral,20550.0,-0.012,0.0074,0.0074,20132.0,21078.5,0.4974,0.0394,pykrx,,,,,,,,,data/raw/price_253450_20260328_20260726.csv,35,False,Broad evaluation pool candidate
010140,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.07,45.07,45.07,52.66,52.66,0,50.37,-2.0,2,5.29,0.0,0.0,0.0,0.0,0,0,45.07,v2_conservative_ranker,neutral,22900.0,-0.0317,0.0269,-0.0378,22070.0,22467.5,0.712,0.0441,pykrx,,,,,,,,,data/raw/price_010140_20260328_20260726.csv,36,False,Broad evaluation pool candidate
001470,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_001470_20260328_20260726.csv,37,False,Broad evaluation pool candidate
023440,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_023440_20260328_20260726.csv,38,False,Broad evaluation pool candidate
052770,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,312.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_052770_20260328_20260726.csv,39,False,Broad evaluation pool candidate
066790,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1493.0,0.0,0.0,0.0,1493.0,1493.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066790_20260328_20260726.csv,40,False,Broad evaluation pool candidate
068240,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_068240_20260328_20260726.csv,41,False,Broad evaluation pool candidate
069460,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_069460_20260328_20260726.csv,42,False,Broad evaluation pool candidate
183490,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_183490_20260328_20260726.csv,43,False,Broad evaluation pool candidate
210120,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_210120_20260328_20260726.csv,44,False,Broad evaluation pool candidate
288330,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,416.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_288330_20260328_20260726.csv,45,False,Broad evaluation pool candidate
348950,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1182.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_348950_20260328_20260726.csv,46,False,Broad evaluation pool candidate
380540,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_380540_20260328_20260726.csv,47,False,Broad evaluation pool candidate
368970,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,44.86,44.86,44.86,52.69,52.69,0,47.8,1.18,3,7.12,0.0,0.0,0.0,0.0,0,0,44.86,v2_conservative_ranker,neutral,2260.0,0.0415,-0.0216,0.0273,2234.0,2208.05,1.2355,0.0593,pykrx,,,,,,,,,data/raw/price_368970_20260328_20260726.csv,48,False,Broad evaluation pool candidate
900120,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,44.02,44.02,44.02,50.99,50.99,0,54.06,-2.0,2,8.75,0.0,1.29,0.0,0.0,0,0,44.02,v2_conservative_ranker,price_momentum,1168.0,0.0,0.0706,-0.2033,1139.6,1117.05,0.2031,0.0729,pykrx,,,,,,,,,data/raw/price_900120_20260328_20260726.csv,49,False,Broad evaluation pool candidate
034730,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.91,43.91,43.91,49.36,49.36,0,51.0,-2.0,2,7.09,0.0,0.0,0.0,0.0,0,0,43.91,v2_conservative_ranker,neutral,630000.0,-0.0382,0.0862,-0.2657,616800.0,657200.0,0.7749,0.0591,pykrx,,,,,,,,,data/raw/price_034730_20260328_20260726.csv,50,False,Broad evaluation pool candidate
033310,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.2,43.2,43.2,47.49,47.49,0,46.43,-2.0,2,3.23,0.0,0.0,0.0,0.0,0,0,43.2,v2_conservative_ranker,neutral,1314.0,-0.0143,-0.0045,0.0537,1297.8,1324.1,0.6572,0.0269,pykrx,,,,,,,,,data/raw/price_033310_20260328_20260726.csv,51,False,Broad evaluation pool candidate
012160,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.19,43.19,43.19,66.96,66.96,0,62.97,-2.0,2,10.0,7.0,2.78,0.0,0.0,0,0,43.19,v2_conservative_ranker,price_momentum,2490.0,0.0462,0.0397,0.3245,2404.0,1955.2,0.1654,0.0878,pykrx,,,,,,,,,data/raw/price_012160_20260328_20260726.csv,52,False,Broad evaluation pool candidate
040910,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.12,43.12,43.12,51.02,51.02,0,49.26,-2.0,2,4.14,0.0,0.0,2.0,0.0,0,0,43.12,v2_conservative_ranker,neutral,4025.0,-0.0111,0.0,0.0075,4042.0,4002.5,0.3485,0.0345,pykrx,,,,,,2,2,0,data/raw/price_040910_20260328_20260726.csv,53,False,Broad evaluation pool candidate
011420,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.07,43.07,43.07,47.21,47.21,0,46.86,-2.0,2,3.79,0.0,0.0,0.0,0.0,0,0,43.07,v2_conservative_ranker,neutral,1440.0,-0.0157,-0.0164,0.1001,1410.2,1460.8,0.5013,0.0316,pykrx,,,,,,,,,data/raw/price_011420_20260328_20260726.csv,54,False,Broad evaluation pool candidate
115160,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,43.03,43.03,43.03,54.59,54.59,0,53.29,-2.0,2,8.87,0.0,1.39,0.0,0.0,0,0,43.03,v2_conservative_ranker,neutral,6320.0,0.0048,-0.0171,0.2465,6180.0,5969.0,0.2816,0.0739,pykrx,,,,,,,,,data/raw/price_115160_20260328_20260726.csv,55,False,Broad evaluation pool candidate
088790,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,42.5,42.5,42.5,45.01,45.01,0,45.97,-2.0,2,3.47,0.0,0.0,0.0,0.0,0,0,42.5,v2_conservative_ranker,neutral,2400.0,-0.0041,-0.0204,0.086,2411.0,2413.75,0.2737,0.0289,pykrx,,,,,,,,,data/raw/price_088790_20260328_20260726.csv,56,False,Broad evaluation pool candidate
055550,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,41.92,41.92,41.92,47.63,47.63,0,45.43,-2.0,2,3.5,0.0,0.0,0.0,0.0,0,0,41.92,v2_conservative_ranker,neutral,104400.0,0.0058,-0.0324,0.1048,103840.0,103850.0,0.7576,0.0292,pykrx,,,,,,,,,data/raw/price_055550_20260328_20260726.csv,57,False,Broad evaluation pool candidate
229000,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,41.3,41.3,41.3,43.19,43.19,0,48.06,-2.0,2,6.76,0.0,0.0,0.0,0.0,0,0,41.3,v2_conservative_ranker,neutral,1619.0,-0.03,0.0506,-0.2309,1581.6,1759.85,0.2939,0.0563,pykrx,,,,,,,,,data/raw/price_229000_20260328_20260726.csv,58,False,Broad evaluation pool candidate
039200,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,41.3,41.3,41.3,46.73,46.73,0,46.76,-2.0,2,5.46,0.0,0.0,0.0,0.0,0,0,41.3,v2_conservative_ranker,neutral,31050.0,-0.0048,0.0299,-0.1493,30460.0,32375.0,0.6257,0.0455,pykrx,,,,,,,,,data/raw/price_039200_20260328_20260726.csv,59,False,Broad evaluation pool candidate
007980,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,40.99,40.99,40.99,44.1,44.1,0,43.39,-2.0,2,2.4,0.0,0.0,0.0,0.0,0,0,40.99,v2_conservative_ranker,neutral,1690.0,-0.0123,-0.0203,0.012,1688.8,1702.6,0.5891,0.02,pykrx,,,,,,,,,data/raw/price_007980_20260328_20260726.csv,60,False,Broad evaluation pool candidate
005960,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,40.91,40.91,40.91,43.81,43.81,0,47.16,-2.0,2,6.25,0.0,0.0,0.0,0.0,0,0,40.91,v2_conservative_ranker,neutral,6780.0,0.0074,-0.0015,0.066,6468.0,6844.5,0.3117,0.0521,pykrx,,,,,,,,,data/raw/price_005960_20260328_20260726.csv,61,False,Broad evaluation pool candidate
003070,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,40.84,40.84,40.84,43.73,43.73,0,44.71,-2.0,2,3.86,0.0,0.0,0.0,0.0,0,0,40.84,v2_conservative_ranker,neutral,8930.0,-0.0078,-0.0045,0.0045,8780.0,9273.5,0.5293,0.0322,pykrx,,,,,,,,,data/raw/price_003070_20260328_20260726.csv,62,False,Broad evaluation pool candidate
144510,2026-07-24,2026-07-24,2026-07-24,2026-07-26,HOLD,neutral,40.75,40.75,40.75,48.03,48.03,0,47.83,-2.0,2,7.08,0.0,0.0,0.0,0.0,0,0,40.75,v2_conservative_ranker,neutral,13410.0,0.0037,0.0052,-0.0483,13098.0,13833.0,0.6379,0.059,pykrx,,,,,,,,,data/raw/price_144510_20260328_20260726.csv,63,False,Broad evaluation pool candidate
