source_provider,query,status,provider_status,item_count,error_message,updated_at
gdelt,비투엔,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:56
naver_search,비투엔,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:56
deepsearch_news,036630,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:56
google_news_rss,036630,success,success,5,,2026-08-19 22:47:56
gdelt,036630,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:56
naver_search,036630,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:56
deepsearch_news,033310,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:56
google_news_rss,033310,success,success,5,,2026-08-19 22:47:57
gdelt,033310,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:57
naver_search,033310,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:57
deepsearch_news,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:57
google_news_rss,009160,success,success,5,,2026-08-19 22:47:57
gdelt,009160,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:57
naver_search,009160,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:57
deepsearch_news,054220,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:57
google_news_rss,054220,success,success,5,,2026-08-19 22:47:58
gdelt,054220,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:58
naver_search,054220,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:58
deepsearch_news,인바이오,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:58
google_news_rss,인바이오,success,success,5,,2026-08-19 22:47:58
gdelt,인바이오,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-19 22:47:58
naver_search,인바이오,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-19 22:47:58
