stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
024720,2026-08-11,2026-08-11,2026-08-11,2026-08-11,BUY_CANDIDATE,positive,81.65,81.65,81.65,110.95,110.95,0,78.61,5.89,3,2.86,0.0,0.0,6.0,0.0,0,3,81.65,v2_conservative_ranker,57.0,5.0,6,10.43,0.33,0.0,10.6,67.5,67.5,v3_stability_ranker,strong_price_momentum,10040.0,0.0,0.0761,0.1729,9798.0,8933.0,2.1786,0.0238,pykrx,,,,,,7,3,2,data/raw/price_024720_20260413_20260811.csv,1,True,Top 20 by conservative v2 price signal score,25,False,Broad evaluation pool candidate
115480,2026-08-11,2026-08-11,2026-08-11,2026-08-11,BUY_CANDIDATE,positive,81.33,81.33,81.33,102.87,102.87,0,74.27,3.23,3,2.17,0.0,0.0,0.0,0.0,0,3,81.33,v2_conservative_ranker,57.0,8.0,6,14.29,0.0,0.0,0.0,85.28,85.28,v3_stability_ranker,strong_price_momentum,1947.0,0.0204,0.057,0.1019,1898.8,1799.05,1.6469,0.0181,pykrx,,,,,,,,,data/raw/price_115480_20260413_20260811.csv,2,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
002420,2026-08-11,2026-08-11,2026-08-11,2026-08-11,BUY_CANDIDATE,positive,76.23,76.23,76.23,91.75,91.75,0,70.72,2.8,3,3.29,0.0,0.0,0.0,0.0,0,3,76.23,v2_conservative_ranker,57.0,8.0,6,9.89,0.0,0.0,0.0,80.89,80.89,v3_stability_ranker,price_momentum,6000.0,-0.0196,0.0772,0.1881,5852.0,5389.5,1.56,0.0274,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_002420_20260413_20260811.csv,3,True,Top 20 by conservative v2 price signal score,4,True,Experimental Top 20 by stability-first v3 score
134790,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,72.03,72.03,72.03,95.48,95.48,0,67.34,3.3,3,1.61,0.0,0.0,0.0,0.0,0,0,72.03,v2_conservative_ranker,49.0,8.0,6,14.99,0.0,0.0,0.0,77.99,77.99,v3_stability_ranker,strong_price_momentum,19770.0,0.0318,0.0113,0.0345,19370.0,19319.0,1.6601,0.0134,pykrx,,,,,,,,,data/raw/price_134790_20260413_20260811.csv,4,True,Top 20 by conservative v2 price signal score,7,True,Experimental Top 20 by stability-first v3 score
229000,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,71.74,71.74,71.74,95.08,95.08,0,74.2,0.0,3,5.46,0.0,0.0,0.0,0.0,0,0,71.74,v2_conservative_ranker,57.0,2.0,6,3.17,3.09,0.08,0.0,65.01,65.01,v3_stability_ranker,strong_price_momentum,1808.0,0.0542,0.0991,0.1487,1705.6,1588.85,1.0474,0.0455,pykrx,,,,,,,,,data/raw/price_229000_20260413_20260811.csv,5,True,Top 20 by conservative v2 price signal score,38,False,Broad evaluation pool candidate
018260,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,70.96,70.96,70.96,95.68,95.68,0,75.0,0.0,2,5.81,0.23,0.0,0.0,0.0,0,0,70.96,v2_conservative_ranker,49.81,2.0,6,2.74,6.36,0.54,0.0,53.65,53.65,v3_stability_ranker,strong_price_momentum,238500.0,0.0719,0.0866,0.2539,229100.0,209020.0,0.9768,0.0484,pykrx,,,,,,,,,data/raw/price_018260_20260413_20260811.csv,6,True,Top 20 by conservative v2 price signal score,104,False,Broad evaluation pool candidate
007980,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,70.29,70.29,70.29,96.91,96.91,0,71.94,1.02,3,2.68,0.0,0.0,6.0,0.0,0,3,70.29,v2_conservative_ranker,53.0,8.0,6,13.65,0.0,0.0,9.0,71.66,71.66,v3_stability_ranker,strong_price_momentum,1870.0,0.0043,0.1171,0.0841,1799.4,1700.3,1.204,0.0223,pykrx,,,,,,6,2,2,data/raw/price_007980_20260413_20260811.csv,7,True,Top 20 by conservative v2 price signal score,14,True,Experimental Top 20 by stability-first v3 score
126880,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,69.42,69.42,69.42,90.5,87.5,3,68.78,0.0,3,3.36,0.0,0.0,0.0,0.0,0,1,69.42,v2_conservative_ranker,51.0,8.0,6,12.8,0.0,0.0,0.0,77.8,77.8,v3_stability_ranker,strong_price_momentum,2825.0,0.0329,0.0741,0.0107,2704.0,2669.25,1.0597,0.028,unknown,제이엔케이글로벌,제이엔케이글로벌,supply_contract,,,,,,data/raw/price_126880_20260712_20260811.csv,8,True,Top 20 by conservative v2 price signal score,8,True,Experimental Top 20 by stability-first v3 score
064400,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,68.68,68.68,68.68,92.91,92.91,0,72.85,0.0,2,6.17,0.0,0.0,0.0,0.0,0,0,68.68,v2_conservative_ranker,53.0,2.0,1,6.29,1.61,1.02,0.0,59.66,59.66,v3_stability_ranker,strong_price_momentum,75700.0,0.0285,0.1116,0.11,73460.0,66465.0,0.8975,0.0514,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_064400_20260413_20260811.csv,9,True,Top 20 by conservative v2 price signal score,74,False,Broad evaluation pool candidate
007570,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,67.6,67.6,67.6,86.97,86.97,0,64.9,5.21,3,2.51,0.0,0.0,6.0,0.0,0,3,67.6,v2_conservative_ranker,57.0,5.0,6,13.87,0.0,0.0,9.0,72.86,72.86,v3_stability_ranker,price_momentum,8950.0,0.0287,0.0579,0.0604,8614.0,8299.5,2.0416,0.0209,pykrx,,,,,,6,2,2,data/raw/price_007570_20260413_20260811.csv,10,True,Top 20 by conservative v2 price signal score,13,True,Experimental Top 20 by stability-first v3 score
330730,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,67.49,67.49,67.49,88.31,88.31,0,71.16,-2.0,2,3.67,0.0,0.0,0.0,0.0,0,0,67.49,v2_conservative_ranker,57.0,-3.0,1,12.41,0.0,0.0,0.0,67.41,67.41,v3_stability_ranker,strong_price_momentum,5020.0,0.0141,0.0568,0.1281,4929.0,4590.5,0.548,0.0306,pykrx,,,,,,,,,data/raw/price_330730_20260413_20260811.csv,11,True,Top 20 by conservative v2 price signal score,26,False,Broad evaluation pool candidate
109070,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,67.03,67.03,67.03,96.44,96.44,0,66.72,3.0,3,4.55,0.0,1.14,0.0,0.0,0,0,67.03,v2_conservative_ranker,53.0,-1.73,4,4.31,2.16,5.97,0.0,51.45,51.45,v3_stability_ranker,price_momentum,1585.0,0.0518,0.1178,0.049,1478.0,1400.45,3.0184,0.0379,pykrx,,,,,,,,,data/raw/price_109070_20260413_20260811.csv,12,True,Top 20 by conservative v2 price signal score,125,False,Broad evaluation pool candidate
185750,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,66.96,66.96,66.96,86.14,86.14,0,67.28,0.0,2,2.32,0.0,0.0,0.0,0.0,0,0,66.96,v2_conservative_ranker,51.0,2.0,6,14.11,0.0,0.0,0.0,73.11,73.11,v3_stability_ranker,strong_price_momentum,71400.0,0.0113,0.0578,0.0142,69760.0,67825.0,0.9301,0.0193,pykrx,,,,,,,,,data/raw/price_185750_20260413_20260811.csv,13,True,Top 20 by conservative v2 price signal score,12,True,Experimental Top 20 by stability-first v3 score
028100,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,66.95,66.95,66.95,90.98,90.98,0,70.31,-2.0,2,3.36,0.0,0.0,0.0,0.0,0,0,66.95,v2_conservative_ranker,57.0,-3.0,1,9.8,0.0,0.0,0.0,64.8,64.8,v3_stability_ranker,strong_price_momentum,18120.0,-0.0011,0.0331,0.1976,18020.0,16425.0,0.7648,0.028,pykrx,,,,,,,,,data/raw/price_028100_20260413_20260811.csv,14,True,Top 20 by conservative v2 price signal score,40,False,Broad evaluation pool candidate
006060,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,66.44,66.44,66.44,86.56,86.56,0,66.3,0.0,2,1.86,0.0,0.0,0.0,0.0,0,0,66.44,v2_conservative_ranker,57.0,2.0,6,14.68,0.0,0.0,0.0,79.67,79.67,v3_stability_ranker,strong_price_momentum,2595.0,0.0117,0.0277,0.0723,2548.0,2458.5,0.9541,0.0155,pykrx,,,,,,,,,data/raw/price_006060_20260413_20260811.csv,15,True,Top 20 by conservative v2 price signal score,6,True,Experimental Top 20 by stability-first v3 score
112610,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,66.05,66.05,66.05,90.87,90.87,0,71.83,-2.0,2,5.78,0.0,0.0,0.0,0.0,0,0,66.05,v2_conservative_ranker,53.0,-3.0,1,6.77,0.29,0.51,0.0,56.97,56.97,v3_stability_ranker,strong_price_momentum,44750.0,-0.0143,0.123,0.0809,43450.0,40297.5,0.5577,0.0482,pykrx,,,,,,,,,data/raw/price_112610_20260413_20260811.csv,16,True,Top 20 by conservative v2 price signal score,87,False,Broad evaluation pool candidate
071200,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,65.27,65.27,65.27,83.08,83.08,0,67.0,1.64,3,5.99,1.38,0.0,3.0,0.0,0,4,65.27,v2_conservative_ranker,53.0,8.0,6,6.51,4.51,0.78,4.5,63.73,63.73,v3_stability_ranker,price_momentum,10360.0,-0.03,0.101,0.2005,9950.0,8832.0,1.3284,0.0499,pykrx,,,,,,3,1,1,data/raw/price_071200_20260413_20260811.csv,17,True,Top 20 by conservative v2 price signal score,43,False,Broad evaluation pool candidate
383800,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,65.24,65.24,65.24,73.8,73.8,0,59.74,1.59,3,2.09,0.0,0.0,0.0,0.0,0,3,65.24,v2_conservative_ranker,57.0,8.0,6,14.39,0.0,0.0,0.0,85.39,85.39,v3_stability_ranker,price_momentum,8070.0,0.0088,0.0467,0.0591,7886.0,7715.0,1.3186,0.0174,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_383800_20260413_20260811.csv,18,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
005960,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,65.07,65.07,65.07,86.29,86.29,0,69.9,-2.0,2,4.82,0.0,0.0,0.0,0.0,0,0,65.07,v2_conservative_ranker,57.0,-3.0,1,10.97,0.0,0.0,0.0,65.97,65.97,v3_stability_ranker,strong_price_momentum,7220.0,0.0155,0.0973,0.0256,6998.0,6578.0,0.5501,0.0402,pykrx,,,,,,,,,data/raw/price_005960_20260413_20260811.csv,19,True,Top 20 by conservative v2 price signal score,33,False,Broad evaluation pool candidate
038530,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,65.06,65.06,65.06,80.88,80.88,0,67.0,0.73,3,5.15,3.52,0.0,0.0,0.0,0,3,65.06,v2_conservative_ranker,48.63,8.0,6,7.56,7.92,0.0,0.0,62.28,62.28,v3_stability_ranker,price_momentum,1070.0,0.0142,0.083,0.2876,1033.6,885.25,1.1451,0.0429,pykrx,,,,,,,,,data/raw/price_038530_20260413_20260811.csv,20,True,Top 20 by conservative v2 price signal score,56,False,Broad evaluation pool candidate
144510,2026-08-11,2026-08-11,2026-08-11,2026-08-11,WATCHLIST,neutral_positive,64.82,64.82,64.82,73.95,73.95,0,61.12,1.54,3,3.84,0.0,0.0,0.0,0.0,0,3,64.82,v2_conservative_ranker,57.0,8.0,6,9.2,0.0,0.0,0.0,80.2,80.2,v3_stability_ranker,price_momentum,15100.0,-0.0163,0.0537,0.0786,14794.0,13618.5,1.3084,0.032,pykrx,,,,,,,,,data/raw/price_144510_20260413_20260811.csv,21,False,Broad evaluation pool candidate,5,True,Experimental Top 20 by stability-first v3 score
