stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
206400,2026-08-19,1003.0,0.0131,0.169,0.2793,944.8,859.4,6.6036,0.0336,5,strong_price_momentum,pykrx,data/raw/price_206400_20260421_20260819.csv
089860,2026-08-19,46850.0,0.0342,0.0411,0.2766,44730.0,41057.5,1.549,0.0321,5,strong_price_momentum,pykrx,data/raw/price_089860_20260421_20260819.csv
000950,2026-08-19,33450.0,0.0015,0.0636,0.2694,32450.0,29435.0,0.4132,0.0332,4,strong_price_momentum,pykrx,data/raw/price_000950_20260421_20260819.csv
009460,2026-08-19,3415.0,0.038,0.0492,0.2648,3296.0,3127.25,1.1154,0.033,4,strong_price_momentum,pykrx,data/raw/price_009460_20260421_20260819.csv
341170,2026-08-19,496.0,0.0,0.0355,0.4588,496.0,424.55,0.0,0.0676,4,strong_price_momentum,pykrx,data/raw/price_341170_20260421_20260819.csv
352940,2026-08-19,2025.0,0.0,0.01,0.0155,2016.0,2007.8,0.7394,0.0057,4,strong_price_momentum,unknown,data/raw/price_352940_20260720_20260819.csv
241840,2026-08-19,2390.0,0.0127,0.0042,0.0694,2373.0,2313.0,0.9572,0.0109,4,strong_price_momentum,pykrx,data/raw/price_241840_20260421_20260819.csv
363280,2026-08-19,1920.0,-0.001,0.0016,0.1422,1919.2,1831.85,0.1138,0.0177,4,strong_price_momentum,pykrx,data/raw/price_363280_20260421_20260819.csv
061970,2026-08-19,5930.0,0.0782,0.4446,0.5051,4833.0,4083.5,2.3257,0.0828,3,price_momentum,pykrx,data/raw/price_061970_20260421_20260819.csv
296640,2026-08-19,6470.0,-0.0015,0.4081,0.4204,5646.0,4672.5,2.9486,0.0815,3,price_momentum,pykrx,data/raw/price_296640_20260421_20260819.csv
025980,2026-08-19,5350.0,0.1889,0.3325,0.4518,4336.0,3861.75,11.9942,0.0581,3,price_momentum,pykrx,data/raw/price_025980_20260421_20260819.csv
064800,2026-08-19,2725.0,0.1695,0.2824,0.349,2291.0,2077.15,7.9644,0.0473,3,price_momentum,pykrx,data/raw/price_064800_20260421_20260819.csv
179530,2026-08-19,2575.0,0.03,0.2811,0.4156,2214.2,2016.25,1.63,0.0714,3,price_momentum,pykrx,data/raw/price_179530_20260421_20260819.csv
045390,2026-08-19,3335.0,0.1061,0.2753,0.3529,2844.0,2569.25,9.6048,0.0505,3,price_momentum,pykrx,data/raw/price_045390_20260421_20260819.csv
351320,2026-08-19,1168.0,0.144,0.2256,0.1858,1106.4,979.15,1.551,0.0625,3,price_momentum,unknown,data/raw/price_351320_20260720_20260819.csv
121440,2026-08-19,7990.0,0.1333,0.1908,0.1997,7186.0,6792.0,1.8359,0.0333,3,price_momentum,pykrx,data/raw/price_121440_20260421_20260819.csv
115530,2026-08-19,2960.0,-0.0311,0.1429,0.553,2846.0,2298.35,1.9413,0.0525,3,price_momentum,pykrx,data/raw/price_115530_20260421_20260819.csv
038680,2026-08-19,4280.0,0.1383,0.096,0.237,3891.0,3664.25,9.4101,0.048,3,price_momentum,pykrx,data/raw/price_038680_20260421_20260819.csv
950220,2026-08-19,1690.0,0.0084,0.0931,0.2832,1623.0,1421.3,2.0075,0.0434,3,price_momentum,pykrx,data/raw/price_950220_20260421_20260819.csv
036630,2026-08-19,7740.0,0.078,0.0917,0.1981,7216.0,7013.5,5.6414,0.0352,3,price_momentum,pykrx,data/raw/price_036630_20260421_20260819.csv
086820,2026-08-19,6660.0,-0.0814,0.0742,0.1424,6568.0,6159.5,1.88,0.0449,3,price_momentum,pykrx,data/raw/price_086820_20260421_20260819.csv
288980,2026-08-19,804.0,-0.0183,0.0691,0.0229,782.0,731.75,2.3771,0.054,3,price_momentum,pykrx,data/raw/price_288980_20260421_20260819.csv
101970,2026-08-19,10300.0,0.0249,0.031,0.0842,9920.0,9623.0,1.6109,0.0444,3,price_momentum,pykrx,data/raw/price_101970_20260421_20260819.csv
033310,2026-08-19,1386.0,0.0297,0.0199,0.0794,1359.2,1319.4,13.0245,0.0243,3,price_momentum,pykrx,data/raw/price_033310_20260421_20260819.csv
321370,2026-08-19,1558.0,0.1875,0.0104,0.1456,1389.2,1296.35,5.7118,0.0874,3,price_momentum,pykrx,data/raw/price_321370_20260421_20260819.csv
378800,2026-08-19,477.0,0.0063,0.0085,-0.0792,520.6,483.8,1.5152,0.091,3,price_momentum,pykrx,data/raw/price_378800_20260421_20260819.csv
252500,2026-08-19,499.0,0.0,0.0,0.0895,499.0,482.25,0.0,0.0325,3,price_momentum,pykrx,data/raw/price_252500_20260421_20260819.csv
053580,2026-08-19,7160.0,0.0214,-0.0042,0.1738,7158.0,6735.0,0.7994,0.0293,3,price_momentum,pykrx,data/raw/price_053580_20260421_20260819.csv
950160,2026-08-19,25900.0,-0.0616,0.3201,-0.3963,25800.0,19324.5,0.3894,0.1514,2,price_momentum,pykrx,data/raw/price_950160_20260421_20260819.csv
465770,2026-08-19,3860.0,0.0518,0.276,-0.0326,3209.0,3213.25,2.1521,0.1335,2,price_momentum,pykrx,data/raw/price_465770_20260421_20260819.csv
069920,2026-08-19,1115.0,0.067,0.2041,-0.304,910.0,1070.9,3.5556,0.136,2,price_momentum,pykrx,data/raw/price_069920_20260421_20260819.csv
457600,2026-08-19,4585.0,0.0212,0.1652,0.3852,4303.0,3682.0,0.8786,0.0599,2,price_momentum,pykrx,data/raw/price_457600_20260421_20260819.csv
025560,2026-08-19,8600.0,-0.1527,0.1497,0.0299,9546.0,7827.5,1.0095,0.1291,2,price_momentum,pykrx,data/raw/price_025560_20260421_20260819.csv
445090,2026-08-19,22200.0,-0.0593,0.1426,0.0725,22042.0,19225.5,0.7221,0.0768,2,price_momentum,pykrx,data/raw/price_445090_20260421_20260819.csv
017670,2026-08-19,98000.0,-0.018,0.1395,0.1516,95440.0,90290.0,0.7963,0.0615,2,price_momentum,pykrx,data/raw/price_017670_20260421_20260819.csv
084180,2026-08-19,612.0,-0.0161,0.1375,0.2216,592.2,548.75,1.2052,0.1107,2,price_momentum,pykrx,data/raw/price_084180_20260421_20260819.csv
419540,2026-08-19,3555.0,-0.0084,0.1286,0.2344,3373.0,2971.0,0.787,0.0409,2,price_momentum,pykrx,data/raw/price_419540_20260421_20260819.csv
115480,2026-08-19,2195.0,-0.0113,0.1274,0.2529,2036.8,1868.05,1.2865,0.0372,2,price_momentum,pykrx,data/raw/price_115480_20260421_20260819.csv
307870,2026-08-19,1011.0,-0.0325,0.1271,0.1838,971.6,890.25,0.8526,0.0513,2,price_momentum,unknown,data/raw/price_307870_20260720_20260819.csv
122640,2026-08-19,28000.0,0.0182,0.1155,0.0566,28140.0,23223.0,0.8578,0.0888,2,price_momentum,pykrx,data/raw/price_122640_20260421_20260819.csv
119850,2026-08-19,54900.0,0.0186,0.1002,0.5357,53460.0,45342.5,0.6891,0.1235,2,price_momentum,pykrx,data/raw/price_119850_20260421_20260819.csv
009150,2026-08-19,1387000.0,-0.0368,0.099,0.0588,1444600.0,1279800.0,0.8086,0.1062,2,price_momentum,pykrx,data/raw/price_009150_20260421_20260819.csv
002990,2026-08-19,12600.0,-0.0968,0.0966,0.2245,13850.0,10634.0,0.3732,0.1355,2,price_momentum,pykrx,data/raw/price_002990_20260421_20260819.csv
420770,2026-08-19,128700.0,0.0047,0.0963,-0.0975,122500.0,114380.0,1.4789,0.0841,2,price_momentum,pykrx,data/raw/price_420770_20260421_20260819.csv
468530,2026-08-19,34250.0,0.067,0.0942,0.5747,33560.0,25353.5,1.4303,0.1008,2,price_momentum,pykrx,data/raw/price_468530_20260421_20260819.csv
049950,2026-08-19,11170.0,-0.0486,0.0866,0.1709,11404.0,10078.5,0.7706,0.0529,2,price_momentum,pykrx,data/raw/price_049950_20260421_20260819.csv
106240,2026-08-19,1307.0,0.0132,0.0811,0.0,1295.4,1249.6,0.2079,0.0431,2,price_momentum,pykrx,data/raw/price_106240_20260421_20260819.csv
054220,2026-08-19,1713.0,-0.0349,0.0794,0.1574,1741.8,1516.35,0.4111,0.0547,2,price_momentum,pykrx,data/raw/price_054220_20260421_20260819.csv
236810,2026-08-19,1537.0,-0.0266,0.0786,0.5309,1485.4,1316.45,0.334,0.0716,2,price_momentum,pykrx,data/raw/price_236810_20260421_20260819.csv
277880,2026-08-19,3515.0,-0.0435,0.0766,0.1639,3513.0,3120.25,0.9439,0.043,2,price_momentum,unknown,data/raw/price_277880_20260720_20260819.csv
005960,2026-08-19,7740.0,-0.0373,0.072,0.2344,7808.0,6882.5,0.8478,0.0412,2,price_momentum,pykrx,data/raw/price_005960_20260421_20260819.csv
003070,2026-08-19,9780.0,-0.0269,0.0573,0.1359,10130.0,9091.0,0.4402,0.0392,2,price_momentum,unknown,data/raw/price_003070_20260720_20260819.csv
199150,2026-08-19,2000.0,0.0,0.0532,-0.0408,1979.8,1907.3,0.0,0.0492,2,price_momentum,pykrx,data/raw/price_199150_20260421_20260819.csv
034730,2026-08-19,551000.0,-0.0661,0.0515,-0.0755,564800.0,553425.0,0.5248,0.0727,2,price_momentum,pykrx,data/raw/price_034730_20260421_20260819.csv
009620,2026-08-19,890.0,-0.0592,0.0471,0.1266,917.6,872.9,0.324,0.0928,2,price_momentum,pykrx,data/raw/price_009620_20260421_20260819.csv
431190,2026-08-19,2795.0,0.0108,0.0449,0.2395,2740.0,2492.5,0.7305,0.0808,2,price_momentum,pykrx,data/raw/price_431190_20260421_20260819.csv
009420,2026-08-19,59200.0,0.0085,0.0404,0.2295,58740.0,51465.0,0.881,0.0574,2,price_momentum,pykrx,data/raw/price_009420_20260421_20260819.csv
000720,2026-08-19,116500.0,0.0581,0.0374,0.242,113980.0,104750.0,1.4866,0.0628,2,price_momentum,pykrx,data/raw/price_000720_20260421_20260819.csv
189330,2026-08-19,17490.0,0.0361,0.0361,0.9564,17030.0,12170.5,0.5315,0.0976,2,price_momentum,pykrx,data/raw/price_189330_20260421_20260819.csv
340360,2026-08-19,939.0,-0.0269,0.0341,0.1047,930.6,862.8,0.1594,0.0541,2,price_momentum,pykrx,data/raw/price_340360_20260421_20260819.csv
337840,2026-08-19,6390.0,0.0424,0.034,0.0458,6210.0,6211.0,4.6371,0.0229,2,price_momentum,pykrx,data/raw/price_337840_20260421_20260819.csv
066430,2026-08-19,2260.0,-0.0464,0.032,0.2105,2317.0,2155.55,0.4172,0.096,2,price_momentum,pykrx,data/raw/price_066430_20260421_20260819.csv
440110,2026-08-19,63900.0,-0.0644,0.0306,-0.1765,65140.0,62405.0,0.7678,0.0986,2,price_momentum,pykrx,data/raw/price_440110_20260421_20260819.csv
069640,2026-08-19,1445.0,-0.0034,0.0292,0.4581,1449.2,1260.05,0.6429,0.0516,2,price_momentum,pykrx,data/raw/price_069640_20260421_20260819.csv
109070,2026-08-19,1630.0,0.0,0.0284,0.2311,1680.6,1469.9,0.784,0.036,2,price_momentum,pykrx,data/raw/price_109070_20260421_20260819.csv
038880,2026-08-19,3585.0,-0.07,0.0258,-0.076,3770.0,3570.0,0.7111,0.0632,2,price_momentum,pykrx,data/raw/price_038880_20260421_20260819.csv
040910,2026-08-19,4505.0,-0.0249,0.0239,0.1082,4564.0,4201.5,0.7721,0.0292,2,price_momentum,pykrx,data/raw/price_040910_20260421_20260819.csv
109740,2026-08-19,4540.0,-0.0152,0.0237,-0.0361,4828.0,4456.25,0.7458,0.0658,2,price_momentum,pykrx,data/raw/price_109740_20260421_20260819.csv
