stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
131760,2026-07-24,2340.0,0.3,0.3448,0.1975,1797.2,1750.4,7.7688,0.0912,5,strong_price_momentum,unknown,data/raw/price_131760_20260624_20260724.csv
017670,2026-07-24,99400.0,-0.001,0.1081,0.0875,92560.0,88475.0,1.3118,0.036,4,strong_price_momentum,pykrx,data/raw/price_017670_20260326_20260724.csv
340570,2026-07-24,57400.0,0.0324,0.0954,0.1124,53420.0,53190.0,0.5108,0.0425,4,strong_price_momentum,pykrx,data/raw/price_340570_20260326_20260724.csv
005710,2026-07-24,11000.0,0.0166,0.0368,0.0816,10708.0,10526.0,0.2502,0.0228,4,strong_price_momentum,pykrx,data/raw/price_005710_20260326_20260724.csv
114450,2026-07-24,2080.0,-0.0048,0.0221,0.1601,1999.4,1886.0,0.2495,0.0382,4,strong_price_momentum,pykrx,data/raw/price_114450_20260326_20260724.csv
354200,2026-07-24,2425.0,0.2186,0.7284,0.3413,2002.8,1769.25,3.6531,0.1326,3,price_momentum,pykrx,data/raw/price_354200_20260326_20260724.csv
119850,2026-07-24,48450.0,0.0637,0.4271,1.4594,40060.0,30410.5,3.267,0.0937,3,price_momentum,pykrx,data/raw/price_119850_20260326_20260724.csv
018700,2026-07-24,1466.0,-0.0406,0.2258,0.6325,1326.4,1146.75,5.78,0.1005,3,price_momentum,pykrx,data/raw/price_018700_20260326_20260724.csv
176750,2026-07-24,7310.0,0.2984,0.2143,0.1585,5990.0,6099.5,1.3971,0.0728,3,price_momentum,pykrx,data/raw/price_176750_20260326_20260724.csv
465770,2026-07-24,4815.0,0.0582,0.5118,1.5639,4490.0,2847.75,0.9114,0.1386,2,price_momentum,pykrx,data/raw/price_465770_20260326_20260724.csv
065420,2026-07-24,171.0,-0.2009,0.368,-0.0393,155.0,169.6,6.6008,0.1521,2,price_momentum,pykrx,data/raw/price_065420_20260326_20260724.csv
069920,2026-07-24,1207.0,0.2992,0.2719,0.3077,1218.6,851.55,0.8447,0.1882,2,price_momentum,pykrx,data/raw/price_069920_20260326_20260724.csv
112610,2026-07-24,44200.0,-0.0079,0.1092,0.06,41200.0,41160.0,0.5973,0.0524,2,price_momentum,pykrx,data/raw/price_112610_20260326_20260724.csv
215380,2026-07-24,2560.0,0.0039,0.0964,0.1353,2478.0,2446.25,0.2635,0.0357,2,price_momentum,pykrx,data/raw/price_215380_20260326_20260724.csv
900120,2026-07-24,1178.0,0.0086,0.0797,-0.1965,1141.6,1117.55,0.0906,0.073,2,price_momentum,pykrx,data/raw/price_900120_20260326_20260724.csv
009540,2026-07-24,379500.0,-0.0039,0.072,0.0369,358400.0,351125.0,0.2463,0.0396,2,price_momentum,pykrx,data/raw/price_009540_20260326_20260724.csv
053580,2026-07-24,6620.0,-0.0015,0.0695,0.0888,6360.0,6244.0,0.5797,0.0324,2,price_momentum,pykrx,data/raw/price_053580_20260326_20260724.csv
008930,2026-07-24,34800.0,0.0131,0.0642,0.2747,33580.0,32027.5,0.2192,0.0394,2,price_momentum,pykrx,data/raw/price_008930_20260326_20260724.csv
340810,2026-07-24,2460.0,-0.0575,0.0513,0.0837,2438.0,2382.5,0.6362,0.0553,2,price_momentum,pykrx,data/raw/price_340810_20260326_20260724.csv
004380,2026-07-24,8090.0,-0.03,0.0425,0.0125,8066.0,7999.0,0.1503,0.0377,2,price_momentum,pykrx,data/raw/price_004380_20260326_20260724.csv
018260,2026-07-24,207500.0,-0.0482,0.0411,0.0887,199760.0,196740.0,0.235,0.0466,2,price_momentum,pykrx,data/raw/price_018260_20260326_20260724.csv
263800,2026-07-24,5630.0,-0.0648,0.0407,0.2766,5838.0,5528.0,0.1443,0.1144,2,price_momentum,pykrx,data/raw/price_263800_20260326_20260724.csv
236810,2026-07-24,1059.0,-0.0477,0.0382,0.0464,1041.8,1038.15,0.549,0.0598,2,price_momentum,pykrx,data/raw/price_236810_20260326_20260724.csv
008470,2026-07-24,1732.0,0.0012,0.0371,0.058,1709.4,1666.55,0.1383,0.0443,2,price_momentum,pykrx,data/raw/price_008470_20260326_20260724.csv
038680,2026-07-24,3520.0,0.0028,0.0323,0.1694,3441.0,3235.5,0.1554,0.0342,2,price_momentum,pykrx,data/raw/price_038680_20260326_20260724.csv
134790,2026-07-24,19490.0,0.0062,0.0307,0.1964,19386.0,18966.5,0.3357,0.023,2,price_momentum,pykrx,data/raw/price_134790_20260326_20260724.csv
290720,2026-07-24,3160.0,-0.0047,0.0293,0.4044,3095.0,2920.75,0.3157,0.0365,2,price_momentum,pykrx,data/raw/price_290720_20260326_20260724.csv
