stock_code,candidate_date,candidate_action,prediction_direction,price_candidate_score,price_score_base,supplementary_score,signal_label,close,return_1d,return_5d,return_20d,volume_ratio_20d,volatility_20d,price_source,corp_name,event_type,social_attention_label,social_risk_label,source_file
069460,2026-07-10,HOLD,neutral,44.0,44.0,0,neutral,2660.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,data/raw/price_069460_20260314_20260712.csv
210120,2026-07-10,HOLD,neutral,44.0,44.0,0,neutral,930.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,data/raw/price_210120_20260314_20260712.csv
380540,2026-07-10,HOLD,neutral,44.0,44.0,0,neutral,8450.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,data/raw/price_380540_20260314_20260712.csv
297570,2026-07-10,HOLD,neutral,41.04,41.04,0,neutral,1138.0,0.0537,0.0,-0.0364,0.5534,0.0446,pykrx,아틀라스링크,major_shareholder_change,low_attention,no_risk_noise,data/raw/price_297570_20260314_20260712.csv
040910,2026-07-10,HOLD,neutral,40.68,37.68,3,neutral,4065.0,0.0641,0.0,-0.1124,0.5394,0.0394,pykrx,아이씨디,supply_contract,medium_attention,no_risk_noise,data/raw/price_040910_20260314_20260712.csv
003470,2026-07-10,HOLD,neutral,40.68,40.68,0,neutral,4645.0,0.0678,-0.0032,-0.0682,0.7408,0.0403,pykrx,유안타증권,major_shareholder_change,low_attention,no_risk_noise,data/raw/price_003470_20260314_20260712.csv
003490,2026-07-10,AVOID,negative,38.7,38.7,0,price_weakness,26750.0,0.0019,-0.0728,0.0056,1.0016,0.0431,pykrx,,,,,data/raw/price_003490_20260314_20260712.csv
002780,2026-07-10,AVOID,negative,38.16,38.16,0,neutral,865.0,0.0409,-0.0759,-0.0346,0.5808,0.103,pykrx,,,,,data/raw/price_002780_20260314_20260712.csv
004990,2026-07-10,AVOID,negative,37.34,37.34,0,neutral,23400.0,0.0196,-0.0189,-0.1186,0.6788,0.0291,pykrx,,,,,data/raw/price_004990_20260314_20260712.csv
183490,2026-07-10,AVOID,negative,37.0,44.0,-7,neutral,990.0,0.0,0.0,0.0,0.0,0.0,pykrx,엔지켐생명과학,lawsuit,low_attention,risk_noise_detected,data/raw/price_183490_20260314_20260712.csv
025980,2026-07-10,AVOID,negative,36.54,36.54,0,neutral,3970.0,0.0629,-0.0013,-0.1407,0.6983,0.0448,pykrx,,,,,data/raw/price_025980_20260314_20260712.csv
004380,2026-07-10,AVOID,negative,35.77,35.77,0,neutral,8210.0,0.0539,-0.0238,-0.0857,0.5796,0.0504,pykrx,,,,,data/raw/price_004380_20260314_20260712.csv
049950,2026-07-10,AVOID,negative,35.56,35.56,0,neutral,10450.0,0.0609,-0.0179,-0.1427,0.9586,0.0527,pykrx,,,,,data/raw/price_049950_20260314_20260712.csv
115480,2026-07-10,AVOID,negative,35.51,35.51,0,neutral,1821.0,0.0111,-0.0436,-0.0486,0.2311,0.0309,pykrx,,,,,data/raw/price_115480_20260314_20260712.csv
002020,2026-07-10,AVOID,negative,34.95,31.95,3,neutral,43900.0,0.0186,-0.0854,-0.1459,1.285,0.0393,pykrx,코오롱,supply_contract,medium_attention,no_risk_noise,data/raw/price_002020_20260314_20260712.csv
043260,2026-07-10,AVOID,negative,34.69,38.69,-4,neutral,22150.0,0.1097,0.0023,-0.5252,0.743,0.0842,pykrx,성호전자,major_shareholder_change,medium_attention,risk_noise_detected,data/raw/price_043260_20260314_20260712.csv
020560,2026-07-10,AVOID,negative,34.46,34.46,0,price_weakness,7160.0,0.0042,-0.0737,0.0127,0.256,0.0434,pykrx,,,,,data/raw/price_020560_20260314_20260712.csv
009540,2026-07-10,AVOID,negative,33.03,33.03,0,price_weakness,340500.0,0.0397,-0.0529,-0.1445,0.9117,0.0393,pykrx,,,,,data/raw/price_009540_20260314_20260712.csv
302430,2026-07-10,AVOID,negative,33.0,33.0,0,neutral,6310.0,0.0344,-0.0125,-0.1784,0.5168,0.0393,pykrx,,,,,data/raw/price_302430_20260314_20260712.csv
010140,2026-07-10,AVOID,negative,31.85,31.85,0,neutral,22350.0,0.0668,-0.0489,-0.1691,0.9149,0.0429,pykrx,,,,,data/raw/price_010140_20260314_20260712.csv
950160,2026-07-10,AVOID,negative,31.67,38.67,-7,neutral,90000.0,0.0309,-0.0033,-0.1228,0.9576,0.0461,pykrx,코오롱티슈진,lawsuit,low_attention,risk_noise_detected,data/raw/price_950160_20260314_20260712.csv
216080,2026-07-10,AVOID,negative,30.88,30.88,0,neutral,4540.0,-0.0077,-0.1849,-0.0649,0.3795,0.0515,pykrx,,,,,data/raw/price_216080_20260314_20260712.csv
064400,2026-07-10,AVOID,negative,30.28,30.28,0,neutral,71100.0,0.0289,-0.0418,-0.2338,0.724,0.0388,pykrx,,,,,data/raw/price_064400_20260314_20260712.csv
187870,2026-07-10,AVOID,negative,29.53,29.53,0,neutral,13790.0,0.0519,-0.0029,-0.4157,0.3117,0.0605,pykrx,,,,,data/raw/price_187870_20260314_20260712.csv
296160,2026-07-10,AVOID,negative,29.46,36.46,-7,neutral,2770.0,-0.0212,-0.0142,-0.273,1.1205,0.0284,pykrx,프로젠,convertible_bond,low_attention,risk_noise_detected,data/raw/price_296160_20260314_20260712.csv
141080,2026-07-10,AVOID,negative,29.21,29.21,0,price_weakness,120300.0,0.0178,-0.1002,-0.0689,0.8882,0.0665,pykrx,,,,,data/raw/price_141080_20260314_20260712.csv
011930,2026-07-10,AVOID,negative,28.42,28.42,0,neutral,17350.0,0.103,-0.0372,-0.1679,0.6052,0.071,pykrx,,,,,data/raw/price_011930_20260314_20260712.csv
0126Z0,2026-07-10,AVOID,negative,27.8,27.8,0,neutral,384500.0,0.0434,-0.0768,-0.1389,0.6065,0.0521,pykrx,,,,,data/raw/price_0126Z0_20260314_20260712.csv
236810,2026-07-10,AVOID,negative,26.25,26.25,0,neutral,1047.0,0.064,-0.0386,-0.208,0.4076,0.0634,pykrx,,,,,data/raw/price_236810_20260314_20260712.csv
047040,2026-07-10,AVOID,negative,25.72,25.72,0,neutral,17450.0,0.0879,-0.0506,-0.2014,0.744,0.0768,pykrx,,,,,data/raw/price_047040_20260314_20260712.csv
000720,2026-07-10,AVOID,negative,25.19,25.19,0,neutral,107200.0,0.0839,-0.0703,-0.3194,0.629,0.0555,pykrx,,,,,data/raw/price_000720_20260314_20260712.csv
321370,2026-07-10,AVOID,negative,23.88,23.88,0,neutral,1703.0,0.1167,-0.0607,-0.2901,0.3496,0.0615,pykrx,,,,,data/raw/price_321370_20260314_20260712.csv
465770,2026-07-10,AVOID,negative,22.03,29.03,-7,neutral,1954.0,0.0273,-0.0171,-0.325,0.4562,0.06,pykrx,STX그린로지스,lawsuit,medium_attention,risk_noise_detected,data/raw/price_465770_20260314_20260712.csv
329180,2026-07-10,AVOID,negative,21.94,21.94,0,price_weakness,504000.0,-0.0059,-0.1265,-0.2246,0.779,0.0408,pykrx,,,,,data/raw/price_329180_20260314_20260712.csv
004710,2026-07-10,AVOID,negative,20.47,20.47,0,neutral,9170.0,0.1088,-0.0867,-0.244,0.524,0.1095,pykrx,,,,,data/raw/price_004710_20260314_20260712.csv
900120,2026-07-10,AVOID,negative,19.72,19.72,0,neutral,1081.0,0.0208,-0.0984,-0.2626,0.4269,0.07,pykrx,,,,,data/raw/price_900120_20260314_20260712.csv
013720,2026-07-10,AVOID,negative,18.03,18.03,0,neutral,431.0,0.0,-0.1168,-0.1696,0.0,0.0581,pykrx,,,,,data/raw/price_013720_20260314_20260712.csv
347700,2026-07-10,AVOID,negative,17.85,17.85,0,neutral,21800.0,0.1727,-0.1245,-0.406,0.7159,0.114,pykrx,,,,,data/raw/price_347700_20260314_20260712.csv
066430,2026-07-10,AVOID,negative,15.81,22.81,-7,neutral,2195.0,0.0477,-0.0738,-0.4768,0.226,0.0517,pykrx,아이로보틱스,lawsuit,low_attention,risk_noise_detected,data/raw/price_066430_20260314_20260712.csv
378800,2026-07-10,AVOID,negative,15.17,22.17,-7,neutral,557.0,0.0732,-0.0778,-0.5004,0.6589,0.1268,pykrx,샤페론,disclosure_violation,low_attention,risk_noise_detected,data/raw/price_378800_20260314_20260712.csv
019570,2026-07-10,AVOID,negative,14.37,14.37,0,neutral,481.0,0.0,-0.1806,-0.2623,0.0,0.0463,pykrx,,,,,data/raw/price_019570_20260314_20260712.csv
229000,2026-07-10,AVOID,negative,13.49,13.49,0,neutral,1678.0,0.0567,-0.161,-0.1754,0.1497,0.0764,pykrx,젠큐릭스,merger,medium_attention,no_risk_noise,data/raw/price_229000_20260314_20260712.csv
322780,2026-07-10,AVOID,negative,12.61,12.61,0,neutral,1672.0,-0.0018,-0.2915,-0.2223,0.2676,0.166,pykrx,,,,,data/raw/price_322780_20260314_20260712.csv
199290,2026-07-10,AVOID,negative,12.14,12.14,0,neutral,340.0,-0.15,-0.15,-0.2917,0.0076,0.0691,pykrx,,,,,data/raw/price_199290_20260314_20260712.csv
