stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
216400,2026-08-31,1660.0,0.0,0.4587,1.4702,1438.4,897.8,0.0,0.0729,4,strong_price_momentum,kis,data/raw/price_216400_20260503_20260831.csv
484870,2026-08-31,19290.0,0.2766,0.2834,0.2843,16006.0,16445.0,5.3948,0.0768,4,strong_price_momentum,kis,data/raw/price_484870_20260503_20260831.csv
407400,2026-08-31,2110.0,0.0024,0.1053,0.2023,2075.0,1994.2,0.0712,0.0263,4,strong_price_momentum,kis,data/raw/price_407400_20260503_20260831.csv
009160,2026-08-31,5340.0,0.0038,0.0943,0.1374,5169.0,4916.5,0.2028,0.0172,4,strong_price_momentum,kis,data/raw/price_009160_20260503_20260831.csv
020560,2026-08-31,7610.0,-0.0091,0.0764,0.0934,7494.0,7197.0,0.1616,0.0223,4,strong_price_momentum,kis,data/raw/price_020560_20260503_20260831.csv
055550,2026-08-31,109200.0,-0.0046,0.0571,0.0844,108320.0,105815.0,0.2254,0.0208,4,strong_price_momentum,kis,data/raw/price_055550_20260503_20260831.csv
294870,2026-08-31,23000.0,-0.0065,0.0502,0.1587,22910.0,22182.5,0.0319,0.0214,4,strong_price_momentum,kis,data/raw/price_294870_20260503_20260831.csv
023760,2026-08-31,1395.0,-0.0021,0.041,0.041,1373.6,1348.4,0.5312,0.0092,4,strong_price_momentum,kis,data/raw/price_023760_20260503_20260831.csv
004990,2026-08-31,24000.0,-0.0062,0.039,0.0619,23870.0,23410.0,0.1341,0.0189,4,strong_price_momentum,kis,data/raw/price_004990_20260503_20260831.csv
241840,2026-08-31,2410.0,0.0,0.0255,0.0831,2393.0,2363.25,0.1245,0.0104,4,strong_price_momentum,kis,data/raw/price_241840_20260503_20260831.csv
363280,2026-08-31,1963.0,0.0,0.0251,0.1204,1954.6,1902.4,0.0271,0.0094,4,strong_price_momentum,kis,data/raw/price_363280_20260503_20260831.csv
017810,2026-08-31,9820.0,0.002,0.0155,0.1121,9714.0,9361.5,0.2416,0.0277,4,strong_price_momentum,kis,data/raw/price_017810_20260503_20260831.csv
