stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
000950,2026-08-20,35350.0,0.0568,0.1187,0.3917,33200.0,29932.5,3.4694,0.0325,5,strong_price_momentum,pykrx,data/raw/price_000950_20260422_20260820.csv
950220,2026-08-20,2195.0,0.2988,0.3919,0.7148,1746.6,1467.05,1.4434,0.0762,4,strong_price_momentum,pykrx,data/raw/price_950220_20260422_20260820.csv
366030,2026-08-20,5630.0,0.0426,0.2415,0.3216,5146.0,4608.5,1.1759,0.0452,4,strong_price_momentum,unknown,data/raw/price_366030_20260721_20260820.csv
457600,2026-08-20,4785.0,0.0436,0.1699,0.4178,4442.0,3752.5,0.568,0.0602,4,strong_price_momentum,pykrx,data/raw/price_457600_20260422_20260820.csv
419540,2026-08-20,3610.0,0.0155,0.1334,0.2448,3458.0,3006.5,0.5611,0.0409,4,strong_price_momentum,pykrx,data/raw/price_419540_20260422_20260820.csv
009420,2026-08-20,62600.0,0.0574,0.1239,0.3042,60120.0,52195.0,1.353,0.0582,4,strong_price_momentum,pykrx,data/raw/price_009420_20260422_20260820.csv
112610,2026-08-20,48400.0,0.0533,0.1165,0.2238,46760.0,42305.0,0.9895,0.0507,4,strong_price_momentum,pykrx,data/raw/price_112610_20260422_20260820.csv
192820,2026-08-20,260500.0,0.0589,0.0441,0.5396,248400.0,208800.0,1.1447,0.0493,4,strong_price_momentum,unknown,data/raw/price_192820_20260721_20260820.csv
069640,2026-08-20,1484.0,0.027,0.0429,0.4855,1461.4,1284.3,0.7974,0.0515,4,strong_price_momentum,pykrx,data/raw/price_069640_20260422_20260820.csv
352940,2026-08-20,2090.0,0.0321,0.0398,0.0372,2032.0,2011.55,1.4332,0.0088,4,strong_price_momentum,pykrx,data/raw/price_352940_20260422_20260820.csv
013720,2026-08-20,2390.0,0.0622,0.0236,0.1381,2290.0,2172.3,0.6212,0.0635,4,strong_price_momentum,pykrx,data/raw/price_013720_20260422_20260820.csv
241840,2026-08-20,2420.0,0.0126,0.0168,0.0637,2381.0,2320.25,0.8903,0.0106,4,strong_price_momentum,pykrx,data/raw/price_241840_20260422_20260820.csv
363280,2026-08-20,1944.0,0.0125,0.0151,0.1121,1925.0,1841.65,0.5226,0.016,4,strong_price_momentum,pykrx,data/raw/price_363280_20260422_20260820.csv
368970,2026-08-20,2375.0,0.0349,0.015,0.0674,2307.0,2269.75,0.802,0.0267,4,strong_price_momentum,pykrx,data/raw/price_368970_20260422_20260820.csv
215480,2026-08-20,2175.0,0.0407,0.0023,0.093,2136.0,2002.4,0.408,0.0312,4,strong_price_momentum,pykrx,data/raw/price_215480_20260422_20260820.csv
210120,2026-08-20,1992.0,1.1419,1.1419,1.1419,1142.4,983.1,20.0,0.2553,3,price_momentum,pykrx,data/raw/price_210120_20260422_20260820.csv
025980,2026-08-20,5220.0,-0.0243,0.3149,0.45,4586.0,3942.75,2.4784,0.0582,3,price_momentum,pykrx,data/raw/price_025980_20260422_20260820.csv
061970,2026-08-20,5220.0,-0.1197,0.2953,0.3333,5071.0,4148.75,1.6061,0.0887,3,price_momentum,pykrx,data/raw/price_061970_20260422_20260820.csv
064800,2026-08-20,2720.0,-0.0018,0.2922,0.3566,2414.0,2112.9,2.5551,0.0472,3,price_momentum,pykrx,data/raw/price_064800_20260422_20260820.csv
468530,2026-08-20,35600.0,0.0394,0.2109,0.6832,34800.0,26076.0,1.8075,0.1,3,price_momentum,pykrx,data/raw/price_468530_20260422_20260820.csv
045390,2026-08-20,3120.0,-0.0645,0.1841,0.2787,2941.0,2603.25,1.5315,0.0534,3,price_momentum,pykrx,data/raw/price_045390_20260422_20260820.csv
351320,2026-08-20,1212.0,0.0377,0.1222,0.1778,1132.8,988.3,2.0044,0.0623,3,price_momentum,pykrx,data/raw/price_351320_20260422_20260820.csv
475580,2026-08-20,8400.0,0.129,0.098,0.2299,7874.0,7152.0,9.9906,0.0565,3,price_momentum,pykrx,data/raw/price_475580_20260422_20260820.csv
009460,2026-08-20,3465.0,0.0146,0.0629,0.2716,3337.0,3164.25,1.6599,0.033,3,price_momentum,pykrx,data/raw/price_009460_20260422_20260820.csv
002990,2026-08-20,15650.0,0.2421,0.0482,0.5019,13994.0,10895.5,2.7558,0.1445,3,price_momentum,pykrx,data/raw/price_002990_20260422_20260820.csv
089860,2026-08-20,45900.0,-0.0203,0.0432,0.1876,45110.0,41420.0,1.524,0.0314,3,price_momentum,pykrx,data/raw/price_089860_20260422_20260820.csv
005960,2026-08-20,7590.0,-0.0194,0.0327,0.2067,7856.0,6947.5,1.9436,0.0418,3,price_momentum,pykrx,data/raw/price_005960_20260422_20260820.csv
163730,2026-08-20,10400.0,0.1183,0.0287,0.335,9902.0,8971.0,4.1505,0.0886,3,price_momentum,pykrx,data/raw/price_163730_20260422_20260820.csv
033310,2026-08-20,1390.0,0.0029,0.0228,0.0988,1365.4,1325.65,1.7123,0.0239,3,price_momentum,pykrx,data/raw/price_033310_20260422_20260820.csv
010130,2026-08-20,1238000.0,0.0812,0.0189,0.2455,1206200.0,1107650.0,1.9261,0.0611,3,price_momentum,pykrx,data/raw/price_010130_20260422_20260820.csv
005690,2026-08-20,11860.0,0.0422,0.0068,0.1063,11788.0,10969.5,10.0513,0.0544,3,price_momentum,pykrx,data/raw/price_005690_20260422_20260820.csv
252500,2026-08-20,499.0,0.0,0.0,0.0572,499.0,483.6,0.0,0.0319,3,price_momentum,pykrx,data/raw/price_252500_20260422_20260820.csv
341170,2026-08-20,496.0,0.0,0.0,0.3122,496.0,430.45,0.0,0.0642,3,price_momentum,pykrx,data/raw/price_341170_20260422_20260820.csv
296640,2026-08-20,6500.0,0.0046,0.41,0.383,6024.0,4762.5,0.6001,0.0816,2,price_momentum,pykrx,data/raw/price_296640_20260422_20260820.csv
179530,2026-08-20,2500.0,-0.0291,0.2563,0.3889,2316.2,2051.25,0.6845,0.072,2,price_momentum,pykrx,data/raw/price_179530_20260422_20260820.csv
465770,2026-08-20,3470.0,-0.101,0.1863,-0.2997,3318.0,3139.0,0.4954,0.1233,2,price_momentum,pykrx,data/raw/price_465770_20260422_20260820.csv
189330,2026-08-20,18180.0,0.0395,0.1805,0.9847,17586.0,12621.5,1.154,0.0976,2,price_momentum,pykrx,data/raw/price_189330_20260422_20260820.csv
307870,2026-08-20,1017.0,0.0059,0.1757,0.2448,1002.0,900.25,1.3274,0.0498,2,price_momentum,pykrx,data/raw/price_307870_20260422_20260820.csv
038680,2026-08-20,4405.0,0.0292,0.1607,0.2899,4013.0,3713.75,1.4795,0.0477,2,price_momentum,pykrx,data/raw/price_038680_20260422_20260820.csv
206400,2026-08-20,980.0,-0.0229,0.1529,0.2564,970.8,869.4,0.6504,0.0344,2,price_momentum,pykrx,data/raw/price_206400_20260422_20260820.csv
036630,2026-08-20,8040.0,0.0388,0.1486,0.2543,7424.0,7095.0,0.9178,0.0355,2,price_momentum,pykrx,data/raw/price_036630_20260422_20260820.csv
084180,2026-08-20,616.0,0.0065,0.145,0.2649,607.8,555.2,0.6929,0.1102,2,price_momentum,pykrx,data/raw/price_084180_20260422_20260820.csv
115480,2026-08-20,2180.0,-0.0068,0.136,0.2275,2089.0,1888.25,0.7372,0.0374,2,price_momentum,pykrx,data/raw/price_115480_20260422_20260820.csv
010060,2026-08-20,290000.0,0.045,0.1328,0.5263,279400.0,240935.0,0.7597,0.1012,2,price_momentum,pykrx,data/raw/price_010060_20260422_20260820.csv
086820,2026-08-20,6970.0,0.0465,0.1152,0.1976,6712.0,6217.0,0.7266,0.0456,2,price_momentum,pykrx,data/raw/price_086820_20260422_20260820.csv
083470,2026-08-20,989.0,0.0196,0.1125,0.5008,980.4,850.25,0.1329,0.0831,2,price_momentum,unknown,data/raw/price_083470_20260721_20260820.csv
115530,2026-08-20,2980.0,0.0068,0.1099,0.662,2905.0,2357.7,0.5948,0.0489,2,price_momentum,pykrx,data/raw/price_115530_20260422_20260820.csv
017670,2026-08-20,96600.0,-0.0143,0.1002,0.0266,97200.0,90415.0,0.7426,0.0573,2,price_momentum,pykrx,data/raw/price_017670_20260422_20260820.csv
054220,2026-08-20,1708.0,-0.0029,0.0956,0.1627,1771.6,1528.3,0.2621,0.0547,2,price_momentum,pykrx,data/raw/price_054220_20260422_20260820.csv
431190,2026-08-20,3000.0,0.0733,0.0929,0.2903,2791.0,2526.25,1.2843,0.0819,2,price_momentum,pykrx,data/raw/price_431190_20260422_20260820.csv
121440,2026-08-20,7530.0,-0.0576,0.0913,0.1323,7312.0,6836.0,0.357,0.0365,2,price_momentum,pykrx,data/raw/price_121440_20260422_20260820.csv
445090,2026-08-20,21700.0,-0.0225,0.0899,0.1032,22400.0,19327.0,1.0368,0.076,2,price_momentum,pykrx,data/raw/price_445090_20260422_20260820.csv
049950,2026-08-20,11190.0,0.0018,0.076,0.1656,11562.0,10158.0,0.3976,0.0529,2,price_momentum,pykrx,data/raw/price_049950_20260422_20260820.csv
012160,2026-08-20,2585.0,0.0594,0.0726,0.0793,2519.0,2425.75,0.8713,0.0385,2,price_momentum,pykrx,data/raw/price_012160_20260422_20260820.csv
089230,2026-08-20,2140.0,0.0542,0.0673,0.6411,2039.0,1681.8,0.7667,0.0718,2,price_momentum,pykrx,data/raw/price_089230_20260422_20260820.csv
106240,2026-08-20,1258.0,-0.0375,0.0563,-0.0433,1308.8,1246.75,0.36,0.044,2,price_momentum,pykrx,data/raw/price_106240_20260422_20260820.csv
277880,2026-08-20,3550.0,0.01,0.0534,0.1833,3549.0,3147.75,0.7194,0.0429,2,price_momentum,pykrx,data/raw/price_277880_20260422_20260820.csv
122640,2026-08-20,28850.0,0.0304,0.0529,0.1336,28430.0,23393.0,0.7632,0.0883,2,price_momentum,pykrx,data/raw/price_122640_20260422_20260820.csv
101970,2026-08-20,10430.0,0.0126,0.0514,0.1155,10022.0,9677.0,0.8815,0.0442,2,price_momentum,pykrx,data/raw/price_101970_20260422_20260820.csv
000760,2026-08-20,13460.0,0.0516,0.0491,0.1755,12810.0,12755.0,0.3984,0.043,2,price_momentum,pykrx,data/raw/price_000760_20260422_20260820.csv
028260,2026-08-20,374000.0,0.0778,0.0462,0.0565,364800.0,340450.0,0.999,0.065,2,price_momentum,pykrx,data/raw/price_028260_20260422_20260820.csv
009150,2026-08-20,1396000.0,0.0065,0.0457,0.0379,1456800.0,1282350.0,0.8411,0.1061,2,price_momentum,pykrx,data/raw/price_009150_20260422_20260820.csv
034730,2026-08-20,568000.0,0.0309,0.0422,-0.0897,569400.0,550625.0,0.9106,0.0722,2,price_momentum,pykrx,data/raw/price_034730_20260422_20260820.csv
321370,2026-08-20,1437.0,-0.0777,0.0413,0.1037,1400.6,1303.1,1.1383,0.0888,2,price_momentum,pykrx,data/raw/price_321370_20260422_20260820.csv
119850,2026-08-20,50100.0,-0.0874,0.0394,0.4294,53840.0,46095.0,0.5868,0.1258,2,price_momentum,pykrx,data/raw/price_119850_20260422_20260820.csv
340360,2026-08-20,940.0,0.0011,0.0387,0.1591,937.6,869.25,0.2314,0.0527,2,price_momentum,pykrx,data/raw/price_340360_20260422_20260820.csv
337840,2026-08-20,6440.0,0.0078,0.0354,0.0255,6254.0,6219.0,1.0541,0.0221,2,price_momentum,pykrx,data/raw/price_337840_20260422_20260820.csv
040910,2026-08-20,4580.0,0.0166,0.0339,0.1281,4594.0,4227.5,0.4304,0.0293,2,price_momentum,pykrx,data/raw/price_040910_20260422_20260820.csv
420770,2026-08-20,121600.0,-0.0552,0.0331,-0.0703,123280.0,113920.0,0.8366,0.0829,2,price_momentum,pykrx,data/raw/price_420770_20260422_20260820.csv
322780,2026-08-20,2010.0,-0.0195,0.0308,-0.0864,2031.6,2016.55,0.7923,0.0242,2,price_momentum,pykrx,data/raw/price_322780_20260422_20260820.csv
199150,2026-08-20,1950.0,-0.025,0.0263,-0.0647,1989.8,1900.55,0.2647,0.0495,2,price_momentum,pykrx,data/raw/price_199150_20260422_20260820.csv
038880,2026-08-20,3520.0,-0.0181,0.0203,-0.0857,3784.0,3553.5,1.2641,0.0633,2,price_momentum,pykrx,data/raw/price_038880_20260422_20260820.csv
003100,2026-08-20,20900.0,0.0048,0.0195,0.027,20860.0,20151.5,0.3065,0.0288,2,price_momentum,pykrx,data/raw/price_003100_20260422_20260820.csv
000500,2026-08-20,164900.0,0.045,0.0179,-0.2129,163860.0,157165.0,0.4946,0.0988,2,price_momentum,pykrx,data/raw/price_000500_20260422_20260820.csv
073190,2026-08-20,1622.0,0.0,0.0169,0.8143,1611.0,1294.95,0.0,0.0752,2,price_momentum,pykrx,data/raw/price_073190_20260422_20260820.csv
236810,2026-08-20,1472.0,-0.0423,0.0159,0.4291,1490.0,1338.55,0.3674,0.0731,2,price_momentum,pykrx,data/raw/price_236810_20260422_20260820.csv
950160,2026-08-20,21650.0,-0.1641,0.0141,-0.2795,25860.0,18904.5,1.3252,0.1405,2,price_momentum,pykrx,data/raw/price_950160_20260422_20260820.csv
440110,2026-08-20,65900.0,0.0313,0.0138,-0.0639,65320.0,62180.0,0.5433,0.0967,2,price_momentum,pykrx,data/raw/price_440110_20260422_20260820.csv
191410,2026-08-20,1390.0,0.0102,0.0131,0.2378,1376.0,1328.35,0.4683,0.0404,2,price_momentum,pykrx,data/raw/price_191410_20260422_20260820.csv
008930,2026-08-20,44250.0,-0.0199,0.0114,0.3308,44530.0,40245.0,0.7427,0.0342,2,price_momentum,pykrx,data/raw/price_008930_20260422_20260820.csv
006360,2026-08-20,35600.0,0.0186,0.0114,0.2234,35150.0,30807.5,0.6146,0.0856,2,price_momentum,pykrx,data/raw/price_006360_20260422_20260820.csv
017810,2026-08-20,9400.0,0.0375,0.0108,0.0805,9328.0,9078.0,0.579,0.0272,2,price_momentum,pykrx,data/raw/price_017810_20260422_20260820.csv
128940,2026-08-20,399000.0,0.027,0.0076,0.0813,395300.0,379650.0,1.1476,0.0489,2,price_momentum,pykrx,data/raw/price_128940_20260422_20260820.csv
030610,2026-08-20,10350.0,0.0486,0.0068,0.0976,10230.0,9791.5,0.9789,0.0371,2,price_momentum,pykrx,data/raw/price_030610_20260422_20260820.csv
009160,2026-08-20,4905.0,0.0031,0.0031,0.0973,4920.0,4771.25,0.7097,0.0221,2,price_momentum,pykrx,data/raw/price_009160_20260422_20260820.csv
216080,2026-08-20,4310.0,0.0642,0.0023,0.0299,4221.0,4294.75,1.6341,0.0312,2,price_momentum,pykrx,data/raw/price_216080_20260422_20260820.csv
039200,2026-08-20,38850.0,0.0197,0.0013,0.3259,37850.0,34225.0,0.8346,0.0452,2,price_momentum,pykrx,data/raw/price_039200_20260422_20260820.csv
031860,2026-08-20,6930.0,0.0,0.0,0.0,6930.0,6930.0,0.0,0.0,2,price_momentum,pykrx,data/raw/price_031860_20260422_20260820.csv
066790,2026-08-20,2205.0,0.0,0.0,0.0,2205.0,2205.0,0.0,0.0,2,price_momentum,pykrx,data/raw/price_066790_20260422_20260820.csv
230360,2026-06-29,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,2,price_momentum,pykrx,data/raw/price_230360_20260422_20260820.csv
200230,2026-08-20,2285.0,-0.0065,-0.0193,0.1312,2290.0,2172.2,1.7775,0.0469,2,price_momentum,pykrx,data/raw/price_200230_20260422_20260820.csv
144510,2026-08-20,14410.0,0.0706,-0.0217,0.1119,14184.0,13969.0,1.8485,0.0321,2,price_momentum,pykrx,data/raw/price_144510_20260422_20260820.csv
079160,2026-08-20,5210.0,0.0256,-0.0527,0.1854,5252.0,5211.5,2.239,0.048,2,price_momentum,pykrx,data/raw/price_079160_20260422_20260820.csv
058730,2026-08-20,3560.0,0.0579,-0.0607,-0.1122,3568.0,3410.0,2.4713,0.0548,2,price_momentum,pykrx,data/raw/price_058730_20260422_20260820.csv
0126Z0,2026-08-20,379000.0,0.0426,-0.0699,0.0188,392700.0,389075.0,1.5402,0.0472,2,price_momentum,pykrx,data/raw/price_0126Z0_20260422_20260820.csv
091590,2026-08-20,6320.0,0.1088,-0.1436,0.1618,6188.0,5163.25,2.6979,0.1318,2,price_momentum,pykrx,data/raw/price_091590_20260422_20260820.csv
062970,2026-08-20,2415.0,0.0662,-0.2056,0.0387,2527.0,2518.25,2.7812,0.0782,2,price_momentum,unknown,data/raw/price_062970_20260721_20260820.csv
226340,2026-08-20,5970.0,0.0258,-0.2103,3.1343,6298.0,4150.85,1.5778,0.1768,2,price_momentum,unknown,data/raw/price_226340_20260721_20260820.csv
288980,2026-08-20,563.0,-0.2998,-0.2473,-0.2782,745.0,720.9,6.2968,0.0866,2,price_momentum,unknown,data/raw/price_288980_20260721_20260820.csv
397030,2026-08-20,21250.0,-0.192,-0.2544,-0.1327,26270.0,25692.0,4.9963,0.0813,2,price_momentum,pykrx,data/raw/price_397030_20260422_20260820.csv
069920,2026-08-20,975.0,-0.1256,0.2249,-0.131,945.8,1063.55,0.5061,0.1212,1,neutral,unknown,data/raw/price_069920_20260721_20260820.csv
215570,2026-08-20,698.0,-0.0029,0.0772,-0.1275,677.2,737.55,0.0488,0.0346,1,neutral,pykrx,data/raw/price_215570_20260422_20260820.csv
006370,2026-08-20,4700.0,-0.0299,0.0375,-0.1725,4692.0,4822.75,0.556,0.0508,1,neutral,pykrx,data/raw/price_006370_20260422_20260820.csv
210980,2026-08-20,4855.0,0.0,0.0221,-0.1189,4841.0,4929.0,0.167,0.1059,1,neutral,pykrx,data/raw/price_210980_20260422_20260820.csv
263750,2026-08-20,32050.0,0.044,0.0158,-0.0303,31210.0,33477.5,1.2631,0.0464,1,neutral,pykrx,data/raw/price_263750_20260422_20260820.csv
000720,2026-08-20,113800.0,-0.0232,0.0,0.1542,113980.0,105510.0,0.8409,0.0626,1,neutral,pykrx,data/raw/price_000720_20260422_20260820.csv
203650,2026-08-20,2115.0,0.0596,0.0,0.0987,2101.2,1929.65,0.4592,0.0505,1,neutral,pykrx,data/raw/price_203650_20260422_20260820.csv
019570,2026-08-20,2800.0,0.0586,-0.0018,0.1642,2727.0,2563.5,1.0618,0.0485,1,neutral,pykrx,data/raw/price_019570_20260422_20260820.csv
403550,2026-08-20,10760.0,0.0356,-0.0019,0.185,10618.0,10279.5,0.36,0.0279,1,neutral,pykrx,data/raw/price_403550_20260422_20260820.csv
025560,2026-08-20,8550.0,-0.0058,-0.0023,0.024,9542.0,7837.5,1.1489,0.1291,1,neutral,pykrx,data/raw/price_025560_20260422_20260820.csv
071950,2026-08-20,1769.0,-0.0172,-0.0023,0.004,1757.8,1754.55,0.3788,0.0809,1,neutral,pykrx,data/raw/price_071950_20260422_20260820.csv
290270,2026-08-20,2790.0,0.0588,-0.0036,0.1182,2741.0,2701.5,1.4924,0.0319,1,neutral,pykrx,data/raw/price_290270_20260422_20260820.csv
053580,2026-08-20,7120.0,-0.0056,-0.0042,0.132,7152.0,6776.5,0.5258,0.029,1,neutral,pykrx,data/raw/price_053580_20260422_20260820.csv
294870,2026-08-20,21750.0,-0.0136,-0.0046,0.1206,22040.0,21299.5,0.5429,0.031,1,neutral,pykrx,data/raw/price_294870_20260422_20260820.csv
383800,2026-08-20,8000.0,-0.0062,-0.0087,0.0444,8132.0,7873.0,1.1187,0.019,1,neutral,pykrx,data/raw/price_383800_20260422_20260820.csv
176750,2026-08-20,6520.0,0.0093,-0.0091,0.154,6516.0,6439.5,0.1897,0.0883,1,neutral,pykrx,data/raw/price_176750_20260422_20260820.csv
032800,2026-08-20,1565.0,0.0103,-0.0095,0.0162,1558.6,1547.7,0.3013,0.0286,1,neutral,pykrx,data/raw/price_032800_20260422_20260820.csv
018260,2026-08-20,233000.0,0.031,-0.0106,0.1888,233600.0,220875.0,0.4846,0.0476,1,neutral,pykrx,data/raw/price_018260_20260422_20260820.csv
109070,2026-08-20,1633.0,0.0018,-0.0109,0.2016,1677.0,1483.6,1.4526,0.0359,1,neutral,pykrx,data/raw/price_109070_20260422_20260820.csv
002420,2026-08-20,5710.0,0.0018,-0.0121,0.1174,5776.0,5577.0,0.4747,0.0293,1,neutral,pykrx,data/raw/price_002420_20260422_20260820.csv
033270,2026-08-20,18160.0,0.0083,-0.013,0.0695,18200.0,17898.0,0.5913,0.0125,1,neutral,pykrx,data/raw/price_033270_20260422_20260820.csv
084870,2026-08-20,2140.0,-0.0228,-0.0138,0.1175,2172.0,2049.1,1.3286,0.0215,1,neutral,pykrx,data/raw/price_084870_20260422_20260820.csv
009830,2026-08-20,35200.0,0.0159,-0.014,0.2965,35160.0,30557.5,0.5124,0.066,1,neutral,pykrx,data/raw/price_009830_20260422_20260820.csv
001340,2026-08-20,5020.0,0.0193,-0.0157,0.0131,5051.0,4905.25,0.8241,0.0342,1,neutral,pykrx,data/raw/price_001340_20260422_20260820.csv
009620,2026-08-20,887.0,-0.0034,-0.0166,0.1386,914.6,878.3,0.3913,0.0927,1,neutral,pykrx,data/raw/price_009620_20260422_20260820.csv
005710,2026-08-20,11050.0,-0.0143,-0.0187,0.0425,11234.0,11207.0,0.4335,0.0169,1,neutral,pykrx,data/raw/price_005710_20260422_20260820.csv
107640,2026-08-20,35800.0,0.0468,-0.0192,0.2115,35850.0,32512.5,1.3054,0.0671,1,neutral,pykrx,data/raw/price_107640_20260422_20260820.csv
066430,2026-08-20,2225.0,-0.0155,-0.0198,-0.0825,2308.0,2145.55,0.3687,0.0687,1,neutral,pykrx,data/raw/price_066430_20260422_20260820.csv
004140,2026-08-20,1853.0,0.0082,-0.0201,0.0387,1868.6,1827.9,0.581,0.0273,1,neutral,unknown,data/raw/price_004140_20260721_20260820.csv
011930,2026-08-20,16450.0,0.0043,-0.0208,0.107,16644.0,15549.5,0.4533,0.0674,1,neutral,pykrx,data/raw/price_011930_20260422_20260820.csv
006220,2026-08-20,9160.0,0.0166,-0.0214,0.0099,9194.0,9105.5,0.5949,0.0309,1,neutral,pykrx,data/raw/price_006220_20260422_20260820.csv
000210,2026-08-20,48950.0,-0.023,-0.023,0.0641,50510.0,48742.5,0.4649,0.0523,1,neutral,pykrx,data/raw/price_000210_20260422_20260820.csv
229000,2026-08-20,1763.0,0.0173,-0.0233,0.1033,1793.4,1662.9,0.8878,0.0426,1,neutral,pykrx,data/raw/price_229000_20260422_20260820.csv
199290,2026-08-20,420.0,0.0769,-0.0233,0.2923,398.0,393.7,0.0059,0.0832,1,neutral,pykrx,data/raw/price_199290_20260422_20260820.csv
348340,2026-08-20,20100.0,-0.0195,-0.0243,-0.0131,21380.0,19543.15,0.6522,0.0719,1,neutral,pykrx,data/raw/price_348340_20260422_20260820.csv
028050,2026-08-20,48050.0,-0.0093,-0.0254,0.1634,48650.0,46985.0,0.5905,0.0494,1,neutral,pykrx,data/raw/price_028050_20260422_20260820.csv
080420,2026-08-20,1640.0,-0.0174,-0.0255,0.2148,1646.6,1556.9,0.3701,0.0404,1,neutral,pykrx,data/raw/price_080420_20260422_20260820.csv
475400,2026-08-20,19780.0,-0.0095,-0.0256,0.1844,20440.0,19113.0,0.2668,0.0811,1,neutral,pykrx,data/raw/price_475400_20260422_20260820.csv
055550,2026-08-20,101100.0,-0.0371,-0.026,-0.0325,105320.0,104060.0,0.851,0.0221,1,neutral,pykrx,data/raw/price_055550_20260422_20260820.csv
043260,2026-08-20,19400.0,-0.0147,-0.0266,0.0772,20388.0,17882.5,0.4107,0.1059,1,neutral,pykrx,data/raw/price_043260_20260422_20260820.csv
131760,2026-08-20,1810.0,-0.0066,-0.029,0.1277,1877.4,1768.2,0.1451,0.1027,1,neutral,pykrx,data/raw/price_131760_20260422_20260820.csv
028100,2026-08-20,17510.0,-0.004,-0.031,0.2245,17664.0,17357.5,0.2714,0.0262,1,neutral,pykrx,data/raw/price_028100_20260422_20260820.csv
011420,2026-08-20,1464.0,0.016,-0.0311,0.0593,1477.4,1443.5,0.9339,0.0376,1,neutral,pykrx,data/raw/price_011420_20260422_20260820.csv
078350,2026-08-20,22700.0,0.0089,-0.032,0.1523,23090.0,20480.5,0.5876,0.0859,1,neutral,pykrx,data/raw/price_078350_20260422_20260820.csv
347700,2026-08-20,25750.0,0.0259,-0.032,0.4884,25800.0,20680.5,0.4922,0.0925,1,neutral,pykrx,data/raw/price_347700_20260422_20260820.csv
061040,2026-08-20,6280.0,0.0016,-0.0338,0.0096,6320.0,6304.0,0.3738,0.0258,1,neutral,pykrx,data/raw/price_061040_20260422_20260820.csv
375500,2026-08-20,71200.0,-0.0084,-0.0339,0.1596,72180.0,66905.0,0.7014,0.05,1,neutral,pykrx,data/raw/price_375500_20260422_20260820.csv
