collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-08-28 06:12:19,Sherwood Snacks,1,🤯 Nvidia's bombshell earnings call,https://sherwood.news/snacks/newsletters/nvidias-bombshell-earnings-call/,ai_semiconductor,17,3,5,23,5064
2026-08-28 06:12:19,Sherwood Snacks,2,🥃 Canada’s liquid leverage,https://sherwood.news/snacks/newsletters/canadas-liquid-leverage/,ai_semiconductor,10,0,2,17,4646
2026-08-28 06:12:20,Sherwood Snacks,3,🏜️ Dry nation,https://sherwood.news/snacks/newsletters/dry-nation/,ev_battery,10,5,0,18,4774
