stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
107640,한중엔시에스,[기재정정]주요사항보고서(회사합병결정),merger,20260730,volatile,30,C,"Mergers can create major price movement, but direction depends on deal terms.",5,5,1,4,5,[52주] 신저가만 517개 ... 지수 하락 반전 | 7월 29일 주식시장 주요공시 | 7월 30일 개장 전 주요 공시,,,,No next trading day price data available yet.,pending
007570,일양약품,최대주주등소유주식변동신고서(최대주주변경시)              ,major_shareholder_change,20260730,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,1,0,1,5,"일양약품 ‘하이네콜’, 상반기 처방액 59억원 | 일양약품 '하이네콜정', 베타네콜 제제 시장 1위 유지 | 부교감신경 조절로 방광 기능 개선…일양약품 하이네콜, 베타네콜 치료...",,,,No next trading day price data available yet.,pending
206400,베노티앤알,단일판매ㆍ공급계약체결              ,supply_contract,20260730,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,7,2,5,5,"베노티앤알, 자인아이디와 블라인드 등 공급 계약 체결 | 레인보우로보틱스, 로봇 상장기업 브랜드평판 1위…두산·LIG D&A 順 | [데이터 뉴스룸] 건설業 50곳 중 60% 7개월 새 시총 하락에 울상…대우건...",,,,No next trading day price data available yet.,pending
080420,모다이노칩,[기재정정]주요사항보고서(회사합병결정),merger,20260730,volatile,30,C,"Mergers can create major price movement, but direction depends on deal terms.",5,6,3,3,5,삼성전자 독주… 7월 스마트폰 관련 상장기업 브랜드평판 정상 | [데이터 뉴스룸] 유통·상사業 50곳 시총 100조 원대 진입…신세계·롯데... | [52주] 신저가만 181개... 코스닥 하락 지속,,,,No next trading day price data available yet.,pending
080420,모다이노칩,[기재정정]주요사항보고서(회사합병결정),merger,20260730,volatile,30,C,"Mergers can create major price movement, but direction depends on deal terms.",5,6,3,3,5,삼성전자 독주… 7월 스마트폰 관련 상장기업 브랜드평판 정상 | [데이터 뉴스룸] 유통·상사業 50곳 시총 100조 원대 진입…신세계·롯데... | [52주] 신저가만 181개... 코스닥 하락 지속,,,,No next trading day price data available yet.,pending
080420,모다이노칩,[기재정정]주요사항보고서(회사합병결정),merger,20260730,volatile,30,C,"Mergers can create major price movement, but direction depends on deal terms.",5,6,3,3,5,삼성전자 독주… 7월 스마트폰 관련 상장기업 브랜드평판 정상 | [데이터 뉴스룸] 유통·상사業 50곳 시총 100조 원대 진입…신세계·롯데... | [52주] 신저가만 181개... 코스닥 하락 지속,,,,No next trading day price data available yet.,pending
420770,기가비스,단일판매ㆍ공급계약체결              ,supply_contract,20260730,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,8,1,7,5,"7월 29일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 30일] 美 증시, 연준 매파 기조·중동 긴장에... | [오늘의 주요공시] SK하이닉스·GS건설·삼성물산 등",,,,No next trading day price data available yet.,pending
025560,미래산업,단일판매ㆍ공급계약체결              ,supply_contract,20260730,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,8,0,8,5,"전남광주특별시의회 안전건설위원회, '공공주택·첨단3지구' 현장 점검 | 與 ""순방 성과, 입법·예산으로 뒷받침…체감 성과 만들 것"" | 與 ""당정간 유기적 협력 통해 자본시장 안정·투자자 보호에 총력""",,,,No next trading day price data available yet.,pending
460940,피앤에스로보틱스,단일판매ㆍ공급계약체결              ,supply_contract,20260730,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,6,2,4,5,"피앤에스로보틱스, 멕시코 텔레톤 재단과 Walkbot-G 공급 계약 체결 | [52주] 신저가만 517개 ... 지수 하락 반전 | [빅웨이브로보틱스 IPO] 잇단 정정 속 고평가 논란...유진투자증권 주관...",,,,No next trading day price data available yet.,pending
011330,유니켐,유상증자또는주식관련사채등의발행결과(자율공시)              ,paid_in_capital_increase,20260730,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,2,1,1,5,"유니켐, 최대주주 50억 유증 납입 완료…“매출 확대·신사업 투자 본격... | “이번엔 15억 횡령”… 유니켐 의혹 터진 KBS 드라마, 과거 잡음 재점화 | 유니켐 ""안창현 횡령 혐의 법적 대응…드라마 제작 차질 없어""",,,,No next trading day price data available yet.,pending
