stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
089860,2026-08-19,2026-08-19,2026-08-19,2026-08-19,BUY_CANDIDATE,positive,75.0,75.0,75.0,104.19,104.19,0,75.11,2.74,3,3.85,0.0,0.0,6.0,0.0,0,4,75.0,v2_conservative_ranker,49.02,8.0,6,9.19,1.79,0.0,9.0,61.41,61.41,v3_stability_ranker,strong_price_momentum,46850.0,0.0342,0.0411,0.2766,44730.0,41057.5,1.549,0.0321,pykrx,,,,,,6,2,2,data/raw/price_089860_20260421_20260819.csv,1,True,Top 20 by conservative v2 price signal score,25,False,Broad evaluation pool candidate
009460,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,74.54,74.54,74.54,94.31,94.31,0,71.92,0.58,3,3.96,0.0,0.0,0.0,0.0,0,3,74.54,v2_conservative_ranker,49.43,8.0,6,12.05,0.0,0.0,0.0,75.48,75.48,v3_stability_ranker,strong_price_momentum,3415.0,0.038,0.0492,0.2648,3296.0,3127.25,1.1154,0.033,pykrx,,,,,,,,,data/raw/price_009460_20260421_20260819.csv,2,True,Top 20 by conservative v2 price signal score,3,True,Experimental Top 20 by stability-first v3 score
206400,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,70.94,70.94,70.94,123.64,123.64,0,79.0,0.0,3,4.03,1.03,0.0,6.0,0.0,0,0,70.94,v2_conservative_ranker,40.29,-9.0,4,8.96,8.66,8.0,13.5,14.1,14.1,v3_stability_ranker,strong_price_momentum,1003.0,0.0131,0.169,0.2793,944.8,859.4,6.6036,0.0336,pykrx,,,,,,9,3,3,data/raw/price_206400_20260421_20260819.csv,3,True,Top 20 by conservative v2 price signal score,272,False,Broad evaluation pool candidate
000950,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,69.38,69.38,69.38,91.52,91.52,0,73.36,-2.0,2,3.98,0.0,0.0,0.0,0.0,0,0,69.38,v2_conservative_ranker,49.27,-3.0,1,9.02,1.39,0.0,0.0,54.9,54.9,v3_stability_ranker,strong_price_momentum,33450.0,0.0015,0.0636,0.2694,32450.0,29435.0,0.4132,0.0332,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_000950_20260421_20260819.csv,4,True,Top 20 by conservative v2 price signal score,68,False,Broad evaluation pool candidate
950220,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,69.09,69.09,69.09,91.02,95.02,-4,71.0,5.04,3,5.21,2.34,0.0,0.0,5.4,0,3,69.09,v2_conservative_ranker,48.79,5.0,6,7.49,6.03,0.0,8.2,53.05,53.05,v3_stability_ranker,price_momentum,1690.0,0.0084,0.0931,0.2832,1623.0,1421.3,2.0075,0.0434,pykrx,,,,medium_attention,risk_noise_detected,,,,data/raw/price_950220_20260421_20260819.csv,5,True,Top 20 by conservative v2 price signal score,80,False,Broad evaluation pool candidate
086820,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,68.42,68.42,68.42,89.33,89.33,0,69.4,4.4,3,5.39,0.0,0.0,6.0,0.0,0,3,68.42,v2_conservative_ranker,57.0,5.0,6,6.26,0.0,0.0,10.6,63.67,63.67,v3_stability_ranker,price_momentum,6660.0,-0.0814,0.0742,0.1424,6568.0,6159.5,1.88,0.0449,pykrx,,,,,,7,3,2,data/raw/price_086820_20260421_20260819.csv,6,True,Top 20 by conservative v2 price signal score,15,True,Experimental Top 20 by stability-first v3 score
101970,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,66.77,66.77,66.77,80.54,80.54,0,63.05,3.05,3,5.33,0.0,0.0,0.0,0.0,0,3,66.77,v2_conservative_ranker,57.0,8.0,6,10.34,0.0,0.0,0.0,81.34,81.34,v3_stability_ranker,price_momentum,10300.0,0.0249,0.031,0.0842,9920.0,9623.0,1.6109,0.0444,pykrx,,,,,,,,,data/raw/price_101970_20260421_20260819.csv,7,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
115480,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,65.47,65.47,65.47,86.74,86.74,0,67.0,1.43,3,4.46,1.5,0.0,0.0,0.0,0,0,65.47,v2_conservative_ranker,45.85,8.0,6,8.42,5.38,0.0,0.0,62.89,62.89,v3_stability_ranker,price_momentum,2195.0,-0.0113,0.1274,0.2529,2036.8,1868.05,1.2865,0.0372,pykrx,,,,,,,,,data/raw/price_115480_20260421_20260819.csv,8,True,Top 20 by conservative v2 price signal score,21,False,Broad evaluation pool candidate
277880,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,64.24,64.24,64.24,80.22,77.22,3,66.4,0.0,2,5.16,0.0,0.0,0.0,0.0,0,1,64.24,v2_conservative_ranker,57.0,2.0,6,3.55,0.55,0.0,0.0,68.0,68.0,v3_stability_ranker,price_momentum,3515.0,-0.0435,0.0766,0.1639,3513.0,3120.25,0.9439,0.043,unknown,티에스아이,티에스아이,supply_contract,,,,,,data/raw/price_277880_20260720_20260819.csv,9,True,Top 20 by conservative v2 price signal score,6,True,Experimental Top 20 by stability-first v3 score
121440,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,64.14,64.14,64.14,100.67,100.67,0,71.0,4.18,3,4.0,10.04,0.0,0.0,0.0,0,0,64.14,v2_conservative_ranker,46.84,5.0,6,5.0,23.52,0.0,0.0,39.33,39.33,v3_stability_ranker,price_momentum,7990.0,0.1333,0.1908,0.1997,7186.0,6792.0,1.8359,0.0333,pykrx,,,,,,,,,data/raw/price_121440_20260421_20260819.csv,10,True,Top 20 by conservative v2 price signal score,202,False,Broad evaluation pool candidate
363280,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,64.01,64.01,64.01,82.18,82.18,0,66.14,-2.0,2,2.12,0.0,0.0,0.0,0.0,0,0,64.01,v2_conservative_ranker,49.0,-3.0,1,14.34,0.0,0.0,0.0,61.34,61.34,v3_stability_ranker,strong_price_momentum,1920.0,-0.001,0.0016,0.1422,1919.2,1831.85,0.1138,0.0177,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_363280_20260421_20260819.csv,11,True,Top 20 by conservative v2 price signal score,26,False,Broad evaluation pool candidate
000720,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,63.36,63.36,63.36,76.38,76.38,0,62.74,2.43,3,7.54,0.0,0.28,0.0,0.0,0,3,63.36,v2_conservative_ranker,50.23,8.0,6,0.58,2.23,2.85,0.0,59.73,59.73,v3_stability_ranker,price_momentum,116500.0,0.0581,0.0374,0.242,113980.0,104750.0,1.4866,0.0628,pykrx,,,,,,,,,data/raw/price_000720_20260421_20260819.csv,12,True,Top 20 by conservative v2 price signal score,30,False,Broad evaluation pool candidate
005960,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,63.26,63.26,63.26,78.17,78.17,0,66.2,0.0,2,4.94,0.0,0.0,0.0,0.0,0,0,63.26,v2_conservative_ranker,50.5,2.0,1,7.82,0.39,0.0,0.0,60.93,60.93,v3_stability_ranker,price_momentum,7740.0,-0.0373,0.072,0.2344,7808.0,6882.5,0.8478,0.0412,pykrx,,,,,,,,,data/raw/price_005960_20260421_20260819.csv,13,True,Top 20 by conservative v2 price signal score,28,False,Broad evaluation pool candidate
288980,2026-08-19,2026-08-19,2026-08-19,2026-08-19,WATCHLIST,neutral_positive,63.02,63.02,63.02,80.92,84.92,-4,64.71,6.89,3,6.48,0.0,0.0,0.0,8.1,0,3,63.02,v2_conservative_ranker,57.0,5.0,4,8.9,0.0,1.44,12.4,61.06,61.06,v3_stability_ranker,price_momentum,804.0,-0.0183,0.0691,0.0229,782.0,731.75,2.3771,0.054,pykrx,,,,medium_attention,risk_noise_detected,,,,data/raw/price_288980_20260421_20260819.csv,14,True,Top 20 by conservative v2 price signal score,27,False,Broad evaluation pool candidate
