collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-07-21 02:14:06,Sherwood Snacks,1,Is Kimi K3 the next DeepSeek Moment,https://sherwood.news/snacks/newsletters/is-kimi-k3-the-next-deepseek-moment/,ai_semiconductor,34,6,2,35,6000
2026-07-21 02:14:06,Sherwood Snacks,2,🎮 Doing GameStop's Bidding,https://sherwood.news/snacks/newsletters/doing-gamestops-bidding/,ai_semiconductor,12,4,0,21,3909
2026-07-21 02:14:06,Sherwood Snacks,3,✴️ claude how do i write an ipo,https://sherwood.news/snacks/newsletters/claude-how-do-i-write-an-ipo/,ai_semiconductor,34,0,0,35,4199
