generated_at,experimental_score_version,historical_component_coverage_rate,has_enough_historical_data,coverage_note,missing_component_columns,overall_evaluated_cases,overall_success_rate,current_selected_group_success_rate,v3_top_10_success_rate,v3_top_20_success_rate,v3_top_50_success_rate,v3_top_10_evaluated_cases,v3_top_20_evaluated_cases,v3_top_50_evaluated_cases,v3_top_20_benchmark_adjusted_success_rate,v3_top_20_benchmark_adjusted_evaluated_cases,v3_top_20_average_close_t1_return,v3_top_20_average_excess_t1_return
2026-09-04 00:45:32,v3_stability_ranker,92.15,True,sufficient historical component coverage,,3781,42.71,45.86,44.53,46.08,42.39,137,217,427,48.85,217,0.0047,0.0045
