collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-08-13 23:08:14,Sherwood Snacks,1,🥗 Green in the red,https://sherwood.news/snacks/newsletters/green-in-the-red/,ai_semiconductor,16,1,1,27,4694
2026-08-13 23:08:14,Sherwood Snacks,2,🎞️ Reel Questions,https://sherwood.news/snacks/newsletters/reel-questions/,ai_semiconductor,13,2,0,26,5918
2026-08-13 23:08:14,Sherwood Snacks,3,🖥️ The Myspace revival,https://sherwood.news/snacks/newsletters/the-myspace-revival/,ai_semiconductor,8,1,0,11,3774
