source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,001630,google_news_rss,5,1,1,1,1,1,1,8,2,3,"특징주, 종근당홀딩스-건강기능식품 테마 상승세에 5.59% ↑ - 매일경제 마켓 | 종근당홀딩스 (001630) - 씽크풀 AI | 종근당홀딩스(001630), 종근당건강 락토핏에 집중! - Naver Blog"
google_news_rss,005710,google_news_rss,5,1,0,1,1,1,1,7,2,3,"대원산업, 애프터마켓서 12%대 급등 - 연합뉴스 | [실적속보]대원산업, 3년 중 가장 낮은 영업이익, 매출액은 전년동기 대비 -13%↓ (연결) - 씽크풀 AI | VIP자산운용 “대원산업, 집중투표제 배제 시도…반대 의견 표명” [시그널] - 서울경제"
google_news_rss,007980,google_news_rss,5,1,1,2,2,0,0,6,0,6,"TP, 섬유,의류,신발,호화품주 고ROE+저PER+저PBR 1위 - 버핏연구소 | TP, 최대주주등 보통주식 1만5220주 증가 - 디지털투데이 | TP (007980) - 씽크풀 AI"
google_news_rss,0126Z0,google_news_rss,5,1,2,2,2,0,0,7,0,6,"삼성바이오에피스 2분기 영업이익 866억원…작년 대비 3.6%↓ - 연합뉴스 | 삼성바이오에피스 상반기 영업익 2천306억원…성장 지속(종합) - 매일경제 마켓 | 삼성에피스홀딩스, 최대주주 삼성물산 등 주식 1358주 증가…임원 김경아 장내매수 1000주 주도 - 디지털투데이"
google_news_rss,017810,google_news_rss,5,1,1,4,4,2,2,10,4,12,"풀무원, 400억원 제3자배정 유상증자 - 연합뉴스 | 풀무원, 애프터마켓서 10%대 급등 - 연합뉴스 | 천영훈 사내이사, 풀무원 주식 3190주 매수 - 디지털투데이"
google_news_rss,024720,google_news_rss,5,1,0,3,2,0,0,5,0,7,"“신약클러스터도 못 살렸다”…매각 부인하던 우정바이오, 콜마에 경영권 넘긴다 - pharm.edaily.co.kr | 콜마홀딩스, 최대주주등 보유주식 5000주 감소 - 디지털투데이 | 콜마홀딩스, 화장품주 저PER 1위... 6.98배 - 버핏연구소"
google_news_rss,028100,google_news_rss,5,1,3,2,2,1,1,10,2,6,"특징주, 동아지질-해저터널 테마 상승세에 1.73% ↑ - 매일경제 마켓 | 동아지질, 기취득 자기주식 309억9361만원 규모 소각 결정 - 디지털투데이 | 동아지질 수주공시 - 부산진해 컨부두 1-1 (1공구) 심층혼합처리공(DCM) 426억원 (매출액대비 10.8 %) - 한국경제"
google_news_rss,033310,google_news_rss,5,1,0,2,2,0,0,5,0,6,"엠투엔, 상환전환우선주 185만주 소각 결정 - 마켓인 | 엠투엔(033310) - 매일경제 마켓 | 엠투엔, 자사주 36만9775주 소각 결정 - 디지털투데이"
google_news_rss,038530,google_news_rss,5,1,0,2,2,1,1,7,2,6,"케이바이오랩스(038530) - 매일경제 마켓 | 케이바이오, 보통주 5대 1 주식병합 결정 - 디지털투데이 | 케이바이오컴퍼니, 주식병합에 따른 매매거래 정지…14일부터 - edaily.co.kr"
google_news_rss,038680,google_news_rss,5,1,3,1,1,1,1,10,2,3,"특징주, 에스넷-네트워크통합 테마 상승세에 18.79% ↑ - 매일경제 마켓 | 에스넷, 씨이랩과 259억 규모 AI 컴퓨팅 활용기반 강화 사업 계약 - edaily.co.kr | 이상엽 전무, 에스넷 주식 5000주 증가 - 디지털투데이"
google_news_rss,054220,google_news_rss,5,1,1,1,1,1,1,8,2,3,"특징주, 비츠로시스-CCTV＆DVR 테마 상승세에 7.24% ↑ - 매일경제 마켓 | 비츠로시스, 9월 15일 임시주주총회 개최 결의 - 디지털투데이 | [거래량 상위 종목] 플루토스, 전일비 29.82% ↑... 현재가 431원 - 버핏연구소"
google_news_rss,055550,google_news_rss,5,1,2,3,2,0,0,7,0,7,"[MK 골든크로스 돌파종목 : 시프트업(462870) & 신한지주(055550)] - 매일경제 마켓 | 신한은행, ‘감정평가서 AI 점검 Agen’ 도입…점검 시간 70% 단축 - NSP통신 | 신한지주 2분기 실적 발표…신한은행 영업이익 상승, 매출은 감소세 - 공감신문"
google_news_rss,107640,google_news_rss,5,1,2,2,2,1,0,9,2,6,"[생생한 주식쇼 생쇼] 한중엔시에스 (107640), ESS 수혜 기대 공략 - 매일경제 마켓 | [리포트 브리핑]한중엔시에스, '북미 ESS 성장에 대한 온전한 수혜 가능' Not Rated - 삼성증권 - 뉴스핌 | 한중엔시에스, 김환식·김상균 각자대표 체제로 전환 - edaily.co.kr"
