generated_at,score_version,v2_evaluated_cases,v2_success_count,v2_failure_count,v2_raw_success_rate,v2_benchmark_adjusted_evaluated_cases,v2_benchmark_adjusted_success_count,v2_benchmark_adjusted_success_rate,v2_benchmark_coverage_rate,v2_average_close_t1_return,v2_average_excess_t1_return,v2_selected_pick_evaluated_cases,v2_selected_pick_success_rate,v2_non_selected_evaluated_cases,v2_non_selected_success_rate,v2_top_10_success_rate,v2_top_20_success_rate,v2_top_50_success_rate,v2_top_100_success_rate,v2_top_10_evaluated_cases,v2_top_20_evaluated_cases,v2_top_50_evaluated_cases,v2_top_100_evaluated_cases,v2_diagnosis_en,v2_diagnosis_ko,v2_benchmark_diagnosis_en,v2_benchmark_diagnosis_ko,v2_buy_evaluated_cases,v2_buy_success_count,v2_buy_failure_count,v2_buy_success_rate,v2_buy_avg_close_t1_return,v2_buy_avg_close_t3_return,v2_buy_avg_close_t5_return,v2_buy_benchmark_evaluated_cases,v2_buy_benchmark_success_rate,v2_avoid_evaluated_cases,v2_avoid_success_count,v2_avoid_failure_count,v2_avoid_success_rate,v2_avoid_avg_close_t1_return,v2_avoid_avg_close_t3_return,v2_avoid_avg_close_t5_return,v2_avoid_benchmark_evaluated_cases,v2_avoid_benchmark_success_rate
2026-09-02 00:49:44,v2_conservative_ranker,3287,1397,1890,42.5,3287,1607,48.89,100.0,0.0052,0.0001,406,44.09,2881,42.28,45.11,44.09,42.11,39.65,235,406,615,923,Weak,약함,Neutral,중립,641,262,379,40.87,-0.0011,-0.004,-0.0093,641,43.21,2646,1135,1511,42.89,0.0067,0.026,0.0398,2646,50.26
