source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,007570,google_news_rss,5,1,1,2,2,0,0,6,0,6,"일양약품, 中 분쟁 종결·검찰 무혐의로 신뢰 회복… 中 사업 재도약 시동 - 팜이데일리 | [실적속보]일양약품, 3년 중 가장 낮은 영업이익, 매출액도 증가세 주춤 (연결) - 씽크풀 AI | 일양약품 ""자회사 일양약품에 176억원 출자"" - 연합뉴스"
google_news_rss,007980,google_news_rss,5,1,1,2,2,0,0,6,0,6,"TP, 섬유,의류,신발,호화품주 고ROE+저PER+저PBR 1위 - 버핏연구소 | [MK 골든크로스 돌파종목 : TP(007980) & 고려신용정보(049720)] - 매일경제 마켓 | 류현 상무, TP 주식 1691주 증가 - 디지털투데이"
google_news_rss,017810,google_news_rss,5,1,0,3,3,1,1,7,2,9,"풀무원, 400억원 제3자배정 유상증자 - 연합뉴스 | 풀무원, 400억원 규모 제3자배정 유상증자 결정 - v.daum.net | 풀무원, 애프터마켓서 10%대 급등 - 연합뉴스"
google_news_rss,024720,google_news_rss,5,1,0,3,2,0,0,5,0,7,"“신약클러스터도 못 살렸다”…매각 부인하던 우정바이오, 콜마에 경영권 넘긴다 - 팜이데일리 | 콜마홀딩스, 최대주주등 보유주식 5000주 감소 - 디지털투데이 | 콜마홀딩스, 화장품주 저PER 1위... 6.98배 - 버핏연구소"
google_news_rss,039200,google_news_rss,5,1,2,2,2,1,1,9,2,6,"특징주, 오스코텍-면역항암제 테마 상승세에 7.29% ↑ - 매일경제 마켓 | 우리는 수익 성장률을 기준으로 종목 분석을 실시했으며, 오스코텍(KOSDAQ:039200)이 이를 가뿐히 통과했습니다. - simplywall.st | '사상 첫 매출 1000억 눈앞' 오스코텍, 실적 안정화위한 묘수는? - 팜이데일리"
google_news_rss,053580,google_news_rss,5,1,1,2,2,0,0,6,0,6,"""서울페이 글로벌 결제 허브로""…쿠콘·GLN 연동 22개국 확대 - v.daum.net | [실적속보]웹케시, 올해 1Q 매출액 178억(-8.1%) 영업이익 26.5억(-26%) (개별) - 씽크풀 AI | 웹케시, AI 사업설명회 개최… 금융 AI 시장 본격 공략 - press.theleader.kr"
google_news_rss,071200,google_news_rss,5,1,2,1,1,0,0,7,0,3,"""인피니트헬스케어 정관변경 임시주총 결의는 적법"" - v.daum.net | 미리캐피탈매니지먼트, 인피니트헬스케어 주식 등 보유 비율 1.96%p 상승 - kormedi.com | 인피니트헬스케어, 법원서 '임시주총 적법성' 확인 - 파이낸셜뉴스"
google_news_rss,084870,google_news_rss,5,1,2,2,2,1,1,9,2,6,"TBH글로벌, 상반기 영업익 27억…전년비 176%↑ - 서울경제 | TBH글로벌, '타임아웃' 런던 품평회 마무리 - edaily.co.kr | [잠정실적]TBH글로벌, 올해 2Q 매출액 533억(+11%) 영업이익 35.9억(-4.3%) (연결) - 씽크풀 AI"
google_news_rss,086820,google_news_rss,5,1,3,1,1,0,0,8,0,3,"바이오솔루션, 조성환 코치 공식 앰버서더 발탁…스포츠·바이오 헬스케어 접점 확대 - 바이오타임즈 | 바이오솔루션, 카티라이프 中 승인으로 美 3상 가속…차세대 주사로 ‘퀀텀점프’ - 팜이데일리 | [리포트 브리핑]바이오솔루션, '중국 판매 승인이 가져올 거대한 변화' Not Rated - 리딩투자증권 - 뉴스핌"
google_news_rss,141000,google_news_rss,5,1,0,2,2,0,0,5,0,6,"[리포트 브리핑]한국항공우주, '그럼에도 조금 아쉬운 실적' 목표가 141,000원 - 삼성증권 - 뉴스핌 | 2026년 8월 7일 오늘 후추 가격: 국내 가격은 변동 없이 최고가 141,000 VND/kg을 기록했습니다. - Vietnam.vn | 개요: Viatron Technologies (141000 KS) - 2026년 5월 - Smartkarma"
google_news_rss,159910,google_news_rss,5,1,1,2,2,0,0,6,0,6,"삼성·SK, 올해 낸드에서 116조 수익…고성능 라인업 전환 - 딜사이트 | 에코글로우(159910) - 매일경제 마켓 | 에코글로우, 리브위드와 30억원 규모 ESG 캠페인 계약 체결 - 디지털투데이"
google_news_rss,200230,google_news_rss,5,1,0,3,3,0,0,5,0,9,"텔콘RF제약 (200230) - 씽크풀 AI | 텔콘RF제약, 50억원 규모 3자배정 유상증자 완료 - v.daum.net | 텔콘RF제약, 30억 규모 3자배정 유증 결정 - 마켓인"
google_news_rss,250060,google_news_rss,5,1,5,2,2,1,1,12,2,6,"모비스, 네오텍 AI 특화 스마트공장 구축 사업 수주 - 네이트 | 혁신자산운용, 코스닥 상장사 '모비스' 인수...양자컴퓨팅 및 AI융합사업 추진 - 양자신문 | 모비스 수주공시 - 국제열핵융합실험로(ITER) 초전도코일 전원공급장치 주제어기 업그레이드 개발 및 제작 25억원 (매출액대비 49.7 %) - 한국경제"
google_news_rss,290270,google_news_rss,5,1,1,1,1,1,1,8,2,3,"[강세 토픽] 원격근무(재택근무) 테마, 링네트 +11.60%, 휴네시온 +11.07% - 조선비즈 - Chosunbiz | 휴네시온(290270) - 씽크풀 AI | 심재중 이사, 휴네시온 주식 전량 매도 - 디지털투데이"
google_news_rss,329180,google_news_rss,5,1,2,2,2,0,0,7,0,6,"[투데이리포트]HD현대중공업, ""조정받은 주가, 수…"" BUY-NH투자증권 - 씽크풀 AI | [생생한 주식쇼 생쇼] 신고가 경신 HD현대중공업(329180), 조선·원전 복합 모멘텀 - 매일경제 마켓 | NH투자 ""HD현대, 여전히 더 사야 할 구간…목표가 100만원"" - 연합뉴스"
google_news_rss,340360,google_news_rss,5,1,4,2,1,1,1,11,2,4,"다보링크 수주공시 - 버스공공와이파이 사업관련 AP발주건 70.2억원 (매출액대비 11.11 %) - 한국경제 | 다보링크, 70억 규모 버스 공공 와이파이 사업 수주 - edaily.co.kr | 다보링크, 포어링크와 70억2460만원 버스공공와이파이 AP 공급 계약 - 디지털투데이"
google_news_rss,403550,google_news_rss,5,1,2,2,2,1,1,9,2,6,"쏘카(403550)밀릴때마다 물량 모아둘 기회로 보이며, 이후 전망 및 대응전략 - 씽크풀 AI | 쏘카 ""에이펙스 모빌리티 주식 100억원에 추가취득"" - 연합뉴스 | 쏘카 ""제주를 자율주행 특화도시로""…카셰어링·로보버스 확대 - v.daum.net"
google_news_rss,세기상사,google_news_rss,5,1,3,3,3,1,1,10,2,9,"세기상사, 합병에 따른 지분 변동... 최대주주 등 지분 53.95%에서 91.18%로 확대 - 데이터투자 | 세기상사, 우양수산 흡수합병으로 최대주주 조영준으로 변경 - 디지털투데이 | 세기상사, 최대주주 우양산업개발에서 조영준으로 변경 - 디지털투데이"
google_news_rss,토박스코리아,google_news_rss,5,1,2,3,3,0,0,7,0,9,"토박스코리아, 스토케 여행용품 '젯키즈' 오프라인 판매 확대 - 뉴스핌 | 토박스코리아, 스토케 '젯키즈' 전국 오프라인 판매 추진 - 뉴시스 | 토박스코리아, 꿈비그룹 편입 첫 시너지로 스토케 '젯키즈' 입점 추진 - 패션비즈"
google_news_rss,한전산업,google_news_rss,5,1,3,2,2,0,0,8,0,6,한전산업 투자분석 2026. 08. 08 - 주달 | ‘셀프 추천’ 한전산업개발 대표 임명절차 연기 - 매일노동뉴스 | 2주 남은 함흥규 한전산업 사장 임기…후임 인선 쉽지 않네 - 전기신문
