stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
003520,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,85.14,85.14,85.14,107.13,107.13,0,75.39,6.13,3,2.38,0.0,0.0,0.0,0.0,0,3,85.14,v2_conservative_ranker,57.0,5.0,4,14.03,0.0,0.0,0.0,80.03,80.03,v3_stability_ranker,strong_price_momentum,1308.0,0.0243,0.0721,0.0909,1269.2,1208.0,2.2256,0.0198,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_003520_20260415_20260813.csv,1,True,Top 20 by conservative v2 price signal score,7,True,Experimental Top 20 by stability-first v3 score
040910,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,79.21,79.21,79.21,111.91,111.91,0,78.69,3.93,3,3.41,0.0,0.0,6.0,0.0,0,3,79.21,v2_conservative_ranker,53.0,8.0,6,5.74,1.57,0.0,9.0,62.17,62.17,v3_stability_ranker,strong_price_momentum,4650.0,0.0497,0.1191,0.1625,4394.0,4118.5,1.786,0.0284,pykrx,,,,,,6,2,2,data/raw/price_040910_20260415_20260813.csv,2,True,Top 20 by conservative v2 price signal score,77,False,Broad evaluation pool candidate
005960,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,78.44,78.44,78.44,105.73,105.73,0,77.1,3.16,3,4.81,0.0,0.0,3.0,0.0,0,3,78.44,v2_conservative_ranker,53.0,8.0,6,7.99,2.39,0.0,4.5,68.1,68.1,v3_stability_ranker,strong_price_momentum,7630.0,0.0381,0.101,0.1171,7254.0,6646.0,1.6315,0.0401,pykrx,,,,,,3,1,1,data/raw/price_005960_20260415_20260813.csv,3,True,Top 20 by conservative v2 price signal score,46,False,Broad evaluation pool candidate
012160,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,77.65,77.65,77.65,95.03,95.03,0,71.0,5.58,3,4.93,0.0,0.0,0.0,0.0,0,3,77.65,v2_conservative_ranker,57.0,5.0,6,6.83,4.0,0.0,0.0,70.84,70.84,v3_stability_ranker,price_momentum,2575.0,0.0685,0.0911,0.1866,2438.0,2402.0,2.1163,0.0411,pykrx,,,,,,,,,data/raw/price_012160_20260415_20260813.csv,4,True,Top 20 by conservative v2 price signal score,33,False,Broad evaluation pool candidate
007980,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,76.69,76.69,76.69,93.91,93.91,0,72.26,1.05,3,2.62,0.0,0.0,0.0,0.0,0,3,76.69,v2_conservative_ranker,57.0,8.0,6,13.73,0.0,0.0,0.0,84.73,84.73,v3_stability_ranker,strong_price_momentum,1878.0,-0.0005,0.0818,0.0931,1859.6,1717.5,1.209,0.0218,pykrx,,,,,,,,,data/raw/price_007980_20260415_20260813.csv,5,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
250060,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,75.54,75.54,75.54,90.75,90.75,0,70.15,4.61,3,4.98,0.24,0.0,0.0,0.0,0,3,75.54,v2_conservative_ranker,57.0,5.0,6,7.77,2.88,0.0,0.0,72.89,72.89,v3_stability_ranker,price_momentum,3055.0,0.0252,0.0795,0.1485,2952.0,2647.5,1.9212,0.0415,pykrx,,,,,,,,,data/raw/price_250060_20260415_20260813.csv,6,True,Top 20 by conservative v2 price signal score,27,False,Broad evaluation pool candidate
112610,2026-08-13,2026-08-13,2026-08-13,2026-08-13,BUY_CANDIDATE,positive,75.23,75.23,75.23,95.25,95.25,0,70.43,6.25,3,6.02,1.43,0.0,0.0,0.0,0,3,75.23,v2_conservative_ranker,53.0,5.0,4,2.47,8.75,5.92,0.0,49.8,49.8,v3_stability_ranker,price_momentum,46900.0,0.0819,0.1101,0.1552,44880.0,40815.0,2.2506,0.0502,pykrx,,,,,,,,,data/raw/price_112610_20260415_20260813.csv,7,True,Top 20 by conservative v2 price signal score,165,False,Broad evaluation pool candidate
134790,2026-08-13,2026-08-13,2026-08-13,2026-08-13,WATCHLIST,neutral_positive,72.87,72.87,72.87,97.55,97.55,0,72.74,2.31,3,2.18,0.0,0.0,6.0,0.0,0,3,72.87,v2_conservative_ranker,57.0,8.0,6,14.27,0.0,0.0,9.0,76.27,76.27,v3_stability_ranker,strong_price_momentum,21150.0,0.0217,0.0925,0.1068,20074.0,19531.5,1.4629,0.0182,pykrx,,,,,,6,2,2,data/raw/price_134790_20260415_20260813.csv,8,True,Top 20 by conservative v2 price signal score,17,True,Experimental Top 20 by stability-first v3 score
084870,2026-08-13,2026-08-13,2026-08-13,2026-08-13,WATCHLIST,neutral_positive,72.64,72.64,72.64,90.28,90.28,0,68.56,1.93,3,3.85,0.0,0.0,0.0,0.0,0,3,72.64,v2_conservative_ranker,57.0,8.0,6,12.19,0.0,0.0,0.0,83.19,83.19,v3_stability_ranker,strong_price_momentum,2175.0,0.0023,0.0382,0.1069,2173.0,2006.7,1.3869,0.0321,pykrx,,,,,,,,,data/raw/price_084870_20260415_20260813.csv,9,True,Top 20 by conservative v2 price signal score,4,True,Experimental Top 20 by stability-first v3 score
229000,2026-08-13,2026-08-13,2026-08-13,2026-08-13,WATCHLIST,neutral_positive,72.46,72.46,72.46,90.52,90.52,0,68.96,2.99,3,5.48,0.0,0.0,0.0,0.0,0,3,72.46,v2_conservative_ranker,53.0,8.0,6,7.15,1.67,0.11,0.0,72.37,72.37,v3_stability_ranker,price_momentum,1840.0,0.0194,0.1185,0.1131,1775.4,1614.6,1.5974,0.0457,pykrx,,,,,,,,,data/raw/price_229000_20260415_20260813.csv,10,True,Top 20 by conservative v2 price signal score,29,False,Broad evaluation pool candidate
