stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
007110,일신석재,단일판매ㆍ공급계약체결              ,supply_contract,20260902,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,9,0,9,5,"9월 2일 주식시장 주요공시 | 9월 3일 개장 전 주요 공시 | 28억 석공사 계약, 일신석재 GS건설 수주",2026-09-03,-1.0,0.0,,failure
0009K0,에임드바이오,[기재정정]투자판단관련주요경영사항(임상시험계획승인신청등결정)              (BI 4060107 (ODS025)의 제 1상 임상시험계획 승인),investment_decision,20260902,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,6,0,6,5,"민트벤처파트너스, 1호 펀드 결성 5년 만에 원금·기준수익 회수 | 에임드바이오, 'BI 4060107' 고형암 임상1상 IND 프랑스 승인..4개국 확장 | 엔허투 잘나가는데 한미약품은 왜 접근법 뒤집었나",2026-09-03,0.028,-0.0108,,failure
066790,씨씨에스,투자판단관련주요경영사항              (최대주주 보유주식 압류명령),major_shareholder_change,20260902,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,3,0,3,5,"곳간에 800억 있는데 100억에 빼앗기나?... 써니전자, KX그룹이 경영참여... | 9월 2일 주식시장 주요공시 | [공시]씨씨에스 최대주주,지분 압류에 경영권 좌초 위기",2026-09-03,-1.0,0.0,,failure
476060,온코닉테라퓨틱스,투자판단관련주요경영사항(임상시험계획변경승인)              (자큐보정(JP1366)(자스타프라잔시트르산염) 기반 삼제요법의 헬리코박터 파일로리 양성 환자 대상 유효성 및 안전성 평가를 위한 제3상 임상시험계획승인(변경승인)),investment_decision,20260902,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,9,0,9,5,"온코닉테라퓨틱스 '자큐보', 헬리코박터 제균 3상 승인 | 온코닉테라퓨틱스, 자큐보 '헬리코박터 제균' 임상3상 계획 승인 | 온코닉테라퓨틱스 '자큐보', 헬리코박터 제균 3상 IND 승인",2026-09-03,0.0179,0.0042,,failure
001040,CJ,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)              ,lawsuit,20260902,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,0,0,0,5,"허영만이 아낀 ‘타짜4’…컬래버 포스터 공개 | CJ대한통운, 물류업계 최초 ‘AI 휴머노이드’ 상용화 추진 | [오늘의 신상] CJ제일제당·롯데칠성·오뚜기·풀무원 신제품",2026-09-03,0.0031,-0.0153,,success
079160,CJ CGV,소송등의제기ㆍ신청(일정금액이상의청구)              ,lawsuit,20260902,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,2,2,0,5,"9월 2일 주식시장 주요공시 | ""시청각장애인용 영화관 자막·해설 제공하라""…대법 10년 만에 결론 낸... | [인물+] 활기 되찾은 영화관, 'K씨어터' 탄력 받는 CGV 정종민",2026-09-03,0.0113,0.0019,,failure
027040,서울전자통신,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260902,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,2,4,-2,5,"9월 2일 주식시장 주요공시 | 패스파인더랩스-중소자영업총연합회 , AI 맞춤형 광고 플랫폼 ‘까까바... | 서울전자통신, 中 9800만 회원 하이즈왕과 K제품 유통 맞손",2026-09-03,0.0,-0.006,,success
027040,서울전자통신,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260902,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,2,4,-2,5,"9월 2일 주식시장 주요공시 | 패스파인더랩스-중소자영업총연합회 , AI 맞춤형 광고 플랫폼 ‘까까바... | 서울전자통신, 中 9800만 회원 하이즈왕과 K제품 유통 맞손",2026-09-03,0.0,-0.006,,success
069920,엑시온그룹,증권발행결과(자율공시)              (제3자배정 유상증자),paid_in_capital_increase,20260902,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,5,5,0,5,"9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ...",2026-09-03,0.054,-0.1058,,success
069920,엑시온그룹,증권발행결과(자율공시)              (제3자배정 유상증자),paid_in_capital_increase,20260902,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,5,5,0,5,"9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ...",2026-09-03,0.054,-0.1058,,success
069920,엑시온그룹,증권발행결과(자율공시)              (제3자배정 유상증자),paid_in_capital_increase,20260902,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,5,5,0,5,"9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ...",2026-09-03,0.054,-0.1058,,success
