stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
101970,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,73.76,73.76,73.76,97.3,97.3,0,74.09,1.08,3,5.41,0.0,0.0,3.0,0.0,0,4,73.76,v2_conservative_ranker,53.0,8.0,6,3.23,2.59,0.02,4.5,63.13,63.13,v3_stability_ranker,strong_price_momentum,11180.0,0.0517,0.1124,0.1455,10590.0,9832.5,1.2151,0.0451,pykrx,,,,,,3,1,1,data/raw/price_101970_20260427_20260825.csv,1,True,Top 20 by conservative v2 price signal score,28,False,Broad evaluation pool candidate
011420,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,69.93,69.93,69.93,83.58,83.58,0,61.91,6.29,3,4.27,0.0,0.0,0.0,0.0,0,3,69.93,v2_conservative_ranker,57.0,5.0,4,11.66,0.0,1.78,0.0,75.88,75.88,v3_stability_ranker,price_momentum,1524.0,0.0263,0.0332,0.0453,1476.2,1449.25,2.2584,0.0356,pykrx,,,,,,,,,data/raw/price_011420_20260427_20260825.csv,2,True,Top 20 by conservative v2 price signal score,7,True,Experimental Top 20 by stability-first v3 score
290270,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,69.8,69.8,69.8,86.11,86.11,0,66.5,0.79,3,3.48,0.0,0.0,0.0,0.0,0,3,69.8,v2_conservative_ranker,57.0,8.0,6,12.65,0.0,0.0,0.0,83.65,83.65,v3_stability_ranker,strong_price_momentum,2875.0,0.0268,0.0417,0.0379,2775.0,2719.75,1.1576,0.029,pykrx,,,,,,,,,data/raw/price_290270_20260427_20260825.csv,3,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
000760,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,68.89,68.89,68.89,92.08,92.08,0,69.58,4.33,3,5.02,0.0,0.0,6.0,0.0,0,3,68.89,v2_conservative_ranker,53.0,5.0,6,10.73,0.0,0.0,9.0,65.73,65.73,v3_stability_ranker,price_momentum,14080.0,-0.0181,0.1052,0.1309,13736.0,13018.0,1.8651,0.0418,pykrx,,,,,,6,2,2,data/raw/price_000760_20260427_20260825.csv,4,True,Top 20 by conservative v2 price signal score,18,True,Experimental Top 20 by stability-first v3 score
089860,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,67.17,67.17,67.17,78.34,78.34,0,63.75,1.15,3,3.73,0.0,0.0,0.0,0.0,0,3,67.17,v2_conservative_ranker,57.0,8.0,6,9.34,0.0,0.0,0.0,80.34,80.34,v3_stability_ranker,price_momentum,47450.0,0.0271,0.0475,0.1863,46460.0,42400.0,1.2308,0.0311,pykrx,,,,,,,,,data/raw/price_089860_20260427_20260825.csv,5,True,Top 20 by conservative v2 price signal score,3,True,Experimental Top 20 by stability-first v3 score
084870,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,67.15,67.15,67.15,98.89,98.89,0,75.0,0.0,2,3.85,0.0,0.0,6.0,0.0,0,0,67.15,v2_conservative_ranker,44.57,2.0,6,9.19,1.69,0.0,9.0,51.06,51.06,v3_stability_ranker,strong_price_momentum,2410.0,0.0169,0.1055,0.2895,2300.0,2124.7,0.9249,0.0321,pykrx,,,,,,6,2,2,data/raw/price_084870_20260427_20260825.csv,6,True,Top 20 by conservative v2 price signal score,101,False,Broad evaluation pool candidate
000720,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,66.43,66.43,66.43,113.85,113.85,0,78.98,3.0,3,8.23,8.0,2.32,0.0,0.0,0,0,66.43,v2_conservative_ranker,53.0,-2.14,4,-0.29,13.89,16.07,0.0,24.62,24.62,v3_stability_ranker,strong_price_momentum,121300.0,0.1487,0.1017,0.1708,112560.0,106200.0,3.1625,0.0686,pykrx,,,,,,,,,data/raw/price_000720_20260427_20260825.csv,7,True,Top 20 by conservative v2 price signal score,276,False,Broad evaluation pool candidate
010130,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,65.99,65.99,65.99,114.47,114.47,0,79.0,4.74,3,7.46,7.06,0.22,6.0,0.0,0,0,65.99,v2_conservative_ranker,36.42,5.0,6,0.67,23.21,2.75,9.0,13.13,13.13,v3_stability_ranker,strong_price_momentum,1427000.0,0.0618,0.1706,0.3868,1278200.0,1150700.0,1.9475,0.0622,pykrx,,,,,,6,2,2,data/raw/price_010130_20260427_20260825.csv,8,True,Top 20 by conservative v2 price signal score,301,False,Broad evaluation pool candidate
029460,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,65.29,65.29,65.29,89.6,89.6,0,71.35,-2.0,2,6.06,0.0,0.0,0.0,0.0,0,0,65.29,v2_conservative_ranker,49.65,-3.0,1,6.42,0.12,0.88,0.0,53.07,53.07,v3_stability_ranker,strong_price_momentum,36000.0,0.0286,0.0435,0.2587,34960.0,32102.5,0.7167,0.0505,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_029460_20260427_20260825.csv,9,True,Top 20 by conservative v2 price signal score,84,False,Broad evaluation pool candidate
114190,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,65.07,65.07,65.07,83.93,83.93,0,64.13,6.51,3,8.48,2.02,1.07,0.0,0.0,0,3,65.07,v2_conservative_ranker,57.0,5.0,4,2.39,7.11,9.68,0.0,51.61,51.61,v3_stability_ranker,price_momentum,9270.0,0.0868,0.0232,0.1374,8692.0,8498.0,2.3021,0.0707,pykrx,,,,,,,,,data/raw/price_114190_20260427_20260825.csv,10,True,Top 20 by conservative v2 price signal score,94,False,Broad evaluation pool candidate
009160,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,64.86,64.86,64.86,83.8,83.8,0,63.62,0.61,3,2.38,0.0,0.0,0.0,0.0,0,0,64.86,v2_conservative_ranker,57.0,8.0,6,14.03,0.0,0.0,0.0,85.03,85.03,v3_stability_ranker,strong_price_momentum,4965.0,0.0174,0.0164,0.028,4903.0,4796.25,1.1227,0.0198,pykrx,,,,,,,,,data/raw/price_009160_20260427_20260825.csv,11,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
337840,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,63.07,63.07,63.07,71.24,71.24,0,57.15,2.49,3,2.57,0.0,0.0,0.0,0.0,0,3,63.07,v2_conservative_ranker,51.0,8.0,6,13.79,0.0,0.0,0.0,78.79,78.79,v3_stability_ranker,price_momentum,6350.0,-0.0063,0.0359,0.016,6394.0,6240.5,1.4983,0.0214,pykrx,,,,,,,,,data/raw/price_337840_20260427_20260825.csv,12,True,Top 20 by conservative v2 price signal score,4,True,Experimental Top 20 by stability-first v3 score
241840,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,61.92,61.92,61.92,78.97,78.97,0,63.36,-2.0,2,1.44,0.0,0.0,0.0,0.0,0,0,61.92,v2_conservative_ranker,49.0,-3.0,1,15.2,0.0,0.0,0.0,62.2,62.2,v3_stability_ranker,strong_price_momentum,2385.0,0.0149,0.0106,0.037,2389.0,2331.0,0.2092,0.012,pykrx,,,,,,,,,data/raw/price_241840_20260427_20260825.csv,13,True,Top 20 by conservative v2 price signal score,30,False,Broad evaluation pool candidate
363280,2026-08-25,2026-08-25,2026-08-25,2026-08-25,WATCHLIST,neutral_positive,61.78,61.78,61.78,81.23,81.23,0,63.5,-2.0,2,1.73,0.0,0.0,0.0,0.0,0,0,61.78,v2_conservative_ranker,49.0,-3.0,1,14.84,0.0,0.0,0.0,61.84,61.84,v3_stability_ranker,strong_price_momentum,1927.0,0.0063,0.0026,0.0641,1927.8,1858.65,0.5335,0.0144,pykrx,,,,,,,,,data/raw/price_363280_20260427_20260825.csv,14,True,Top 20 by conservative v2 price signal score,31,False,Broad evaluation pool candidate
