stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
060900,에이전트AI,최대주주변경              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"데이터 중심으로 기술 모으는 오라클의 AI 전략 [테크리포트] | ""내 기사 읽더니 내 문체로 초안까지""…'아마존 퀵' 직접 써보니 | 앱 여는 스마트폰 끝나나… 구글 픽셀11, '알아서 행동하는 AI폰' 승부수",,,,No next trading day price data available yet.,pending
003520,영진약품,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260812,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,8,0,8,5,"[아주증시포커스] '스페이스X' 투자 효과? 미래에셋 2분기 순이익 2조원... | ""알약으로 쉽게 먹는다""…아토목세틴, 정제 출시 잇따라 | 영진약품, 中서 '세프카펜 세립' 허가…현지 공략 본격화",,,,No next trading day price data available yet.,pending
030610,교보증권,소송등의판결ㆍ결정              ,lawsuit,20260812,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,5,0,5,5,"[이슈체크] '소비자보호' 강화한 교보증권…CFD·랩신탁·공매도에 내부... | 미래에셋증권, 8월 증권사 브랜드평판 1위 ‘고수’ | 글로벌 홀린 K뷰티에 ODM 실적도 고공행진 [김연하의 킬링이슈]",,,,No next trading day price data available yet.,pending
082270,젬백스,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,4,3,1,5,"[아주증시포커스] '스페이스X' 투자 효과? 미래에셋 2분기 순이익 2조원... | [동명이사] 삼성제약 vs 삼성바이오 | [EBN 데이터센터] 코스피, 외국인·개인 순매수에도 하락 출발…반도체...",,,,No next trading day price data available yet.,pending
122640,예스티,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260812,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,5,0,5,5,"예스티, 日 요나타와 합작사 설립 MOU…검사 장비 시장 진출 | 코스닥 '상승'...에코프로비엠·원익IPS·실리콘투 '껑충' | 외산 의존 끊고 발광층 선점… 한켐, 차세대 소재 수주 모멘텀 본격화",,,,No next trading day price data available yet.,pending
008930,한미사이언스,최대주주등소유주식변동신고서              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,1,1,5,"한미사이언스 지배구조 지형 역전…신동국, 최대주주 지위 확보 | [주가] 8월 12일 주요 제약·바이오·기기 5% 변동 현황 - 샤페론 상한가 | 삼전·닉스 장중 급등 속...삼성바이오·알테오젠은 '장중 뚝'",,,,No next trading day price data available yet.,pending
008930,한미사이언스,최대주주등소유주식변동신고서              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,1,1,5,"한미사이언스 지배구조 지형 역전…신동국, 최대주주 지위 확보 | [주가] 8월 12일 주요 제약·바이오·기기 5% 변동 현황 - 샤페론 상한가 | 삼전·닉스 장중 급등 속...삼성바이오·알테오젠은 '장중 뚝'",,,,No next trading day price data available yet.,pending
008930,한미사이언스,최대주주등소유주식변동신고서              ,major_shareholder_change,20260812,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,1,1,5,"한미사이언스 지배구조 지형 역전…신동국, 최대주주 지위 확보 | [주가] 8월 12일 주요 제약·바이오·기기 5% 변동 현황 - 샤페론 상한가 | 삼전·닉스 장중 급등 속...삼성바이오·알테오젠은 '장중 뚝'",,,,No next trading day price data available yet.,pending
148250,알엔투테크놀로지,소송등의제기ㆍ신청(경영권분쟁소송)              (직무집행정지등 가처분),lawsuit,20260812,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,2,6,-4,5,"[기로의상장사]알엔투테크놀로지②70억 투자자 돌연 발 빼…불성실공시... | RFHIC 웃고 케이엠더블유 울었다…통신장비 브랜드평판 희비 | [브랜드평판] RFHIC, 통신장비 상장기업 8월 1위... 쏠리드, 케이엠더블...",,,,No next trading day price data available yet.,pending
276040,스코넥,불성실공시법인지정              (공시번복),disclosure_violation,20260812,negative,-80,C,Disclosure violations may damage investor trust.,5,1,2,-1,5,"스코넥, 유형자산 양수 결정 철회로 불성실공시법인 지정 예고 | [더벨][지배구조 분석 | 스코넥] 유증 납입 예고한 최대주주, 지분 매도... | 8월 6일 주식시장 주요공시",,,,No next trading day price data available yet.,pending
294870,IPARK현대산업개발,불성실공시법인지정예고              ,disclosure_violation,20260812,negative,-80,C,Disclosure violations may damage investor trust.,5,8,0,8,5,"'쏟아지는' 서울 재개발에 사라진 경쟁 입찰…건설사, 출혈 없는 수주 ... | '공사비 급등기' 넘긴 건설사들…영업익 30% '쑥' | ""복잡한 건설 현장 한눈에""…매주 드론 띄워 시공오류 막는다",,,,No next trading day price data available yet.,pending
012630,HDC,불성실공시법인지정예고              ,disclosure_violation,20260812,negative,-80,C,Disclosure violations may damage investor trust.,5,8,1,7,5,"폭염에…건설현장 필수품이 된 포카리·게토레이 | HDC통영에코파워 '한 끼의 온기' 담을 식판 600개 기탁 | HDC, 불성실공시법인 지정 예고",,,,No next trading day price data available yet.,pending
247660,나노씨엠에스,전환사채(해외전환사채포함)발행후만기전사채취득              (제2회차),convertible_bond,20260812,negative,-60,C,Convertible bonds may create future dilution risk.,5,5,0,5,5,"13일 관리종목 기업 ‘우수수’ 예고…“상폐 낙인효과로 더 어려워져” | '동전주 퇴출' 본격화…코스닥 10곳 중 1곳 시총 미달, 반전 카드도 마땅... | 상폐 요건 강화하자마자… 시총 미달 '관리종목' 쏟아져",,,,No next trading day price data available yet.,pending
175250,아이큐어,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260812,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,3,1,2,5,"'아토·에제' 상반기 처방 2천억…종근당 제품군 24% 점유 | [HIT포커스] 원료도 제조사도 없어졌다, 위장약 '알마게이트' 폭탄돌리... | 8월 4일 주식시장 주요공시",,,,No next trading day price data available yet.,pending
