stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason
144510,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,55.13,55.13,55.13,65.37,65.37,0,52.52,3.22,3,3.61,0.0,0.0,0.0,0.0,0,0,55.13,v2_conservative_ranker,price_momentum,13560.0,0.015,0.0188,-0.0674,13068.0,13374.5,1.6445,0.0301,pykrx,,,,,,,,,data/raw/price_144510_20260405_20260803.csv,17,True,Top 20 by conservative v2 price signal score
084870,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,54.5,54.5,54.5,62.76,62.76,0,56.4,0.0,3,3.9,0.0,0.0,2.0,0.0,0,1,54.5,v2_conservative_ranker,neutral,1995.0,-0.0172,0.0674,0.0189,1924.8,1932.2,1.0545,0.0325,pykrx,,,,,,2,2,0,data/raw/price_084870_20260405_20260803.csv,18,True,Top 20 by conservative v2 price signal score
082270,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,54.13,54.13,54.13,61.4,61.4,0,54.98,1.94,3,5.52,3.26,0.0,0.0,0.0,0,3,54.13,v2_conservative_ranker,neutral,11170.0,0.0972,0.0669,-0.0202,9986.0,10392.5,1.3871,0.046,pykrx,,,,,,,,,data/raw/price_082270_20260405_20260803.csv,19,True,Top 20 by conservative v2 price signal score
475400,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,53.25,53.25,53.25,97.64,97.64,0,69.05,3.0,3,10.0,6.69,3.12,2.0,0.0,0,0,53.25,v2_conservative_ranker,price_momentum,19950.0,0.0674,0.215,0.1158,17286.0,16423.0,2.809,0.0912,pykrx,,,,,,2,2,0,data/raw/price_475400_20260405_20260803.csv,20,True,Top 20 by conservative v2 price signal score
460940,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,53.19,53.19,53.19,59.2,59.2,0,54.18,2.14,3,8.04,0.38,0.7,0.0,0.0,0,3,53.19,v2_conservative_ranker,neutral,4690.0,0.0732,0.048,0.0108,4185.0,4284.75,1.4274,0.067,pykrx,,,,,,,,,data/raw/price_460940_20260405_20260803.csv,21,False,Broad evaluation pool candidate
230360,2026-06-29,2026-06-29,2026-06-29,2026-08-03,HOLD,neutral,52.98,52.98,52.98,59.98,59.98,0,53.0,0.0,0,0.02,0.0,0.0,0.0,0.0,0,0,52.98,v2_conservative_ranker,price_momentum,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,pykrx,,,,,,,,,data/raw/price_230360_20260405_20260803.csv,22,False,Broad evaluation pool candidate
179530,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,52.4,52.4,52.4,66.67,66.67,0,58.31,-2.0,2,5.9,0.0,0.0,0.0,0.0,0,0,52.4,v2_conservative_ranker,neutral,2085.0,0.0271,0.1596,0.0373,1889.6,1954.5,0.4537,0.0492,pykrx,,,,,,,,,data/raw/price_179530_20260405_20260803.csv,23,False,Broad evaluation pool candidate
066430,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,52.23,52.23,52.23,63.86,63.86,0,56.0,3.78,3,10.0,0.0,3.55,0.0,0.0,0,3,52.23,v2_conservative_ranker,price_momentum,2105.0,0.0499,0.0691,-0.1118,1970.4,2061.0,1.7562,0.0955,pykrx,,,,,,,,,data/raw/price_066430_20260405_20260803.csv,24,False,Broad evaluation pool candidate
159910,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,52.04,52.04,52.04,62.48,62.48,0,57.06,-2.0,2,5.03,0.0,0.0,0.0,0.0,0,0,52.04,v2_conservative_ranker,price_momentum,3180.0,-0.0063,0.0127,0.0798,3153.0,3140.25,0.2349,0.0419,pykrx,,,,,,,,,data/raw/price_159910_20260405_20260803.csv,25,False,Broad evaluation pool candidate
340810,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,51.78,51.78,51.78,86.68,86.68,0,67.0,0.0,3,5.7,12.52,0.0,0.0,0.0,0,0,51.78,v2_conservative_ranker,price_momentum,3210.0,0.0078,0.249,0.297,2967.0,2519.75,1.0721,0.0475,pykrx,,,,,,,,,data/raw/price_340810_20260405_20260803.csv,26,False,Broad evaluation pool candidate
071200,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,50.7,50.7,50.7,63.93,63.93,0,59.33,-2.0,2,6.01,2.62,0.0,0.0,0.0,0,0,50.7,v2_conservative_ranker,neutral,8680.0,0.0918,0.0433,0.2802,7890.0,8188.0,0.435,0.0501,pykrx,,,,,,,,,data/raw/price_071200_20260405_20260803.csv,27,False,Broad evaluation pool candidate
142760,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,49.87,49.87,49.87,104.0,104.0,0,71.0,3.0,3,8.4,16.12,2.61,0.0,0.0,0,0,49.87,v2_conservative_ranker,price_momentum,462.0,0.1938,0.2623,0.2353,394.6,393.0,3.2318,0.07,pykrx,,,,,,,,,data/raw/price_142760_20260405_20260803.csv,28,False,Broad evaluation pool candidate
040910,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,49.32,49.32,49.32,55.32,55.32,0,53.81,-2.0,2,4.49,0.0,0.0,0.0,0.0,0,0,49.32,v2_conservative_ranker,neutral,4175.0,0.0321,0.0386,0.0271,3920.0,3950.5,0.308,0.0374,pykrx,,,,,,,,,data/raw/price_040910_20260405_20260803.csv,29,False,Broad evaluation pool candidate
114450,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,49.32,49.32,49.32,60.62,60.62,0,53.07,0.0,3,4.75,0.0,0.0,2.0,0.0,0,0,49.32,v2_conservative_ranker,neutral,2180.0,0.0259,-0.0113,0.1486,2199.0,1994.1,1.0469,0.0396,pykrx,,,,,,2,2,0,data/raw/price_114450_20260405_20260803.csv,30,False,Broad evaluation pool candidate
134790,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,47.85,47.85,47.85,56.55,56.55,0,48.71,0.0,3,1.86,0.0,0.0,2.0,0.0,0,0,47.85,v2_conservative_ranker,neutral,19520.0,0.0015,-0.0091,0.0177,19298.0,19280.0,1.0214,0.0155,pykrx,,,,,,2,2,0,data/raw/price_134790_20260405_20260803.csv,31,False,Broad evaluation pool candidate
403550,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,47.82,47.82,47.82,53.84,53.84,0,49.06,0.0,2,3.24,0.0,0.0,0.0,0.0,0,0,47.82,v2_conservative_ranker,neutral,10020.0,0.0256,0.0277,-0.0773,9736.0,9931.0,0.94,0.027,pykrx,,,,,,,,,data/raw/price_403550_20260405_20260803.csv,32,False,Broad evaluation pool candidate
255220,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,47.3,47.3,47.3,55.07,52.07,3,51.69,-2.0,2,5.39,0.0,0.0,0.0,0.0,0,1,47.3,v2_conservative_ranker,neutral,1220.0,0.0295,0.0269,0.0,1140.8,1261.95,0.311,0.0449,unknown,SG,SG,supply_contract,,,,,,data/raw/price_255220_20260704_20260803.csv,33,False,Broad evaluation pool candidate
013520,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,46.46,46.46,46.46,53.47,53.47,0,50.64,-2.0,2,4.18,0.0,0.0,0.0,0.0,0,0,46.46,v2_conservative_ranker,neutral,2585.0,0.0,0.0217,-0.0152,2451.0,2516.75,0.5905,0.0348,pykrx,,,,,,,,,data/raw/price_013520_20260405_20260803.csv,34,False,Broad evaluation pool candidate
419540,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,46.13,46.13,46.13,51.5,51.5,0,52.29,-2.0,2,6.16,0.0,0.0,0.0,0.0,0,0,46.13,v2_conservative_ranker,neutral,2860.0,0.0612,0.0813,-0.1346,2584.0,2961.25,0.5376,0.0513,pykrx,,,,,,,,,data/raw/price_419540_20260405_20260803.csv,35,False,Broad evaluation pool candidate
007570,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.88,45.88,45.88,52.75,52.75,0,48.48,-2.0,2,2.6,0.0,0.0,0.0,0.0,0,0,45.88,v2_conservative_ranker,neutral,8430.0,0.006,-0.0094,0.012,8288.0,8251.5,0.544,0.0217,pykrx,,,,,,,,,data/raw/price_007570_20260405_20260803.csv,36,False,Broad evaluation pool candidate
004380,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.55,45.55,45.55,52.06,52.06,0,48.87,0.0,2,5.32,0.0,0.0,0.0,0.0,0,0,45.55,v2_conservative_ranker,neutral,8110.0,0.0292,0.0112,-0.0357,7548.0,7859.5,0.8596,0.0443,pykrx,,,,,,,,,data/raw/price_004380_20260405_20260803.csv,37,False,Broad evaluation pool candidate
330730,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.43,45.43,45.43,50.95,50.95,0,47.41,0.0,2,3.97,0.0,0.0,0.0,0.0,0,0,45.43,v2_conservative_ranker,neutral,4580.0,0.0189,0.0066,-0.0644,4374.0,4487.0,0.804,0.0331,pykrx,,,,,,,,,data/raw/price_330730_20260405_20260803.csv,38,False,Broad evaluation pool candidate
253450,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.23,45.23,45.23,52.0,52.0,0,47.21,0.0,2,3.98,0.0,0.0,0.0,0.0,0,0,45.23,v2_conservative_ranker,neutral,21400.0,-0.0093,-0.0115,-0.0183,21100.0,21050.5,0.8969,0.0332,pykrx,,,,,,,,,data/raw/price_253450_20260405_20260803.csv,39,False,Broad evaluation pool candidate
001470,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_001470_20260405_20260803.csv,40,False,Broad evaluation pool candidate
023440,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_023440_20260405_20260803.csv,41,False,Broad evaluation pool candidate
031860,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,693.0,0.0,0.0,0.0,693.0,693.0,0.0,0.0,unknown,디에이치엑스컴퍼니,디에이치엑스컴퍼니,investment_decision,,,,,,data/raw/price_031860_20260704_20260803.csv,42,False,Broad evaluation pool candidate
052770,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,312.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_052770_20260405_20260803.csv,43,False,Broad evaluation pool candidate
066410,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1153.0,0.0,0.0,0.0,1153.0,1153.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066410_20260405_20260803.csv,44,False,Broad evaluation pool candidate
066790,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1493.0,0.0,0.0,0.0,1493.0,1493.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066790_20260405_20260803.csv,45,False,Broad evaluation pool candidate
068240,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_068240_20260405_20260803.csv,46,False,Broad evaluation pool candidate
069460,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_069460_20260405_20260803.csv,47,False,Broad evaluation pool candidate
073640,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,654.0,0.0,0.0,0.0,654.0,654.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_073640_20260405_20260803.csv,48,False,Broad evaluation pool candidate
183490,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_183490_20260405_20260803.csv,49,False,Broad evaluation pool candidate
210120,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_210120_20260405_20260803.csv,50,False,Broad evaluation pool candidate
288330,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,416.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_288330_20260405_20260803.csv,51,False,Broad evaluation pool candidate
348950,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1182.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_348950_20260405_20260803.csv,52,False,Broad evaluation pool candidate
380540,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_380540_20260405_20260803.csv,53,False,Broad evaluation pool candidate
012160,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,44.77,44.77,44.77,67.15,67.15,0,62.48,-2.0,2,8.57,8.0,1.14,0.0,0.0,0,0,44.77,v2_conservative_ranker,price_momentum,2380.0,0.0106,0.0348,0.6268,2370.0,2206.4,0.1343,0.0714,pykrx,,,,,,,,,data/raw/price_012160_20260405_20260803.csv,54,False,Broad evaluation pool candidate
100840,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,44.45,44.45,44.45,51.51,51.51,0,47.91,1.1,3,7.39,0.0,0.16,0.0,0.0,0,0,44.45,v2_conservative_ranker,neutral,26250.0,0.0542,0.0019,-0.0367,23830.0,25070.0,1.2194,0.0616,pykrx,,,,,,,,,data/raw/price_100840_20260405_20260803.csv,55,False,Broad evaluation pool candidate
004780,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,44.39,44.39,44.39,52.87,52.87,0,46.12,-2.0,2,1.73,0.0,0.0,0.0,0.0,0,0,44.39,v2_conservative_ranker,neutral,4030.0,-0.0147,-0.0405,0.0333,4082.0,3971.75,0.7823,0.0144,pykrx,,,,,,,,,data/raw/price_004780_20260405_20260803.csv,56,False,Broad evaluation pool candidate
340360,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,44.36,44.36,44.36,63.92,63.92,0,58.68,-2.0,2,9.72,2.51,2.1,0.0,0.0,0,0,44.36,v2_conservative_ranker,price_momentum,840.0,0.0909,0.0169,0.1141,773.2,768.25,0.7535,0.081,pykrx,,,,,,,,,data/raw/price_340360_20260405_20260803.csv,57,False,Broad evaluation pool candidate
059270,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,44.23,44.23,44.23,49.92,49.92,0,47.48,0.0,3,6.25,0.0,0.0,0.0,0.0,0,0,44.23,v2_conservative_ranker,neutral,5510.0,0.0455,0.0166,-0.0908,5091.0,5432.25,1.0022,0.0521,pykrx,,,,,,,,,data/raw/price_059270_20260405_20260803.csv,58,False,Broad evaluation pool candidate
099750,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,43.91,43.91,43.91,64.79,64.79,0,45.74,3.0,3,3.83,0.0,4.0,0.0,0.0,0,0,43.91,v2_conservative_ranker,price_momentum,6360.0,-0.0436,-0.0715,-0.0031,6436.0,6317.5,2.5479,0.0319,pykrx,,,,,,,,,data/raw/price_099750_20260405_20260803.csv,59,False,Broad evaluation pool candidate
141000,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,43.83,43.83,43.83,49.38,49.38,0,47.78,0.0,2,5.95,0.0,0.0,0.0,0.0,0,0,43.83,v2_conservative_ranker,neutral,8200.0,0.0581,0.0186,-0.0879,7398.0,8047.0,0.8129,0.0496,pykrx,,,,,,,,,data/raw/price_141000_20260405_20260803.csv,60,False,Broad evaluation pool candidate
199290,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,43.54,43.54,43.54,65.26,65.26,0,58.91,1.47,3,10.0,8.0,4.84,0.0,0.0,0,3,43.54,v2_conservative_ranker,price_momentum,389.0,0.1408,0.0687,-0.0275,381.8,365.0,1.2941,0.1084,pykrx,,,,,,,,,data/raw/price_199290_20260405_20260803.csv,61,False,Broad evaluation pool candidate
053580,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,43.27,43.27,43.27,46.78,46.78,0,45.06,0.0,2,3.79,0.0,0.0,0.0,0.0,0,0,43.27,v2_conservative_ranker,neutral,6550.0,0.0331,-0.0076,0.0234,6230.0,6246.0,0.922,0.0316,pykrx,,,,,,,,,data/raw/price_053580_20260405_20260803.csv,62,False,Broad evaluation pool candidate
236810,2026-08-03,2026-08-03,2026-08-03,2026-08-03,HOLD,neutral,42.96,42.96,42.96,103.64,103.64,0,71.0,0.0,3,8.83,15.41,5.79,2.0,0.0,0,1,42.96,v2_conservative_ranker,price_momentum,1381.0,0.1255,0.2019,0.2681,1193.2,1074.4,4.5154,0.0736,pykrx,,,,,,2,2,0,data/raw/price_236810_20260405_20260803.csv,63,False,Broad evaluation pool candidate
