collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-09-04 00:45:12,Sherwood Snacks,1,🍴 We're starving out here,https://sherwood.news/snacks/newsletters/were-starving-out-here/,ev_battery,9,5,6,22,6000
2026-09-04 00:45:12,Sherwood Snacks,2,"💰 AI savings for me, not for thee",https://sherwood.news/snacks/newsletters/ai-savings-for-me-not-for-thee/,ai_semiconductor,17,0,1,28,4306
2026-09-04 00:45:12,Sherwood Snacks,3,🛢️ Less reserved,https://sherwood.news/snacks/newsletters/less-reserved/,energy_commodity,17,1,0,25,4205
