source_provider,query,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,attention_keyword_count,news_attention_score,news_risk_score,top_titles
google_news_rss,004380,5,1,1,3,0,0,6,3,"[실적속보]삼익THK, 영업이익 6분기 연속 감소, 매출액은 전년동기 대비 -19%↓ (연결) - ThinkPool | 삼익THK, 심규석 보통주 1만3000주 장내매도 - 디지털투데이 | 삼익THK, 최대주주등 보통주 7500주 장내매수로 소유주식 7500주 증가 - 디지털투데이"
google_news_rss,005710,5,1,0,1,0,0,5,1,"[실적속보]대원산업, 3년 중 가장 낮은 영업이익, 매출액은 전년동기 대비 -13%↓ (연결) - ThinkPool | [MK 골든크로스 돌파종목 : 한화솔루션(125020) & 코이즈(005710)] - 매일경제 | VIP자산운용 “대원산업, 집중투표제 배제 시도…반대 의견 표명” [시그널] - 서울경제"
google_news_rss,008470,5,1,1,1,0,0,6,1,"부스타, 주당 1.0주 무상증자 결정 - 연합뉴스 | 부스타, 보통주 840만4800주 무상증자 결정 - 디지털투데이 | 김진영 상무, 부스타 주식 보유 증가 - 디지털투데이"
google_news_rss,008930,5,1,2,1,0,0,7,1,"한미사이언스, IP 경쟁력 인정 받았다…한지연 상무 지식재산청장 표창 - 뉴스1 | EPS 성장률이 중요하다고 생각하신다면, 한미사이언스(KRX:008930)가 좋은 투자 기회를 제공합니다. - simplywall.st | [인사] 한미그룹 - 연합뉴스"
google_news_rss,009540,5,1,3,1,0,1,10,1,"네이버클라우드-HD한국조선해양, AI·클라우드 환경 구축 맞손 - 인포스탁데일리 | 한국조선해양(009540) - 매일경제 마켓 | 네이버클라우드-HD현대, 조선업 특화 AX 구축 맞손 - 서울경제"
google_news_rss,009810,5,1,3,2,0,0,8,2,"주요주주 트라이콘1호투자조합, 플레이그램 주식 보유 증가 - 네이트 | 플레이그램(009810) - 매일경제 마켓 | 플레이그램 (009810) - ThinkPool"
google_news_rss,018260,5,1,6,2,0,0,11,2,"삼성에스디에스(018260)저점에선 물량 모아둘 기회로 보이며, 이후 전망 및 대응전략. - ThinkPool | 삼성에스디에스 : 주가, 기업개요, 통합진단 > 아이투자 - 대한민국 NO1 가치투자포털 - 아이투자 | 삼성SDS, 확실한 캡티브 AI 수요 바탕 10조원 투자 계획·글로벌 빅테크 협력 공고 -하나 - 인포스탁데일리"
google_news_rss,024720,5,1,0,3,0,0,5,3,"콜마홀딩스, 최대주주등 보유주식 5000주 감소 - 디지털투데이 | “신약클러스터도 못 살렸다”…매각 부인하던 우정바이오, 콜마에 경영권 넘긴다 - 팜이데일리 | 콜마홀딩스, 최대주주등 보통주 9401주 순증 - 디지털투데이"
google_news_rss,038680,5,1,3,2,0,1,10,2,"특징주, 에스넷-네트워크통합 테마 상승세에 18.79% ↑ - 매일경제 마켓 | 에스넷시스템, 효성중공업·시스코와 디지털 변전소 기술 검증 - 이데일리TV | 에스넷, 씨이랩과 259억 규모 AI 컴퓨팅 활용기반 강화 사업 계약 - edaily.co.kr"
google_news_rss,040910,5,1,2,2,0,0,7,2,아이씨디 (040910) - ThinkPool | 아이씨디(040910) - 매일경제 마켓 | 아이씨디 수주공시 - FPD제조장비 295.7억원 (매출액대비 15.01 %) - 한국경제
