stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
288980,모아데이타,[기재정정]주요사항보고서(자기전환사채매도결정),convertible_bond,20260707,negative,-60,C,Convertible bonds may create future dilution risk.,5,10,3,7,5,"[상장사 생존의 갈림길] 액면병합도 안 통하나…모아라이프플러스, 동전... | [주요공시] 서진시스템, HD한국조선해양, 두산퓨얼셀, 현대자동차, 한국... | 재매각 막힌 모아데이타 메자닌…모아라이프플러스 현금확보 '빨간불'",,,,No next trading day price data available yet.,pending
019570,플루토스,전환사채(해외전환사채포함)발행후만기전사채취득              ,convertible_bond,20260707,negative,-60,C,Convertible bonds may create future dilution risk.,5,2,2,0,5,"오늘의 메모[7월 8일] | 거래소 ""플루토스 주권매매거래 정지"" | 플루토스, 주식병합 거래정지→전자등록 변경 앞둬",,,,No next trading day price data available yet.,pending
013520,화승코퍼레이션,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,6,4,2,5,"원풍물산, 신제품 효과에 비용 효율화 더했다…실적 턴어라운드 본격화 | 롯데알미늄 등 24개 사 신용등급 하락...두산에너빌 등 5사는 상승 | 동아대·동서대, 지역정주형 인재양성 본격화",,,,No next trading day price data available yet.,pending
013720,청보,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",spin_off,20260707,volatile,30,C,Spin-offs can create volatility depending on market interpretation.,5,1,3,-2,5,"청보, 주식 병합·분할로 매매거래정지→신주권 상장 전까지 적용 | 청보, 감자결정 정정공시… 매매거래정지 사흘 앞당겨져 | ‘삼미·청보’ 소환해 버린 SSG 선발…이대로면 21세기 최악 로테이션",,,,No next trading day price data available yet.,pending
253450,스튜디오드래곤,합병등종료보고서(합병),merger,20260707,volatile,30,C,"Mergers can create major price movement, but direction depends on deal terms.",5,4,2,2,5,"[단독]정해인, 전세사기 소재 '럭키 서울' 주인공 | NH증권 ""스튜디오드래곤 목표주가 하향, 증시서 미디어업종 소외 영향 ... | 미국 간다더니…서인국, 결국 ♥박지현 손목 잡았다 ('내일도 출근')",,,,No next trading day price data available yet.,pending
010140,삼성중공업,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,3,4,-1,5,"[서울데이터랩]마감 직후 인기 검색 종목 20選 | [특징주] 한화오션, 캐나다 잠수함 불발 소식에 23% 급락(종합) | 거제시, 조선업 활력을 시민 삶의 변화로… 문화선도산단 조성계획 수립...",,,,No next trading day price data available yet.,pending
010140,삼성중공업,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,3,4,-1,5,"[서울데이터랩]마감 직후 인기 검색 종목 20選 | [특징주] 한화오션, 캐나다 잠수함 불발 소식에 23% 급락(종합) | 거제시, 조선업 활력을 시민 삶의 변화로… 문화선도산단 조성계획 수립...",,,,No next trading day price data available yet.,pending
010140,삼성중공업,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,3,4,-1,5,"[서울데이터랩]마감 직후 인기 검색 종목 20選 | [특징주] 한화오션, 캐나다 잠수함 불발 소식에 23% 급락(종합) | 거제시, 조선업 활력을 시민 삶의 변화로… 문화선도산단 조성계획 수립...",,,,No next trading day price data available yet.,pending
010140,삼성중공업,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,3,4,-1,5,"[서울데이터랩]마감 직후 인기 검색 종목 20選 | [특징주] 한화오션, 캐나다 잠수함 불발 소식에 23% 급락(종합) | 거제시, 조선업 활력을 시민 삶의 변화로… 문화선도산단 조성계획 수립...",,,,No next trading day price data available yet.,pending
101970,우양에이치씨,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260707,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,8,1,7,5,"원전 가동률 고공행진…정비 전문 오르비텍 실적 고공행진 | [스트라드비젼 IPO] 증시 데뷔전 하한가, KB증권 1호 불명예 | [이격도과열 종목] 금호건설 미래산업 동양파일 한성크린텍 앱튼 주목을",,,,No next trading day price data available yet.,pending
068240,다원시스,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260707,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,4,2,2,5,"“눈덩이 빚 더 못견뎌” 줄파산… 차입경영-체질개선 실패 毒으로 | 코레일 ""전동차 입찰 특혜 없다""…다원시스 재발주도 속도 | 금호전기 등 저(低)주가 상장사들, '퇴출 위기' 탈출 위해 '몸부림'",,,,No next trading day price data available yet.,pending
000720,현대건설,유상증자또는주식관련사채등의발행결과(자율공시)              ,paid_in_capital_increase,20260707,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,3,8,-5,5,"현대건설, '제로금리·노리픽싱' 5000억 CB 발행 흥행 성공…미래 사업 ... | 현대건설, 5000억 전환사채 발행 성공 | ""이자 0%에 5000억 조달""…현대건설, 전환사채 발행",,,,No next trading day price data available yet.,pending
047040,대우건설,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260707,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,4,0,4,5,"대우건설, 협력사 안전등급제 도입…입찰 인센티브로 안전경쟁력 높인... | AI·반도체발 전력수요 폭증…원전까지 건설업계 '신성장 동력' 부상 | 대우건설, 2574억 규모 '송내1-1구역 주택재건축정비사업' 수주",,,,No next trading day price data available yet.,pending
368970,오에스피,증권발행결과(자율공시)              (제3자배정 유상증자),paid_in_capital_increase,20260707,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,2,1,1,5,"백신 대신 달걀 노른자.. 애드바이오텍, 글로벌 동물의약품 밸류체인 장... | 오에스피 파트너사 페트팸퍼, '타이베이 펫쇼 2026' 참가 | 오늘의 메모[7월 8일]",,,,No next trading day price data available yet.,pending
003070,코오롱글로벌,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,5,0,5,5,"이그니스, IPO 주관사 교체…'코스피 직상장' 승부수 | 에이비일팔공, '모던 그로스 스택 2026' 연사 라인업 공개... OpenAI·삼성... | GS건설, 부평 ‘산곡역자이힐스테이트&하늘채’ 8월 분양",,,,No next trading day price data available yet.,pending
187870,디바이스,단일판매ㆍ공급계약체결              ,supply_contract,20260707,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,3,1,2,5,"구미시, 온디바이스 AI 실증·확산사업 선정…AI가 국가산단 교통길 연... | 노동부, 다음주 ‘대기업 초과이윤 공유’ 토론회 개최 | LG전자·LG엔솔·LGU+, 2분기 실적 공개·AI 기반 음성 스팸 대응 체계 구...",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
007980,TP,최대주주등소유주식변동신고서              ,major_shareholder_change,20260707,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,2,0,2,5,"전북TP, 우즈베키스탄 정부 관계자 초청…친환경 농기계 보급·기술 협력... | 인천TP, 중동 위기 대응 긴급 수출지원 참여기업 공모 | 인천TP, 인천 소재 미디어아트 콘텐츠 공모...내달 7일까지 접수",,,,No next trading day price data available yet.,pending
