source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,000950,google_news_rss,5,1,1,1,1,1,1,8,2,3,"전방(000950) - 매일경제 마켓 | [저PER, 저PBR] 차이나그레이트 , PBR 0.12배 섬유,의류,신발,호화품 최저 - 버핏연구소 | 인피니티, 364마력 하이브리드 Q50S 에센스 출시 - 연합뉴스"
google_news_rss,005960,google_news_rss,5,1,2,2,2,1,1,9,2,6,"동부건설(005960) - 씽크풀 AI | [MK 골든크로스 돌파종목 : SNT에너지(100840) & 동부건설(005960)] - 매일경제 마켓 | 동부건설, 상반기 순이익 391억 원…전년比 267% 급증 - 서울경제"
google_news_rss,009420,google_news_rss,5,1,1,2,2,0,0,6,0,6,"한올바이오파마(009420) - 씽크풀 AI | 한올바이오파마(009420) - 매일경제 마켓 | 로이반트, 한올 IMVT-1402에 베팅…“GD신약, 경쟁사보다 먼저 출시” - 팜이데일리"
google_news_rss,009460,google_news_rss,5,1,3,2,2,2,2,12,4,6,"한창제지, 상반기 영업익 56억…전년比 135%↑수익성 '쑥' - v.daum.net | 한창제지, 상반기 영업익 56억…전년比 흑자전환 - edaily.co.kr | 특징주, 한창제지-제지 테마 상승세에 25.88% ↑ - 매일경제 마켓"
google_news_rss,012160,google_news_rss,5,1,2,3,2,0,0,7,0,7,"영흥 강근욱 대표이사, 소유 주식 수량 4만주 증가…소유 지분율 0.26%p 상승 - 디지털투데이 | 하락률 상위 50선 - 코스피 - 조선비즈 - Chosunbiz | 영흥(012160) - 매일경제 마켓"
google_news_rss,013720,google_news_rss,5,1,0,2,2,1,1,7,2,6,"청보 (013720) - 씽크풀 AI | 장육 전무이사, THE CUBE& 주식 9000주 추가 매수 - 디지털투데이 | THE CUBE&, 상한가 진입.. +29.96% ↑ - 서울경제"
google_news_rss,033310,google_news_rss,5,1,1,4,3,0,0,6,0,10,"[실적속보]엠투엔, 올해 2Q 매출액 228억(-5.4%) 영업이익 6.6억(-56%) (연결) - 씽크풀 AI | 엠투엔, 상반기 당기순이익 44억원…전년 대비 485% 증가:약품신문 - 약품신문 | 엠투엔, 상환전환우선주 185만주 소각 결정 - 마켓인"
google_news_rss,038680,google_news_rss,5,1,4,2,2,1,1,11,2,6,"에스넷시스템, AI 인프라 누적 수주 1400억…GPU 공급 넘어 운영·에이전틱 AI로 확장 - v.daum.net | 에스넷(038680) - 씽크풀 AI | 에스넷시스템, AI 인프라 수주 잇따라…올해 누적 1400억 확보 - edaily.co.kr"
google_news_rss,045390,google_news_rss,5,1,0,1,1,0,0,5,0,3,"[실적속보]대아티아이, 올해 2Q 매출액 305억(-21%) 영업이익 18억(-45%) (연결) - 씽크풀 AI | [실적속보]대아티아이, 올해 1Q 매출액 286억(-28%) 영업이익 6.2억(-60%) (연결) - 씽크풀 AI | 대아티아이, 정태운·최종윤·장일수 각자 대표이사 체제로 변경 - edaily.co.kr"
google_news_rss,049950,google_news_rss,5,1,2,2,2,1,2,9,2,6,"특징주, 미래컴퍼니-2차전지(전고체) 테마 상승세에 17.6% ↑ - 매일경제 마켓 | 미래컴퍼니 (049950) - 씽크풀 AI | 특징주, 미래컴퍼니-유리 기판 테마 상승세에 5.45% ↑ - 매일경제 마켓"
google_news_rss,089860,google_news_rss,5,1,3,1,1,0,0,8,0,3,"롯데렌탈(089860)_이수범 전문가_종목 상담 (20230731) Directive 8020 (3aMISfnIDF) - Mshale | [투데이리포트]롯데렌탈, ""2Q26 Revie…"" BUY-다올투자증권 - 씽크풀 AI | 롯데렌탈 '렌탈 경쟁력은 수익성 확대! 여전히 매력적인 기업~' 증권사 발표에 강세…4.44% - 매일경제 마켓"
google_news_rss,112610,google_news_rss,5,1,3,3,2,0,0,8,0,7,"[실적속보]씨에스윈드, 올해 2Q 매출액 6864억(+5.6%) 영업이익 860억(+45%) (연결) - 씽크풀 AI | 지금이 씨에스윈드(KRX:112610) 매수를 고려할 때인가? - simplywall.st | 증권사 리포트 총정리, STX엔진, CJ제일제당 높은 목표가 제시 - 매일경제 마켓"
google_news_rss,115480,google_news_rss,5,1,1,1,1,0,0,6,0,3,"씨유메디칼, 상반기 영업이익 98억원…“판매도 늘고 비용도 줄었다” - 인포스탁데일리 | [실적속보]씨유메디칼, 올해 2Q 매출액 급증 212억원... 전년동기比 71%↑ (연결) - 씽크풀 AI | 씨유메디칼, 상반기 영업익 98억…“하반기 성장 흐름 유지” - 서울경제"
google_news_rss,215480,google_news_rss,5,1,0,1,1,0,0,5,0,3,"[잠정실적]토박스코리아, 올해 2Q 매출액 132억(+3.4%) 영업이익 11.7억(+80%) (연결) - 씽크풀 AI | 토박스코리아, 대표이사에 최진희 선임…윤여준 사임 - 디지털투데이 | 7. 한국 반미담론 부재 속 심화된 ‘미맹(美盲)’ 현상 - 통일뉴스"
google_news_rss,241840,google_news_rss,5,1,3,2,2,0,0,8,0,6,"SIGNAL - 서울경제 | [실적속보]에이스토리, 올해 1Q 매출액 67.1억(+432%) 영업이익 -12.1억(적자지속) (연결) - 씽크풀 AI | 에이스토리, 드라마 '크래시 시즌2' 방영권 라이센스 계약 - 마켓인"
google_news_rss,307870,google_news_rss,5,1,1,2,1,1,1,8,2,4,"비투엔, '최대주주 교체' 마무리…더블미디어 225억 투입 - v.daum.net | 비투엔, 쌍방울 경영체제서 독립…새 최대주주 ‘스트레지1호’ - edaily.co.kr | 비투엔, '최대주주 교체' 마무리…더블미디어 225억 투입 - v.daum.net"
google_news_rss,352940,google_news_rss,5,1,3,3,4,0,0,8,0,11,"인바이오, 상반기 매출·영업익 두 자릿수 성장 - v.daum.net | 인바이오, 상반기 농협향 매출 71% 증가…""영업망 확대 효과"" - 마켓인 | 거래소, 인바이오 불성실공시법인 지정 예고 - 마켓인"
google_news_rss,368970,google_news_rss,5,1,1,3,3,0,0,6,0,9,"[실적속보]오에스피, 올해 2Q 매출액 69.5억(+17%) 영업이익 4.7억(흑자전환) (연결) - 씽크풀 AI | 인디고, 고양이 간식 ‘펫 오리진 데일리스틱’ 2종 출시 - 서울경제 | [실적속보]오에스피, 작년 4Q 매출액 65.6억(+0.3%) 영업이익 0 (연결) - 씽크풀 AI"
google_news_rss,419540,google_news_rss,5,1,0,2,2,0,0,5,0,6,[MK 골든크로스 돌파종목 : 주성코퍼레이션(109070) & 비스토스(419540)] - 매일경제 마켓 | [MK 골든크로스 돌파종목 : 주성코퍼레이션(109070) & 비스토스(419540)] - 매일경제 | 비스토스 (419540) - 씽크풀 AI
google_news_rss,나인앤컴퍼니,google_news_rss,5,1,0,2,2,0,0,5,0,6,"일동제약-나인앤컴퍼니, 뷰티·헬스케어 합작법인 설립 - 데일리팜 | 일동제약, 나인앤컴퍼니와 뷰티·헬스케어 합작법인 설립 추진 - 메디코파마 | 일동제약, 나인앤컴퍼니와 뷰티·헬스케어 합작법인 설립 MOU 체결 - 팜뉴스"
