source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,000950,google_news_rss,5,1,1,2,1,1,1,8,2,4,"전방(000950) - 매일경제 마켓 | [저PER, 저PBR] 차이나그레이트 , PBR 0.12배 섬유,의류,신발,호화품 최저 - 버핏연구소 | 전방, 상승출발 후 꾸준히 올라 10.1%↑... 차트 하락세 중 상승 전환 - 뉴스핌"
google_news_rss,001060,google_news_rss,5,1,0,2,2,1,1,7,2,6,"[실적속보]JW중외제약, 3년 중 최고 매출 달성, 영업이익은 전년동기 대비 34%↑ (연결) - 씽크풀 AI | JW중외제약, 애프터마켓서 10%대 급등 - 연합뉴스 | JW중외제약, 실적·통풍 신약 ‘쌍끌이’…삼성바이오 노사는 사후조정 합의 [바이오 주간 결산] - 팜이데일리"
google_news_rss,003070,google_news_rss,5,1,1,2,2,1,2,8,2,6,"코오롱글로벌(003070) - 씽크풀 AI | ㈜코오롱, 2분기 영업익 998억…전년比 129% '껑충' - v.daum.net | [ET특징주]코오롱글로벌, 2분기 어닝 서프라이즈에 상승세 - 전자신문"
google_news_rss,003520,google_news_rss,5,1,1,3,2,0,0,6,0,7,"영진약품 (003520) - 씽크풀 AI | 영진약품, 2026년 2분기 영업손실 14억9700만원…전년동기 대비 적자전환 - 디지털투데이 | 영진약품 ""KL1333 계약상대방, 네덜란드 파밍으로 변경"" - 팜이데일리"
google_news_rss,005960,google_news_rss,5,1,1,2,2,0,0,6,0,6,"동부건설, 상반기 순이익 391억 원…전년比 267% 급증 - 서울경제 | 동부건설(005960) - 씽크풀 AI | [MK 골든크로스 돌파종목 : SNT에너지(100840) & 동부건설(005960)] - 매일경제 마켓"
google_news_rss,007980,google_news_rss,5,1,1,2,2,0,0,6,0,6,"TP, 섬유,의류,신발,호화품주 고ROE+저PER+저PBR 1위 - 버핏연구소 | 이규백 상무, TP 주식 1691주 증가 - 디지털투데이 | TP (007980) - 씽크풀 AI"
google_news_rss,0126Z0,google_news_rss,5,1,1,2,2,0,0,6,0,6,삼성에피스홀딩스(0126Z0) - 매일경제 마켓 | MSCI한국지수에 LG이노텍 편입…HLB·LG디플 등 4개 퇴출 [코주부] - signalm.sedaily.com | 삼성에피스홀딩스 2분기 영업이익 587억원 - 연합뉴스
google_news_rss,017810,google_news_rss,5,1,1,2,2,0,0,6,0,6,"[실적속보]풀무원, 3년 중 최고 매출 달성, 영업이익은 전년동기 대비 26%↑ (연결) - 씽크풀 AI | 풀무원, 2분기 영업익 246억원…전년比 26% 증가(1보) - v.daum.net | 풀무원, 희망퇴직 단행…5년차 이상 대상 - 서울경제"
google_news_rss,018260,google_news_rss,5,1,0,2,2,0,0,5,0,6,"삼성에스디에스(018260)밀릴때마다 물량 모아둘 기회로 보이며, 이후 전망 및 대응전략. - 씽크풀 AI | 삼성SDS 브리티웍스, 중앙부처 9곳 도입 - NSP통신 | 삼성SDS 2분기 영업이익 2천318억원…0.7%↑ - 연합뉴스"
google_news_rss,030610,google_news_rss,5,1,0,3,2,0,0,5,0,7,"[게시판] 교보증권, 방학중 결식 우려 아동 지원 '따뜻한 밥상' 진행 - 연합뉴스 | 교보증권 (030610) - 씽크풀 AI | 교보증권, 1분기 영익 959억 원… 전년比 43% 늘어 - 서울경제"
google_news_rss,040910,google_news_rss,5,1,2,3,3,1,1,9,2,9,"아이씨디(040910) - 씽크풀 AI | 아이씨디(040910), 삼성 QD 받고 중국 투자 받고... - Naver Blog | [생생한 주식쇼 생쇼] 유리기판 테마주 공략 및 단기 수익 전략 제시 / 아이씨디 (040910) - 매일경제TV"
google_news_rss,053580,google_news_rss,5,1,1,1,1,0,0,6,0,3,"""통제 가능한 바이브코딩 승부수""…웹케시, AXPort 출사표 - v.daum.net | [실적속보]웹케시, 올해 1Q 매출액 178억(-8.1%) 영업이익 26.5억(-26%) (개별) - 씽크풀 AI | 웹케시, AI 사업설명회 개최… 금융 AI 시장 본격 공략 - press.theleader.kr"
google_news_rss,064400,google_news_rss,5,1,1,3,2,0,0,6,0,7,"LG씨엔에스(064400)밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - 씽크풀 AI | LG CNS, 동아쏘시오 AI 신약개발 플랫폼 구축 - KB Think | LG씨엔에스 2분기 영업이익 1천279억원…작년 동기 대비 9.2%↓ - 연합뉴스"
