source_provider,query,status,provider_status,item_count,error_message,updated_at
deepsearch_news,0126Z0,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:13
google_news_rss,0126Z0,success,success,5,,2026-08-16 22:40:13
gdelt,0126Z0,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-16 22:40:19
naver_search,0126Z0,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:19
deepsearch_news,017810,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:19
google_news_rss,017810,success,success,5,,2026-08-16 22:40:19
gdelt,017810,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-16 22:40:25
naver_search,017810,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:25
deepsearch_news,007980,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:25
google_news_rss,007980,success,success,5,,2026-08-16 22:40:26
gdelt,007980,failed,failed,0,<urlopen error _ssl.c:999: The handshake operation timed out>,2026-08-16 22:40:32
naver_search,007980,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
deepsearch_news,109070,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
google_news_rss,109070,success,success,5,,2026-08-16 22:40:32
gdelt,109070,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-16 22:40:32
naver_search,109070,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
deepsearch_news,018260,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
google_news_rss,018260,success,success,5,,2026-08-16 22:40:32
gdelt,018260,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-16 22:40:32
naver_search,018260,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
deepsearch_news,141000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-16 22:40:32
google_news_rss,141000,success,success,5,,2026-08-16 22:40:33
