stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
431190,2026-08-05,3045.0,0.2741,0.45,0.2635,2388.0,2344.25,3.6412,0.0739,5,strong_price_momentum,pykrx,data/raw/price_431190_20260407_20260805.csv
115530,2026-08-05,2550.0,0.1486,0.4294,0.4034,2190.0,1908.35,3.4013,0.0606,5,strong_price_momentum,pykrx,data/raw/price_115530_20260407_20260805.csv
069640,2026-08-05,1453.0,0.0276,0.4273,0.7216,1245.4,1038.75,2.8577,0.0457,5,strong_price_momentum,pykrx,data/raw/price_069640_20260407_20260805.csv
080420,2026-08-05,1795.0,0.1212,0.3446,0.273,1526.4,1409.6,3.264,0.0395,5,strong_price_momentum,pykrx,data/raw/price_080420_20260407_20260805.csv
038530,2026-08-05,1001.0,0.0132,0.245,0.0649,936.0,844.0,2.0159,0.0531,5,strong_price_momentum,pykrx,data/raw/price_038530_20260407_20260805.csv
000950,2026-08-05,31500.0,0.066,0.2281,0.1798,28670.0,27065.0,2.5302,0.0416,5,strong_price_momentum,unknown,data/raw/price_000950_20260706_20260805.csv
340570,2026-08-05,65600.0,0.0331,0.1949,0.1863,59240.0,54925.0,1.8303,0.0476,5,strong_price_momentum,pykrx,data/raw/price_340570_20260407_20260805.csv
013520,2026-08-05,2710.0,0.0463,0.1757,0.0463,2565.0,2519.25,1.7767,0.0356,5,strong_price_momentum,pykrx,data/raw/price_013520_20260407_20260805.csv
475400,2026-08-05,21300.0,0.0365,0.5011,0.2648,19786.0,16799.5,1.4639,0.0904,4,strong_price_momentum,pykrx,data/raw/price_475400_20260407_20260805.csv
236810,2026-08-05,1443.0,0.0169,0.4488,0.4459,1338.6,1116.45,0.6552,0.0707,4,strong_price_momentum,pykrx,data/raw/price_236810_20260407_20260805.csv
297890,2026-08-05,1831.0,0.0298,0.2922,0.0802,1660.0,1638.45,0.73,0.0557,4,strong_price_momentum,pykrx,data/raw/price_297890_20260407_20260805.csv
332290,2026-08-05,954.0,0.0565,0.2438,0.2061,894.4,812.15,0.893,0.0457,4,strong_price_momentum,pykrx,data/raw/price_332290_20260407_20260805.csv
059270,2026-08-05,6060.0,0.0557,0.223,0.0271,5460.0,5426.75,0.8951,0.0544,4,strong_price_momentum,pykrx,data/raw/price_059270_20260407_20260805.csv
229000,2026-08-05,1710.0,0.0395,0.2214,-0.0075,1574.0,1567.6,0.93,0.0523,4,strong_price_momentum,pykrx,data/raw/price_229000_20260407_20260805.csv
008930,2026-08-05,40350.0,0.0293,0.2027,0.2749,37240.0,34330.0,0.9256,0.0318,4,strong_price_momentum,pykrx,data/raw/price_008930_20260407_20260805.csv
009540,2026-08-05,396000.0,0.0588,0.1821,0.0985,378300.0,355450.0,0.7778,0.0493,4,strong_price_momentum,pykrx,data/raw/price_009540_20260407_20260805.csv
330730,2026-08-05,4900.0,0.0316,0.1765,0.0538,4579.0,4496.75,1.4483,0.0339,4,strong_price_momentum,pykrx,data/raw/price_330730_20260407_20260805.csv
018260,2026-08-05,230500.0,0.0501,0.1683,0.1244,211540.0,201890.0,1.1578,0.0505,4,strong_price_momentum,pykrx,data/raw/price_018260_20260407_20260805.csv
053580,2026-08-05,6790.0,0.0089,0.147,0.0934,6500.0,6297.0,0.9942,0.0315,4,strong_price_momentum,pykrx,data/raw/price_053580_20260407_20260805.csv
024720,2026-08-05,9480.0,0.0161,0.1381,0.0712,9118.0,8650.0,0.7652,0.0257,4,strong_price_momentum,pykrx,data/raw/price_024720_20260407_20260805.csv
144510,2026-08-05,14340.0,0.0007,0.1194,0.0206,13660.0,13392.0,0.8514,0.0324,4,strong_price_momentum,pykrx,data/raw/price_144510_20260407_20260805.csv
115480,2026-08-05,1889.0,0.0255,0.0983,0.0059,1799.8,1778.2,0.4774,0.0214,4,strong_price_momentum,pykrx,data/raw/price_115480_20260407_20260805.csv
403550,2026-08-05,10600.0,0.0311,0.095,-0.0047,10108.0,9903.5,0.8548,0.0286,4,strong_price_momentum,pykrx,data/raw/price_403550_20260407_20260805.csv
005710,2026-08-05,11530.0,-0.0009,0.0776,0.0877,11274.0,10745.5,0.4993,0.0237,4,strong_price_momentum,pykrx,data/raw/price_005710_20260407_20260805.csv
114450,2026-08-05,2315.0,-0.0064,0.0644,0.2426,2245.0,2040.0,0.7616,0.0415,4,strong_price_momentum,pykrx,data/raw/price_114450_20260407_20260805.csv
071950,2026-08-05,2100.0,0.0219,0.4841,0.1745,1893.0,1868.85,2.7164,0.1304,3,price_momentum,pykrx,data/raw/price_071950_20260407_20260805.csv
179530,2026-08-05,2325.0,0.0665,0.3565,0.0426,2084.8,1965.0,1.6164,0.0488,3,price_momentum,pykrx,data/raw/price_179530_20260407_20260805.csv
107640,2026-08-05,33050.0,0.0296,0.322,0.0201,29580.0,29635.0,1.2633,0.0668,3,price_momentum,pykrx,data/raw/price_107640_20260407_20260805.csv
000720,2026-08-05,110100.0,0.0847,0.3014,0.0055,96700.0,98560.0,1.2412,0.0716,3,price_momentum,pykrx,data/raw/price_000720_20260407_20260805.csv
084870,2026-08-05,2040.0,0.0124,0.1033,0.0554,1996.0,1941.4,1.5573,0.0325,3,price_momentum,pykrx,data/raw/price_084870_20260407_20260805.csv
199290,2026-08-05,400.0,0.0,0.0283,0.0,386.0,365.0,1.929,0.1085,3,price_momentum,pykrx,data/raw/price_199290_20260407_20260805.csv
119850,2026-08-05,50000.0,-0.0234,0.7483,0.7921,41910.0,35400.0,0.9575,0.1221,2,price_momentum,pykrx,data/raw/price_119850_20260407_20260805.csv
043260,2026-08-05,19000.0,0.1303,0.4504,-0.0206,15694.0,17426.0,3.3195,0.1079,2,price_momentum,pykrx,data/raw/price_043260_20260407_20260805.csv
010060,2026-08-05,246000.0,0.0933,0.4462,0.2431,206720.0,201185.0,1.2642,0.1057,2,price_momentum,pykrx,data/raw/price_010060_20260407_20260805.csv
