stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
064800,2026-08-25,2965.0,0.0821,0.2725,0.4952,2775.0,2235.0,2.3623,0.0488,5,strong_price_momentum,pykrx,data/raw/price_064800_20260427_20260825.csv
010130,2026-08-25,1427000.0,0.0618,0.1706,0.3868,1278200.0,1150700.0,1.9475,0.0622,5,strong_price_momentum,pykrx,data/raw/price_010130_20260427_20260825.csv
000720,2026-08-25,121300.0,0.1487,0.1017,0.1708,112560.0,106200.0,3.1625,0.0686,5,strong_price_momentum,pykrx,data/raw/price_000720_20260427_20260825.csv
216400,2026-08-25,1138.0,0.0,0.6985,1.5121,979.8,715.85,0.0,0.0716,4,strong_price_momentum,unknown,data/raw/price_216400_20260726_20260825.csv
089230,2026-08-25,2440.0,0.0361,0.2842,0.8155,2242.0,1833.85,0.5887,0.0715,4,strong_price_momentum,pykrx,data/raw/price_089230_20260427_20260825.csv
192820,2026-08-25,289000.0,0.0105,0.2092,0.5013,270500.0,223705.0,0.8465,0.0479,4,strong_price_momentum,pykrx,data/raw/price_192820_20260427_20260825.csv
101970,2026-08-25,11180.0,0.0517,0.1124,0.1455,10590.0,9832.5,1.2151,0.0451,4,strong_price_momentum,pykrx,data/raw/price_101970_20260427_20260825.csv
084870,2026-08-25,2410.0,0.0169,0.1055,0.2895,2300.0,2124.7,0.9249,0.0321,4,strong_price_momentum,pykrx,data/raw/price_084870_20260427_20260825.csv
013720,2026-08-25,2405.0,-0.0184,0.0665,0.1452,2374.0,2218.8,0.3783,0.064,4,strong_price_momentum,pykrx,data/raw/price_013720_20260427_20260825.csv
017810,2026-08-25,9700.0,0.0031,0.0532,0.079,9412.0,9164.5,0.9887,0.0284,4,strong_price_momentum,pykrx,data/raw/price_017810_20260427_20260825.csv
029460,2026-08-25,36000.0,0.0286,0.0435,0.2587,34960.0,32102.5,0.7167,0.0505,4,strong_price_momentum,pykrx,data/raw/price_029460_20260427_20260825.csv
290270,2026-08-25,2875.0,0.0268,0.0417,0.0379,2775.0,2719.75,1.1576,0.029,4,strong_price_momentum,pykrx,data/raw/price_290270_20260427_20260825.csv
009160,2026-08-25,4965.0,0.0174,0.0164,0.028,4903.0,4796.25,1.1227,0.0198,4,strong_price_momentum,pykrx,data/raw/price_009160_20260427_20260825.csv
