stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
066790,씨씨에스,투자판단관련주요경영사항              (최대주주 보유주식 가압류/압류 일부 해제),major_shareholder_change,20260721,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,1,5,-4,5,7월 20일 주식시장 주요공시 | 7월 16일 주식시장 주요공시 | [오늘의 증시일정] 엔피·위지웍스튜디오·한국제지·동원금속 등,,,,No next trading day price data available yet.,pending
348950,제이알글로벌리츠,투자판단관련주요경영사항              ,investment_decision,20260721,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,4,0,4,5,"[더벨][건설부동산 풍향계] 리츠업계, '재투자 준비금' 도입 필요 한목... | 홈플러스·중앙 사태 후폭풍…하이일드펀드 석달간 3445억 순유출 | JR리츠, ETF 의결권 행사 모범 사례될까…""1~2곳 소액주주 힘 실었다""",,,,No next trading day price data available yet.,pending
397030,에이프릴바이오,투자판단관련주요경영사항              (기술도입 계약 체결),investment_decision,20260721,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,6,2,4,5,"[아주증시포커스] 6월 이후 하락률 1위 K-증시…한달 새 100조 자금 빠져... | 에이프릴바이오 ""플랫폼 직접, 기술은 협력""… 모달리티 확장 지속 | [주요공시] 에이프릴바이오, 효성ITX, SNT에너지, 고려아연, 전진건설로...",,,,No next trading day price data available yet.,pending
006220,제주은행,불성실공시법인지정              ,disclosure_violation,20260721,negative,-80,C,Disclosure violations may damage investor trust.,5,3,1,2,5,"[오늘의 증시일정] LG디스플레이·제주은행·엔젠바이오 등 | [브랜드평판] 미래에셋자산운용, 연금 7월 1위.... 하나은행, 신한은행 ... | 제주은행, 불성실공시법인 지정→8백만원 제재 부과",,,,No next trading day price data available yet.,pending
066430,아이로보틱스,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 취소 등의 소),lawsuit,20260721,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,4,1,3,5,"새 간판 걸고 띄운 스팩…iM증권 IPO 재시동 [이슈 더보기] | [ICT 종합] 인텔 및 비피엠지 소식 외 | [주식마감] '로봇주' 강세에 코스모로보틱스 상한가... 에브리봇, 스모...",,,,No next trading day price data available yet.,pending
106240,파인테크닉스,주요사항보고서(자기전환사채매도결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,7,0,7,5,"파인테크닉스, 올 상반기 LED조명 조달 1위 수성… 시장은 8% 축소 '혼전... | 오르비텍, 파인테크닉스 매각 중도금 수령…""9월 거래 마무리"" | 오르비텍, 파인테크닉스 매각 중도금 수령 ""재무구조 개선 및 핵심 사업...",,,,No next trading day price data available yet.,pending
276730,한울앤제주,[기재정정]주요사항보고서(전환사채권발행결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,3,2,1,5,"하이트진로, 음료 상장기업 브랜드평판 1위…롯데칠성 제치고 정상 지켜 | [브랜드평판] 하이로진로, 음료 상장기업 7월 1위... 롯데칠성, 보해양조... | 한울앤제주, 전환사채 전환 주식 8만 7천주 추가상장→유통주식수 확대",,,,No next trading day price data available yet.,pending
276730,한울앤제주,[기재정정]주요사항보고서(전환사채권발행결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,3,2,1,5,"하이트진로, 음료 상장기업 브랜드평판 1위…롯데칠성 제치고 정상 지켜 | [브랜드평판] 하이로진로, 음료 상장기업 7월 1위... 롯데칠성, 보해양조... | 한울앤제주, 전환사채 전환 주식 8만 7천주 추가상장→유통주식수 확대",,,,No next trading day price data available yet.,pending
053580,웹케시,단일판매ㆍ공급계약체결              ,supply_contract,20260721,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,11,0,11,5,"웹케시, 87억 2천만 원 규모 IBK디지털뱅킹 계약→외주생산 추진 | 웹케시, 87억 2천만 원 공급계약→디지털뱅킹 사업 확대 | 자연어 명령으로 AI-외부데이터 연결…쿠콘 ‘AI 에이전트’ 고도화",,,,No next trading day price data available yet.,pending
071950,코아스,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260721,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,0,7,-7,5,"7월 20일 주식시장 주요공시 | [특징주] 제이케이시냅스, 30억 유상증자에 휴림로봇 최대주주 변경…재... | [특징주] 제이케이시냅스, 30억 유상증자…최대주주 휴림로봇 변경",,,,No next trading day price data available yet.,pending
179530,애드바이오텍,[기재정정]주요사항보고서(전환사채권발행결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,6,1,5,5,[주가] 7월 20일 주요 제약·바이오·기기 5% 변동 현황 - 삼천당제약 상... | 제약바이오에 분 '사명 변경' 바람…올해만 12곳 간판 바꿨다 | [머니게임] '원전 테마세력'에 '상폐 세력'까지…대주주 바뀔 때마다 곳...,,,,No next trading day price data available yet.,pending
179530,애드바이오텍,[기재정정]주요사항보고서(전환사채권발행결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,6,1,5,5,[주가] 7월 20일 주요 제약·바이오·기기 5% 변동 현황 - 삼천당제약 상... | 제약바이오에 분 '사명 변경' 바람…올해만 12곳 간판 바꿨다 | [머니게임] '원전 테마세력'에 '상폐 세력'까지…대주주 바뀔 때마다 곳...,,,,No next trading day price data available yet.,pending
179530,애드바이오텍,[기재정정]주요사항보고서(전환사채권발행결정),convertible_bond,20260721,negative,-60,C,Convertible bonds may create future dilution risk.,5,6,1,5,5,[주가] 7월 20일 주요 제약·바이오·기기 5% 변동 현황 - 삼천당제약 상... | 제약바이오에 분 '사명 변경' 바람…올해만 12곳 간판 바꿨다 | [머니게임] '원전 테마세력'에 '상폐 세력'까지…대주주 바뀔 때마다 곳...,,,,No next trading day price data available yet.,pending
