generated_at,score_version,v2_evaluated_cases,v2_success_count,v2_failure_count,v2_raw_success_rate,v2_benchmark_adjusted_evaluated_cases,v2_benchmark_adjusted_success_count,v2_benchmark_adjusted_success_rate,v2_benchmark_coverage_rate,v2_average_close_t1_return,v2_average_excess_t1_return,v2_selected_pick_evaluated_cases,v2_selected_pick_success_rate,v2_non_selected_evaluated_cases,v2_non_selected_success_rate,v2_top_10_success_rate,v2_top_20_success_rate,v2_top_50_success_rate,v2_top_100_success_rate,v2_top_10_evaluated_cases,v2_top_20_evaluated_cases,v2_top_50_evaluated_cases,v2_top_100_evaluated_cases,v2_diagnosis_en,v2_diagnosis_ko,v2_benchmark_diagnosis_en,v2_benchmark_diagnosis_ko
2026-08-10 23:01:16,v2_conservative_ranker,13345,5651,7694,42.35,11031,5767,52.28,82.66,0.0063,-0.0029,992,53.33,12353,41.46,48.67,51.97,54.92,54.42,113,229,539,871,Improving,개선 가능성,Neutral,중립
