stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
0126Z0,2026-08-14,2026-08-14,2026-08-14,2026-08-16,BUY_CANDIDATE,positive,77.91,77.91,77.91,100.5,100.5,0,73.66,3.57,3,4.64,0.68,0.0,0.0,0.0,0,3,77.91,v2_conservative_ranker,57.0,8.0,6,4.2,5.22,0.0,0.0,69.98,69.98,v3_stability_ranker,strong_price_momentum,433500.0,0.0757,0.0535,0.0947,418500.0,388875.0,1.7148,0.0387,pykrx,,,,,,,,,data/raw/price_0126Z0_20260418_20260816.csv,1,True,Top 20 by conservative v2 price signal score,18,True,Experimental Top 20 by stability-first v3 score
017810,2026-08-14,2026-08-14,2026-08-14,2026-08-16,BUY_CANDIDATE,positive,77.09,77.09,77.09,111.21,111.21,0,74.81,3.0,3,2.58,0.0,1.13,0.0,0.0,0,0,77.09,v2_conservative_ranker,57.0,-1.72,4,9.78,4.03,6.98,0.0,58.05,58.05,v3_stability_ranker,strong_price_momentum,9800.0,0.0687,0.0618,0.1036,9412.0,9007.0,3.0154,0.0215,pykrx,,,,,,,,,data/raw/price_017810_20260418_20260816.csv,2,True,Top 20 by conservative v2 price signal score,86,False,Broad evaluation pool candidate
007980,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,74.8,74.8,74.8,102.47,102.47,0,74.06,3.36,3,2.63,0.0,0.0,6.0,0.0,0,3,74.8,v2_conservative_ranker,57.0,8.0,6,10.71,0.0,0.0,9.0,72.72,72.72,v3_stability_ranker,strong_price_momentum,1904.0,0.0138,0.0543,0.1038,1879.2,1726.45,1.6727,0.0219,pykrx,,,,,,6,2,2,data/raw/price_007980_20260418_20260816.csv,3,True,Top 20 by conservative v2 price signal score,13,True,Experimental Top 20 by stability-first v3 score
109070,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,72.75,72.75,72.75,101.96,101.96,0,71.0,5.67,3,4.61,2.31,0.0,0.0,0.0,0,0,72.75,v2_conservative_ranker,48.22,5.0,6,4.24,10.69,0.33,0.0,52.43,52.43,v3_stability_ranker,price_momentum,1710.0,-0.0404,0.1712,0.2085,1647.0,1438.75,2.1334,0.0384,pykrx,,,,,,,,,data/raw/price_109070_20260418_20260816.csv,4,True,Top 20 by conservative v2 price signal score,126,False,Broad evaluation pool candidate
018260,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,71.25,71.25,71.25,96.24,96.24,0,75.0,0.0,2,5.75,0.0,0.0,0.0,0.0,0,0,71.25,v2_conservative_ranker,50.94,2.0,1,6.82,0.99,0.46,0.0,59.29,59.29,v3_stability_ranker,strong_price_momentum,243500.0,0.0274,0.0993,0.2218,235100.0,215165.0,0.8496,0.0479,pykrx,,,,,,,,,data/raw/price_018260_20260418_20260816.csv,5,True,Top 20 by conservative v2 price signal score,79,False,Broad evaluation pool candidate
141000,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,70.15,70.15,70.15,87.42,87.42,0,69.11,0.51,3,5.47,0.0,0.0,0.0,0.0,0,3,70.15,v2_conservative_ranker,57.0,8.0,6,7.16,0.0,0.1,0.0,78.06,78.06,v3_stability_ranker,strong_price_momentum,9150.0,0.0223,0.0517,0.0841,9016.0,8233.5,1.1014,0.0456,pykrx,,,,,,,,,data/raw/price_141000_20260418_20260816.csv,6,True,Top 20 by conservative v2 price signal score,5,True,Experimental Top 20 by stability-first v3 score
004990,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,70.06,70.06,70.06,86.67,86.67,0,65.83,0.9,3,2.68,0.0,0.0,0.0,0.0,0,3,70.06,v2_conservative_ranker,57.0,8.0,6,13.65,0.0,0.0,0.0,84.66,84.66,v3_stability_ranker,strong_price_momentum,24300.0,0.034,0.0253,0.0658,23820.0,23005.0,1.1801,0.0223,pykrx,,,,,,,,,data/raw/price_004990_20260418_20260816.csv,7,True,Top 20 by conservative v2 price signal score,1,True,Experimental Top 20 by stability-first v3 score
001060,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,69.98,69.98,69.98,100.33,100.33,0,71.0,5.05,3,5.05,1.02,0.0,3.0,0.0,0,0,69.98,v2_conservative_ranker,53.0,5.0,6,7.69,7.66,0.02,4.5,59.5,59.5,v3_stability_ranker,price_momentum,28850.0,0.0123,0.1586,0.1897,27860.0,24722.5,2.0094,0.0421,pykrx,,,,,,3,1,1,data/raw/price_001060_20260418_20260816.csv,8,True,Top 20 by conservative v2 price signal score,78,False,Broad evaluation pool candidate
376270,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,69.89,69.89,69.89,90.93,90.93,0,73.35,0.0,2,5.46,0.0,0.0,0.0,0.0,0,0,69.89,v2_conservative_ranker,57.0,2.0,1,3.17,0.0,0.08,0.0,63.09,63.09,v3_stability_ranker,strong_price_momentum,45350.0,0.0449,0.0772,0.1323,43170.0,40715.0,0.8575,0.0455,pykrx,,,,,,,,,data/raw/price_376270_20260418_20260816.csv,9,True,Top 20 by conservative v2 price signal score,57,False,Broad evaluation pool candidate
004380,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,69.63,69.63,69.63,90.88,90.88,0,72.44,0.0,2,4.81,0.0,0.0,0.0,0.0,0,0,69.63,v2_conservative_ranker,57.0,2.0,1,10.98,0.0,0.0,0.0,70.98,70.98,v3_stability_ranker,strong_price_momentum,8990.0,0.0263,0.0589,0.1585,8830.0,8209.0,0.8465,0.0401,pykrx,,,,,,,,,data/raw/price_004380_20260418_20260816.csv,10,True,Top 20 by conservative v2 price signal score,15,True,Experimental Top 20 by stability-first v3 score
005960,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,69.24,69.24,69.24,122.07,122.07,0,79.0,3.0,3,5.23,7.52,0.0,3.0,0.0,0,0,69.24,v2_conservative_ranker,46.92,-1.42,4,3.46,22.98,9.85,4.5,15.64,15.64,v3_stability_ranker,strong_price_momentum,8280.0,0.0852,0.1897,0.2194,7518.0,6720.5,2.9057,0.0436,pykrx,,,,,,3,1,1,data/raw/price_005960_20260418_20260816.csv,11,True,Top 20 by conservative v2 price signal score,254,False,Broad evaluation pool candidate
003100,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,69.22,69.22,69.22,89.94,89.94,0,72.52,-2.0,2,3.3,0.0,0.0,0.0,0.0,0,0,69.22,v2_conservative_ranker,57.0,-3.0,1,8.88,4.1,0.0,0.0,59.78,59.78,v3_stability_ranker,strong_price_momentum,21650.0,0.0691,0.0825,0.1007,20710.0,20047.5,0.568,0.0275,pykrx,,,,,,,,,data/raw/price_003100_20260418_20260816.csv,12,True,Top 20 by conservative v2 price signal score,77,False,Broad evaluation pool candidate
166090,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,68.96,68.96,68.96,85.52,85.52,0,67.37,5.49,3,8.68,0.0,1.23,0.0,0.0,0,3,68.96,v2_conservative_ranker,57.0,5.0,6,6.15,0.0,4.37,0.0,69.79,69.79,v3_stability_ranker,price_momentum,58300.0,-0.0283,0.0877,0.0678,61060.0,54677.5,2.0978,0.0723,pykrx,,,,,,,,,data/raw/price_166090_20260418_20260816.csv,13,True,Top 20 by conservative v2 price signal score,19,True,Experimental Top 20 by stability-first v3 score
383800,2026-08-14,2026-08-14,2026-08-14,2026-08-16,WATCHLIST,neutral_positive,68.33,68.33,68.33,88.55,88.55,0,70.52,-2.0,2,2.18,0.0,0.0,0.0,0.0,0,0,68.33,v2_conservative_ranker,57.0,-3.0,1,14.27,0.0,0.0,0.0,69.27,69.27,v3_stability_ranker,strong_price_momentum,8290.0,0.0273,0.0669,0.0808,8110.0,7798.0,0.607,0.0182,pykrx,,,,,,,,,data/raw/price_383800_20260418_20260816.csv,14,True,Top 20 by conservative v2 price signal score,22,False,Broad evaluation pool candidate
