stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
309930,2026-07-31,1103.0,0.2992,0.3822,0.5277,891.8,845.0,5.2099,0.0867,5,strong_price_momentum,pykrx,data/raw/price_309930_20260404_20260802.csv
000760,2026-07-31,13700.0,0.1522,0.0978,0.1709,12342.0,12276.0,0.3829,0.0565,4,strong_price_momentum,pykrx,data/raw/price_000760_20260404_20260802.csv
005710,2026-07-31,11270.0,0.0562,0.0349,0.0533,10870.0,10615.5,0.5271,0.0239,4,strong_price_momentum,pykrx,data/raw/price_005710_20260404_20260802.csv
024720,2026-07-31,8960.0,0.0311,0.0346,0.0756,8666.0,8557.0,0.7823,0.0266,4,strong_price_momentum,pykrx,data/raw/price_024720_20260404_20260802.csv
009540,2026-07-31,384500.0,0.0434,0.0336,0.0607,364100.0,352775.0,1.1068,0.0467,4,strong_price_momentum,pykrx,data/raw/price_009540_20260404_20260802.csv
121440,2026-07-31,6670.0,-0.0015,0.0015,0.006,6670.0,6658.5,0.5828,0.002,4,strong_price_momentum,pykrx,data/raw/price_121440_20260404_20260802.csv
340810,2026-07-31,3185.0,0.0724,0.2947,0.2869,2839.0,2483.0,5.5196,0.0476,3,price_momentum,pykrx,data/raw/price_340810_20260404_20260802.csv
475400,2026-07-31,18690.0,0.0136,0.1874,0.0488,16580.0,16319.5,10.5438,0.0901,3,price_momentum,pykrx,data/raw/price_475400_20260404_20260802.csv
115530,2026-07-31,2090.0,0.0609,0.1534,0.1515,1877.6,1840.35,3.4116,0.0524,3,price_momentum,pykrx,data/raw/price_115530_20260404_20260802.csv
236810,2026-07-31,1227.0,0.0033,0.1457,0.2101,1146.8,1059.8,1.8237,0.0703,3,price_momentum,pykrx,data/raw/price_236810_20260404_20260802.csv
038530,2026-07-31,895.0,0.0592,0.0796,0.0941,829.4,828.1,1.6901,0.0555,3,price_momentum,pykrx,data/raw/price_038530_20260404_20260802.csv
114450,2026-07-31,2125.0,-0.0659,0.0143,0.1549,2204.0,1980.0,1.6171,0.0397,3,price_momentum,pykrx,data/raw/price_114450_20260404_20260802.csv
179530,2026-07-31,2030.0,0.1253,0.1633,-0.0098,1832.2,1950.75,3.6501,0.0491,2,price_momentum,pykrx,data/raw/price_179530_20260404_20260802.csv
018470,2026-07-31,1062.0,0.0504,0.1619,0.1607,1011.4,934.3,1.3634,0.0303,2,price_momentum,pykrx,data/raw/price_018470_20260404_20260802.csv
008470,2026-07-31,1927.0,0.1075,0.1165,0.2916,1776.6,1735.5,0.7857,0.045,2,price_momentum,pykrx,data/raw/price_008470_20260404_20260802.csv
332290,2026-07-31,881.0,0.0034,0.0958,0.089,812.2,796.2,1.1299,0.0426,2,price_momentum,pykrx,data/raw/price_332290_20260404_20260802.csv
028100,2026-07-31,17400.0,0.0382,0.0734,0.0259,16764.0,15965.0,1.2591,0.0379,2,price_momentum,pykrx,data/raw/price_028100_20260404_20260802.csv
084870,2026-07-31,2030.0,0.0684,0.0707,0.0718,1899.6,1930.35,4.0839,0.033,2,price_momentum,pykrx,data/raw/price_084870_20260404_20260802.csv
253450,2026-07-31,21600.0,0.0261,0.0511,0.0023,21150.0,21070.5,0.7079,0.0332,2,price_momentum,pykrx,data/raw/price_253450_20260404_20260802.csv
008930,2026-07-31,35850.0,0.0317,0.0361,0.1472,34720.0,33297.5,0.6464,0.0264,2,price_momentum,pykrx,data/raw/price_008930_20260404_20260802.csv
009810,2026-07-31,1934.0,-0.0378,0.0342,-0.0005,1902.6,1895.9,0.9019,0.047,2,price_momentum,pykrx,data/raw/price_009810_20260404_20260802.csv
028260,2026-07-31,351500.0,0.1956,0.0278,-0.1353,315100.0,359650.0,1.862,0.0718,2,price_momentum,pykrx,data/raw/price_028260_20260404_20260802.csv
007570,2026-07-31,8380.0,0.0308,0.0257,0.0371,8304.0,8246.5,1.3303,0.0227,2,price_momentum,pykrx,data/raw/price_007570_20260404_20260802.csv
069920,2026-07-31,1238.0,-0.0135,0.0257,0.5265,1252.4,956.3,0.2901,0.1786,2,price_momentum,pykrx,data/raw/price_069920_20260404_20260802.csv
216080,2026-07-31,4295.0,0.0263,0.0226,-0.2344,4220.0,4533.75,1.9046,0.031,2,price_momentum,pykrx,data/raw/price_216080_20260404_20260802.csv
004780,2026-07-31,4090.0,0.0037,0.0136,0.0637,4116.0,3965.25,0.9319,0.0141,2,price_momentum,pykrx,data/raw/price_004780_20260404_20260802.csv
403550,2026-07-31,9770.0,-0.0101,0.0124,-0.111,9682.0,9973.0,2.1287,0.0261,2,price_momentum,pykrx,data/raw/price_403550_20260404_20260802.csv
036530,2026-07-31,49950.0,0.0,0.0122,0.0278,48880.0,49955.0,2.3136,0.0283,2,price_momentum,pykrx,data/raw/price_036530_20260404_20260802.csv
134790,2026-07-31,19490.0,0.0258,0.0093,0.0199,19334.0,19263.0,1.1248,0.0155,2,price_momentum,pykrx,data/raw/price_134790_20260404_20260802.csv
187870,2026-07-31,11500.0,0.2169,0.0079,-0.1768,10382.0,12386.0,1.7146,0.082,2,price_momentum,pykrx,data/raw/price_187870_20260404_20260802.csv
115480,2026-07-31,1783.0,0.0457,0.0028,-0.0566,1747.8,1785.4,1.879,0.0192,2,price_momentum,pykrx,data/raw/price_115480_20260404_20260802.csv
099750,2026-07-31,6650.0,0.0407,0.0,0.0522,6534.0,6318.5,1.5706,0.0302,2,price_momentum,pykrx,data/raw/price_099750_20260404_20260802.csv
230360,2026-06-29,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,2,price_momentum,pykrx,data/raw/price_230360_20260404_20260802.csv
340360,2026-07-31,770.0,0.0267,-0.0667,-0.08,770.4,763.95,2.7355,0.082,2,price_momentum,pykrx,data/raw/price_340360_20260404_20260802.csv
199290,2026-07-31,341.0,-0.1475,-0.2033,-0.1475,376.8,365.55,16.9615,0.1035,2,price_momentum,pykrx,data/raw/price_199290_20260404_20260802.csv
223220,2026-07-31,344.0,-0.0171,0.5708,-0.1335,305.8,310.15,0.2773,0.1253,1,neutral,pykrx,data/raw/price_223220_20260404_20260802.csv
071950,2026-07-31,1848.0,0.2996,0.1861,0.0171,1549.6,1829.9,1.164,0.129,1,neutral,pykrx,data/raw/price_071950_20260404_20260802.csv
373200,2026-07-31,1653.0,0.0475,0.1616,-0.4011,1584.2,1912.2,0.2658,0.0833,1,neutral,pykrx,data/raw/price_373200_20260404_20260802.csv
206400,2026-07-31,855.0,0.0452,0.1075,-0.1276,842.8,883.65,0.1023,0.0625,1,neutral,pykrx,data/raw/price_206400_20260404_20260802.csv
217730,2026-07-31,2250.0,0.0112,0.0638,0.0045,2135.8,2319.7,1.1369,0.0729,1,neutral,pykrx,data/raw/price_217730_20260404_20260802.csv
191410,2026-07-31,1258.0,0.0311,0.058,-0.0563,1222.6,1312.7,0.4455,0.0899,1,neutral,pykrx,data/raw/price_191410_20260404_20260802.csv
200230,2026-07-31,2170.0,0.158,0.0534,-0.0203,1982.8,2119.2,1.4905,0.0951,1,neutral,pykrx,data/raw/price_200230_20260404_20260802.csv
080420,2026-07-31,1412.0,0.0467,0.036,0.0188,1364.2,1375.0,1.0199,0.0223,1,neutral,pykrx,data/raw/price_080420_20260404_20260802.csv
109070,2026-07-31,1410.0,0.0813,0.0292,-0.116,1337.4,1406.9,0.3057,0.0712,1,neutral,pykrx,data/raw/price_109070_20260404_20260802.csv
013520,2026-07-31,2585.0,0.0977,0.0217,-0.0152,2440.0,2518.75,0.6088,0.0348,1,neutral,pykrx,data/raw/price_013520_20260404_20260802.csv
003490,2026-07-31,25900.0,0.0507,0.0177,-0.0928,25410.0,26385.0,0.8533,0.0287,1,neutral,pykrx,data/raw/price_003490_20260404_20260802.csv
020560,2026-07-31,6960.0,0.0357,0.0161,-0.0683,6868.0,7093.0,0.4695,0.0259,1,neutral,pykrx,data/raw/price_020560_20260404_20260802.csv
002780,2026-07-31,782.0,0.0427,0.0103,-0.3152,752.2,815.7,0.1398,0.0696,1,neutral,pykrx,data/raw/price_002780_20260404_20260802.csv
460940,2026-07-31,4370.0,0.1234,0.0092,-0.0469,4142.0,4282.25,1.1169,0.065,1,neutral,pykrx,data/raw/price_460940_20260404_20260802.csv
082270,2026-07-31,10180.0,0.1077,0.0069,-0.114,9846.0,10404.0,0.9397,0.0399,1,neutral,pykrx,data/raw/price_082270_20260404_20260802.csv
040910,2026-07-31,4045.0,0.0874,0.005,-0.0061,3889.0,3945.0,1.0339,0.0368,1,neutral,pykrx,data/raw/price_040910_20260404_20260802.csv
419540,2026-07-31,2695.0,0.0737,0.0037,-0.139,2541.0,2983.5,0.455,0.0509,1,neutral,pykrx,data/raw/price_419540_20260404_20260802.csv
066430,2026-07-31,2005.0,0.0597,0.0025,-0.1732,1943.2,2074.25,0.7014,0.0949,1,neutral,pykrx,data/raw/price_066430_20260404_20260802.csv
330730,2026-07-31,4495.0,0.0779,0.0011,-0.0808,4368.0,4502.75,1.174,0.0327,1,neutral,pykrx,data/raw/price_330730_20260404_20260802.csv
062970,2026-07-31,1162.0,0.0,0.0,-0.0436,1162.0,1149.35,0.0,0.0694,1,neutral,pykrx,data/raw/price_062970_20260404_20260802.csv
159910,2026-07-31,3200.0,0.0373,-0.0062,0.0774,3145.0,3128.5,0.8188,0.0419,1,neutral,pykrx,data/raw/price_159910_20260404_20260802.csv
340570,2026-07-31,55600.0,0.0335,-0.0124,0.0258,56360.0,53635.0,0.6592,0.043,1,neutral,pykrx,data/raw/price_340570_20260404_20260802.csv
296160,2026-07-31,2760.0,-0.0018,-0.0125,-0.0265,2705.0,2782.25,1.8717,0.025,1,neutral,pykrx,data/raw/price_296160_20260404_20260802.csv
018260,2026-07-31,206000.0,0.0367,-0.0167,0.0223,204000.0,198925.0,1.3519,0.0486,1,neutral,pykrx,data/raw/price_018260_20260404_20260802.csv
290720,2026-07-31,3170.0,0.1162,-0.0231,0.1741,3032.0,3085.5,2.049,0.042,1,neutral,pykrx,data/raw/price_290720_20260404_20260802.csv
000660,2026-07-31,1718000.0,0.2995,-0.0233,-0.2144,1561400.0,1900400.0,1.5259,0.1039,1,neutral,pykrx,data/raw/price_000660_20260404_20260802.csv
294870,2026-07-31,19850.0,0.0248,-0.0317,0.0724,19828.0,18938.0,0.994,0.038,1,neutral,pykrx,data/raw/price_294870_20260404_20260802.csv
053580,2026-07-31,6340.0,0.0411,-0.035,0.0276,6240.0,6238.5,0.8011,0.0318,1,neutral,pykrx,data/raw/price_053580_20260404_20260802.csv
007980,2026-07-31,1628.0,0.0169,-0.0367,-0.0502,1625.4,1685.6,1.5983,0.0209,1,neutral,pykrx,data/raw/price_007980_20260404_20260802.csv
019570,2026-07-31,2310.0,-0.0395,-0.0395,-0.2129,2386.0,2479.75,4.0722,0.0409,1,neutral,pykrx,data/raw/price_019570_20260404_20260802.csv
038680,2026-07-31,3350.0,0.0404,-0.0401,0.1111,3385.0,3318.25,0.2408,0.0309,1,neutral,pykrx,data/raw/price_038680_20260404_20260802.csv
013720,2026-07-31,1999.0,0.0283,-0.0481,-0.1,1888.2,2081.05,1.8019,0.0625,1,neutral,pykrx,data/raw/price_013720_20260404_20260802.csv
004710,2026-07-31,6990.0,0.2394,-0.0516,-0.2932,6458.0,8316.0,1.7041,0.1046,1,neutral,pykrx,data/raw/price_004710_20260404_20260802.csv
012160,2026-07-31,2355.0,0.0129,-0.0542,0.6309,2354.0,2160.55,0.0936,0.0714,1,neutral,pykrx,data/raw/price_012160_20260404_20260802.csv
337840,2026-07-31,5900.0,-0.0605,-0.062,-0.2133,6160.0,6379.0,2.9272,0.0414,1,neutral,pykrx,data/raw/price_337840_20260404_20260802.csv
402490,2026-07-31,6250.0,0.1905,-0.0658,-0.2397,5914.0,7018.0,1.7611,0.0774,1,neutral,pykrx,data/raw/price_402490_20260404_20260802.csv
027040,2026-07-31,1690.0,0.0833,-0.0663,-0.0963,1700.0,1857.65,1.8358,0.0472,1,neutral,pykrx,data/raw/price_027040_20260404_20260802.csv
130660,2026-07-31,10310.0,0.1207,-0.0703,-0.1218,9986.0,10697.0,1.5003,0.0513,1,neutral,pykrx,data/raw/price_130660_20260404_20260802.csv
100840,2026-07-31,24900.0,0.1191,-0.0778,-0.0862,23820.0,25120.0,1.5305,0.0603,1,neutral,pykrx,data/raw/price_100840_20260404_20260802.csv
420770,2026-07-31,103500.0,0.2292,-0.0857,-0.4079,99060.0,136170.0,1.5567,0.088,1,neutral,pykrx,data/raw/price_420770_20260404_20260802.csv
002990,2026-07-31,9110.0,-0.04,-0.1025,-0.2234,8688.0,11613.0,1.6829,0.1472,1,neutral,pykrx,data/raw/price_002990_20260404_20260802.csv
018700,2026-07-31,1371.0,0.0178,-0.1027,0.3933,1453.2,1269.8,0.1066,0.1022,1,neutral,pykrx,data/raw/price_018700_20260404_20260802.csv
058450,2026-07-31,3840.0,0.0039,-0.1049,-0.195,3980.0,4413.25,3.5466,0.032,1,price_weakness,pykrx,data/raw/price_058450_20260404_20260802.csv
000720,2026-07-31,94600.0,0.1579,-0.1092,-0.1788,91760.0,100190.0,2.2505,0.0679,1,neutral,pykrx,data/raw/price_000720_20260404_20260802.csv
034730,2026-07-31,557000.0,0.1889,-0.1159,-0.1845,535700.0,597125.0,1.5496,0.0751,1,neutral,pykrx,data/raw/price_034730_20260404_20260802.csv
011330,2026-07-31,3400.0,-0.0595,-0.1315,0.0915,3747.0,3692.5,1.3026,0.0585,1,neutral,pykrx,data/raw/price_011330_20260404_20260802.csv
389680,2026-07-31,1340.0,-0.0469,-0.1583,-0.1519,1469.0,1598.55,2.5016,0.0642,1,neutral,pykrx,data/raw/price_389680_20260404_20260802.csv
047040,2026-07-31,12780.0,0.1411,-0.1647,-0.3035,12922.0,15334.5,2.0659,0.0667,1,neutral,pykrx,data/raw/price_047040_20260404_20260802.csv
119850,2026-07-31,36600.0,0.2303,-0.1921,0.3431,32870.0,32507.5,1.2169,0.1122,1,neutral,pykrx,data/raw/price_119850_20260404_20260802.csv
025560,2026-07-31,6620.0,0.1843,-0.2072,-0.309,7146.0,8088.5,2.0671,0.1045,1,neutral,pykrx,data/raw/price_025560_20260404_20260802.csv
176750,2026-07-31,5680.0,0.0441,-0.223,-0.0689,6046.0,6040.0,0.8777,0.0845,1,neutral,pykrx,data/raw/price_176750_20260404_20260802.csv
900120,2026-07-31,869.0,0.0046,-0.256,-0.2734,952.6,1071.95,2.071,0.0536,1,neutral,pykrx,data/raw/price_900120_20260404_20260802.csv
000500,2026-07-31,134200.0,0.2472,-0.2896,-0.5207,139720.0,204345.0,1.7929,0.1122,1,neutral,pykrx,data/raw/price_000500_20260404_20260802.csv
032800,2026-07-31,1500.0,0.0142,0.0,-0.2308,1490.0,1577.8,0.2159,0.0596,0,neutral,pykrx,data/raw/price_032800_20260404_20260802.csv
001470,2026-07-31,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,0,neutral,pykrx,data/raw/price_001470_20260404_20260802.csv
023440,2026-07-31,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,0,neutral,pykrx,data/raw/price_023440_20260404_20260802.csv
033540,2026-07-31,787.0,0.0,0.0,-0.1969,787.0,879.65,0.0,0.0331,0,neutral,pykrx,data/raw/price_033540_20260404_20260802.csv
052770,2026-07-31,312.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,0,neutral,pykrx,data/raw/price_052770_20260404_20260802.csv
066410,2026-07-31,1153.0,0.0,0.0,0.0,1153.0,1153.0,0.0,0.0,0,neutral,pykrx,data/raw/price_066410_20260404_20260802.csv
066790,2026-07-31,1493.0,0.0,0.0,0.0,1493.0,1493.0,0.0,0.0,0,neutral,pykrx,data/raw/price_066790_20260404_20260802.csv
068240,2026-07-31,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,0,neutral,pykrx,data/raw/price_068240_20260404_20260802.csv
069460,2026-07-31,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,0,neutral,pykrx,data/raw/price_069460_20260404_20260802.csv
073640,2026-07-31,654.0,0.0,0.0,0.0,654.0,654.0,0.0,0.0,0,neutral,pykrx,data/raw/price_073640_20260404_20260802.csv
087260,2026-07-31,247.0,0.0,0.0,0.0511,247.0,250.35,0.0,0.0373,0,neutral,pykrx,data/raw/price_087260_20260404_20260802.csv
183490,2026-07-31,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,0,neutral,pykrx,data/raw/price_183490_20260404_20260802.csv
210120,2026-07-31,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,0,neutral,pykrx,data/raw/price_210120_20260404_20260802.csv
288330,2026-07-31,416.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,0,neutral,pykrx,data/raw/price_288330_20260404_20260802.csv
348950,2026-07-31,1182.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0,0,neutral,pykrx,data/raw/price_348950_20260404_20260802.csv
380540,2026-07-31,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,0,neutral,pykrx,data/raw/price_380540_20260404_20260802.csv
255220,2026-07-31,1185.0,0.0852,-0.0025,-0.0856,1134.4,1265.8,0.2978,0.0433,0,neutral,pykrx,data/raw/price_255220_20260404_20260802.csv
101970,2026-07-31,9770.0,0.1334,-0.0031,-0.1407,9326.0,9960.0,0.9426,0.0485,0,neutral,pykrx,data/raw/price_101970_20260404_20260802.csv
144510,2026-07-31,13360.0,0.0511,-0.0037,-0.0677,13018.0,13423.5,1.4964,0.0301,0,neutral,pykrx,data/raw/price_144510_20260404_20260802.csv
004380,2026-07-31,7880.0,0.1021,-0.0051,0.0025,7530.0,7874.5,0.8932,0.0467,0,neutral,pykrx,data/raw/price_004380_20260404_20260802.csv
