collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-07-09 04:43:16,Sherwood Snacks,1,🚀 Nasdaq Joins Team Rocket,https://sherwood.news/snacks/newsletters/nasdaq-joins-team-rocket/,ai_semiconductor,11,0,0,17,3699
2026-07-09 04:43:17,Sherwood Snacks,2,🚧 Play Has Some Limits,https://sherwood.news/snacks/newsletters/play-has-some-limits/,ai_semiconductor,21,1,0,27,3988
2026-07-09 04:43:17,Sherwood Snacks,3,☁️ Meta’s cloudy future,https://sherwood.news/snacks/newsletters/metas-cloudy-future/,ai_semiconductor,24,6,2,30,6000
