generated_at,experimental_score_version,historical_component_coverage_rate,has_enough_historical_data,coverage_note,missing_component_columns,overall_evaluated_cases,overall_success_rate,current_selected_group_success_rate,v3_top_10_success_rate,v3_top_20_success_rate,v3_top_50_success_rate,v3_top_10_evaluated_cases,v3_top_20_evaluated_cases,v3_top_50_evaluated_cases,v3_top_20_benchmark_adjusted_success_rate,v3_top_20_benchmark_adjusted_evaluated_cases,v3_top_20_average_close_t1_return,v3_top_20_average_excess_t1_return
2026-08-05 23:21:08,v3_stability_ranker,73.97,True,sufficient historical component coverage,,7521,43.77,50.76,42.0,39.18,39.02,50,97,164,53.85,65,0.0056,-0.0008
