collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-07-24 01:56:52,Sherwood Snacks,1,✈️ Bidding in plane sight,https://sherwood.news/snacks/newsletters/bidding-in-plane-sight/,ai_semiconductor,24,3,0,36,4901
2026-07-24 01:56:52,Sherwood Snacks,2,🏋️‍♂️ Weight-Loss Wars,https://sherwood.news/snacks/newsletters/weight-loss-wars/,ai_semiconductor,11,5,5,17,4106
2026-07-24 01:56:52,Sherwood Snacks,3,"⚔️ Sing In Me, O Muse, Of AMC",https://sherwood.news/snacks/newsletters/sing-in-me-o-muse-of-amc/,ai_semiconductor,17,5,1,24,4994
