source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,004990,google_news_rss,5,1,2,2,2,0,0,7,0,6,"금융당국 제재받은 롯데카드…롯데지주 ""2019년 계열 분리, MBK가 경영"" - v.daum.net | 롯데지주, '좀 더 많은 변화가 필요' 증권사 발표에 강세 - 매일경제 마켓 | 1분기 실적 개선한 롯데…바이오·소재 신사업 드라이브 - KB Think"
google_news_rss,005710,google_news_rss,5,1,0,1,1,1,1,7,2,3,"대원산업, 애프터마켓서 12%대 급등 - 연합뉴스 | [MK 골든크로스 돌파종목 : 한화솔루션(125020) & 코이즈(005710)] - 매일경제 마켓 | [실적속보]대원산업, 3년 중 가장 낮은 영업이익, 매출액은 전년동기 대비 -13%↓ (연결) - 씽크풀 AI"
google_news_rss,006060,google_news_rss,5,1,1,3,2,0,0,6,0,7,"[실적속보]화승인더, 올해 1Q 매출액 4082억(-16%) 영업이익 85.3억(-64%) (연결) - 씽크풀 AI | 화승인더스트리, 지난해 당기순이익 96억9635만9000원…전년 대비 79.3% 감소 - digitaltoday.co.kr | 화승인더(006060) - 매일경제 마켓"
google_news_rss,007980,google_news_rss,5,1,1,2,2,0,0,6,0,6,"TP, 섬유,의류,신발,호화품주 고ROE+저PER+저PBR 1위 - 버핏연구소 | [MK 골든크로스 돌파종목 : TP(007980) & 고려신용정보(049720)] - 매일경제 마켓 | 류현 상무, TP 주식 1691주 증가 - digitaltoday.co.kr"
google_news_rss,009540,google_news_rss,5,1,1,2,2,0,0,6,0,6,HD한국조선해양(009540) - 씽크풀 AI | 한국조선해양(009540) - 매일경제 마켓 | HD한국조선해양 2분기 영업익 1조6천451억원…작년 대비 72.5%↑(종합) - 연합뉴스
google_news_rss,013720,google_news_rss,5,1,0,2,2,1,1,7,2,6,"THE CUBE&, 상호 ‘청보’로 변경 - digitaltoday.co.kr | THE CUBE&, 강태원 사외이사 신규 선임 - edaily.co.kr | CBI(013720) - 매일경제 마켓"
google_news_rss,018260,google_news_rss,5,1,2,2,2,0,0,7,0,6,[실적발표] 삼성에스디에스(018260) 2Q26 - 네이버 프리미엄콘텐츠 | 밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - 씽크풀 AI | 삼성SDS 2분기 영업이익 2천318억원…0.7%↑ - 연합뉴스
google_news_rss,020560,google_news_rss,5,1,1,3,1,2,2,10,4,5,"특징주, 아시아나항공-항공/저가항공사 테마 상승세에 2.14% ↑ - 매일경제 마켓 | 아시아나항공, 에어부산 전환사채 행사...단기 차입도 1500억원 ‘수혈’ - 서울경제 | [ET특징주]아시아나항공, 국제유가 급등에 하락세 - 전자신문"
google_news_rss,024720,google_news_rss,5,1,0,3,2,0,0,5,0,7,"“신약클러스터도 못 살렸다”…매각 부인하던 우정바이오, 콜마에 경영권 넘긴다 - 팜이데일리 | 콜마홀딩스, 최대주주등 보유주식 5000주 감소 - digitaltoday.co.kr | 콜마홀딩스, 화장품주 저PER 1위... 6.98배 - 버핏연구소"
google_news_rss,084870,google_news_rss,5,1,3,1,1,1,1,10,2,3,"TBH글로벌, 상반기 영업익 27억…전년비 176%↑ - 서울경제 | [잠정실적]TBH글로벌, 올해 2Q 매출액 533억(+11%) 영업이익 35.9억(-4.3%) (연결) - 씽크풀 AI | TBH글로벌, 상반기 매출 1000억 돌파·영업이익 176% 증가 - edaily.co.kr"
google_news_rss,112610,google_news_rss,5,1,1,2,2,1,1,8,2,6,"[투데이리포트]씨에스윈드, ""여전히 이어지는 불…"" BUY-NH투자증권 - 씽크풀 AI | 지금이 씨에스윈드(KRX:112610) 매수를 고려할 때인가? - simplywall.st | [잠정실적]씨에스윈드, 올해 2Q 매출액 6864억(+5.6%) 영업이익 860억(+45%) (연결) - 씽크풀 AI"
google_news_rss,141000,google_news_rss,5,1,0,1,1,0,0,5,0,3,"[리포트 브리핑]한국항공우주, '그럼에도 조금 아쉬운 실적' 목표가 141,000원 - 삼성증권 - 뉴스핌 | 2026년 8월 7일 오늘 후추 가격: 국내 가격은 변동 없이 최고가 141,000 VND/kg을 기록했습니다. - Vietnam.vn | [리포트 브리핑]현대건설, '주가 숨고르기가 끝나가고 있다' 목표가 141,000원 - 현대차증권 - 뉴스핌"
google_news_rss,144510,google_news_rss,5,1,1,2,2,1,1,8,2,6,"[종목상담]녹십자랩셀(144510) - 매일경제TV | [생생한 주식쇼 생쇼] 지씨셀 (144510) 요약 - 매일경제 마켓 | 지씨셀, +6.58% VI 발동 - 조선비즈 - Chosunbiz"
google_news_rss,185750,google_news_rss,5,1,3,1,1,1,1,10,2,3,"‘위고비’로 몸집 커진 종근당, 신약 개발 기대감도 쑥 [Why 바이오] - 서울경제 | 증권사 리포트 총정리, 상승여력 높은 종목 분석 - 매일경제 마켓 | 종근당, 제2형 당뇨병 치료제 '듀비엠폴서방정' 허가 - 연합뉴스"
google_news_rss,253450,google_news_rss,5,1,5,2,2,0,0,10,0,6,"스튜디오드래곤, '성장의 질이 달라지는 순간' 증권사 발표에 강세 - 매일경제 마켓 | [잠정실적]스튜디오드래곤, 올해 2Q 매출액 1453억(+27%) 영업이익 154억(흑자전환) (연결) - 씽크풀 AI | ""스튜디오드래곤, 2분기 실적 기대치 상회""-NH투자증권 - v.daum.net"
