source_provider,query,status,provider_status,item_count,error_message,updated_at
deepsearch_news,141000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:35
google_news_rss,141000,success,success,5,,2026-08-10 23:00:35
gdelt,141000,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:35
naver_search,141000,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:35
deepsearch_news,340360,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:35
google_news_rss,340360,success,success,5,,2026-08-10 23:00:36
gdelt,340360,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:36
naver_search,340360,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
deepsearch_news,290270,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
google_news_rss,290270,success,success,5,,2026-08-10 23:00:36
gdelt,290270,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:36
naver_search,290270,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
deepsearch_news,086820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
google_news_rss,086820,success,success,5,,2026-08-10 23:00:36
gdelt,086820,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:36
naver_search,086820,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
deepsearch_news,071200,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:36
google_news_rss,071200,success,success,5,,2026-08-10 23:00:37
gdelt,071200,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:37
naver_search,071200,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:37
deepsearch_news,403550,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:37
google_news_rss,403550,success,success,5,,2026-08-10 23:00:37
gdelt,403550,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:37
naver_search,403550,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:37
deepsearch_news,한전산업,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:37
google_news_rss,한전산업,success,success,5,,2026-08-10 23:00:37
gdelt,한전산업,skipped_after_repeated_failures,skipped_after_repeated_failures,0,Provider disabled for this run after repeated failures.,2026-08-10 23:00:37
naver_search,한전산업,skipped_missing_credentials,skipped_missing_credentials,0,,2026-08-10 23:00:37
