stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
191410,2026-08-28,1744.0,0.1003,0.3551,0.4295,1461.6,1397.2,1.5421,0.0612,5,strong_price_momentum,pykrx,data/raw/price_191410_20260430_20260828.csv
107640,2026-08-28,41300.0,0.0098,0.2688,0.6755,37890.0,35097.5,1.6069,0.0687,5,strong_price_momentum,pykrx,data/raw/price_107640_20260430_20260828.csv
029460,2026-08-28,40650.0,0.0517,0.1886,0.5879,37320.0,33907.5,2.1123,0.0438,5,strong_price_momentum,pykrx,data/raw/price_029460_20260430_20260828.csv
192820,2026-08-28,305500.0,0.0795,0.1273,0.6434,290300.0,239770.0,1.7865,0.0482,5,strong_price_momentum,pykrx,data/raw/price_192820_20260430_20260828.csv
023760,2026-08-28,1396.0,0.0007,0.0418,0.0418,1362.2,1345.55,9.9039,0.0092,5,strong_price_momentum,pykrx,data/raw/price_023760_20260430_20260828.csv
216400,2026-08-28,1660.0,0.1393,0.6768,1.656,1334.0,848.4,0.5224,0.0722,4,strong_price_momentum,pykrx,data/raw/price_216400_20260430_20260828.csv
250060,2026-08-28,3090.0,0.03,0.1277,0.3553,2944.0,2855.5,0.6864,0.0387,4,strong_price_momentum,pykrx,data/raw/price_250060_20260430_20260828.csv
407400,2026-08-28,2120.0,0.0168,0.1123,0.2574,2037.8,1977.2,0.6445,0.0272,4,strong_price_momentum,pykrx,data/raw/price_407400_20260430_20260828.csv
003490,2026-08-28,28650.0,0.016,0.1105,0.1623,27460.0,26530.0,0.9863,0.0246,4,strong_price_momentum,pykrx,data/raw/price_003490_20260430_20260828.csv
020560,2026-08-28,7680.0,0.0199,0.0987,0.1429,7386.0,7164.5,1.409,0.0231,4,strong_price_momentum,pykrx,data/raw/price_020560_20260430_20260828.csv
009160,2026-08-28,5290.0,0.0373,0.0851,0.1438,5071.0,4882.75,0.6849,0.0167,4,strong_price_momentum,pykrx,data/raw/price_009160_20260430_20260828.csv
294870,2026-08-28,23050.0,0.0022,0.0671,0.19,22670.0,22020.0,0.3486,0.0215,4,strong_price_momentum,pykrx,data/raw/price_294870_20260430_20260828.csv
017810,2026-08-28,9830.0,0.0293,0.065,0.1417,9690.0,9313.5,1.2628,0.0281,4,strong_price_momentum,pykrx,data/raw/price_017810_20260430_20260828.csv
121440,2026-08-28,8210.0,0.0845,0.0621,0.229,7684.0,7143.0,0.5721,0.0413,4,strong_price_momentum,pykrx,data/raw/price_121440_20260430_20260828.csv
018260,2026-08-28,240500.0,0.0278,0.0548,0.2104,231500.0,228075.0,0.8994,0.0347,4,strong_price_momentum,pykrx,data/raw/price_018260_20260430_20260828.csv
004990,2026-08-28,24050.0,0.0105,0.0548,0.0907,23670.0,23335.0,0.5191,0.0193,4,strong_price_momentum,pykrx,data/raw/price_004990_20260430_20260828.csv
055550,2026-08-28,109200.0,0.0037,0.049,0.0833,107040.0,105365.0,0.576,0.0207,4,strong_price_momentum,pykrx,data/raw/price_055550_20260430_20260828.csv
383800,2026-08-28,8250.0,0.011,0.021,0.1089,8208.0,8019.0,0.5513,0.0158,4,strong_price_momentum,pykrx,data/raw/price_383800_20260430_20260828.csv
363280,2026-08-28,1963.0,0.0,0.0155,0.1419,1945.0,1891.85,0.2015,0.0097,4,strong_price_momentum,pykrx,data/raw/price_363280_20260430_20260828.csv
241840,2026-08-28,2420.0,0.0168,0.0083,0.0901,2383.0,2354.5,0.7015,0.0106,4,strong_price_momentum,pykrx,data/raw/price_241840_20260430_20260828.csv
012170,2026-08-28,3720.0,3.9733,3.9733,5.0488,1342.4,901.0,2.501,0.8886,3,price_momentum,pykrx,data/raw/price_012170_20260430_20260828.csv
351320,2026-08-28,2560.0,0.0039,1.1122,1.8009,2060.6,1282.9,3.5652,0.1078,3,price_momentum,pykrx,data/raw/price_351320_20260430_20260828.csv
