stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
131760,2026-07-24,2340.0,0.3,0.3448,0.1975,1797.2,1750.4,8.0885,0.0912,5,strong_price_momentum,pykrx,data/raw/price_131760_20260328_20260726.csv
176750,2026-07-24,7310.0,0.2984,0.2143,0.1585,5990.0,6099.5,1.5291,0.0728,4,strong_price_momentum,pykrx,data/raw/price_176750_20260328_20260726.csv
290720,2026-07-24,3245.0,0.022,0.057,0.4422,3112.0,2925.0,0.6913,0.0361,4,strong_price_momentum,pykrx,data/raw/price_290720_20260328_20260726.csv
114450,2026-07-24,2095.0,0.0024,0.0295,0.1684,2002.4,1886.75,0.813,0.0381,4,strong_price_momentum,pykrx,data/raw/price_114450_20260328_20260726.csv
005710,2026-07-24,10890.0,0.0065,0.0264,0.0708,10686.0,10520.5,1.0751,0.0227,4,strong_price_momentum,pykrx,data/raw/price_005710_20260328_20260726.csv
354200,2026-07-24,2585.0,0.299,0.8425,0.4298,2034.8,1777.25,6.6852,0.1399,3,price_momentum,pykrx,data/raw/price_354200_20260328_20260726.csv
465770,2026-07-24,4360.0,-0.0418,0.3689,1.3216,4399.0,2825.0,1.6963,0.1403,3,price_momentum,pykrx,data/raw/price_465770_20260328_20260726.csv
119850,2026-07-24,45300.0,-0.0055,0.3343,1.2995,39430.0,30253.0,4.3437,0.0944,3,price_momentum,pykrx,data/raw/price_119850_20260328_20260726.csv
018700,2026-07-24,1528.0,0.0,0.2776,0.7016,1338.8,1149.85,7.6285,0.0994,3,price_momentum,pykrx,data/raw/price_018700_20260328_20260726.csv
017670,2026-07-24,100000.0,0.005,0.1148,0.0941,92680.0,88505.0,3.3529,0.036,3,price_momentum,pykrx,data/raw/price_017670_20260328_20260726.csv
069920,2026-07-24,1207.0,0.2992,0.2719,0.3077,1218.6,851.55,0.9049,0.1882,2,price_momentum,pykrx,data/raw/price_069920_20260328_20260726.csv
065420,2026-07-24,150.0,-0.2991,0.2,-0.1573,150.8,168.55,8.7574,0.1605,2,price_momentum,pykrx,data/raw/price_065420_20260328_20260726.csv
009830,2026-07-24,30000.0,0.0,0.087,-0.0937,28100.0,30987.5,2.1317,0.0623,2,price_momentum,pykrx,data/raw/price_009830_20260328_20260726.csv
215380,2026-07-24,2525.0,-0.0098,0.0814,0.1197,2471.0,2444.5,0.4948,0.0359,2,price_momentum,pykrx,data/raw/price_215380_20260328_20260726.csv
340570,2026-07-24,56300.0,0.0126,0.0744,0.0911,53200.0,53135.0,1.2233,0.0421,2,price_momentum,pykrx,data/raw/price_340570_20260328_20260726.csv
900120,2026-07-24,1168.0,0.0,0.0706,-0.2033,1139.6,1117.05,0.2031,0.0729,2,price_momentum,pykrx,data/raw/price_900120_20260328_20260726.csv
053580,2026-07-24,6570.0,-0.009,0.0614,0.0806,6350.0,6241.5,0.9312,0.0326,2,price_momentum,pykrx,data/raw/price_053580_20260328_20260726.csv
008930,2026-07-24,34600.0,0.0073,0.0581,0.2674,33540.0,32017.5,0.6854,0.0394,2,price_momentum,pykrx,data/raw/price_008930_20260328_20260726.csv
340810,2026-07-24,2460.0,-0.0575,0.0513,0.0837,2438.0,2382.5,0.8964,0.0553,2,price_momentum,pykrx,data/raw/price_340810_20260328_20260726.csv
018260,2026-07-24,209500.0,-0.039,0.0512,0.0992,200160.0,196840.0,0.6648,0.0461,2,price_momentum,pykrx,data/raw/price_018260_20260328_20260726.csv
009540,2026-07-24,372000.0,-0.0236,0.0508,0.0164,356900.0,350750.0,0.6631,0.04,2,price_momentum,pykrx,data/raw/price_009540_20260328_20260726.csv
236810,2026-07-24,1071.0,-0.0369,0.05,0.0583,1044.2,1038.75,1.0161,0.0594,2,price_momentum,pykrx,data/raw/price_236810_20260328_20260726.csv
012160,2026-07-24,2490.0,0.0462,0.0397,0.3245,2404.0,1955.2,0.1654,0.0878,2,price_momentum,pykrx,data/raw/price_012160_20260328_20260726.csv
008470,2026-07-24,1726.0,-0.0023,0.0335,0.0544,1708.2,1666.25,0.2076,0.0443,2,price_momentum,pykrx,data/raw/price_008470_20260328_20260726.csv
159910,2026-07-24,3220.0,-0.0473,0.0271,0.0915,3196.0,3087.75,0.8513,0.0499,2,price_momentum,pykrx,data/raw/price_159910_20260328_20260726.csv
001420,2026-07-24,2910.0,0.0017,0.0246,0.1412,2853.0,2838.5,0.4508,0.0548,2,price_momentum,pykrx,data/raw/price_001420_20260328_20260726.csv
038680,2026-07-24,3490.0,-0.0057,0.0235,0.1595,3435.0,3234.0,0.4254,0.0344,2,price_momentum,pykrx,data/raw/price_038680_20260328_20260726.csv
134790,2026-07-24,19310.0,-0.0031,0.0212,0.1854,19350.0,18957.5,0.7221,0.0232,2,price_momentum,pykrx,data/raw/price_134790_20260328_20260726.csv
004380,2026-07-24,7920.0,-0.0504,0.0206,-0.0088,8032.0,7990.5,0.5132,0.0389,2,price_momentum,pykrx,data/raw/price_004380_20260328_20260726.csv
011930,2026-07-24,16100.0,-0.0086,0.019,-0.1367,15364.0,16893.0,1.7548,0.0678,2,price_momentum,pykrx,data/raw/price_011930_20260328_20260726.csv
024720,2026-07-24,8660.0,-0.0092,0.0105,0.1593,8522.0,8364.5,0.3141,0.0314,2,price_momentum,pykrx,data/raw/price_024720_20260328_20260726.csv
230360,2026-06-29,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,2,price_momentum,pykrx,data/raw/price_230360_20260328_20260726.csv
199290,2026-07-24,428.0,0.1475,0.5124,0.3049,338.4,365.7,0.0039,0.0942,1,neutral,pykrx,data/raw/price_199290_20260328_20260726.csv
100840,2026-07-24,27000.0,-0.0288,0.0909,-0.0476,25450.0,26195.0,0.7893,0.0576,1,neutral,pykrx,data/raw/price_100840_20260328_20260726.csv
