source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,001060,google_news_rss,5,1,0,2,2,0,0,5,0,6,"JW중외제약, '2주에 1회 투약' 비만신약 후보 임상3상 계획 신청 - 연합뉴스 | [실적속보]JW중외제약, 3년 중 최고 매출 달성, 영업이익은 전년동기 대비 34%↑ (연결) - 씽크풀 AI | JW중외제약, 실적·통풍 신약 ‘쌍끌이’…삼성바이오 노사는 사후조정 합의 [바이오 주간 결산] - 팜이데일리"
google_news_rss,009420,google_news_rss,5,1,1,2,2,0,0,6,0,6,"한올바이오파마(009420) - 씽크풀 AI | 로이반트, 한올 IMVT-1402에 베팅…“GD신약, 경쟁사보다 먼저 출시” - 팜이데일리 | 한올바이오파마(009420) - 매일경제 마켓"
google_news_rss,040910,google_news_rss,5,1,2,2,2,1,1,9,2,6,"[실적속보]아이씨디, 올해 2Q 매출액 290억(-66%) 영업이익 17.7억(-77%) (연결) - 씽크풀 AI | 아이씨디(040910) - 매일경제 마켓 | 아이씨디(040910), 삼성 QD 받고 중국 투자 받고... - Naver Blog"
google_news_rss,049950,google_news_rss,5,1,2,2,2,1,2,9,2,6,"특징주, 미래컴퍼니-2차전지(전고체) 테마 상승세에 17.6% ↑ - 매일경제 마켓 | 미래컴퍼니 (049950) - 씽크풀 AI | 특징주, 미래컴퍼니-유리 기판 테마 상승세에 5.45% ↑ - 매일경제 마켓"
google_news_rss,064800,google_news_rss,5,1,0,4,3,0,0,5,0,10,"[실적속보]포니링크, 올해 2Q 매출액 120억(+22%) 영업이익 -44.2억(적자지속) (연결) - 씽크풀 AI | 포니링크 47% 하락, InvestingPro 공정가치가 예측 By Investing.com - Investing.com 한국어 | 포니링크, 100원→500원 주식병합 결정 - 마켓인"
google_news_rss,084870,google_news_rss,5,1,2,2,2,1,1,9,2,6,"TBH글로벌, 상반기 매출 1000억 돌파·영업이익 176% 증가 - 마켓인 | TBH글로벌, 상반기 영업익 27억…전년비 176%↑ - sedaily.com | 특징주, TBH글로벌-패션/의류 테마 상승세에 6.11% ↑ - 매일경제 마켓"
google_news_rss,086820,google_news_rss,5,1,1,3,2,0,0,6,0,7,"바이오솔루션 中사업 본격화… ‘카티라이프’ 첫 시술에 11% 껑충 [Why 바이오] - sedaily.com | ""중국서 첫 시술 성공, 본토 진출 문 열었다"" 이정선 바이오솔루션 대표의 승부수 - v.daum.net | 바이오솔루션, '카티라이프' 中 매출 시동…보아오 거점 확보 - 네이트"
google_news_rss,089140,google_news_rss,5,1,1,2,2,1,1,8,2,6,"저점을 줄때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - 씽크풀 AI | 넥스턴앤롤코리아 ""루멘스 주식 280억원어치 취득…지분율 22%"" - 연합뉴스 | 밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - 씽크풀 AI"
google_news_rss,089860,google_news_rss,5,1,4,2,2,0,0,9,0,6,"[투데이리포트]롯데렌탈, ""지속되는 성장…"" BUY-NH투자증권 - 씽크풀 AI | 롯데렌탈, 네번째 중고차 소매점 부산서 개소…첫 非수도권 지역 거점 - 뉴스1 | 롯데렌탈 '렌탈 경쟁력은 수익성 확대! 여전히 매력적인 기업~' 증권사 발표에 강세…4.44% - 매일경제 마켓"
google_news_rss,109070,google_news_rss,5,1,1,3,3,0,0,6,0,9,"[실적속보]주성코퍼레이션, 올해 2Q 매출액 242억(+16%) 영업이익 -2.7억(적자전환) (연결) - 씽크풀 AI | [MK 골든크로스 돌파종목 : 주성코퍼레이션(109070) & 비스토스(419540)] - 매일경제 마켓 | 주성코퍼레이션, 150억원 유상증자…비앤피주성에 제3자배정 - 연합뉴스"
