collected_at,source,rank,title,url,top_global_theme,top_global_theme_score,us_market_attention_score,macro_risk_score,korea_relevance_score,body_length
2026-09-02 00:49:32,Sherwood Snacks,1,🛢️ Less reserved,https://sherwood.news/snacks/newsletters/less-reserved/,energy_commodity,17,1,0,25,4205
2026-09-02 00:49:33,Sherwood Snacks,2,🏦 America’s central bankers,https://sherwood.news/snacks/newsletters/americas-central-bankers/,ai_semiconductor,40,3,0,31,6000
2026-09-02 00:49:33,Sherwood Snacks,3,⛈️ Any airport in a storm,https://sherwood.news/snacks/newsletters/any-airport-in-a-storm/,ai_semiconductor,23,2,2,30,4966
