source_provider,query,provider_mix,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,rumor_noise_keyword_count,attention_keyword_count,news_attention_score,rumor_noise_score,news_risk_score,top_titles
google_news_rss,000760,google_news_rss,3,1,0,1,1,1,1,5,2,3,"이화산업(000760) - 매일경제 마켓 | 대성산업, 상한가 진입.. +29.97% ↑ - 서울경제 | 온타이드, 상한가 진입.. +30.00% ↑ - 서울경제"
google_news_rss,000950,google_news_rss,5,1,2,2,1,1,1,9,2,4,"전방 (000950) - 씽크풀 AI | 인피니티, 364마력 하이브리드 Q50S 에센스 출시 - 연합뉴스 | 전방, 상승출발 후 꾸준히 올라 10.1%↑... 차트 하락세 중 상승 전환 - 뉴스핌"
google_news_rss,009460,google_news_rss,5,1,2,2,2,2,2,11,4,6,"특징주, 한창제지-제지 테마 상승세에 25.88% ↑ - 매일경제 마켓 | 이상무 대표이사, 한창제지 주식 9153주 보유 - 디지털투데이 | [특징주] 한창제지, 폭락장 뚫고 치솟았다…친환경 포장재 기대감 폭발 - 와이드경제"
google_news_rss,028260,google_news_rss,5,1,2,1,1,1,2,9,2,3,"특징주, 삼성물산-S7(삼성전자/SK하이닉스 등) 테마 상승세에 5.88% ↑ - 씽크풀 AI | 삼성물산(028260) - 씽크풀 AI | 삼성물산, 증권사 목표가 상향에 강세…4.78% - 매일경제 마켓"
google_news_rss,036630,google_news_rss,5,1,2,2,2,1,1,9,2,6,"[실적속보]세종텔레콤, 올해 2Q 영업이익 13.8억원... 전년동기比 큰 폭 증가 (연결) - 씽크풀 AI | 특징주, 세종텔레콤-마이데이터 테마 상승세에 23.05% ↑ - 매일경제 마켓 | SIGNAL - 서울경제"
google_news_rss,084870,google_news_rss,5,1,1,2,2,0,0,6,0,6,"[잠정실적]TBH글로벌, 올해 2Q 매출액 533억(+11%) 영업이익 35.9억(-4.3%) (연결) - 씽크풀 AI | TBH글로벌, 신규 브랜드 '타임아웃' 1차 라인업 확정 - v.daum.net | TBH글로벌, ‘타임아웃’ 카테고리 4개 확정…11월 첫 라인업 - 서울경제"
google_news_rss,089860,google_news_rss,5,1,2,2,2,0,0,7,0,6,"[실적속보]롯데렌탈, 3년 중 최고 매출 달성, 영업이익은 전년동기 대비 9.6%↑ (연결) - 씽크풀 AI | 롯데렌탈(089860)_이수범 전문가_종목 상담 (20230731) Directive 8020 (3aMISfnIDF) - Mshale | 롯데렌탈 '렌탈 경쟁력은 수익성 확대! 여전히 매력적인 기업~' 증권사 발표에 강세…4.44% - 매일경제 마켓"
google_news_rss,101970,google_news_rss,5,1,3,1,1,0,0,8,0,3,"SIGNAL - 서울경제 | 우양에이치씨, 332억 8천만 원 공급계약→글로벌 시장 입지 강화 - 톱스타뉴스 | 우양에이치씨(101970) - 매일경제 마켓"
google_news_rss,115480,google_news_rss,5,1,1,3,3,0,0,6,0,9,"[실적속보]씨유메디칼, 올해 2Q 매출액 급증 212억원... 전년동기比 71%↑ (연결) - 씽크풀 AI | 씨유메디칼, 상반기 영업익 98억…“하반기 성장 흐름 유지” - 서울경제 | 씨유메디칼, 최대주주 대광네트웍스로 변경 - 마켓인"
google_news_rss,121440,google_news_rss,5,1,1,2,2,0,0,6,0,6,"골프존홀딩스(121440) - 씽크풀 AI | [실적속보]골프존홀딩스, 올해 2Q 매출액 1058억(+0.8%) 영업이익 144억(-5.0%) (연결) - 씽크풀 AI | '골프존홀딩스' 10% 이상 상승, 외국인, 기관 각각 6일 연속 순매수, 3일 연속 순매도 - 씽크풀 AI"
google_news_rss,128940,google_news_rss,5,1,2,3,2,0,0,7,0,7,"한미약품(128940)밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - 씽크풀 AI | '한미약품' 5% 이상 상승, 비만 파이프라인 성과와 MSD의 반전을 기다리며 - 하나증권, BUY - 씽크풀 AI | 한미약품, 2분기 영업익 117% 급증…기술이전 효과(종합) - 연합뉴스"
google_news_rss,215480,google_news_rss,5,1,0,1,1,0,0,5,0,3,"7. 한국 반미담론 부재 속 심화된 ‘미맹(美盲)’ 현상 - 통일뉴스 | 토박스코리아, 대표이사에 최진희 선임…윤여준 사임 - 디지털투데이 | 토박스코리아, ‘꿈비’와 시너지 속도…임총 앞두고 “주주가치 제고 총력” - edaily.co.kr"
