stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason
008470,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,55.1,55.1,55.1,81.86,81.86,0,67.0,-2.0,2,5.4,4.5,0.0,2.0,0.0,0,0,55.1,v2_conservative_ranker,price_momentum,1927.0,0.1075,0.1165,0.2916,1776.6,1735.5,0.7857,0.045,pykrx,,,,,,2,2,0,data/raw/price_008470_20260404_20260802.csv,22,False,Broad evaluation pool candidate
403550,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,53.87,53.87,53.87,65.85,65.85,0,50.36,5.64,3,3.13,0.0,0.0,2.0,0.0,0,0,53.87,v2_conservative_ranker,price_momentum,9770.0,-0.0101,0.0124,-0.111,9682.0,9973.0,2.1287,0.0261,pykrx,,,,,,2,2,0,data/raw/price_403550_20260404_20260802.csv,23,False,Broad evaluation pool candidate
080420,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,53.58,53.58,53.58,60.43,60.43,0,53.26,0.0,3,2.68,0.0,0.0,0.0,0.0,0,0,53.58,v2_conservative_ranker,neutral,1412.0,0.0467,0.036,0.0188,1364.2,1375.0,1.0199,0.0223,pykrx,,,,,,,,,data/raw/price_080420_20260404_20260802.csv,24,False,Broad evaluation pool candidate
253450,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,53.21,53.21,53.21,66.15,66.15,0,58.19,-2.0,2,3.98,0.0,0.0,1.0,0.0,0,0,53.21,v2_conservative_ranker,price_momentum,21600.0,0.0261,0.0511,0.0023,21150.0,21070.5,0.7079,0.0332,pykrx,,,,,,1,1,0,data/raw/price_253450_20260404_20260802.csv,25,False,Broad evaluation pool candidate
009810,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,52.76,52.76,52.76,64.11,64.11,0,56.4,0.0,2,5.64,0.0,0.0,1.0,0.0,0,1,52.76,v2_conservative_ranker,price_momentum,1934.0,-0.0378,0.0342,-0.0005,1902.6,1895.9,0.9019,0.047,pykrx,,,,,,1,1,0,data/raw/price_009810_20260404_20260802.csv,26,False,Broad evaluation pool candidate
217730,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,52.18,52.18,52.18,58.14,58.14,0,55.54,0.68,3,8.75,0.0,1.29,0.0,0.0,0,3,52.18,v2_conservative_ranker,neutral,2250.0,0.0112,0.0638,0.0045,2135.8,2319.7,1.1369,0.0729,pykrx,,,,,,,,,data/raw/price_217730_20260404_20260802.csv,27,False,Broad evaluation pool candidate
004780,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,51.9,51.9,51.9,68.73,68.73,0,56.59,0.0,2,1.69,0.0,0.0,5.0,0.0,0,0,51.9,v2_conservative_ranker,price_momentum,4090.0,0.0037,0.0136,0.0637,4116.0,3965.25,0.9319,0.0141,pykrx,,,,,,5,3,1,data/raw/price_004780_20260404_20260802.csv,28,False,Broad evaluation pool candidate
296160,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,51.18,51.18,51.18,58.16,58.16,0,46.82,4.36,3,3.0,0.0,0.0,0.0,0.0,0,0,51.18,v2_conservative_ranker,neutral,2760.0,-0.0018,-0.0125,-0.0265,2705.0,2782.25,1.8717,0.025,pykrx,,,,,,,,,data/raw/price_296160_20260404_20260802.csv,29,False,Broad evaluation pool candidate
290720,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,50.35,50.35,50.35,66.49,66.49,0,52.69,5.24,3,5.04,5.54,0.0,0.0,0.0,0,0,50.35,v2_conservative_ranker,neutral,3170.0,0.1162,-0.0231,0.1741,3032.0,3085.5,2.049,0.042,pykrx,,,,,,,,,data/raw/price_290720_20260404_20260802.csv,30,False,Broad evaluation pool candidate
179530,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,48.6,48.6,48.6,87.6,87.6,0,60.66,0.0,3,5.89,6.64,2.53,0.0,0.0,0,0,48.6,v2_conservative_ranker,price_momentum,2030.0,0.1253,0.1633,-0.0098,1832.2,1950.75,3.6501,0.0491,pykrx,,,,,,,,,data/raw/price_179530_20260404_20260802.csv,31,False,Broad evaluation pool candidate
159910,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,48.06,48.06,48.06,55.97,55.97,0,51.09,0.0,2,5.03,0.0,0.0,0.0,0.0,0,0,48.06,v2_conservative_ranker,neutral,3200.0,0.0373,-0.0062,0.0774,3145.0,3128.5,0.8188,0.0419,pykrx,,,,,,,,,data/raw/price_159910_20260404_20260802.csv,32,False,Broad evaluation pool candidate
007980,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,47.06,47.06,47.06,53.32,53.32,0,43.57,2.99,3,2.51,0.0,0.0,0.0,0.0,0,0,47.06,v2_conservative_ranker,neutral,1628.0,0.0169,-0.0367,-0.0502,1625.4,1685.6,1.5983,0.0209,pykrx,,,,,,,,,data/raw/price_007980_20260404_20260802.csv,33,False,Broad evaluation pool candidate
018260,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,47.04,47.04,47.04,54.7,54.7,0,48.11,1.76,3,5.83,0.0,0.0,0.0,0.0,0,0,47.04,v2_conservative_ranker,neutral,206000.0,0.0367,-0.0167,0.0223,204000.0,198925.0,1.3519,0.0486,pykrx,,,,,,,,,data/raw/price_018260_20260404_20260802.csv,34,False,Broad evaluation pool candidate
230360,2026-06-29,2026-06-29,2026-06-29,2026-08-02,HOLD,neutral,46.98,46.98,46.98,59.98,59.98,0,53.0,0.0,0,0.02,0.0,0.0,6.0,0.0,0,0,46.98,v2_conservative_ranker,price_momentum,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,pykrx,,,,,,8,4,2,data/raw/price_230360_20260404_20260802.csv,35,False,Broad evaluation pool candidate
294870,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,46.8,46.8,46.8,57.61,54.61,3,48.36,0.0,2,4.56,0.0,0.0,0.0,0.0,0,1,46.8,v2_conservative_ranker,neutral,19850.0,0.0248,-0.0317,0.0724,19828.0,18938.0,0.994,0.038,pykrx,IPARK현대산업개발,IPARK현대산업개발,supply_contract,medium_attention,no_risk_noise,,,,data/raw/price_294870_20260404_20260802.csv,36,False,Broad evaluation pool candidate
003490,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,46.08,46.08,46.08,51.38,51.38,0,47.52,0.0,2,3.44,0.0,0.0,0.0,0.0,0,0,46.08,v2_conservative_ranker,neutral,25900.0,0.0507,0.0177,-0.0928,25410.0,26385.0,0.8533,0.0287,pykrx,,,,,,,,,data/raw/price_003490_20260404_20260802.csv,37,False,Broad evaluation pool candidate
040910,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.78,45.78,45.78,54.72,54.72,0,49.29,0.0,3,4.42,2.09,0.0,0.0,0.0,0,0,45.78,v2_conservative_ranker,neutral,4045.0,0.0874,0.005,-0.0061,3889.0,3945.0,1.0339,0.0368,pykrx,,,,,,,,,data/raw/price_040910_20260404_20260802.csv,38,False,Broad evaluation pool candidate
330730,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.28,45.28,45.28,51.84,51.84,0,46.28,0.87,3,3.92,0.95,0.0,0.0,0.0,0,0,45.28,v2_conservative_ranker,neutral,4495.0,0.0779,0.0011,-0.0808,4368.0,4502.75,1.174,0.0327,pykrx,,,,,,,,,data/raw/price_330730_20260404_20260802.csv,39,False,Broad evaluation pool candidate
038680,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.17,45.17,45.17,51.9,51.9,0,48.88,-2.0,2,3.71,0.0,0.0,0.0,0.0,0,0,45.17,v2_conservative_ranker,neutral,3350.0,0.0404,-0.0401,0.1111,3385.0,3318.25,0.2408,0.0309,pykrx,,,,,,,,,data/raw/price_038680_20260404_20260802.csv,40,False,Broad evaluation pool candidate
020560,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.11,45.11,45.11,50.42,50.42,0,48.22,-2.0,2,3.11,0.0,0.0,0.0,0.0,0,0,45.11,v2_conservative_ranker,neutral,6960.0,0.0357,0.0161,-0.0683,6868.0,7093.0,0.4695,0.0259,pykrx,,,,,,,,,data/raw/price_020560_20260404_20260802.csv,41,False,Broad evaluation pool candidate
001470,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_001470_20260404_20260802.csv,42,False,Broad evaluation pool candidate
023440,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,521.0,0.0,0.0,0.0,521.0,521.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_023440_20260404_20260802.csv,43,False,Broad evaluation pool candidate
052770,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,312.0,0.0,0.0,0.0,312.0,312.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_052770_20260404_20260802.csv,44,False,Broad evaluation pool candidate
066410,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1153.0,0.0,0.0,0.0,1153.0,1153.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066410_20260404_20260802.csv,45,False,Broad evaluation pool candidate
066790,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1493.0,0.0,0.0,0.0,1493.0,1493.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_066790_20260404_20260802.csv,46,False,Broad evaluation pool candidate
068240,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2530.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_068240_20260404_20260802.csv,47,False,Broad evaluation pool candidate
069460,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,2660.0,0.0,0.0,0.0,2660.0,2660.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_069460_20260404_20260802.csv,48,False,Broad evaluation pool candidate
183490,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,990.0,0.0,0.0,0.0,990.0,990.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_183490_20260404_20260802.csv,49,False,Broad evaluation pool candidate
210120,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,930.0,0.0,0.0,0.0,930.0,930.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_210120_20260404_20260802.csv,50,False,Broad evaluation pool candidate
288330,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,416.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_288330_20260404_20260802.csv,51,False,Broad evaluation pool candidate
348950,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,1182.0,0.0,0.0,0.0,1182.0,1182.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_348950_20260404_20260802.csv,52,False,Broad evaluation pool candidate
380540,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,45.0,45.0,45.0,44.0,44.0,0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,45.0,v2_conservative_ranker,neutral,8450.0,0.0,0.0,0.0,8450.0,8450.0,0.0,0.0,pykrx,,,,,,,,,data/raw/price_380540_20260404_20260802.csv,53,False,Broad evaluation pool candidate
206400,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,44.78,44.78,44.78,50.73,50.73,0,52.53,-2.0,2,7.5,0.0,0.25,0.0,0.0,0,0,44.78,v2_conservative_ranker,neutral,855.0,0.0452,0.1075,-0.1276,842.8,883.65,0.1023,0.0625,pykrx,,,,,,,,,data/raw/price_206400_20260404_20260802.csv,54,False,Broad evaluation pool candidate
053580,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,44.65,44.65,44.65,51.51,51.51,0,46.47,0.0,2,3.82,0.0,0.0,0.0,0.0,0,0,44.65,v2_conservative_ranker,neutral,6340.0,0.0411,-0.035,0.0276,6240.0,6238.5,0.8011,0.0318,pykrx,,,,,,,,,data/raw/price_053580_20260404_20260802.csv,55,False,Broad evaluation pool candidate
144510,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,44.13,44.13,44.13,46.21,46.21,0,42.26,2.48,3,3.61,0.0,0.0,0.0,0.0,0,0,44.13,v2_conservative_ranker,neutral,13360.0,0.0511,-0.0037,-0.0677,13018.0,13423.5,1.4964,0.0301,pykrx,,,,,,,,,data/raw/price_144510_20260404_20260802.csv,56,False,Broad evaluation pool candidate
028260,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,43.56,43.56,43.56,60.01,60.01,0,51.04,4.31,3,8.62,8.0,1.18,0.0,0.0,0,3,43.56,v2_conservative_ranker,price_momentum,351500.0,0.1956,0.0278,-0.1353,315100.0,359650.0,1.862,0.0718,pykrx,,,,,,,,,data/raw/price_028260_20260404_20260802.csv,57,False,Broad evaluation pool candidate
340570,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,43.5,43.5,43.5,51.71,51.71,0,48.66,-2.0,2,5.16,0.0,0.0,0.0,0.0,0,0,43.5,v2_conservative_ranker,neutral,55600.0,0.0335,-0.0124,0.0258,56360.0,53635.0,0.6592,0.043,pykrx,,,,,,,,,data/raw/price_340570_20260404_20260802.csv,58,False,Broad evaluation pool candidate
013520,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,43.14,43.14,43.14,53.58,53.58,0,50.64,-2.0,2,4.18,3.32,0.0,0.0,0.0,0,0,43.14,v2_conservative_ranker,neutral,2585.0,0.0977,0.0217,-0.0152,2440.0,2518.75,0.6088,0.0348,pykrx,,,,,,,,,data/raw/price_013520_20260404_20260802.csv,59,False,Broad evaluation pool candidate
017810,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,43.04,43.04,43.04,45.03,45.03,0,42.81,0.0,2,1.78,0.0,0.0,0.0,0.0,0,0,43.04,v2_conservative_ranker,neutral,8830.0,0.0256,-0.0067,-0.0433,8784.0,8974.0,0.891,0.0148,pykrx,,,,,,,,,data/raw/price_017810_20260404_20260802.csv,60,False,Broad evaluation pool candidate
290270,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,42.78,42.78,42.78,45.58,45.58,0,43.47,0.0,3,3.68,0.0,0.0,0.0,0.0,0,0,42.78,v2_conservative_ranker,neutral,2625.0,0.0542,-0.0187,0.0096,2617.0,2632.5,1.007,0.0307,pykrx,,,,,,,,,data/raw/price_290270_20260404_20260802.csv,61,False,Broad evaluation pool candidate
185750,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,42.56,42.56,42.56,45.05,45.05,0,41.7,0.0,3,2.14,0.0,0.0,0.0,0.0,0,0,42.56,v2_conservative_ranker,neutral,66900.0,-0.0045,-0.0248,-0.0234,67160.0,68110.0,1.0801,0.0178,pykrx,,,,,,,,,data/raw/price_185750_20260404_20260802.csv,62,False,Broad evaluation pool candidate
368970,2026-07-31,2026-07-31,2026-07-31,2026-08-02,HOLD,neutral,42.38,42.38,42.38,49.01,49.01,0,49.47,-2.0,2,7.09,0.0,0.0,0.0,0.0,0,0,42.38,v2_conservative_ranker,neutral,2230.0,0.067,-0.0133,0.1657,2200.0,2269.75,0.6605,0.0591,pykrx,,,,,,,,,data/raw/price_368970_20260404_20260802.csv,63,False,Broad evaluation pool candidate
