stock_code,signal_date,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,breakout_score,signal_label,price_source,source_file
119850,2026-07-23,44950.0,0.2825,0.3938,1.2565,37040.0,28943.0,2.8022,0.0922,5,strong_price_momentum,pykrx,data/raw/price_119850_20260325_20260723.csv
065420,2026-07-23,214.0,0.297,0.2022,0.2022,145.8,169.95,7.6617,0.1439,4,strong_price_momentum,pykrx,data/raw/price_065420_20260325_20260723.csv
114450,2026-07-23,2035.0,0.0436,0.0848,0.12,1979.4,1868.9,0.4611,0.0364,4,strong_price_momentum,pykrx,data/raw/price_114450_20260325_20260723.csv
340570,2026-07-23,56200.0,0.102,0.0705,0.0564,52540.0,52930.0,1.8271,0.0441,4,strong_price_momentum,unknown,data/raw/price_340570_20260623_20260723.csv
354200,2026-07-23,1964.0,-0.1713,0.3658,0.0863,1793.2,1737.1,9.0328,0.1252,3,price_momentum,pykrx,data/raw/price_354200_20260325_20260723.csv
465770,2026-07-23,5050.0,0.0192,0.3503,1.5726,4264.0,2725.9,3.6229,0.1371,3,price_momentum,pykrx,data/raw/price_465770_20260325_20260723.csv
340810,2026-07-23,2600.0,0.0463,0.0924,0.0788,2412.0,2372.5,8.6793,0.0552,3,price_momentum,pykrx,data/raw/price_340810_20260325_20260723.csv
012160,2026-07-23,2420.0,0.0104,0.1152,0.2872,2393.0,1926.7,0.267,0.0875,2,price_momentum,pykrx,data/raw/price_012160_20260325_20260723.csv
009540,2026-07-23,372000.0,0.0523,0.1104,0.0109,351500.0,350000.0,0.4003,0.0374,2,price_momentum,pykrx,data/raw/price_009540_20260325_20260723.csv
322780,2026-07-23,2160.0,-0.0182,0.0816,0.3441,2179.0,1978.5,0.0632,0.17,2,price_momentum,pykrx,data/raw/price_322780_20260325_20260723.csv
004380,2026-07-23,8320.0,0.0097,0.0667,0.0439,7996.0,7993.0,0.5543,0.037,2,price_momentum,pykrx,data/raw/price_004380_20260325_20260723.csv
053580,2026-07-23,6620.0,0.0525,0.0558,0.1336,6272.0,6216.5,1.1149,0.0333,2,price_momentum,pykrx,data/raw/price_053580_20260325_20260723.csv
215380,2026-07-23,2550.0,0.0429,0.0472,0.1486,2433.0,2431.0,0.4294,0.0358,2,price_momentum,pykrx,data/raw/price_215380_20260325_20260723.csv
066430,2026-07-23,2205.0,-0.0907,0.045,-0.2436,2076.2,2252.45,5.6478,0.0893,2,price_momentum,pykrx,data/raw/price_066430_20260325_20260723.csv
008930,2026-07-23,33750.0,0.015,0.0433,0.2011,33040.0,31622.5,0.3378,0.0401,2,price_momentum,pykrx,data/raw/price_008930_20260325_20260723.csv
038680,2026-07-23,3510.0,0.0278,0.0385,0.1359,3419.0,3210.0,0.6156,0.0351,2,price_momentum,pykrx,data/raw/price_038680_20260325_20260723.csv
018260,2026-07-23,206500.0,0.0536,0.0361,0.088,195820.0,195320.0,0.5027,0.0393,2,price_momentum,pykrx,data/raw/price_018260_20260325_20260723.csv
005710,2026-07-23,10770.0,0.016,0.0326,0.0632,10620.0,10482.0,0.0591,0.0225,2,price_momentum,pykrx,data/raw/price_005710_20260325_20260723.csv
008470,2026-07-23,1725.0,-0.0029,0.0177,0.0518,1696.0,1661.55,0.3649,0.0443,2,price_momentum,pykrx,data/raw/price_008470_20260325_20260723.csv
009810,2026-07-23,1993.0,0.0122,0.0168,0.1292,1935.8,1885.5,0.2556,0.054,2,price_momentum,pykrx,data/raw/price_009810_20260325_20260723.csv
134790,2026-07-23,19430.0,0.0,0.0167,0.1979,19282.0,18809.5,0.248,0.023,2,price_momentum,pykrx,data/raw/price_134790_20260325_20260723.csv
024720,2026-07-23,8590.0,0.013,0.0166,0.1453,8474.0,8297.5,0.1865,0.0309,2,price_momentum,pykrx,data/raw/price_024720_20260325_20260723.csv
040910,2026-07-23,4030.0,-0.0074,0.0075,0.019,4034.0,3999.0,0.1215,0.0345,2,price_momentum,pykrx,data/raw/price_040910_20260325_20260723.csv
159910,2026-07-23,3130.0,-0.031,0.0064,0.0451,3129.0,3061.75,0.3033,0.0484,2,price_momentum,pykrx,data/raw/price_159910_20260325_20260723.csv
230360,2026-06-29,16000.0,0.0,0.0,0.0,16000.0,16000.5,0.0,0.0002,2,price_momentum,pykrx,data/raw/price_230360_20260325_20260723.csv
199290,2026-07-23,373.0,0.1477,0.1235,-0.0312,309.4,360.7,0.3656,0.0959,1,neutral,pykrx,data/raw/price_199290_20260325_20260723.csv
189330,2026-07-23,9750.0,0.0644,0.0738,0.189,9104.0,9690.5,0.5952,0.1092,1,neutral,pykrx,data/raw/price_189330_20260325_20260723.csv
900120,2026-07-23,1146.0,-0.0095,0.0475,-0.2183,1119.8,1130.85,0.8891,0.0728,1,neutral,pykrx,data/raw/price_900120_20260325_20260723.csv
010140,2026-07-23,22750.0,0.0532,0.0412,-0.0752,21770.0,22467.5,0.4304,0.0402,1,neutral,pykrx,data/raw/price_010140_20260325_20260723.csv
112610,2026-07-23,42100.0,0.0645,0.0369,0.012,39840.0,40912.5,0.8449,0.0462,1,neutral,pykrx,data/raw/price_112610_20260325_20260723.csv
329180,2026-07-23,486000.0,0.0463,0.0318,-0.1721,466900.0,526700.0,0.3383,0.0365,1,neutral,pykrx,data/raw/price_329180_20260325_20260723.csv
236810,2026-07-23,1047.0,0.0165,0.0265,0.0439,1021.0,1032.55,0.1884,0.0561,1,neutral,pykrx,data/raw/price_236810_20260325_20260723.csv
004990,2026-07-23,23250.0,0.0426,0.0242,-0.0292,22560.0,23312.5,0.4904,0.0274,1,neutral,pykrx,data/raw/price_004990_20260325_20260723.csv
253450,2026-07-23,20650.0,0.0482,0.0223,-0.0236,20072.0,21063.5,0.4605,0.0396,1,neutral,pykrx,data/raw/price_253450_20260325_20260723.csv
100840,2026-07-23,26450.0,0.058,0.0212,-0.0832,24730.0,26195.0,0.5208,0.0529,1,neutral,pykrx,data/raw/price_100840_20260325_20260723.csv
000720,2026-07-23,102400.0,0.0385,0.0099,-0.1072,96960.0,105635.0,0.3169,0.0556,1,neutral,pykrx,data/raw/price_000720_20260325_20260723.csv
018470,2026-07-23,922.0,0.029,0.0066,-0.0844,905.6,925.9,0.4697,0.0345,1,neutral,pykrx,data/raw/price_018470_20260325_20260723.csv
296160,2026-07-23,2800.0,0.0018,0.0018,-0.1476,2811.0,2893.5,0.1022,0.0196,1,neutral,pykrx,data/raw/price_296160_20260325_20260723.csv
036530,2026-07-23,50300.0,0.0172,0.0,0.0307,51170.0,50140.0,0.4929,0.0281,1,neutral,pykrx,data/raw/price_036530_20260325_20260723.csv
368970,2026-07-23,2215.0,-0.0045,0.0,0.3083,2253.0,2207.3,0.1058,0.0885,1,neutral,pykrx,data/raw/price_368970_20260325_20260723.csv
263800,2026-07-23,5870.0,-0.0051,-0.0101,0.3311,5764.0,5459.5,0.3107,0.113,1,neutral,pykrx,data/raw/price_263800_20260325_20260723.csv
018700,2026-07-23,1175.0,-0.0009,-0.0134,0.3568,1201.8,1100.7,0.0577,0.0769,1,neutral,pykrx,data/raw/price_018700_20260325_20260723.csv
011420,2026-07-23,1450.0,0.0492,-0.0203,0.1328,1412.4,1453.6,7.5102,0.0307,1,neutral,pykrx,data/raw/price_011420_20260325_20260723.csv
431190,2026-07-23,2380.0,0.0237,-0.0206,0.0348,2349.0,2326.25,0.8669,0.0404,1,neutral,pykrx,data/raw/price_431190_20260325_20260723.csv
088790,2026-07-23,2405.0,-0.0062,-0.0263,0.1032,2420.0,2404.0,0.3079,0.0289,1,neutral,pykrx,data/raw/price_088790_20260325_20260723.csv
