event_date,stock_code,corp_name,event_type,report_nm,prediction_direction,prediction_result,market_adjusted_result,market_group,market_source_type,market_proxy_name,next_close_return,market_next_close_return,market_adjusted_next_close_return,market_adjusted_score_adjustment,market_adjusted_adjustment_label,market_adjusted_adjustment_reason
1970-01-01,153460,네이블,supply_contract,[기재정정]단일판매ㆍ공급계약체결              ,positive,success,market_data_missing,KOSDAQ,,,0.0051,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was 0.51%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,121440,골프존홀딩스,disclosure_violation,[기재정정]불성실공시법인지정예고              (공시불이행),negative,success,market_data_missing,KOSDAQ,,,-0.01,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.00%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,226330,신테카바이오,paid_in_capital_increase,주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0568,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -5.68%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,226330,신테카바이오,paid_in_capital_increase,주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0568,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -5.68%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,226330,신테카바이오,paid_in_capital_increase,주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0568,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -5.68%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,226330,신테카바이오,paid_in_capital_increase,주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0568,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -5.68%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,340360,다보링크,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0164,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.64%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,340360,다보링크,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0164,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.64%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,340360,다보링크,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0164,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.64%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,340360,다보링크,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0164,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.64%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
1970-01-01,340360,다보링크,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),negative,success,market_data_missing,KOSDAQ,,,-0.0164,,,0,neutral_adjustment,"Market-adjusted result is `market_data_missing`. Stock return was -1.64%, market return was N/A, and market-adjusted return was N/A. Score adjustment is 0. No score change is applied because market data is missing."
