stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
270520,앱튼,투자판단관련주요경영사항              (독점적 라이선스 취득(기술도입 계약)),investment_decision,20260825,volatile,30,C,Investment decisions can be positive or negative depending on scale and funding source.,5,5,2,3,5,"[N2 모닝 경제 브리핑-8월 26일] 美 증시, 엔비디아 실적 앞두고 3대 지... | 앱튼,지피씨알티 'CXCR4 길항제' 권리 승계 취득 계약 | 배터리 시장 판도 바뀌나… 포스코퓨처엠, 양극재 핵심 수혜주 부상",,,,No next trading day price data available yet.,pending
000210,DL,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,supply_contract,20260825,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,8,2,6,5,"제일약품, 온코닉 이어 자체 신약개발도 강화…R&D 투자금 50% 증가 | [건설 포트폴리오 점검] DL이앤씨, 주택으로 쌓은 재무체력 '외형은 축소... | 하나증권 ""고금리 장기화에 종목 장세 이어질 것""",,,,No next trading day price data available yet.,pending
014970,삼륭물산,불성실공시법인지정예고              (공시불이행),disclosure_violation,20260825,negative,-80,C,Disclosure violations may damage investor trust.,5,5,4,1,5,"삼륭물산, 대표이사 변경 지연공시로 불성실공시법인 지정 예고 | 대북 경협주 약세 속 개별주 부각… DMZ 테마 내 뚜렷한 차별화 | 일신석재 주가 파죽지세… 남북 관계 개선 기대감 확산",,,,No next trading day price data available yet.,pending
375500,DL이앤씨,[기재정정]단일판매ㆍ공급계약체결              ,supply_contract,20260825,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,6,1,5,5,"[건설 포트폴리오 점검] DL이앤씨, 주택으로 쌓은 재무체력 '외형은 축소... | 하나증권 ""고금리 장기화에 종목 장세 이어질 것"" | ""자사주 소각 효과 증명""…증권가 '제2의 SK하이닉스' 찾기 분주",,,,No next trading day price data available yet.,pending
267250,HD현대,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,supply_contract,20260825,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,1,1,0,5,"이승우·김현석 감독 충돌 사태…설기현 “유럽서도 흔하지 않아, 보기... | '10년 만의 우승'에 가까이, 서울의 마지막 난관은 '9월 일정' [케현장] | (EV트렌드코리아 2026) 전기차·충전기·배터리 한자리에…코엑스서 89개...",,,,No next trading day price data available yet.,pending
216400,인바이츠바이오코아,불성실공시법인지정              (공시불이행),disclosure_violation,20260825,negative,-80,C,Disclosure violations may damage investor trust.,5,5,3,2,5,"[공시] 인바이츠바이오코아 '거래정지', 네오이뮨텍·안지오랩 '투자경... | [오늘의 증시일정] MSDI·대호에이엘·카카오게임즈 등 | [공시] RF머트리얼즈·광전자 '투자주의', 인바이츠바이오코아 '투자위...",,,,No next trading day price data available yet.,pending
216400,인바이츠바이오코아,불성실공시법인지정              (공시불이행),disclosure_violation,20260825,negative,-80,C,Disclosure violations may damage investor trust.,5,5,3,2,5,"[공시] 인바이츠바이오코아 '거래정지', 네오이뮨텍·안지오랩 '투자경... | [오늘의 증시일정] MSDI·대호에이엘·카카오게임즈 등 | [공시] RF머트리얼즈·광전자 '투자주의', 인바이츠바이오코아 '투자위...",,,,No next trading day price data available yet.,pending
009540,HD한국조선해양,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,supply_contract,20260825,positive,70,C,Supply contract disclosures may indicate future revenue growth.,5,5,0,5,5,"환율ㆍ수급 소나기 맞은 조선株⋯증권가 ”이젠 승계 셈법과 AI 전력망... | [더벨][Company Watch] HD현대, 해외 조선소 투자 무게추 '인도→미국' | [Invest]HD현대重도 FDC TF 가동…삼성重과 시장 선점 경쟁",,,,No next trading day price data available yet.,pending
000950,전방,최대주주등소유주식변동신고서              ,major_shareholder_change,20260825,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,6,1,5,5,"[V차트] 아이마켓코리아, 2Q 호실적...삼성향 매출 확대 | 반도체 지수, 10% 추가 하락 경고…유럽발 자금 이탈 위험 확산 | 어두운 곳서 스마트폰 삼매경…녹내장 위험 커진다",,,,No next trading day price data available yet.,pending
000950,전방,최대주주등소유주식변동신고서              ,major_shareholder_change,20260825,volatile,10,C,Major shareholder changes can increase volatility depending on context.,5,6,1,5,5,"[V차트] 아이마켓코리아, 2Q 호실적...삼성향 매출 확대 | 반도체 지수, 10% 추가 하락 경고…유럽발 자금 이탈 위험 확산 | 어두운 곳서 스마트폰 삼매경…녹내장 위험 커진다",,,,No next trading day price data available yet.,pending
