stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_score_base,supplementary_score,signal_label,close,return_1d,return_5d,return_20d,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,source_file,candidate_rank,selected_pick,selection_reason
008930,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,53.78,53.78,53.78,53.78,0,neutral,32500.0,-0.0061,-0.0269,0.0961,0.6631,0.0431,pykrx,,,,,,data/raw/price_008930_20260322_20260720.csv,11,True,Top 20 by final price signal score
024720,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,52.86,52.86,52.86,52.86,0,neutral,8290.0,-0.0327,-0.0119,0.0547,0.4639,0.0347,pykrx,,,,,,data/raw/price_024720_20260322_20260720.csv,12,True,Top 20 by final price signal score
020560,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,51.21,51.21,51.21,51.21,0,neutral,6850.0,-0.0325,-0.0433,-0.0668,1.6363,0.0294,pykrx,,,,,,data/raw/price_020560_20260322_20260720.csv,13,True,Top 20 by final price signal score
389680,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,49.52,49.52,49.52,46.52,3,neutral,1676.0,0.0084,-0.0334,0.0,0.504,0.0516,unknown,유디엠텍,유디엠텍,supply_contract,medium_attention,no_risk_noise,data/raw/price_389680_20260620_20260720.csv,14,True,Top 20 by final price signal score
007980,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,47.97,47.97,47.97,47.97,0,neutral,1677.0,-0.0278,-0.034,-0.0412,0.6086,0.0222,pykrx,,,,,,data/raw/price_007980_20260322_20260720.csv,15,True,Top 20 by final price signal score
296160,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,46.69,46.69,46.69,46.69,0,neutral,2830.0,0.0053,0.0217,-0.2128,0.8852,0.0279,pykrx,,,,,,data/raw/price_296160_20260322_20260720.csv,16,True,Top 20 by final price signal score
419540,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,46.02,46.02,46.02,46.02,0,neutral,3045.0,-0.107,-0.0364,-0.0425,0.7468,0.047,pykrx,,,,,,data/raw/price_419540_20260322_20260720.csv,17,True,Top 20 by final price signal score
088790,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,45.44,45.44,45.44,45.44,0,neutral,2420.0,-0.0122,-0.0692,0.0126,0.4887,0.032,pykrx,,,,,,data/raw/price_088790_20260322_20260720.csv,18,True,Top 20 by final price signal score
236810,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.53,44.53,44.53,44.53,0,neutral,1004.0,-0.0157,-0.0411,-0.1864,2.0289,0.0621,pykrx,,,,,,data/raw/price_236810_20260322_20260720.csv,19,True,Top 20 by final price signal score
058730,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.46,44.46,44.46,44.46,0,neutral,4360.0,-0.0343,-0.1332,0.2565,0.6308,0.1498,pykrx,,,,,,data/raw/price_058730_20260322_20260720.csv,20,True,Top 20 by final price signal score
001470,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,347.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_001470_20260322_20260720.csv,21,False,Broad evaluation pool candidate
023440,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,521.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_023440_20260322_20260720.csv,22,False,Broad evaluation pool candidate
068240,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,2530.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_068240_20260322_20260720.csv,23,False,Broad evaluation pool candidate
069460,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,2660.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_069460_20260322_20260720.csv,24,False,Broad evaluation pool candidate
183490,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,990.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_183490_20260322_20260720.csv,25,False,Broad evaluation pool candidate
210120,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,930.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_210120_20260322_20260720.csv,26,False,Broad evaluation pool candidate
380540,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,44.0,0,neutral,8450.0,0.0,0.0,0.0,0.0,0.0,pykrx,,,,,,data/raw/price_380540_20260322_20260720.csv,27,False,Broad evaluation pool candidate
065420,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,44.0,44.0,44.0,47.0,-3,neutral,98.0,-0.216,-0.4494,0.0,14.2959,0.0821,unknown,에스아이리소스,에스아이리소스,paid_in_capital_increase,,,data/raw/price_065420_20260620_20260720.csv,28,False,Broad evaluation pool candidate
055550,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,43.76,43.76,43.76,47.76,-4,neutral,101800.0,-0.0565,-0.0678,0.0,0.9257,0.0301,unknown,신한지주,신한지주,major_shareholder_change,low_attention,risk_noise_detected,data/raw/price_055550_20260620_20260720.csv,29,False,Broad evaluation pool candidate
101970,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,41.68,41.68,41.68,41.68,0,neutral,9840.0,-0.0584,-0.0305,0.0754,0.4184,0.0555,pykrx,,,,,,data/raw/price_101970_20260322_20260720.csv,30,False,Broad evaluation pool candidate
052770,2026-07-20,2026-07-20,2026-07-20,2026-07-20,HOLD,neutral,41.0,41.0,41.0,44.0,-3,neutral,312.0,0.0,0.0,0.0,0.0,0.0,unknown,아이톡시,아이톡시,disclosure_violation,,,data/raw/price_052770_20260620_20260720.csv,31,False,Broad evaluation pool candidate
005710,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,39.73,39.73,39.73,42.73,-3,neutral,10330.0,-0.0264,-0.0218,0.0,0.4872,0.0201,unknown,대원산업,대원산업,lawsuit,,,data/raw/price_005710_20260620_20260720.csv,32,False,Broad evaluation pool candidate
033310,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,39.33,39.33,39.33,39.33,0,neutral,1293.0,-0.0205,-0.0387,0.0,0.2998,0.026,unknown,엠투엔,엠투엔,major_shareholder_change,medium_attention,no_risk_noise,data/raw/price_033310_20260620_20260720.csv,33,False,Broad evaluation pool candidate
065770,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,38.89,38.89,38.89,38.89,0,neutral,1625.0,-0.147,-0.1047,0.0705,0.3058,0.1277,pykrx,,,,,,data/raw/price_065770_20260322_20260720.csv,34,False,Broad evaluation pool candidate
321370,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,38.68,38.68,38.68,38.68,0,price_weakness,1415.0,0.0306,-0.1691,-0.3278,4.4367,0.0632,pykrx,,,,,,data/raw/price_321370_20260322_20260720.csv,35,False,Broad evaluation pool candidate
040910,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,38.43,38.43,38.43,38.43,0,neutral,3990.0,-0.0087,-0.0185,-0.1326,1.1607,0.0405,pykrx,,,,,,data/raw/price_040910_20260322_20260720.csv,36,False,Broad evaluation pool candidate
276730,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,36.69,36.69,36.69,36.69,0,neutral,19090.0,-0.0088,-0.0119,-0.0195,0.2217,0.0648,pykrx,,,,,,data/raw/price_276730_20260322_20260720.csv,37,False,Broad evaluation pool candidate
009540,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,36.16,36.16,36.16,36.16,0,neutral,340000.0,-0.0395,-0.0015,-0.1885,0.946,0.0394,pykrx,,,,,,data/raw/price_009540_20260322_20260720.csv,38,False,Broad evaluation pool candidate
004990,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.77,34.77,34.77,34.77,0,neutral,22250.0,-0.0241,-0.0491,-0.1275,0.7976,0.0273,pykrx,,,,,,data/raw/price_004990_20260322_20260720.csv,39,False,Broad evaluation pool candidate
115480,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.73,34.73,34.73,34.73,0,neutral,1753.0,-0.0152,-0.0373,-0.0851,0.2998,0.0308,pykrx,,,,,,data/raw/price_115480_20260322_20260720.csv,40,False,Broad evaluation pool candidate
216080,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.64,34.64,34.64,34.64,0,neutral,4390.0,-0.0135,-0.033,-0.0518,0.2671,0.0507,pykrx,,,,,,data/raw/price_216080_20260322_20260720.csv,41,False,Broad evaluation pool candidate
003490,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.54,34.54,34.54,34.54,0,price_weakness,25350.0,-0.0434,-0.0523,-0.093,0.6175,0.0329,pykrx,,,,,,data/raw/price_003490_20260322_20260720.csv,42,False,Broad evaluation pool candidate
144510,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.45,34.45,34.45,34.45,0,price_weakness,13040.0,-0.0225,-0.0732,0.0,0.6674,0.0623,unknown,지씨셀,지씨셀,investment_decision,medium_attention,no_risk_noise,data/raw/price_144510_20260620_20260720.csv,43,False,Broad evaluation pool candidate
013520,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,34.29,34.29,34.29,34.29,0,neutral,2425.0,-0.03,-0.0655,-0.0673,0.5475,0.0308,pykrx,,,,,,data/raw/price_013520_20260322_20260720.csv,44,False,Broad evaluation pool candidate
0126Z0,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,33.22,33.22,33.22,33.22,0,neutral,372500.0,-0.0593,-0.0312,-0.1317,0.7236,0.0542,pykrx,,,,,,data/raw/price_0126Z0_20260322_20260720.csv,45,False,Broad evaluation pool candidate
112610,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,33.06,33.06,33.06,37.06,-4,neutral,39000.0,-0.0213,-0.0213,-0.0813,0.615,0.0443,pykrx,,,,low_attention,risk_noise_detected,data/raw/price_112610_20260322_20260720.csv,46,False,Broad evaluation pool candidate
290560,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,33.02,33.02,33.02,33.02,0,neutral,1140.0,-0.0215,-0.0754,0.0,0.2664,0.0504,unknown,파라택시스이더리움,파라택시스이더리움,merger,,,data/raw/price_290560_20260620_20260720.csv,47,False,Broad evaluation pool candidate
003470,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,32.4,32.4,32.4,32.4,0,neutral,4340.0,-0.0366,-0.0657,-0.117,0.8073,0.0402,pykrx,,,,medium_attention,no_risk_noise,data/raw/price_003470_20260322_20260720.csv,48,False,Broad evaluation pool candidate
006730,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,32.38,32.38,32.38,32.38,0,neutral,9370.0,-0.0535,-0.1316,-0.0841,0.5287,0.0543,pykrx,,,,,,data/raw/price_006730_20260322_20260720.csv,49,False,Broad evaluation pool candidate
003070,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,31.71,31.71,31.71,31.71,0,price_weakness,8670.0,-0.0334,-0.0902,-0.1162,1.0132,0.0354,pykrx,,,,,,data/raw/price_003070_20260322_20260720.csv,50,False,Broad evaluation pool candidate
002020,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,31.06,31.06,31.06,31.06,0,price_weakness,32900.0,-0.0281,-0.2506,-0.3673,1.524,0.0508,pykrx,,,,,,data/raw/price_002020_20260322_20260720.csv,51,False,Broad evaluation pool candidate
255220,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.96,30.96,30.96,33.96,-3,price_weakness,1388.0,-0.0328,-0.1057,0.0,0.7583,0.0402,unknown,SG,SG,paid_in_capital_increase,,,data/raw/price_255220_20260620_20260720.csv,52,False,Broad evaluation pool candidate
019570,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.93,30.93,30.93,30.93,0,neutral,481.0,0.0,0.0,-0.1806,0.0,0.0404,pykrx,,,,,,data/raw/price_019570_20260322_20260720.csv,53,False,Broad evaluation pool candidate
224060,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.77,30.77,30.77,34.77,-4,neutral,4525.0,-0.0248,-0.1348,0.0,0.7082,0.1006,unknown,더코디,더코디,convertible_bond,high_attention,risk_noise_detected,data/raw/price_224060_20260620_20260720.csv,54,False,Broad evaluation pool candidate
018260,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.67,30.67,30.67,30.67,0,price_weakness,185800.0,-0.0677,-0.0691,-0.1236,0.6415,0.0409,pykrx,,,,,,data/raw/price_018260_20260322_20260720.csv,55,False,Broad evaluation pool candidate
033540,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.63,30.63,30.63,34.63,-4,neutral,862.0,-0.0945,-0.138,-0.0422,0.654,0.0538,pykrx,,,,medium_attention,risk_noise_detected,data/raw/price_033540_20260322_20260720.csv,56,False,Broad evaluation pool candidate
018470,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,30.01,30.01,30.01,30.01,0,neutral,888.0,-0.0348,-0.0462,-0.1838,0.5652,0.0357,pykrx,,,,medium_attention,no_risk_noise,data/raw/price_018470_20260322_20260720.csv,57,False,Broad evaluation pool candidate
004380,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,29.81,29.81,29.81,29.81,0,price_weakness,7610.0,-0.0193,-0.0731,-0.1449,0.7056,0.0387,pykrx,,,,,,data/raw/price_004380_20260322_20260720.csv,58,False,Broad evaluation pool candidate
297570,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,29.66,29.66,29.66,29.66,0,price_weakness,1030.0,-0.0181,-0.0949,-0.0419,0.2489,0.0425,pykrx,,,,,,data/raw/price_297570_20260322_20260720.csv,59,False,Broad evaluation pool candidate
900120,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,29.18,29.18,29.18,29.18,0,neutral,1081.0,-0.0092,0.0,-0.2626,0.3872,0.0714,pykrx,,,,,,data/raw/price_900120_20260322_20260720.csv,60,False,Broad evaluation pool candidate
013720,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,28.79,28.79,28.79,28.79,0,neutral,431.0,0.0,0.0,-0.2478,0.0,0.0521,pykrx,,,,,,data/raw/price_013720_20260322_20260720.csv,61,False,Broad evaluation pool candidate
049950,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,28.72,28.72,28.72,28.72,0,price_weakness,9450.0,-0.0464,-0.0957,-0.125,0.9964,0.0544,pykrx,,,,,,data/raw/price_049950_20260322_20260720.csv,62,False,Broad evaluation pool candidate
025980,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,28.71,28.71,28.71,28.71,0,price_weakness,3715.0,-0.0249,-0.0642,-0.2465,0.7957,0.0364,pykrx,,,,,,data/raw/price_025980_20260322_20260720.csv,63,False,Broad evaluation pool candidate
038530,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,27.41,27.41,27.41,27.41,0,price_weakness,754.0,-0.1253,-0.1202,-0.115,1.1618,0.0579,pykrx,,,,,,data/raw/price_038530_20260322_20260720.csv,64,False,Broad evaluation pool candidate
091590,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,27.37,27.37,27.37,27.37,0,neutral,5730.0,-0.037,-0.3569,0.1062,0.1769,0.1653,pykrx,,,,,,data/raw/price_091590_20260322_20260720.csv,65,False,Broad evaluation pool candidate
010140,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,27.3,27.3,27.3,27.3,0,price_weakness,20950.0,-0.0605,-0.0626,-0.2396,0.6119,0.0411,pykrx,,,,,,data/raw/price_010140_20260322_20260720.csv,66,False,Broad evaluation pool candidate
004710,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,26.48,26.48,26.48,26.48,0,neutral,8940.0,-0.0802,-0.0251,-0.3165,0.498,0.0985,pykrx,,,,,,data/raw/price_004710_20260322_20260720.csv,67,False,Broad evaluation pool candidate
142760,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,25.41,25.41,25.41,29.41,-4,neutral,385.0,-0.0494,-0.0052,-0.3475,0.3536,0.0619,pykrx,,,,low_attention,risk_noise_detected,data/raw/price_142760_20260322_20260720.csv,68,False,Broad evaluation pool candidate
329180,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,24.61,24.61,24.61,24.61,0,price_weakness,448500.0,-0.0733,-0.1101,-0.3276,0.8661,0.0358,pykrx,,,,,,data/raw/price_329180_20260322_20260720.csv,69,False,Broad evaluation pool candidate
078350,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,24.55,24.55,24.55,24.55,0,price_weakness,19040.0,-0.0735,-0.1722,0.0,0.501,0.0746,unknown,한양디지텍,한양디지텍,major_shareholder_change,medium_attention,no_risk_noise,data/raw/price_078350_20260620_20260720.csv,70,False,Broad evaluation pool candidate
253450,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,24.38,24.38,24.38,24.38,0,price_weakness,19900.0,-0.0245,-0.1116,-0.1496,0.5105,0.0404,pykrx,,,,,,data/raw/price_253450_20260322_20260720.csv,71,False,Broad evaluation pool candidate
082270,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,23.78,23.78,23.78,23.78,0,price_weakness,10130.0,-0.002,-0.0947,-0.236,0.6689,0.0476,pykrx,,,,low_attention,no_risk_noise,data/raw/price_082270_20260322_20260720.csv,72,False,Broad evaluation pool candidate
189330,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,23.65,23.65,23.65,23.65,0,neutral,8820.0,-0.0034,-0.2788,-0.0403,0.7768,0.1138,pykrx,,,,,,data/raw/price_189330_20260322_20260720.csv,73,False,Broad evaluation pool candidate
010960,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,23.32,23.32,23.32,23.32,0,neutral,3270.0,-0.034,-0.2369,0.0348,0.0971,0.1041,pykrx,,,,,,data/raw/price_010960_20260322_20260720.csv,74,False,Broad evaluation pool candidate
087260,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,22.28,22.28,22.28,25.28,-3,neutral,247.0,-0.008,-0.1179,0.0,0.1777,0.1114,unknown,모바일어플라이언스,모바일어플라이언스,disclosure_violation,,,data/raw/price_087260_20260620_20260720.csv,75,False,Broad evaluation pool candidate
036630,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,21.86,21.86,21.86,21.86,0,neutral,6620.0,-0.0543,-0.2773,-0.161,0.1521,0.0959,pykrx,,,,,,data/raw/price_036630_20260322_20260720.csv,76,False,Broad evaluation pool candidate
354200,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,21.45,21.45,21.45,28.45,-7,neutral,1669.0,0.0006,-0.2237,0.0,1.086,0.0707,unknown,엔젠바이오,엔젠바이오,paid_in_capital_increase,medium_attention,risk_noise_detected,data/raw/price_354200_20260620_20260720.csv,77,False,Broad evaluation pool candidate
064400,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,20.77,20.77,20.77,20.77,0,price_weakness,61800.0,-0.0492,-0.1308,-0.2797,0.6335,0.0395,pykrx,,,,,,data/raw/price_064400_20260322_20260720.csv,78,False,Broad evaluation pool candidate
302430,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,20.75,20.75,20.75,20.75,0,price_weakness,5460.0,-0.057,-0.1347,-0.2087,0.7846,0.0449,pykrx,,,,,,data/raw/price_302430_20260322_20260720.csv,79,False,Broad evaluation pool candidate
241840,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,20.21,20.21,20.21,20.21,0,neutral,2180.0,-0.0644,-0.1332,-0.22,0.8462,0.0555,pykrx,,,,,,data/raw/price_241840_20260322_20260720.csv,80,False,Broad evaluation pool candidate
229000,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,20.08,20.08,20.08,20.08,0,price_weakness,1506.0,-0.0227,-0.1025,-0.3591,0.3042,0.055,pykrx,,,,,,data/raw/price_229000_20260322_20260720.csv,81,False,Broad evaluation pool candidate
950160,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,19.98,19.98,19.98,19.98,0,neutral,61200.0,-0.0145,-0.32,-0.4006,1.3125,0.0689,pykrx,,,,low_attention,no_risk_noise,data/raw/price_950160_20260322_20260720.csv,82,False,Broad evaluation pool candidate
378800,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,19.76,19.76,19.76,19.76,0,price_weakness,514.0,-0.0393,-0.0772,-0.6031,0.2466,0.1107,pykrx,,,,,,data/raw/price_378800_20260322_20260720.csv,83,False,Broad evaluation pool candidate
187870,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,19.47,19.47,19.47,19.47,0,price_weakness,12380.0,-0.0727,-0.1022,-0.3788,0.4611,0.0708,pykrx,,,,,,data/raw/price_187870_20260322_20260720.csv,84,False,Broad evaluation pool candidate
000720,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,18.8,18.8,18.8,18.8,0,price_weakness,91000.0,-0.0808,-0.1511,-0.2924,0.8951,0.0557,pykrx,,,,,,data/raw/price_000720_20260322_20260720.csv,85,False,Broad evaluation pool candidate
047040,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,16.34,16.34,16.34,16.34,0,price_weakness,14540.0,-0.0403,-0.1668,-0.3158,0.4845,0.0557,pykrx,,,,,,data/raw/price_047040_20260322_20260720.csv,86,False,Broad evaluation pool candidate
066430,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,16.3,16.3,16.3,16.3,0,price_weakness,1859.0,-0.082,-0.1531,-0.4003,0.4384,0.0533,pykrx,,,,,,data/raw/price_066430_20260322_20260720.csv,87,False,Broad evaluation pool candidate
002780,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,16.28,16.28,16.28,16.28,0,neutral,744.0,-0.0262,-0.1399,-0.1298,0.1267,0.1035,pykrx,,,,,,data/raw/price_002780_20260322_20260720.csv,88,False,Broad evaluation pool candidate
011930,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,16.05,16.05,16.05,16.05,0,price_weakness,14700.0,-0.0696,-0.1527,-0.2723,0.6196,0.0667,pykrx,,,,,,data/raw/price_011930_20260322_20260720.csv,89,False,Broad evaluation pool candidate
288980,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,15.62,15.62,15.62,15.62,0,neutral,802.0,-0.0674,-0.1706,-0.2044,0.6385,0.0721,pykrx,,,,,,data/raw/price_288980_20260322_20260720.csv,90,False,Broad evaluation pool candidate
223220,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,15.59,15.59,15.59,15.59,0,neutral,244.0,0.1244,-0.4092,-0.4797,0.765,0.1152,pykrx,,,,,,data/raw/price_223220_20260322_20260720.csv,91,False,Broad evaluation pool candidate
141080,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,14.85,14.85,14.85,14.85,0,price_weakness,97100.0,-0.0636,-0.1929,-0.2786,0.4581,0.069,pykrx,,,,,,data/raw/price_141080_20260322_20260720.csv,92,False,Broad evaluation pool candidate
468530,2026-07-20,2026-07-20,2026-07-20,2026-07-20,AVOID,negative,14.71,14.71,14.71,14.71,0,neutral,21750.0,-0.0975,-0.1808,-0.3106,0.619,0.0917,pykrx,,,,,,data/raw/price_468530_20260322_20260720.csv,93,False,Broad evaluation pool candidate
