generated_at,evaluation_rows_after_deduplication,raw_evaluated_count,raw_success_count,raw_failure_count,raw_success_rate,selected_raw_evaluated_count,selected_raw_success_rate,non_selected_raw_evaluated_count,non_selected_raw_success_rate,benchmark_adjusted_evaluated_count,benchmark_adjusted_success_count,benchmark_adjusted_failure_count,benchmark_adjusted_success_rate,benchmark_adjusted_coverage_rate,selected_benchmark_adjusted_evaluated_count,selected_benchmark_adjusted_success_rate,non_selected_benchmark_adjusted_evaluated_count,non_selected_benchmark_adjusted_success_rate,close_t1_success_rate,close_t3_success_rate,close_t5_success_rate,excess_t1_success_rate,excess_t3_success_rate,excess_t5_success_rate,avg_close_t1_return,avg_excess_t1_return,candidate_count_bucket_findings,selected_edge_status,diagnosis_label,public_metric_recommendation
2026-09-01 02:01:46,8044,3520,1515,2005,43.04,397,45.84,3123,42.68,3261,1620,1641,49.68,92.64,397,48.61,2864,49.83,42.63,46.91,47.76,48.08,47.48,45.64,0.004,0.0029,50-99: 48.3% (265 eval); 100-199: 54.24% (625 eval); 200+: 39.85% (2630 eval),selected_group_leads,overall_pool_noisy_selected_group_promising,overall_candidate_pool_with_market_relative_context
